KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26476.831,MWH,17156.43,17203.73,17225.63,17244.63,17255.63,17138.33,17267.63,17245.55,17320.73,17248.59,17117.24,17013.73,16936.43,16921.53,16897.53,16888.03,16898.83,16905.23,16988.23,17051.13,17121.73,16369.63,16403.73,16332.93,2017-08-14
BARAJLI,19804.478,MWH,16542.89,16541.89,16710.89,16682.89,16685.89,16686.89,16690.39,16703.39,16669.09,16730.69,16729.59,16729.59,16716.59,16687.59,16771.09,16726.09,16725.79,16718.99,16715.79,16674.39,16676.59,16676.59,16671.99,16669.99,2017-08-14
LİNYİT,9466.652,MWH,4791.35,4791.35,4791.35,4791.35,4791.35,4791.35,4831.35,4904.35,5038.35,5096.35,5126.35,5186.35,5077.35,5062.35,5077.35,5077.35,5077.35,5082.35,5082.35,5092.35,5092.35,5102.35,5006.35,5006.35,2017-08-14
İTHAL KÖMÜR,7633.75,MWH,6301.0,6153.0,6388.0,6385.0,6385.0,6386.0,6386.0,6387.0,6587.0,6596.0,6574.0,6573.0,6569.0,6566.0,6564.0,6586.0,6587.0,6588.0,6589.0,6589.0,6588.0,6587.0,6586.0,6586.0,2017-08-14
AKARSU,7285.473,MWH,2970.909,2908.509,2919.099,2920.929,2932.819,2919.259,2946.829,2980.809,3121.989,3200.939,3237.119,3258.489,3240.069,3214.969,3224.089,3246.079,3238.199,3201.539,3171.439,3155.339,3162.239,3165.889,3151.399,3123.809,2017-08-14
RÜZGAR,6272.062,MWH,3597.804,3597.285,3621.923,3678.322,3710.447,3756.626,3807.561,3808.071,3798.016,3779.725,3783.963,3792.276,3817.334,3869.719,3933.904,4021.469,4119.833,4214.601,4267.953,4290.665,4363.795,4408.769,4408.709,4394.835,2017-08-14
JEOTERMAL,903.378,MWH,477.0,481.1,482.3,488.2,487.8,487.1,484.2,479.0,469.0,458.8,445.3,428.8,419.3,410.8,403.8,397.4,401.0,407.9,417.4,426.1,439.3,453.0,460.8,467.6,2017-08-14
TAŞ KÖMÜR,844.766,MWH,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-08-14
ASFALTİT KÖMÜR,405.0,MWH,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,2017-08-14
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-14
BİYOKÜTLE,370.005,MWH,112.23,112.23,112.22,112.22,112.22,112.22,112.02,112.02,112.02,114.29,114.19,114.19,114.19,114.19,114.19,112.79,112.79,113.29,113.69,112.32,112.32,113.69,113.69,112.32,2017-08-14
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-08-14
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-14
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-14
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-14
