KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26605.906,MWH,13999.81,13799.81,13824.81,13900.81,14011.81,14108.81,14210.81,14460.15,14577.88,14523.955,14455.455,14329.355,14335.355,14297.355,14276.38,14276.08,14283.705,14307.205,14350.105,14409.005,14099.505,14079.83,13772.76,13797.76,2017-05-12
BARAJLI,19685.202,MWH,15983.77,15983.77,15983.77,15979.77,15979.77,15976.97,15976.77,15991.77,16123.77,16145.77,16190.77,16208.97,16211.97,16211.97,16210.57,16207.97,16100.67,16049.47,16037.67,16036.47,16041.47,16041.47,16006.47,16006.47,2017-05-12
LİNYİT,9419.564,MWH,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4046.9,4044.9,4044.9,4044.9,4044.9,4044.9,4046.9,4046.9,4046.9,4046.9,4046.9,2017-05-12
İTHAL KÖMÜR,7616.35,MWH,4444.0,4443.0,4445.0,4443.0,4443.0,4443.0,4443.0,4444.0,4451.0,4457.0,4458.0,4458.0,4458.0,4456.0,4456.0,4454.0,4456.0,4455.0,4455.0,4449.0,4443.0,4443.0,4444.0,4444.0,2017-05-12
AKARSU,7304.842,MWH,4826.607,4804.097,4757.207,4773.837,4768.027,4778.517,4781.437,4800.797,4818.187,4851.687,4858.177,4863.447,4812.647,4820.997,4826.657,4860.447,4856.177,4845.767,4851.697,4834.697,4804.097,4801.787,4792.057,4794.367,2017-05-12
RÜZGAR,6096.156,MWH,3387.444,3354.073,3330.048,3310.641,3297.656,3277.465,3246.044,3216.142,3195.534,3201.205,3227.353,3279.765,3333.245,3391.381,3455.813,3523.215,3557.554,3585.657,3634.068,3653.484,3676.608,3677.129,3679.385,3673.063,2017-05-12
JEOTERMAL,858.978,MWH,490.84,492.54,493.84,494.95,496.5,497.8,495.25,487.81,476.22,468.7,458.68,447.97,435.57,430.21,425.62,421.56,424.0,432.07,444.04,455.21,464.36,472.85,480.64,485.51,2017-05-12
FUEL OİL,735.69,MWH,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,141.0,2017-05-12
TAŞ KÖMÜR,616.146,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-12
ASFALTİT KÖMÜR,405.0,MWH,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,2017-05-12
BİYOKÜTLE,362.04,MWH,112.96,111.59,111.69,113.05,113.05,113.05,112.95,112.95,113.25,116.02,115.72,115.72,115.72,114.32,114.32,114.32,114.32,114.32,114.32,114.32,114.32,114.32,114.62,114.62,2017-05-12
ATIK ISI,135.125,MWH,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,34.6,2017-05-12
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-05-12
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-12
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-05-12
