KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,25648.702,MWH,15395.43,15403.43,15463.43,15383.26,15466.26,15548.26,15862.43,15850.12,16005.83,16380.83,16691.93,16879.43,16728.43,16732.23,16663.23,16721.23,16727.23,16623.23,16777.23,16786.23,16803.23,16813.23,16858.43,16856.43,2017-03-27
BARAJLI,19638.282,MWH,15061.54,15061.54,15060.54,15060.54,15060.54,15059.54,14516.54,14531.54,14605.74,14635.74,14634.24,14639.64,14642.44,14636.94,14636.64,14635.04,14633.84,14603.64,15089.64,15099.64,15094.64,15095.64,15094.64,15087.04,2017-03-27
LİNYİT,9416.904,MWH,4968.9,4968.9,4968.9,4968.9,4968.9,4968.9,4968.9,4973.9,4973.9,4973.9,4973.9,4973.9,4973.9,4973.9,4858.9,4973.9,4943.9,4943.9,4943.9,4973.9,4933.9,4973.9,4973.9,4973.9,2017-03-27
İTHAL KÖMÜR,7616.35,MWH,5737.0,5587.0,5391.0,5389.0,5390.0,5389.0,5390.0,5194.0,5146.0,5146.0,5148.0,5197.0,5384.0,5383.0,5386.0,5390.0,5392.0,5400.0,5402.0,5402.0,5404.0,5401.0,5394.0,5394.0,2017-03-27
AKARSU,7216.884,MWH,3791.509,3795.499,3785.089,3785.319,3755.659,3758.759,3798.569,3873.699,3845.679,3881.819,3934.809,3964.509,3918.709,3916.309,3928.729,3884.019,3891.189,3887.579,3890.329,3861.029,3879.329,3906.159,3897.669,3877.879,2017-03-27
RÜZGAR,5974.606,MWH,3483.554,3498.151,3517.392,3555.581,3615.354,3697.733,3753.963,3739.748,3692.324,3633.347,3646.142,3668.935,3703.235,3735.11,3792.588,3854.392,3883.484,3879.693,3845.009,3811.22,3786.756,3765.811,3739.072,3730.626,2017-03-27
JEOTERMAL,867.578,MWH,514.8,517.2,520.7,520.1,522.1,522.5,523.2,524.6,518.9,511.0,504.45,495.95,483.7,477.15,469.4,469.85,469.5,473.1,480.1,489.15,496.45,503.9,508.4,510.8,2017-03-27
FUEL OİL,735.69,MWH,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,2017-03-27
TAŞ KÖMÜR,616.146,MWH,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,2017-03-27
ASFALTİT KÖMÜR,405.0,MWH,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,360.0,2017-03-27
BİYOKÜTLE,359.777,MWH,110.74,110.74,110.74,110.74,112.1,112.1,112.1,112.1,112.1,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,113.47,112.1,112.1,2017-03-27
ATIK ISI,132.925,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-03-27
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-03-27
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-27
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-03-27
