KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,27347.081,MWH,16243.73,15964.83,16002.73,16036.73,16052.73,16063.03,16067.53,16020.43,16128.63,16174.53,16118.53,16059.23,15965.73,15927.43,15875.03,15855.33,15745.03,15766.03,15816.03,15691.33,15846.03,15844.63,15782.73,15811.43,2017-08-26
BARAJLI,19804.478,MWH,16655.01,16645.01,16643.21,16632.81,16631.81,16644.81,16656.91,16668.91,16667.91,16679.41,16723.41,16735.61,16746.61,16742.61,16745.61,16745.61,16803.61,16802.61,16757.61,16754.61,16754.61,16755.61,16751.11,16555.11,2017-08-26
LİNYİT,9466.652,MWH,4249.35,4229.35,4223.35,4223.35,4223.35,4223.35,4229.35,4261.35,4261.35,4261.35,4254.35,4252.35,4251.35,4242.9,4241.9,4249.35,4249.35,4249.35,4249.35,4251.35,4253.35,4258.35,4260.35,4260.35,2017-08-26
İTHAL KÖMÜR,7633.75,MWH,6357.0,6357.0,5958.0,5957.0,5955.0,5955.0,5955.0,5957.0,5958.0,5850.0,5852.0,5853.0,5852.0,5853.0,5822.0,5822.0,5824.0,5852.0,5853.0,5849.0,5849.0,5850.0,5846.0,5845.0,2017-08-26
AKARSU,7285.473,MWH,3061.469,3042.109,3055.899,3054.569,3051.969,3035.359,3043.329,3022.049,3055.939,3199.739,3279.699,3297.709,3275.069,3253.369,3186.489,3153.419,3175.849,3186.839,3119.489,3094.029,3101.389,3134.739,3110.599,3012.749,2017-08-26
RÜZGAR,6272.062,MWH,4660.67,4589.865,4538.82,4502.703,4492.623,4460.848,4416.643,4349.843,4263.553,4245.163,4234.4,4230.009,4259.841,4322.849,4399.777,4497.394,4599.681,4682.801,4751.017,4794.498,4814.278,4794.222,4722.313,4646.375,2017-08-26
JEOTERMAL,1028.868,MWH,563.9,569.1,573.2,577.2,581.5,572.6,568.8,565.0,553.0,542.0,523.3,509.8,498.2,489.9,485.9,482.1,483.7,471.5,481.5,491.5,503.5,516.3,545.7,550.7,2017-08-26
TAŞ KÖMÜR,844.766,MWH,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,152.0,2017-08-26
ASFALTİT KÖMÜR,405.0,MWH,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,2017-08-26
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-08-26
BİYOKÜTLE,370.005,MWH,125.77,126.07,126.07,125.77,125.77,125.77,125.77,125.77,125.77,128.34,128.24,128.24,128.24,127.94,126.84,126.84,126.54,126.54,126.64,126.64,125.94,125.27,125.57,125.57,2017-08-26
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-08-26
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-08-26
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-26
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-08-26
