KAYNAK ADI,KURULU GÜÇ,BİRİM,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,24:00,date
DOĞAL GAZ,26658.031,MWH,16977.23,16893.93,16925.03,16825.73,16944.43,16930.23,17072.43,16916.1,17097.63,17452.23,17339.93,17246.93,17164.13,17711.23,17671.73,17662.53,17675.23,17610.43,17598.33,17676.13,17747.53,17828.23,17879.33,17932.03,2017-07-31
BARAJLI,19804.478,MWH,16315.63,16315.63,16312.63,16277.63,16278.63,16283.63,16287.23,16304.53,16166.83,16179.43,16181.23,16181.23,16173.83,16172.83,16214.83,16172.83,15980.33,15971.73,15969.73,15969.53,15966.53,15965.53,15772.83,15777.83,2017-07-31
LİNYİT,9470.652,MWH,5193.9,5193.9,5193.9,5193.9,5193.9,5233.9,5263.9,5340.9,5400.9,5407.9,5574.9,5553.9,5553.9,5568.9,5568.9,5568.9,5444.9,5444.9,5444.9,5444.9,5450.9,5436.9,5442.9,5461.9,2017-07-31
İTHAL KÖMÜR,7633.75,MWH,5956.0,5955.0,5956.0,5954.0,5953.0,5954.0,5954.0,5955.0,6251.0,6244.0,6243.0,6243.0,6246.0,6243.0,6236.0,6235.0,6236.0,6235.0,6236.0,6210.0,6211.0,6211.0,6180.0,6149.0,2017-07-31
AKARSU,7285.473,MWH,3142.939,3127.589,3064.779,3098.409,3103.099,3107.749,3124.659,3114.529,3291.009,3333.899,3343.379,3341.049,3358.229,3386.829,3390.999,3386.039,3370.709,3349.899,3301.749,3219.649,3196.049,3206.849,3216.309,3224.819,2017-07-31
RÜZGAR,6260.062,MWH,4587.007,4523.498,4483.629,4462.921,4438.588,4410.981,4372.879,4331.841,4298.983,4287.174,4307.319,4329.406,4378.31,4434.862,4489.351,4538.52,4589.263,4646.401,4721.033,4747.523,4756.074,4742.543,4690.974,4621.65,2017-07-31
JEOTERMAL,897.078,MWH,446.6,450.3,457.6,463.9,467.4,465.2,462.7,456.3,443.3,433.2,420.7,404.6,396.3,391.7,386.7,383.4,383.6,393.3,398.1,401.5,412.1,421.3,430.2,438.8,2017-07-31
TAŞ KÖMÜR,844.766,MWH,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,2017-07-31
ASFALTİT KÖMÜR,405.0,MWH,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,2017-07-31
FUEL OİL,394.35,MWH,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,2017-07-31
BİYOKÜTLE,364.264,MWH,112.89,112.99,112.99,113.09,114.45,114.45,114.35,114.25,113.25,115.27,115.07,115.07,115.07,113.67,114.47,114.47,114.47,114.57,114.57,113.45,113.45,114.92,115.02,113.75,2017-07-31
ATIK ISI,140.425,MWH,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,30.6,2017-07-31
GÜNEŞ,12.9,MWH,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,2017-07-31
NAFTA,4.736,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-31
LNG,1.95,MWH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-07-31
