datetime,Coal,region,Wind,Hydro,Solar,Other,Nuclear,Natural gas
2019-04-01 00:00:00,8555,TEX,2509,79,1051,22,4979,18014
2019-04-01 01:00:00,9136,TEX,2471,79,259,21,4979,19464
2019-04-01 02:00:00,9221,TEX,2707,79,0,22,4979,21431
2019-04-01 03:00:00,9332,TEX,3321,107,0,19,4979,20777
2019-04-01 04:00:00,8393,TEX,3158,61,0,23,4980,20549
2019-04-01 05:00:00,7797,TEX,2341,79,0,21,4981,20000
2019-04-01 06:00:00,7596,TEX,1754,45,0,20,4981,19521
2019-04-01 07:00:00,7522,TEX,1596,65,0,21,4980,19269
2019-04-01 08:00:00,7475,TEX,1466,40,0,20,4980,19480
2019-04-01 09:00:00,7504,TEX,1211,40,0,21,4977,19886
2019-04-01 10:00:00,7563,TEX,1406,68,0,22,4977,20674
2019-04-01 11:00:00,8130,TEX,1594,120,0,18,4976,22406
2019-04-01 12:00:00,8807,TEX,1701,118,0,23,4975,25720
2019-04-01 13:00:00,9321,TEX,1868,186,4,18,4974,26733
2019-04-01 14:00:00,9527,TEX,1721,187,380,19,4974,25835
2019-04-01 15:00:00,9651,TEX,1687,186,1185,18,4974,24502
2019-04-01 16:00:00,9655,TEX,2291,118,1297,20,4973,23468
2019-04-01 17:00:00,9385,TEX,2745,117,1341,17,4972,22478
2019-04-01 18:00:00,9192,TEX,2893,117,1362,18,4972,21215
2019-04-01 19:00:00,8635,TEX,2897,82,1407,22,4972,20561
2019-04-01 20:00:00,8232,TEX,2839,82,1423,21,4972,20057
2019-04-01 21:00:00,8043,TEX,2683,74,1415,23,4972,19626
2019-04-01 22:00:00,8202,TEX,2253,74,1352,20,4972,19767
2019-04-01 23:00:00,8637,TEX,1861,74,1259,23,4971,19997
2019-04-02 00:00:00,9121,TEX,1706,75,949,19,4971,20047
2019-04-02 01:00:00,9401,TEX,1826,146,186,20,4971,21119
2019-04-02 02:00:00,9488,TEX,2554,101,1,21,4970,22168
2019-04-02 03:00:00,9373,TEX,4445,82,0,19,4970,19749
2019-04-02 04:00:00,8210,TEX,6648,48,0,20,4969,16924
2019-04-02 05:00:00,6877,TEX,9052,48,0,21,4969,13721
2019-04-02 06:00:00,6430,TEX,11296,48,0,24,4969,10957
2019-04-02 07:00:00,6166,TEX,12310,65,0,19,4968,9766
2019-04-02 08:00:00,5799,TEX,12786,40,0,22,4970,9549
2019-04-02 09:00:00,5776,TEX,13350,40,0,23,4970,9668
2019-04-02 10:00:00,6263,TEX,13212,68,0,20,4970,10739
2019-04-02 11:00:00,6779,TEX,13112,108,0,18,4969,13113
2019-04-02 12:00:00,7826,TEX,13199,119,0,26,4969,16579
2019-04-02 13:00:00,8728,TEX,13148,185,12,18,4968,17287
2019-04-02 14:00:00,8594,TEX,12216,186,425,22,4968,16325
2019-04-02 15:00:00,8542,TEX,11064,186,1218,21,4967,15092
2019-04-02 16:00:00,7922,TEX,10868,120,1334,20,4967,14322
2019-04-02 17:00:00,7796,TEX,10366,116,1348,22,4966,13568
2019-04-02 18:00:00,8148,TEX,9839,83,1361,20,4965,12611
2019-04-02 19:00:00,7934,TEX,10354,90,1349,21,4964,11779
2019-04-02 20:00:00,8046,TEX,10151,56,1304,21,4963,11725
2019-04-02 21:00:00,7805,TEX,10281,56,1271,22,4961,11242
2019-04-02 22:00:00,7822,TEX,10952,61,1261,22,4961,10842
2019-04-02 23:00:00,7750,TEX,11725,53,1093,23,4961,10663
2019-04-03 00:00:00,7240,TEX,12730,49,659,24,4960,10568
2019-04-03 01:00:00,7809,TEX,12984,49,152,23,4960,10893
2019-04-03 02:00:00,8679,TEX,13677,54,0,24,4960,11098
2019-04-03 03:00:00,8036,TEX,14472,75,0,22,4960,9978
2019-04-03 04:00:00,7176,TEX,14614,67,0,23,4960,8245
2019-04-03 05:00:00,6532,TEX,13910,48,0,23,4959,7108
2019-04-03 06:00:00,5987,TEX,13342,13,0,25,4957,6513
2019-04-03 07:00:00,5188,TEX,13606,4,0,24,4955,6264
2019-04-03 08:00:00,4785,TEX,13579,4,0,20,4955,6210
2019-04-03 09:00:00,4860,TEX,13192,4,0,23,4955,6294
2019-04-03 10:00:00,5557,TEX,13083,5,0,23,4954,6683
2019-04-03 11:00:00,6437,TEX,13330,40,0,23,4954,7886
2019-04-03 12:00:00,7684,TEX,13836,44,0,21,4954,9906
2019-04-03 13:00:00,8642,TEX,14124,87,2,20,4953,10316
2019-04-03 14:00:00,8182,TEX,13763,88,262,20,4953,10207
2019-04-03 15:00:00,8059,TEX,12974,88,972,20,4952,10427
2019-04-03 16:00:00,8096,TEX,12663,87,1088,21,4952,10592
2019-04-03 17:00:00,8244,TEX,12303,88,1176,23,4956,10564
2019-04-03 18:00:00,8187,TEX,12099,88,1209,20,4955,10432
2019-04-03 19:00:00,7982,TEX,12383,88,1253,23,4951,10229
2019-04-03 20:00:00,7303,TEX,13059,88,1240,20,4951,10164
2019-04-03 21:00:00,7149,TEX,13392,77,1114,20,4950,10021
2019-04-03 22:00:00,6802,TEX,13739,82,987,21,4950,10333
2019-04-03 23:00:00,6935,TEX,13640,74,920,20,4949,10528
2019-04-04 00:00:00,6387,TEX,14926,100,610,22,4949,10001
2019-04-04 01:00:00,6735,TEX,15653,88,142,24,4948,10248
2019-04-04 02:00:00,7042,TEX,16427,61,0,19,4948,10274
2019-04-04 03:00:00,6274,TEX,16766,40,0,17,4948,9902
2019-04-04 04:00:00,5166,TEX,16250,40,0,19,4947,9186
2019-04-04 05:00:00,4482,TEX,15527,40,0,21,4947,8079
2019-04-04 06:00:00,4273,TEX,14720,40,0,18,4947,7302
2019-04-04 07:00:00,4339,TEX,13439,44,0,23,4947,7310
2019-04-04 08:00:00,5061,TEX,11599,44,0,25,4946,7674
2019-04-04 09:00:00,5470,TEX,10542,43,0,21,4947,8035
2019-04-04 10:00:00,5572,TEX,9774,71,0,17,4947,9173
2019-04-04 11:00:00,5252,TEX,10240,89,0,16,4946,11121
2019-04-04 12:00:00,6481,TEX,10176,62,0,17,4945,13421
2019-04-04 13:00:00,7633,TEX,9040,130,12,16,4944,14839
2019-04-04 14:00:00,7641,TEX,7260,131,497,15,4944,15997
2019-04-04 15:00:00,7706,TEX,5476,163,1294,17,4943,17722
2019-04-04 16:00:00,7802,TEX,5110,121,1452,18,4942,18677
2019-04-04 17:00:00,7985,TEX,5029,121,1498,17,4941,19303
2019-04-04 18:00:00,8275,TEX,4435,121,1548,17,4940,20445
2019-04-04 19:00:00,8490,TEX,3568,121,1517,19,4939,22242
2019-04-04 20:00:00,8845,TEX,2904,120,1497,21,4938,23218
2019-04-04 21:00:00,9022,TEX,2184,110,1570,20,4937,24569
2019-04-04 22:00:00,9102,TEX,1497,113,1521,20,4936,26399
2019-04-04 23:00:00,9180,TEX,1009,105,1228,24,4936,27358
2019-04-05 00:00:00,9454,TEX,851,113,759,26,4935,27584
2019-04-05 01:00:00,9629,TEX,1036,128,156,21,4935,27144
2019-04-05 02:00:00,9616,TEX,2452,78,1,20,4935,26556
2019-04-05 03:00:00,9347,TEX,4663,78,0,19,4934,23092
2019-04-05 04:00:00,8231,TEX,6738,45,0,19,4935,19007
2019-04-05 05:00:00,7219,TEX,8546,69,0,18,4935,14864
2019-04-05 06:00:00,6305,TEX,9285,88,0,17,4934,12618
2019-04-05 07:00:00,5280,TEX,9831,66,0,19,4934,11380
2019-04-05 08:00:00,4396,TEX,10058,47,0,17,4934,10966
2019-04-05 09:00:00,4191,TEX,10057,46,0,17,4934,10837
2019-04-05 10:00:00,4174,TEX,9973,47,0,17,4933,11212
2019-04-05 11:00:00,4775,TEX,9782,47,0,18,4932,12436
2019-04-05 12:00:00,6075,TEX,9510,81,0,20,4931,14572
2019-04-05 13:00:00,7236,TEX,9034,160,13,19,4930,15154
2019-04-05 14:00:00,7401,TEX,7988,178,377,20,4928,15754
2019-04-05 15:00:00,8187,TEX,6414,150,1094,21,4927,16550
2019-04-05 16:00:00,8642,TEX,6350,88,1115,20,4926,17049
2019-04-05 17:00:00,8457,TEX,7411,89,1086,21,4924,16880
2019-04-05 18:00:00,8122,TEX,8065,89,974,22,4924,17344
2019-04-05 19:00:00,8150,TEX,8485,85,1129,22,4922,17731
2019-04-05 20:00:00,8688,TEX,8454,86,981,23,4921,18220
2019-04-05 21:00:00,9214,TEX,8393,106,966,23,4919,18829
2019-04-05 22:00:00,9874,TEX,8190,115,980,23,4918,19200
2019-04-05 23:00:00,9965,TEX,8627,133,883,20,4917,18712
2019-04-06 00:00:00,9085,TEX,9208,122,785,17,4917,18126
2019-04-06 01:00:00,8972,TEX,9504,104,173,8,4916,17500
2019-04-06 02:00:00,8666,TEX,10757,78,0,5,4917,16930
2019-04-06 03:00:00,7094,TEX,12870,78,0,5,4917,15278
2019-04-06 04:00:00,6208,TEX,13464,45,0,9,4917,13618
2019-04-06 05:00:00,5411,TEX,14146,44,0,8,4917,11334
2019-04-06 06:00:00,4795,TEX,14183,43,0,9,4917,9665
2019-04-06 07:00:00,4240,TEX,13211,45,0,8,4917,9601
2019-04-06 08:00:00,4751,TEX,10564,46,0,15,4916,10421
2019-04-06 09:00:00,5866,TEX,7723,46,0,8,4915,11287
2019-04-06 10:00:00,7048,TEX,5719,46,0,8,4915,11755
2019-04-06 11:00:00,7719,TEX,5280,46,0,12,4915,11978
2019-04-06 12:00:00,8031,TEX,5611,45,0,11,4915,12655
2019-04-06 13:00:00,8791,TEX,4839,54,10,12,4915,13849
