power,sector,source,date
3.1亿千瓦,水电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
11.7亿千瓦,火电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
10.3亿千瓦,燃煤发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
8928万千瓦,燃气发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
4874万千瓦,核电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
2.0亿千瓦,风电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
1.4亿千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
,生物质发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
,地热发电,https://cec.org.cn/detail/index.html?3-258809,2019-10-01
