power,sector,source,date
2.8亿千瓦,水电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
10.0亿千瓦,火电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
,燃气发电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
2814万千瓦,核电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
13330万千瓦,风电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
,生物质发电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
,地热发电,https://cec.org.cn/detail/index.html?3-257140,2016-02-01
