power,sector,source,date
2.5亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
8.72亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
1778万千瓦,核电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
8227万千瓦,风电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126639,2014-05-01
