power,sector,source,date
2.28亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
8.39亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
1461万千瓦,核电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
6769万千瓦,风电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
248万千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-126632,2013-08-01
