power,sector,source,date
2.64亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
9.17亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
2104万千瓦,核电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
10004万千瓦,风电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126648,2015-02-01
