power,sector,source,date
2.36亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
8.45亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
1461万千瓦,核电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
6982万千瓦,风电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
361万千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
,地热发电,https://cec.org.cn/detail/index.html?3-126634,2013-10-01
