power,sector,source,date
2.7亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
9.5亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
2414万千瓦,核电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
11061万千瓦,风电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
,地热发电,https://cec.org.cn/detail/index.html?3-126656,2015-10-01
