power,sector,source,date
2.54亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
8.79亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
1778万千瓦,核电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
8275万千瓦,风电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
1814万千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
,地热发电,https://cec.org.cn/detail/index.html?3-126640,2014-06-01
