power,sector,source,date
3.0亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
11.0亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
3694万千瓦,核电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
1.7亿千瓦,风电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
,地热发电,https://cec.org.cn/detail/index.html?3-126680,2018-03-01
