power,sector,source,date
3.1亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
11.4亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
10.1亿千瓦,燃煤发电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
8358万千瓦,燃气发电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
4591万千瓦,核电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
1.9亿千瓦,风电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
1.3亿千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-126687,2019-02-01
