power,sector,source,date
2.65亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
9.23亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
2104万千瓦,核电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
10064万千瓦,风电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
,地热发电,https://cec.org.cn/detail/index.html?3-126649,2015-03-01
