power,sector,source,date
2.66亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
9.25亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
2105万千瓦,核电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
10110万千瓦,风电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126650,2015-04-01
