power,sector,source,date
6750万千瓦,水电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
5400万千瓦,火电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
2807万千瓦,核电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
,风电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126629,2013-04-01
