power,sector,source,date
2.8亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
10.2亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
3070万千瓦,核电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
1.4亿千瓦,风电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
,生物质发电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
,地热发电,https://cec.org.cn/detail/index.html?3-126664,2016-07-01
