power,sector,source,date
装机容量3.9亿千瓦,水电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
装机容量13.0亿千瓦,火电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
11.1亿千瓦,燃煤发电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
,燃气发电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
5326万千瓦,核电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
3.3亿千瓦,风电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
装机3.1亿千瓦,太阳能发电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
4500万千瓦,生物质发电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
,地热发电,https://cec.org.cn/detail/index.html?3-306241,2021-12-01
