power,sector,source,date
2.69亿千瓦,水电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
9.4亿千瓦,火电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
,燃煤发电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
,燃气发电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
2323万千瓦,核电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
10653万千瓦,风电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
,太阳能发电,https://cec.org.cn/detail/index.html?3-126653,2015-07-01
