date,mw,region
2018-03-03 0:00,29627,ОЭС УРАЛА
2018-03-03 1:00,30365,ОЭС УРАЛА
2018-03-03 2:00,29519,ОЭС УРАЛА
2018-03-03 3:00,29908,ОЭС УРАЛА
2018-03-03 4:00,29963,ОЭС УРАЛА
2018-03-03 5:00,31350,ОЭС УРАЛА
2018-03-03 6:00,31999,ОЭС УРАЛА
2018-03-03 7:00,32588,ОЭС УРАЛА
2018-03-03 8:00,33600,ОЭС УРАЛА
2018-03-03 9:00,33665,ОЭС УРАЛА
2018-03-03 10:00,33784,ОЭС УРАЛА
2018-03-03 11:00,33245,ОЭС УРАЛА
2018-03-03 12:00,33276,ОЭС УРАЛА
2018-03-03 13:00,32887,ОЭС УРАЛА
2018-03-03 14:00,32725,ОЭС УРАЛА
2018-03-03 15:00,32221,ОЭС УРАЛА
2018-03-03 16:00,32004,ОЭС УРАЛА
2018-03-03 17:00,32073,ОЭС УРАЛА
2018-03-03 18:00,32465,ОЭС УРАЛА
2018-03-03 19:00,33348,ОЭС УРАЛА
2018-03-03 20:00,32942,ОЭС УРАЛА
2018-03-03 21:00,32616,ОЭС УРАЛА
2018-03-03 22:00,31874,ОЭС УРАЛА
2018-03-03 23:00,30540,ОЭС УРАЛА
