unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc,biomass
Mwh,2021-01-02 09:00:00,2021-01-02,2021,1,01-02,Saturday,9,0.0,405.0,0.0,,0.0,16.0,,0.0,405.0,16.0,421.0,0.0,0.9619952494061758,0.0,,0.0,0.03800475059382423,,0.0,0.9619952494061758,0.03800475059382423,
Mwh,2021-01-02 10:00:00,2021-01-02,2021,1,01-02,Saturday,10,0.0,418.0,0.0,,0.0,9.5,,0.0,418.0,9.5,427.5,0.0,0.9777777777777777,0.0,,0.0,0.022222222222222223,,0.0,0.9777777777777777,0.022222222222222223,
Mwh,2021-01-02 11:00:00,2021-01-02,2021,1,01-02,Saturday,11,0.0,413.5,0.0,,0.0,11.0,,0.0,413.5,11.0,424.5,0.0,0.9740871613663133,0.0,,0.0,0.02591283863368669,,0.0,0.9740871613663133,0.02591283863368669,
Mwh,2021-01-02 12:00:00,2021-01-02,2021,1,01-02,Saturday,12,0.0,404.0,0.0,,0.0,10.0,,0.0,404.0,10.0,414.0,0.0,0.9758454106280193,0.0,,0.0,0.024154589371980676,,0.0,0.9758454106280193,0.024154589371980676,
Mwh,2021-01-02 13:00:00,2021-01-02,2021,1,01-02,Saturday,13,0.0,402.0,0.0,,0.0,9.5,,0.0,402.0,9.5,411.5,0.0,0.976913730255164,0.0,,0.0,0.023086269744835967,,0.0,0.976913730255164,0.023086269744835967,
Mwh,2021-01-02 14:00:00,2021-01-02,2021,1,01-02,Saturday,14,0.0,389.5,0.0,,0.0,10.5,,0.0,389.5,10.5,400.0,0.0,0.97375,0.0,,0.0,0.02625,,0.0,0.97375,0.02625,
Mwh,2021-01-02 15:00:00,2021-01-02,2021,1,01-02,Saturday,15,0.0,409.0,0.0,,0.0,9.5,,0.0,409.0,9.5,418.5,0.0,0.977299880525687,0.0,,0.0,0.022700119474313024,,0.0,0.977299880525687,0.022700119474313024,
Mwh,2021-01-02 16:00:00,2021-01-02,2021,1,01-02,Saturday,16,0.0,448.5,0.0,,0.0,13.0,,0.0,448.5,13.0,461.5,0.0,0.971830985915493,0.0,,0.0,0.028169014084507043,,0.0,0.971830985915493,0.028169014084507043,
Mwh,2021-01-02 17:00:00,2021-01-02,2021,1,01-02,Saturday,17,0.0,537.0,0.0,,0.0,9.0,,0.0,537.0,9.0,546.0,0.0,0.9835164835164835,0.0,,0.0,0.016483516483516484,,0.0,0.9835164835164835,0.016483516483516484,
Mwh,2021-01-02 18:00:00,2021-01-02,2021,1,01-02,Saturday,18,0.0,596.5,0.0,,0.0,9.5,,0.0,596.5,9.5,606.0,0.0,0.9843234323432343,0.0,,0.0,0.015676567656765675,,0.0,0.9843234323432343,0.015676567656765675,
Mwh,2021-01-02 19:00:00,2021-01-02,2021,1,01-02,Saturday,19,0.0,605.0,0.0,,0.0,8.5,,0.0,605.0,8.5,613.5,0.0,0.9861450692746536,0.0,,0.0,0.013854930725346373,,0.0,0.9861450692746536,0.013854930725346373,
Mwh,2021-01-02 20:00:00,2021-01-02,2021,1,01-02,Saturday,20,0.0,588.0,0.0,,0.0,18.5,,0.0,588.0,18.5,606.5,0.0,0.9694971145919209,0.0,,0.0,0.030502885408079144,,0.0,0.9694971145919209,0.030502885408079144,
Mwh,2021-01-02 21:00:00,2021-01-02,2021,1,01-02,Saturday,21,0.0,579.5,0.0,,0.0,17.0,,0.0,579.5,17.0,596.5,0.0,0.9715004191114837,0.0,,0.0,0.028499580888516344,,0.0,0.9715004191114837,0.028499580888516344,
Mwh,2021-01-02 22:00:00,2021-01-02,2021,1,01-02,Saturday,22,0.0,538.5,0.0,,0.0,24.0,,0.0,538.5,24.0,562.5,0.0,0.9573333333333334,0.0,,0.0,0.042666666666666665,,0.0,0.9573333333333334,0.042666666666666665,
Mwh,2021-01-02 23:00:00,2021-01-02,2021,1,01-02,Saturday,23,0.0,481.5,0.0,,0.0,24.5,,0.0,481.5,24.5,506.0,0.0,0.9515810276679841,0.0,,0.0,0.04841897233201581,,0.0,0.9515810276679841,0.04841897233201581,
Mwh,2021-01-03 00:00:00,2021-01-03,2021,1,01-03,Sunday,0,0.0,415.0,0.0,,0.0,33.5,,0.0,415.0,33.5,448.5,0.0,0.9253065774804905,0.0,,0.0,0.07469342251950947,,0.0,0.9253065774804905,0.07469342251950947,
Mwh,2021-01-03 01:00:00,2021-01-03,2021,1,01-03,Sunday,1,0.0,359.5,0.0,,0.0,31.0,,0.0,359.5,31.0,390.5,0.0,0.9206145966709347,0.0,,0.0,0.0793854033290653,,0.0,0.9206145966709347,0.0793854033290653,
Mwh,2021-01-03 02:00:00,2021-01-03,2021,1,01-03,Sunday,2,0.0,320.0,0.0,,0.0,34.5,,0.0,320.0,34.5,354.5,0.0,0.9026798307475318,0.0,,0.0,0.09732016925246827,,0.0,0.9026798307475318,0.09732016925246827,
Mwh,2021-01-03 03:00:00,2021-01-03,2021,1,01-03,Sunday,3,0.0,301.0,0.0,,0.0,36.5,,0.0,301.0,36.5,337.5,0.0,0.8918518518518519,0.0,,0.0,0.10814814814814815,,0.0,0.8918518518518519,0.10814814814814815,
Mwh,2021-01-03 04:00:00,2021-01-03,2021,1,01-03,Sunday,4,0.0,295.0,0.0,,0.0,36.0,,0.0,295.0,36.0,331.0,0.0,0.8912386706948641,0.0,,0.0,0.10876132930513595,,0.0,0.8912386706948641,0.10876132930513595,
Mwh,2021-01-03 05:00:00,2021-01-03,2021,1,01-03,Sunday,5,0.0,304.0,0.0,,0.0,31.5,,0.0,304.0,31.5,335.5,0.0,0.9061102831594635,0.0,,0.0,0.09388971684053651,,0.0,0.9061102831594635,0.09388971684053651,
Mwh,2021-01-03 06:00:00,2021-01-03,2021,1,01-03,Sunday,6,0.0,318.0,0.0,,0.0,31.0,,0.0,318.0,31.0,349.0,0.0,0.9111747851002865,0.0,,0.0,0.08882521489971347,,0.0,0.9111747851002865,0.08882521489971347,
Mwh,2021-01-03 07:00:00,2021-01-03,2021,1,01-03,Sunday,7,0.0,323.5,0.0,,0.0,33.5,,0.0,323.5,33.5,357.0,0.0,0.9061624649859944,0.0,,0.0,0.0938375350140056,,0.0,0.9061624649859944,0.0938375350140056,
Mwh,2021-01-03 08:00:00,2021-01-03,2021,1,01-03,Sunday,8,0.0,343.5,0.0,,0.0,28.5,,0.0,343.5,28.5,372.0,0.0,0.9233870967741935,0.0,,0.0,0.07661290322580645,,0.0,0.9233870967741935,0.07661290322580645,
Mwh,2021-01-03 09:00:00,2021-01-03,2021,1,01-03,Sunday,9,0.0,343.5,0.0,,0.0,23.5,,0.0,343.5,23.5,367.0,0.0,0.9359673024523161,0.0,,0.0,0.06403269754768393,,0.0,0.9359673024523161,0.06403269754768393,
Mwh,2021-01-03 10:00:00,2021-01-03,2021,1,01-03,Sunday,10,0.0,343.5,0.0,,0.0,22.5,,0.0,343.5,22.5,366.0,0.0,0.9385245901639344,0.0,,0.0,0.06147540983606557,,0.0,0.9385245901639344,0.06147540983606557,
Mwh,2021-01-03 11:00:00,2021-01-03,2021,1,01-03,Sunday,11,0.0,340.5,0.0,,0.0,22.5,,0.0,340.5,22.5,363.0,0.0,0.9380165289256198,0.0,,0.0,0.06198347107438017,,0.0,0.9380165289256198,0.06198347107438017,
Mwh,2021-01-03 12:00:00,2021-01-03,2021,1,01-03,Sunday,12,0.0,334.0,0.0,,0.0,20.5,,0.0,334.0,20.5,354.5,0.0,0.9421720733427362,0.0,,0.0,0.05782792665726375,,0.0,0.9421720733427362,0.05782792665726375,
Mwh,2021-01-03 13:00:00,2021-01-03,2021,1,01-03,Sunday,13,0.0,341.5,0.0,,0.0,29.0,,0.0,341.5,29.0,370.5,0.0,0.921727395411606,0.0,,0.0,0.07827260458839407,,0.0,0.921727395411606,0.07827260458839407,
Mwh,2021-01-03 14:00:00,2021-01-03,2021,1,01-03,Sunday,14,0.0,343.0,0.0,,0.0,23.0,,0.0,343.0,23.0,366.0,0.0,0.9371584699453552,0.0,,0.0,0.06284153005464481,,0.0,0.9371584699453552,0.06284153005464481,
Mwh,2021-01-03 15:00:00,2021-01-03,2021,1,01-03,Sunday,15,0.0,364.5,0.0,,0.0,20.0,,0.0,364.5,20.0,384.5,0.0,0.9479843953185956,0.0,,0.0,0.05201560468140442,,0.0,0.9479843953185956,0.05201560468140442,
Mwh,2021-01-03 16:00:00,2021-01-03,2021,1,01-03,Sunday,16,0.0,428.5,0.0,,0.0,15.0,,0.0,428.5,15.0,443.5,0.0,0.9661781285231116,0.0,,0.0,0.033821871476888386,,0.0,0.9661781285231116,0.033821871476888386,
Mwh,2021-01-03 17:00:00,2021-01-03,2021,1,01-03,Sunday,17,0.0,512.5,0.0,,0.0,14.5,,0.0,512.5,14.5,527.0,0.0,0.9724857685009488,0.0,,0.0,0.027514231499051234,,0.0,0.9724857685009488,0.027514231499051234,
Mwh,2021-01-03 18:00:00,2021-01-03,2021,1,01-03,Sunday,18,0.0,589.0,0.0,,0.0,13.5,,0.0,589.0,13.5,602.5,0.0,0.9775933609958506,0.0,,0.0,0.022406639004149378,,0.0,0.9775933609958506,0.022406639004149378,
Mwh,2021-01-03 19:00:00,2021-01-03,2021,1,01-03,Sunday,19,0.0,606.0,0.0,,0.0,12.5,,0.0,606.0,12.5,618.5,0.0,0.9797898140662894,0.0,,0.0,0.02021018593371059,,0.0,0.9797898140662894,0.02021018593371059,
Mwh,2021-01-03 20:00:00,2021-01-03,2021,1,01-03,Sunday,20,0.0,594.0,0.0,,0.0,15.5,,0.0,594.0,15.5,609.5,0.0,0.9745693191140279,0.0,,0.0,0.02543068088597211,,0.0,0.9745693191140279,0.02543068088597211,
Mwh,2021-01-03 21:00:00,2021-01-03,2021,1,01-03,Sunday,21,0.0,570.0,0.0,,0.0,24.0,,0.0,570.0,24.0,594.0,0.0,0.9595959595959596,0.0,,0.0,0.04040404040404041,,0.0,0.9595959595959596,0.04040404040404041,
Mwh,2021-01-03 22:00:00,2021-01-03,2021,1,01-03,Sunday,22,0.0,523.5,0.0,,0.0,29.0,,0.0,523.5,29.0,552.5,0.0,0.9475113122171945,0.0,,0.0,0.05248868778280543,,0.0,0.9475113122171945,0.05248868778280543,
Mwh,2021-01-03 23:00:00,2021-01-03,2021,1,01-03,Sunday,23,0.0,471.0,0.0,,0.0,23.0,,0.0,471.0,23.0,494.0,0.0,0.9534412955465587,0.0,,0.0,0.0465587044534413,,0.0,0.9534412955465587,0.0465587044534413,
Mwh,2021-01-04 00:00:00,2021-01-04,2021,1,01-04,Monday,0,0.0,410.0,0.0,,0.0,23.5,,0.0,410.0,23.5,433.5,0.0,0.9457900807381776,0.0,,0.0,0.05420991926182238,,0.0,0.9457900807381776,0.05420991926182238,
Mwh,2021-01-04 01:00:00,2021-01-04,2021,1,01-04,Monday,1,0.0,351.5,0.0,,0.0,25.0,,0.0,351.5,25.0,376.5,0.0,0.9335989375830013,0.0,,0.0,0.06640106241699867,,0.0,0.9335989375830013,0.06640106241699867,
Mwh,2021-01-04 02:00:00,2021-01-04,2021,1,01-04,Monday,2,0.0,325.5,0.0,,0.0,23.0,,0.0,325.5,23.0,348.5,0.0,0.9340028694404591,0.0,,0.0,0.06599713055954089,,0.0,0.9340028694404591,0.06599713055954089,
Mwh,2021-01-04 03:00:00,2021-01-04,2021,1,01-04,Monday,3,0.0,319.0,0.0,,0.0,17.0,,0.0,319.0,17.0,336.0,0.0,0.9494047619047619,0.0,,0.0,0.050595238095238096,,0.0,0.9494047619047619,0.050595238095238096,
Mwh,2021-01-04 04:00:00,2021-01-04,2021,1,01-04,Monday,4,0.0,316.5,0.0,,0.0,18.0,,0.0,316.5,18.0,334.5,0.0,0.9461883408071748,0.0,,0.0,0.053811659192825115,,0.0,0.9461883408071748,0.053811659192825115,
Mwh,2021-01-04 05:00:00,2021-01-04,2021,1,01-04,Monday,5,0.0,329.0,0.0,,0.0,18.0,,0.0,329.0,18.0,347.0,0.0,0.9481268011527377,0.0,,0.0,0.05187319884726225,,0.0,0.9481268011527377,0.05187319884726225,
Mwh,2021-01-04 06:00:00,2021-01-04,2021,1,01-04,Monday,6,0.0,375.0,0.0,,0.0,17.0,,0.0,375.0,17.0,392.0,0.0,0.9566326530612245,0.0,,0.0,0.04336734693877551,,0.0,0.9566326530612245,0.04336734693877551,
Mwh,2021-01-04 07:00:00,2021-01-04,2021,1,01-04,Monday,7,0.0,433.5,0.0,,0.0,14.5,,0.0,433.5,14.5,448.0,0.0,0.9676339285714286,0.0,,0.0,0.03236607142857143,,0.0,0.9676339285714286,0.03236607142857143,
Mwh,2021-01-04 08:00:00,2021-01-04,2021,1,01-04,Monday,8,0.0,488.0,0.0,,0.0,13.0,,0.0,488.0,13.0,501.0,0.0,0.9740518962075848,0.0,,0.0,0.02594810379241517,,0.0,0.9740518962075848,0.02594810379241517,
Mwh,2021-01-04 09:00:00,2021-01-04,2021,1,01-04,Monday,9,0.0,482.0,0.0,,0.0,15.0,,0.0,482.0,15.0,497.0,0.0,0.9698189134808853,0.0,,0.0,0.030181086519114688,,0.0,0.9698189134808853,0.030181086519114688,
Mwh,2021-01-04 10:00:00,2021-01-04,2021,1,01-04,Monday,10,0.0,439.5,0.0,,0.0,16.5,,0.0,439.5,16.5,456.0,0.0,0.9638157894736842,0.0,,0.0,0.03618421052631579,,0.0,0.9638157894736842,0.03618421052631579,
Mwh,2021-01-04 11:00:00,2021-01-04,2021,1,01-04,Monday,11,0.0,436.0,0.0,,0.0,8.5,,0.0,436.0,8.5,444.5,0.0,0.9808773903262092,0.0,,0.0,0.019122609673790775,,0.0,0.9808773903262092,0.019122609673790775,
Mwh,2021-01-04 12:00:00,2021-01-04,2021,1,01-04,Monday,12,0.0,420.0,0.0,,0.0,5.5,,0.0,420.0,5.5,425.5,0.0,0.9870740305522914,0.0,,0.0,0.012925969447708578,,0.0,0.9870740305522914,0.012925969447708578,
Mwh,2021-01-04 13:00:00,2021-01-04,2021,1,01-04,Monday,13,0.0,488.0,0.0,,0.0,3.5,,0.0,488.0,3.5,491.5,0.0,0.9928789420142421,0.0,,0.0,0.007121057985757884,,0.0,0.9928789420142421,0.007121057985757884,
Mwh,2021-01-04 14:00:00,2021-01-04,2021,1,01-04,Monday,14,0.0,512.0,0.0,,0.0,2.5,,0.0,512.0,2.5,514.5,0.0,0.9951409135082604,0.0,,0.0,0.004859086491739553,,0.0,0.9951409135082604,0.004859086491739553,
Mwh,2021-01-04 15:00:00,2021-01-04,2021,1,01-04,Monday,15,0.0,520.5,0.0,,0.0,1.5,,0.0,520.5,1.5,522.0,0.0,0.9971264367816092,0.0,,0.0,0.0028735632183908046,,0.0,0.9971264367816092,0.0028735632183908046,
Mwh,2021-01-04 16:00:00,2021-01-04,2021,1,01-04,Monday,16,0.0,542.0,0.0,,0.0,1.5,,0.0,542.0,1.5,543.5,0.0,0.9972401103955841,0.0,,0.0,0.0027598896044158236,,0.0,0.9972401103955841,0.0027598896044158236,
Mwh,2021-01-04 17:00:00,2021-01-04,2021,1,01-04,Monday,17,0.0,603.0,0.0,,0.0,6.5,,0.0,603.0,6.5,609.5,0.0,0.9893355209187858,0.0,,0.0,0.01066447908121411,,0.0,0.9893355209187858,0.01066447908121411,
Mwh,2021-01-04 18:00:00,2021-01-04,2021,1,01-04,Monday,18,0.0,646.5,0.0,,0.0,18.5,,0.0,646.5,18.5,665.0,0.0,0.9721804511278196,0.0,,0.0,0.027819548872180452,,0.0,0.9721804511278196,0.027819548872180452,
Mwh,2021-01-04 19:00:00,2021-01-04,2021,1,01-04,Monday,19,0.0,648.0,0.0,,0.0,23.5,,0.0,648.0,23.5,671.5,0.0,0.9650037230081906,0.0,,0.0,0.034996276991809384,,0.0,0.9650037230081906,0.034996276991809384,
Mwh,2021-01-04 20:00:00,2021-01-04,2021,1,01-04,Monday,20,0.0,629.0,0.0,,0.0,23.5,,0.0,629.0,23.5,652.5,0.0,0.963984674329502,0.0,,0.0,0.03601532567049808,,0.0,0.963984674329502,0.03601532567049808,
Mwh,2021-01-04 21:00:00,2021-01-04,2021,1,01-04,Monday,21,0.0,605.0,0.0,,0.0,18.0,,0.0,605.0,18.0,623.0,0.0,0.971107544141252,0.0,,0.0,0.028892455858747994,,0.0,0.971107544141252,0.028892455858747994,
Mwh,2021-01-04 22:00:00,2021-01-04,2021,1,01-04,Monday,22,0.0,559.5,0.0,,0.0,15.5,,0.0,559.5,15.5,575.0,0.0,0.9730434782608696,0.0,,0.0,0.026956521739130435,,0.0,0.9730434782608696,0.026956521739130435,
Mwh,2021-01-04 23:00:00,2021-01-04,2021,1,01-04,Monday,23,0.0,487.5,0.0,,0.0,17.0,,0.0,487.5,17.0,504.5,0.0,0.9663032705649157,0.0,,0.0,0.03369672943508424,,0.0,0.9663032705649157,0.03369672943508424,
Mwh,2021-01-05 00:00:00,2021-01-05,2021,1,01-05,Tuesday,0,0.0,421.0,0.0,,0.0,22.5,,0.0,421.0,22.5,443.5,0.0,0.9492671927846674,0.0,,0.0,0.05073280721533258,,0.0,0.9492671927846674,0.05073280721533258,
Mwh,2021-01-05 01:00:00,2021-01-05,2021,1,01-05,Tuesday,1,0.0,362.0,0.0,,0.0,25.5,,0.0,362.0,25.5,387.5,0.0,0.9341935483870968,0.0,,0.0,0.06580645161290323,,0.0,0.9341935483870968,0.06580645161290323,
Mwh,2021-01-05 02:00:00,2021-01-05,2021,1,01-05,Tuesday,2,0.0,336.5,0.0,,0.0,26.0,,0.0,336.5,26.0,362.5,0.0,0.9282758620689655,0.0,,0.0,0.07172413793103448,,0.0,0.9282758620689655,0.07172413793103448,
Mwh,2021-01-05 03:00:00,2021-01-05,2021,1,01-05,Tuesday,3,0.0,317.0,0.0,,0.0,24.0,,0.0,317.0,24.0,341.0,0.0,0.9296187683284457,0.0,,0.0,0.07038123167155426,,0.0,0.9296187683284457,0.07038123167155426,
Mwh,2021-01-05 04:00:00,2021-01-05,2021,1,01-05,Tuesday,4,0.0,312.5,0.0,,0.0,26.0,,0.0,312.5,26.0,338.5,0.0,0.9231905465288035,0.0,,0.0,0.07680945347119646,,0.0,0.9231905465288035,0.07680945347119646,
Mwh,2021-01-05 05:00:00,2021-01-05,2021,1,01-05,Tuesday,5,0.0,324.5,0.0,,0.0,27.5,,0.0,324.5,27.5,352.0,0.0,0.921875,0.0,,0.0,0.078125,,0.0,0.921875,0.078125,
Mwh,2021-01-05 06:00:00,2021-01-05,2021,1,01-05,Tuesday,6,0.0,365.5,0.0,,0.0,33.5,,0.0,365.5,33.5,399.0,0.0,0.9160401002506265,0.0,,0.0,0.08395989974937343,,0.0,0.9160401002506265,0.08395989974937343,
