unit,datetime,date,year,month,month_date,weekday,hour,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2021-01-01 00:00:00,2021-01-01,2021,1,01-01,Friday,0,9.0,177.0,5696.0,50469.0,7246.118,1141.0,0.0,594.0,5882.0,59450.118,65332.118,0.00013775766461451624,0.002709234070752153,0.08718529529380939,0.7724990639366689,0.11091203257791214,0.017464610591684783,0.0,0.009092005864558071,0.09003228702917607,0.9099677129708239
Mwh,2021-01-01 01:00:00,2021-01-01,2021,1,01-01,Friday,1,9.0,198.0,5292.0,50378.0,6701.412,1082.0,0.0,612.0,5499.0,58773.412,64272.412,0.0001400289754179445,0.0030806374591947788,0.08233703754575136,0.7838199692894675,0.10426576180150203,0.016834594600246215,0.0,0.009521970328420226,0.08555770398036408,0.9144422960196359
Mwh,2021-01-01 02:00:00,2021-01-01,2021,1,01-01,Friday,2,9.0,207.0,4265.0,49465.0,6321.706,1075.0,0.0,616.0,4481.0,57477.706,61958.706,0.0001452580368608731,0.0033409348478000817,0.06883616969018043,0.7983543103692321,0.10203095590795586,0.017350265513937622,0.0,0.009942105634033093,0.07232236257484138,0.9276776374251586
Mwh,2021-01-01 03:00:00,2021-01-01,2021,1,01-01,Friday,3,9.0,206.0,3876.0,48294.0,6019.75,1086.0,0.0,620.0,4091.0,56019.75,60110.75,0.0001497236351235012,0.003427007648382361,0.06448097885985452,0.8034170260727075,0.1001443169482996,0.018066651971569144,0.0,0.010314294864063416,0.06805771014336039,0.9319422898566396
Mwh,2021-01-01 04:00:00,2021-01-01,2021,1,01-01,Friday,4,9.0,207.0,3610.0,48380.0,7244.5,1149.0,0.0,617.0,3826.0,57390.5,61216.5,0.0001470191860037735,0.0033814412780867904,0.0589710290526247,0.7903098020958401,0.1183422770004819,0.018769449413148415,0.0,0.010078981973814249,0.062499489516715266,0.9375005104832848
Mwh,2021-01-01 05:00:00,2021-01-01,2021,1,01-01,Friday,5,9.0,207.0,3472.0,48560.0,7411.25,1170.0,0.0,615.0,3688.0,57756.25,61444.25,0.00014647424291125695,0.00336890758695891,0.056506507931987124,0.7903099150856264,0.12061747030845034,0.019041651578463405,0.0,0.010009073265602558,0.060021889761857294,0.9399781102381427
Mwh,2021-01-01 06:00:00,2021-01-01,2021,1,01-01,Friday,6,9.0,207.0,3464.0,48534.0,7896.0,1190.0,0.0,608.0,3680.0,58228.0,61908.0,0.00014537701104865285,0.003343671254119015,0.05595399625250372,0.7839697615817018,0.12754409769335143,0.01922207146087743,0.0,0.00982102474639788,0.059443044517671385,0.9405569554823286
Mwh,2021-01-01 07:00:00,2021-01-01,2021,1,01-01,Friday,7,9.0,207.0,3489.0,48558.0,8299.75,1261.0,0.0,609.0,3705.0,58727.75,62432.75,0.00014415511089932768,0.0033155675506845368,0.05588413132530603,0.777764875005506,0.13293904240963275,0.020197732760450244,0.0,0.009754495837521172,0.05934385398688989,0.9406561460131101
Mwh,2021-01-01 08:00:00,2021-01-01,2021,1,01-01,Friday,8,9.0,207.0,3553.0,48677.0,9074.5,1275.0,0.0,610.0,3769.0,59636.5,63405.5,0.00014194352224964713,0.0032647010117418836,0.056036148283666244,0.7677094258384525,0.14311849918382474,0.020108665652033342,0.0,0.009620616508031638,0.059442792817657776,0.9405572071823423
Mwh,2021-01-01 09:00:00,2021-01-01,2021,1,01-01,Friday,9,9.0,206.0,3547.0,49538.0,8283.25,1323.0,179.0,610.0,3762.0,59933.25,63695.25,0.00014129782048111908,0.0032341501132345032,0.05568704102739215,0.7777346034437419,0.13004501905558108,0.020770779610724505,0.002810256651791146,0.009576852277053627,0.05906248896110777,0.9409375110388922
Mwh,2021-01-01 10:00:00,2021-01-01,2021,1,01-01,Friday,10,9.0,206.0,3628.0,50023.0,8257.0,1294.0,505.0,609.0,3843.0,60688.0,64531.0,0.00013946785265996187,0.003192264183105794,0.056221041050037966,0.7751778215121414,0.12795400660147835,0.02005237792688785,0.007825696177031194,0.00943732469665742,0.05955277308580372,0.9404472269141962
Mwh,2021-01-01 11:00:00,2021-01-01,2021,1,01-01,Friday,11,9.0,207.0,3746.0,50316.0,8026.75,1237.0,495.286,611.0,3962.0,60686.036,64648.036,0.0001392153661094979,0.0032019534205184517,0.057944529049575456,0.7783067067961662,0.12416077110215691,0.01913437865304988,0.007661269090989864,0.00945117652143369,0.061285697836203405,0.9387143021637966
Mwh,2021-01-01 12:00:00,2021-01-01,2021,1,01-01,Friday,12,10.0,207.0,3892.0,50616.0,7714.5,1156.0,485.571,609.0,4109.0,60581.071,64690.071,0.0001545832280814779,0.0031998728212865924,0.0601637923693112,0.7824384672572086,0.11925323130345614,0.017869821166218845,0.007506113264275131,0.009414118590162005,0.06351824841867927,0.9364817515813207
