unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2021-01-01 00:00:00,2021-01-01,2021,1,01-01,Friday,0,0.0,72.0,0.0,,658.0,4.0,,143.0,72.0,805.0,877.0,0.0,0.08209806157354618,0.0,,0.750285062713797,0.004561003420752566,,0.1630558722919042,0.08209806157354618,0.9179019384264538
Mwh,2021-01-01 01:00:00,2021-01-01,2021,1,01-01,Friday,1,0.0,72.0,0.0,,706.0,5.0,,139.0,72.0,850.0,922.0,0.0,0.07809110629067245,0.0,,0.7657266811279827,0.005422993492407809,,0.15075921908893708,0.07809110629067245,0.9219088937093276
Mwh,2021-01-01 02:00:00,2021-01-01,2021,1,01-01,Friday,2,0.0,66.0,0.0,,651.0,5.0,,139.0,66.0,795.0,861.0,0.0,0.07665505226480836,0.0,,0.7560975609756098,0.005807200929152149,,0.16144018583042974,0.07665505226480836,0.9233449477351916
Mwh,2021-01-01 03:00:00,2021-01-01,2021,1,01-01,Friday,3,0.0,56.0,0.0,,651.0,3.0,,135.0,56.0,789.0,845.0,0.0,0.06627218934911243,0.0,,0.770414201183432,0.0035502958579881655,,0.15976331360946747,0.06627218934911243,0.9337278106508876
Mwh,2021-01-01 04:00:00,2021-01-01,2021,1,01-01,Friday,4,0.0,56.0,0.0,,651.0,1.0,,132.0,56.0,784.0,840.0,0.0,0.06666666666666667,0.0,,0.775,0.0011904761904761906,,0.15714285714285714,0.06666666666666667,0.9333333333333333
Mwh,2021-01-01 05:00:00,2021-01-01,2021,1,01-01,Friday,5,0.0,56.0,0.0,,651.0,1.0,,132.0,56.0,784.0,840.0,0.0,0.06666666666666667,0.0,,0.775,0.0011904761904761906,,0.15714285714285714,0.06666666666666667,0.9333333333333333
Mwh,2021-01-01 06:00:00,2021-01-01,2021,1,01-01,Friday,6,0.0,56.0,0.0,,651.0,1.0,,134.0,56.0,786.0,842.0,0.0,0.0665083135391924,0.0,,0.7731591448931117,0.0011876484560570072,,0.15914489311163896,0.0665083135391924,0.9334916864608076
Mwh,2021-01-01 07:00:00,2021-01-01,2021,1,01-01,Friday,7,0.0,56.0,0.0,,651.0,0.0,,137.0,56.0,788.0,844.0,0.0,0.06635071090047394,0.0,,0.7713270142180095,0.0,,0.1623222748815166,0.06635071090047394,0.933649289099526
Mwh,2021-01-01 08:00:00,2021-01-01,2021,1,01-01,Friday,8,0.0,56.0,0.0,,658.0,0.0,,141.0,56.0,799.0,855.0,0.0,0.06549707602339182,0.0,,0.7695906432748538,0.0,,0.1649122807017544,0.06549707602339182,0.9345029239766082
Mwh,2021-01-01 09:00:00,2021-01-01,2021,1,01-01,Friday,9,0.0,56.0,0.0,,700.0,0.0,,142.0,56.0,842.0,898.0,0.0,0.062360801781737196,0.0,,0.779510022271715,0.0,,0.15812917594654788,0.062360801781737196,0.9376391982182628
