unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2020-01-01,2020,1,01-01,Wednesday,0.0,0.0,44.634,99.142,3.671342,9.222,0.0765,30.428,44.634,142.539842,187.173842,0.0,0.0,0.23846280828065708,0.5296787144007014,0.019614610464639606,0.049269705111892714,0.0004087109565235082,0.16256545078558574,0.23846280828065708,0.7615371917193429
Gwh,2020-01-02,2020,1,01-02,Thursday,0.0,0.0,58.719,99.072,6.586454,23.926,0.036,31.402,58.719,161.022454,219.741454,0.0,0.0,0.26721858316273817,0.4508571241182376,0.02997365258172907,0.10888250516445568,0.00016382889684528982,0.1429043060759942,0.26721858316273817,0.7327814168372618
Gwh,2020-01-03,2020,1,01-03,Friday,0.0,0.0,66.353,98.89,5.631879,51.497,0.156,32.126,66.353,188.300879,254.65387900000002,0.0,0.0,0.2605615129860244,0.3883310177262212,0.022115818624541744,0.20222350510513917,0.0006125962055343363,0.126155549352539,0.2605615129860244,0.7394384870139755
Gwh,2020-01-04,2020,1,01-04,Saturday,0.0,0.0,64.111,99.028,6.327167,34.008,0.09,31.134,64.111,170.58716700000002,234.698167,0.0,0.0,0.27316361614362333,0.4219376796411026,0.026958740585306742,0.1449010038497659,0.0003834712522488511,0.1326554885279526,0.27316361614362333,0.7268363838563767
Gwh,2020-01-05,2020,1,01-05,Sunday,0.0,0.0,64.438,98.985,3.272192,12.882,0.144,31.401,64.438,146.68419199999997,211.12219199999998,0.0,0.0,0.30521661124094435,0.4688517065036915,0.015499043321793478,0.06101679732465074,0.0006820694624087647,0.14873377214651126,0.30521661124094435,0.6947833887590557
Gwh,2020-01-06,2020,1,01-06,Monday,0.0,0.0,79.625,99.128,4.532308,33.334,0.005,31.103,79.625,168.10230800000002,247.72730800000002,0.0,0.0,0.32142197258285304,0.4001496677952032,0.01829555262433966,0.1345592468957843,2.018348336470035e-05,0.125553376618455,0.32142197258285304,0.6785780274171469
Gwh,2020-01-07,2020,1,01-07,Tuesday,0.0,0.0,85.604,98.948,5.3585,35.441556,0.0,31.809,85.604,171.557056,257.161056,0.0,0.0,0.332880885354585,0.3847705462836488,0.02083713639751114,0.13781851945731627,0.0,0.12369291250693885,0.332880885354585,0.6671191146454151
Gwh,2020-01-08,2020,1,01-08,Wednesday,0.0,0.0,85.817,98.53,4.483333,36.104444,0.1,31.366,85.817,170.583777,256.400777,0.0,0.0,0.3346986737095574,0.3842812067609296,0.0174856451390551,0.14081253739726382,0.00039001441871605564,0.122331922574478,0.3346986737095574,0.6653013262904426
Gwh,2020-01-09,2020,1,01-09,Thursday,0.0,0.0,86.328,98.692,5.942667,50.212,0.096,30.637,86.328,185.57966700000003,271.907667,0.0,0.0,0.3174901279999582,0.3629614460264557,0.02185545948581141,0.18466562768897576,0.0003530610264108514,0.11267427777238809,0.3174901279999582,0.682509872000042
Gwh,2020-01-10,2020,1,01-10,Friday,0.0,0.0,81.504,98.933,6.235364000000001,26.781,0.0,30.852,81.504,162.801364,244.305364,0.0,0.0,0.33361527010925557,0.40495631524488346,0.025522828880662648,0.10962100692967183,0.0,0.12628457883552652,0.33361527010925557,0.6663847298907445
Gwh,2020-01-11,2020,1,01-11,Saturday,0.0,0.0,61.693,98.967,4.125469,46.011,0.005,30.757,61.693,179.865469,241.55846899999997,0.0,0.0,0.2553957236746686,0.4097020502311596,0.017078552522205297,0.19047562352284989,2.0698922379740702e-05,0.12732735112673696,0.2553957236746686,0.7446042763253314
Gwh,2020-01-12,2020,1,01-12,Sunday,0.0,0.0,50.666,98.898,4.351166999999999,51.338,0.01,30.888,50.666,185.48516700000002,236.15116700000002,0.0,0.0,0.21454901385263955,0.4187910703824724,0.018425346168202503,0.21739464874209152,4.2345757283511536e-05,0.13079757509731044,0.21454901385263955,0.7854509861473604
Gwh,2020-01-13,2020,1,01-13,Monday,0.0,0.0,81.043,98.841,3.3565,38.38814300000001,0.0675,28.988,81.043,169.641143,250.684143,0.0,0.0,0.323287301024062,0.3942850106797541,0.01338935905491238,0.15313351112120405,0.00026926314202490264,0.11563555497804262,0.323287301024062,0.676712698975938
Gwh,2020-01-14,2020,1,01-14,Tuesday,0.0,0.0,46.349,98.781,5.879,55.830591999999996,0.108,29.826,46.349,190.42459200000002,236.773592,0.0,0.0,0.19575240468540087,0.4171960190560441,0.024829627114834663,0.23579737726832303,0.00045613194903931683,0.125968439926358,0.19575240468540087,0.8042475953145991
Gwh,2020-01-15,2020,1,01-15,Wednesday,0.0,0.0,63.04,98.866,3.6865,51.692265,0.091,29.713,63.04,184.048765,247.08876500000002,0.0,0.0,0.2551309850126127,0.4001234131385941,0.014919739470954901,0.20920524249655784,0.00036828869981198856,0.12025233118146832,0.2551309850126127,0.7448690149873871
Gwh,2020-01-16,2020,1,01-16,Thursday,0.0,0.0,79.069,98.786,5.8475,40.518308,0.025,31.818,79.069,176.99480799999998,256.063808,0.0,0.0,0.30878631626067204,0.38578665517619737,0.022836104975834774,0.15823520050127504,9.763191524512516e-05,0.12425809117077569,0.30878631626067204,0.6912136837393279
Gwh,2020-01-17,2020,1,01-17,Friday,0.0,0.0,69.815,98.781,7.794,53.498192,0.015,31.75,69.815,191.83819200000002,261.653192,0.0,0.0,0.2668226573746519,0.3775264472982237,0.029787521185676954,0.2044622180645899,5.732779289006342e-05,0.12134382828396759,0.2668226573746519,0.7331773426253483
Gwh,2020-01-18,2020,1,01-18,Saturday,0.0,0.0,66.354,99.01,5.873,25.717,0.02,32.094,66.354,162.714,229.068,0.0,0.0,0.28966944313478965,0.4322297309095989,0.025638674978608972,0.11226797282902892,8.731031833342063e-05,0.1401068678296401,0.28966944313478965,0.7103305568652103
Gwh,2020-01-19,2020,1,01-19,Sunday,0.0,0.0,63.413,98.991,4.4815,30.205,0.025,31.988,63.413,165.6905,229.1035,0.0,0.0,0.2767875654453118,0.43207982418426605,0.01956102809428926,0.13183997625527327,0.00010912098680290786,0.13962248503405666,0.2767875654453118,0.7232124345546881
Gwh,2020-01-20,2020,1,01-20,Monday,0.0,0.0,96.078,99.002,4.546,1.84625,0.025,32.799,96.078,138.21825,234.29625,0.0,0.0,0.41007058371612864,0.42255051030479573,0.019402786002763597,0.00787998100695167,0.00010670251871295423,0.13998943645064743,0.41007058371612864,0.5899294162838714
Gwh,2020-01-21,2020,1,01-21,Tuesday,0.0,0.0,103.834,99.048,6.388389,2.98975,0.035,33.152,103.834,141.613139,245.447139,0.0,0.0,0.4230401724095876,0.4035410655163514,0.026027555367023447,0.012180830512756558,0.00014259689537469004,0.1350677792989064,0.4230401724095876,0.5769598275904124
Gwh,2020-01-22,2020,1,01-22,Wednesday,0.0,0.0,104.78,98.919,7.488025,1.673046,0.02,33.782,104.78,141.882071,246.662071,0.0,0.0,0.4247916981123539,0.40103044460370235,0.030357423699730473,0.006782745288796347,8.108259173742201e-05,0.13695660570367948,0.4247916981123539,0.5752083018876462
Gwh,2020-01-23,2020,1,01-23,Thursday,0.0,0.0,91.989,98.919,5.917586,2.096454,0.172,33.061,91.989,140.16603999999998,232.15503999999999,0.0,0.0,0.39623951304266325,0.42609025416807667,0.02548980198749939,0.009030404853584055,0.0007408841953205065,0.1424091417528562,0.39623951304266325,0.6037604869573368
Gwh,2020-01-24,2020,1,01-24,Friday,0.0,0.0,91.985,99.033,5.6832,1.965,0.23,33.12,91.985,140.0312,232.0162,0.0,0.0,0.3964593851636222,0.42683657434265365,0.02449484130849484,0.008469236199886043,0.0009913100895540916,0.14274865289578917,0.3964593851636222,0.6035406148363779
Gwh,2020-01-25,2020,1,01-25,Saturday,0.0,0.0,97.842,99.054,3.8918000000000004,5.264,0.01,33.344,97.842,141.5638,239.4058,0.0,0.0,0.40868684050261106,0.41374937449301563,0.016256080679749613,0.021987771390668064,4.1770082429080666e-05,0.13927816285152658,0.40868684050261106,0.5913131594973889
Gwh,2020-01-26,2020,1,01-26,Sunday,0.0,0.0,82.815,98.968,3.284,28.159143,0.065,32.373,82.815,162.84914299999997,245.664143,0.0,0.0,0.337106583763834,0.4028589552851431,0.01336784424416387,0.11462455471167399,0.0002645888781579329,0.1317774731170271,0.337106583763834,0.6628934162361658
Gwh,2020-01-27,2020,1,01-27,Monday,0.0,0.0,80.506,98.853,5.03,46.242857,0.035,32.051,80.506,182.211857,262.71785700000004,0.0,0.0,0.3064352036032328,0.37627057836422584,0.01914601488242194,0.1760171825701212,0.00013322276757152444,0.12199779781242658,0.3064352036032328,0.6935647963967672
Gwh,2020-01-28,2020,1,01-28,Tuesday,0.0,0.0,64.644,98.973,6.8895,56.579,0.07,31.84,64.644,194.3515,258.9955,0.0,0.0,0.24959507018461713,0.3821417746640386,0.026600848277286673,0.21845553301119133,0.0002702749661673659,0.12293649889669898,0.24959507018461713,0.7504049298153829
Gwh,2020-01-29,2020,1,01-29,Wednesday,0.0,0.0,76.439,98.972,3.178,54.188,0.11,33.222,76.439,189.67,266.109,0.0,0.0,0.28724695519505167,0.37192278352103836,0.011942474700216829,0.20363084300042467,0.00041336444840272223,0.1248435791348658,0.28724695519505167,0.7127530448049484
Gwh,2020-01-30,2020,1,01-30,Thursday,0.0,0.0,62.578,95.361,7.5863000000000005,53.158,0.245,28.539,62.578,184.8893,247.4673,0.0,0.0,0.25287381403522813,0.385347882326271,0.030655767448871024,0.21480817869674096,0.0009900297938353875,0.11532432769905358,0.25287381403522813,0.7471261859647719
Gwh,2020-01-31,2020,1,01-31,Friday,0.0,0.0,59.502,98.162,5.6947,54.71,0.08,26.58,59.502,185.22670000000002,244.7287,0.0,0.0,0.24313454041148425,0.40110538731256284,0.023269440813439537,0.22355367392545297,0.0003268925957601213,0.1086100649413003,0.24313454041148425,0.7568654595885158
