unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018-01-01,2018,1,01-01,Monday,6.484,0.0,9.045,0.0,10.88163,63.002,0.0055,6.297853,15.529,80.18698300000001,95.71598300000001,0.06774208232286555,0.0,0.09449832427673024,0.0,0.11368665565499127,0.6582181786713719,5.746166760884647e-05,0.0657972974064321,0.1622404065995958,0.8377595934004043
Gwh,2018-01-02,2018,1,01-02,Tuesday,21.652,0.0,16.928,0.0,18.160844,60.956,0.0055,5.9677169999999995,38.58,85.090061,123.670061,0.17507875248804156,0.0,0.1368803400202091,0.0,0.14684915535054197,0.49289213175046465,4.447317285628249e-05,0.048255147217886464,0.3119590925082506,0.6880409074917494
Gwh,2018-01-03,2018,1,01-03,Wednesday,31.55,0.0,19.127,0.0,22.007,46.123,0.1315,5.901585,50.677,74.16308500000001,124.840085,0.25272331399005377,0.0,0.15321200718503195,0.0,0.1762815204747738,0.3694566532856814,0.001053347568611476,0.04727315749584759,0.4059353211750857,0.5940646788249143
Gwh,2018-01-04,2018,1,01-04,Thursday,29.224,0.0,19.184,0.0,20.7532,56.556,0.0675,6.141449,48.408,83.518149,131.92614899999998,0.22151787360972694,0.0,0.14541468954725575,0.0,0.15730922305630252,0.42869439022282085,0.0005116498928502796,0.04655217367104379,0.3669325631569827,0.6330674368430175
Gwh,2018-01-05,2018,1,01-05,Friday,28.51,0.0,34.84,0.0,24.838527,58.139,0.087,6.201315999999999,63.35,89.265843,152.61584299999998,0.18680891472060346,0.0,0.22828560466032355,0.0,0.16275195623038954,0.38094996467699627,0.0005700587716833567,0.04063350094000398,0.41509451938092695,0.5849054806190732
Gwh,2018-01-06,2018,1,01-06,Saturday,26.565,0.0,20.886,0.0,24.305273,57.999,0.0055,6.188181,47.451,88.497954,135.948954,0.19540422502993296,0.0,0.15363119307265874,0.0,0.17878234649749494,0.4266233633544544,4.0456361289841184e-05,0.04551841568416923,0.3490354181025917,0.6509645818974084
Gwh,2018-01-07,2018,1,01-07,Sunday,22.0,0.0,38.041,0.0,22.955,67.249,0.022,6.144047,60.041,96.370047,156.41104700000002,0.1406550267514033,0.0,0.2432117214840969,0.0,0.14676073359447556,0.4299504497275054,0.00014065502675140329,0.03928141341576723,0.3838667482355002,0.6161332517644996
Gwh,2018-01-08,2018,1,01-08,Monday,28.32,0.0,76.926,0.0,43.0615,21.818,0.022,6.058912,105.246,70.96041199999999,176.206412,0.16072059852169285,0.0,0.4365675410268271,0.0,0.24438100470486854,0.12382069274527877,0.00012485357229792521,0.03438530942903485,0.5972881395485199,0.40271186045148
Gwh,2018-01-09,2018,1,01-09,Tuesday,31.255,0.0,70.111,0.0,17.7735,54.903,0.114,5.689779000000001,101.366,78.480279,179.84627899999998,0.17378730421217112,0.0,0.3898384797830597,0.0,0.09882606467493275,0.30527737524110804,0.0006338746658194692,0.03163690142290907,0.5636257839952308,0.4363742160047693
Gwh,2018-01-10,2018,1,01-10,Wednesday,34.775,0.0,58.116,0.0,13.967538000000001,76.17,0.0165,5.904644,92.891,96.058682,188.949682,0.18404370746704934,0.0,0.30757394976721897,0.0,0.0739219979211185,0.40312319763523075,8.732483603756476e-05,0.03124982237334488,0.49161765723426837,0.5083823427657317
