unit,date,year,month,month_date,weekday,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2018-01-01,2018,1,01-01,Monday,9.755636,0.0,0.0,0.0,0.0,0.001686,0.0,0.0,9.755636,0.001686,9.757322,0.9998272066864249,0.0,0.0,0.0,0.0,0.00017279331357517974,0.0,0.0,0.9998272066864249,0.00017279331357517974
Gwh,2018-01-02,2018,1,01-02,Tuesday,9.769,0.0,0.0,0.0,3.614,0.001994,0.0,0.0,9.769,3.615994,13.384994,0.7298471706449775,0.0,0.0,0.0,0.2700038565575748,0.0001489727974476492,0.0,0.0,0.7298471706449775,0.2701528293550225
Gwh,2018-01-03,2018,1,01-03,Wednesday,9.763,0.0,0.0,0.0,2.336,0.0023,0.0,0.0,9.763,2.3383000000000003,12.101299999999998,0.8067728260600102,0.0,0.0,0.0,0.19303711171527027,0.00019006222471965823,0.0,0.0,0.8067728260600102,0.19322717393998998
Gwh,2018-01-04,2018,1,01-04,Thursday,9.778,0.0,0.0,0.0,3.574,0.00261,0.0,0.0,9.778,3.57661,13.354610000000001,0.7321816211780052,0.0,0.0,0.0,0.26762294069239007,0.0001954381296046833,0.0,0.0,0.7321816211780052,0.2678183788219948
Gwh,2018-01-05,2018,1,01-05,Friday,9.776,0.0,0.0,0.0,2.632,0.002917,0.0,0.0,9.776,2.6349169999999997,12.410917,0.7876936087800764,0.0,0.0,0.0,0.2120713562100206,0.00023503500990297493,0.0,0.0,0.7876936087800764,0.21230639121992353
Gwh,2018-01-06,2018,1,01-06,Saturday,9.781,0.0,0.0,0.0,0.0,0.003223,0.0,0.0,9.781,0.003223,9.784223,0.9996705921359315,0.0,0.0,0.0,0.0,0.0003294078640685111,0.0,0.0,0.9996705921359315,0.0003294078640685111
Gwh,2018-01-07,2018,1,01-07,Sunday,9.759333,0.0,0.0,0.0,0.0,0.003533,0.0,0.0,9.759333,0.003533,9.762866,0.9996381185606766,0.0,0.0,0.0,0.0,0.0003618814393232479,0.0,0.0,0.9996381185606766,0.0003618814393232479
Gwh,2018-01-08,2018,1,01-08,Monday,9.771666999999999,0.0,0.0,0.0,1.412,0.0038399999999999997,0.0,0.0,9.771666999999999,1.41584,11.187507,0.8734445484592769,0.0,0.0,0.0,0.12621221153202405,0.00034324000869898893,0.0,0.0,0.8734445484592769,0.12655545154072306
Gwh,2018-01-09,2018,1,01-09,Tuesday,9.78,0.0,0.0,0.0,2.742,0.0041470000000000005,0.0,0.0,9.78,2.746147,12.526147000000002,0.7807668231899241,0.0,0.0,0.0,0.2189021093238008,0.0003310674862749096,0.0,0.0,0.7807668231899241,0.21923317681007573
Gwh,2018-01-10,2018,1,01-10,Wednesday,9.783,0.0,0.0,0.0,4.654,0.004456,0.0,0.0,9.783,4.658456,14.441456,0.6774247693584359,0.0,0.0,0.0,0.3222666744959788,0.00030855614558532047,0.0,0.0,0.6774247693584359,0.3225752306415641
Gwh,2018-01-11,2018,1,01-11,Thursday,9.772,0.0,0.0,0.0,5.897,0.004763,0.0,0.0,9.772,5.901763,15.673763,0.6234622789690006,0.0,0.0,0.0,0.37623383740075694,0.00030388363024246316,0.0,0.0,0.6234622789690006,0.3765377210309994
Gwh,2018-01-12,2018,1,01-12,Friday,9.764,0.0,0.0,0.0,5.98,0.00507,0.0,0.0,9.764,5.9850699999999994,15.74907,0.6199731158728737,0.0,0.0,0.0,0.37970496035638934,0.00032192377073693874,0.0,0.0,0.6199731158728737,0.3800268841271262
Gwh,2018-01-13,2018,1,01-13,Saturday,9.779,0.0,0.0,0.0,0.105,0.005378,0.0,0.0,9.779,0.110378,9.889378,0.9888387318191295,0.0,0.0,0.0,0.010617452381737252,0.0005438157991331709,0.0,0.0,0.9888387318191295,0.011161268180870425
Gwh,2018-01-14,2018,1,01-14,Sunday,9.7855,0.0,0.0,0.0,0.0,0.005686,0.0,0.0,9.7855,0.005686,9.791186,0.9994192736201724,0.0,0.0,0.0,0.0,0.0005807263798277349,0.0,0.0,0.9994192736201724,0.0005807263798277349
Gwh,2018-01-15,2018,1,01-15,Monday,9.761,0.0,0.0,0.0,4.653,0.005994,0.0,0.0,9.761,4.658994,14.419993999999999,0.6769073551625611,0.0,0.0,0.0,0.3226769719876444,0.0004156728497945284,0.0,0.0,0.6769073551625611,0.32309264483743894
Gwh,2018-01-16,2018,1,01-16,Tuesday,9.7695,0.0,0.0,0.0,4.564,0.006301,0.0,0.0,9.7695,4.570301000000001,14.339801,0.681285605009442,0.0,0.0,0.0,0.3182749886138587,0.0004394063766993698,0.0,0.0,0.681285605009442,0.31871439499055815
Gwh,2018-01-17,2018,1,01-17,Wednesday,9.721,0.0,0.0,0.0,4.379,0.006609000000000001,0.0,0.0,9.721,4.3856090000000005,14.106609,0.6891096223054031,0.0,0.0,0.0,0.3104218738890402,0.0004685038055566721,0.0,0.0,0.6891096223054031,0.31089037769459693
Gwh,2018-01-18,2018,1,01-18,Thursday,9.771,0.0,0.0,0.0,4.343,0.0069169999999999995,0.0,0.0,9.771,4.3499170000000005,14.120917000000002,0.6919522294479884,0.0,0.0,0.0,0.3075579298426582,0.0004898407093533655,0.0,0.0,0.6919522294479884,0.3080477705520116
Gwh,2018-01-19,2018,1,01-19,Friday,9.765,0.0,0.0,0.0,4.268,0.007224,0.0,0.0,9.765,4.275224000000001,14.040224,0.6955017241890158,0.0,0.0,0.0,0.3039837541053476,0.0005145217056366052,0.0,0.0,0.6955017241890158,0.30449827581098426
Gwh,2018-01-20,2018,1,01-20,Saturday,9.758,0.0,0.0,0.0,0.284,0.007532,0.0,0.0,9.758,0.29153199999999996,10.049532,0.9709904899054006,0.0,0.0,0.0,0.02826002245676714,0.0007494876378322891,0.0,0.0,0.9709904899054006,0.029009510094599428
Gwh,2018-01-21,2018,1,01-21,Sunday,9.772,0.0,0.0,0.0,0.279,0.007841,0.0,0.0,9.772,0.286841,10.058841000000001,0.9714836928031767,0.0,0.0,0.0,0.027736793930831595,0.0007795132659915789,0.0,0.0,0.9714836928031767,0.02851630719682317
Gwh,2018-01-22,2018,1,01-22,Monday,9.772,0.0,0.0,0.0,4.336,0.008147,0.0,0.0,9.772,4.3441469999999995,14.116147000000002,0.6922568885121414,0.0,0.0,0.0,0.30716597099761,0.0005771404902485076,0.0,0.0,0.6922568885121414,0.3077431114878585
Gwh,2018-01-23,2018,1,01-23,Tuesday,9.781,0.0,0.0,0.0,4.559,0.008454,0.0,0.0,9.781,4.567454,14.348454,0.6816762279755018,0.0,0.0,0.0,0.3177345796278819,0.000589192396616388,0.0,0.0,0.6816762279755018,0.31832377202449824
Gwh,2018-01-24,2018,1,01-24,Wednesday,9.773,0.0,0.0,0.0,4.703,0.008764,0.0,0.0,9.773,4.7117640000000005,14.484763999999998,0.6747089562522386,0.0,0.0,0.0,0.3246859941936231,0.0006050495541384036,0.0,0.0,0.6747089562522386,0.3252910437477615
Gwh,2018-01-25,2018,1,01-25,Thursday,9.773,0.0,0.0,0.0,5.33,0.00907,0.0,0.0,9.773,5.3390699999999995,15.11207,0.6467016100375396,0.0,0.0,0.0,0.3526982074593355,0.0006001825031249856,0.0,0.0,0.6467016100375396,0.35329838996246044
Gwh,2018-01-26,2018,1,01-26,Friday,9.754,0.0,0.0,0.0,5.421,0.009378000000000001,0.0,0.0,9.754,5.430377999999999,15.184378,0.6423707312871162,0.0,0.0,0.0,0.3570116602734732,0.0006176084394105574,0.0,0.0,0.6423707312871162,0.35762926871288364
Gwh,2018-01-27,2018,1,01-27,Saturday,9.761,0.0,0.0,0.0,1.533,0.009687,0.0,0.0,9.761,1.542687,11.303687,0.8635235565174442,0.0,0.0,0.0,0.13561946646257986,0.0008569770199758715,0.0,0.0,0.8635235565174442,0.13647644348255572
Gwh,2018-01-28,2018,1,01-28,Sunday,9.765,0.0,0.0,0.0,1.331,0.009993,0.0,0.0,9.765,1.3409929999999999,11.105993,0.8792550112358256,0.0,0.0,0.0,0.11984520429645508,0.0008997844677193656,0.0,0.0,0.8792550112358256,0.12074498876417443
Gwh,2018-01-29,2018,1,01-29,Monday,9.784,0.0,0.0,0.0,3.719,0.010301,0.0,0.0,9.784,3.729301,13.513301,0.7240273860546731,0.0,0.0,0.0,0.27521032795761746,0.0007622859877094427,0.0,0.0,0.7240273860546731,0.2759726139453269
Gwh,2018-01-30,2018,1,01-30,Tuesday,9.792,0.0,0.0,0.0,4.713,0.01061,0.0,0.0,9.792,4.72361,14.51561,0.6745841201299841,0.0,0.0,0.0,0.32468494262383735,0.0007309372461784244,0.0,0.0,0.6745841201299841,0.3254158798700158
