date,mw,region
2001-03-22 0:00,11782,ОЭС СР. ВОЛГИ
2001-03-22 1:00,11254,ОЭС СР. ВОЛГИ
2001-03-22 2:00,10683,ОЭС СР. ВОЛГИ
2001-03-22 3:00,10699,ОЭС СР. ВОЛГИ
2001-03-22 4:00,10941,ОЭС СР. ВОЛГИ
2001-03-22 5:00,11065,ОЭС СР. ВОЛГИ
2001-03-22 6:00,11598,ОЭС СР. ВОЛГИ
2001-03-22 7:00,12447,ОЭС СР. ВОЛГИ
2001-03-22 8:00,12734,ОЭС СР. ВОЛГИ
2001-03-22 9:00,12602,ОЭС СР. ВОЛГИ
2001-03-22 10:00,12675,ОЭС СР. ВОЛГИ
2001-03-22 11:00,13367,ОЭС СР. ВОЛГИ
2001-03-22 12:00,12488,ОЭС СР. ВОЛГИ
2001-03-22 13:00,12950,ОЭС СР. ВОЛГИ
2001-03-22 14:00,13134,ОЭС СР. ВОЛГИ
2001-03-22 15:00,12776,ОЭС СР. ВОЛГИ
2001-03-22 16:00,11899,ОЭС СР. ВОЛГИ
2001-03-22 17:00,12261,ОЭС СР. ВОЛГИ
2001-03-22 18:00,12064,ОЭС СР. ВОЛГИ
2001-03-22 19:00,12843,ОЭС СР. ВОЛГИ
2001-03-22 20:00,12893,ОЭС СР. ВОЛГИ
2001-03-22 21:00,12777,ОЭС СР. ВОЛГИ
2001-03-22 22:00,12231,ОЭС СР. ВОЛГИ
2001-03-22 23:00,11917,ОЭС СР. ВОЛГИ
