date,mw,region
2001-04-08 0:00,10946,ОЭС СР. ВОЛГИ
2001-04-08 1:00,10396,ОЭС СР. ВОЛГИ
2001-04-08 2:00,9488,ОЭС СР. ВОЛГИ
2001-04-08 3:00,9291,ОЭС СР. ВОЛГИ
2001-04-08 4:00,9385,ОЭС СР. ВОЛГИ
2001-04-08 5:00,9793,ОЭС СР. ВОЛГИ
2001-04-08 6:00,10181,ОЭС СР. ВОЛГИ
2001-04-08 7:00,9809,ОЭС СР. ВОЛГИ
2001-04-08 8:00,9575,ОЭС СР. ВОЛГИ
2001-04-08 9:00,9950,ОЭС СР. ВОЛГИ
2001-04-08 10:00,10409,ОЭС СР. ВОЛГИ
2001-04-08 11:00,10632,ОЭС СР. ВОЛГИ
2001-04-08 12:00,10973,ОЭС СР. ВОЛГИ
2001-04-08 13:00,10650,ОЭС СР. ВОЛГИ
2001-04-08 14:00,10814,ОЭС СР. ВОЛГИ
2001-04-08 15:00,10961,ОЭС СР. ВОЛГИ
2001-04-08 16:00,11212,ОЭС СР. ВОЛГИ
2001-04-08 17:00,11029,ОЭС СР. ВОЛГИ
2001-04-08 18:00,11863,ОЭС СР. ВОЛГИ
2001-04-08 19:00,11187,ОЭС СР. ВОЛГИ
2001-04-08 20:00,11990,ОЭС СР. ВОЛГИ
2001-04-08 21:00,11301,ОЭС СР. ВОЛГИ
2001-04-08 22:00,11047,ОЭС СР. ВОЛГИ
2001-04-08 23:00,10764,ОЭС СР. ВОЛГИ
