"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Bulgaria (BG)","01.01.2016 10:00 - 01.01.2016 11:00 (UTC)","25","2850","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","89","n/e","2062","n/e","n/e","645","N/A","n/e","65"
"Bulgaria (BG)","01.01.2016 11:00 - 01.01.2016 12:00 (UTC)","23","2842","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","69","n/e","2060","n/e","n/e","596","N/A","n/e","42"
"Bulgaria (BG)","01.01.2016 12:00 - 01.01.2016 13:00 (UTC)","21","2916","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","92","n/e","2058","n/e","n/e","464","N/A","n/e","29"
"Bulgaria (BG)","01.01.2016 13:00 - 01.01.2016 14:00 (UTC)","22","3073","n/e","N/A","N/A","n/e","n/e","n/e","n/e","9","","N/A","93","n/e","2060","n/e","n/e","244","N/A","n/e","15"
"Bulgaria (BG)","01.01.2016 14:00 - 01.01.2016 15:00 (UTC)","20","3002","n/e","N/A","N/A","n/e","n/e","n/e","n/e","375","","N/A","163","n/e","2061","n/e","n/e","46","N/A","n/e","23"
"Bulgaria (BG)","01.01.2016 15:00 - 01.01.2016 16:00 (UTC)","20","3356","n/e","N/A","N/A","n/e","n/e","n/e","n/e","634","","N/A","172","n/e","2060","n/e","n/e","0","N/A","n/e","38"
"Bulgaria (BG)","01.01.2016 16:00 - 01.01.2016 17:00 (UTC)","22","3540","n/e","N/A","N/A","n/e","n/e","n/e","n/e","672","","N/A","144","n/e","2061","n/e","n/e","0","N/A","n/e","65"
"Bulgaria (BG)","01.01.2016 17:00 - 01.01.2016 18:00 (UTC)","23","3510","n/e","N/A","N/A","n/e","n/e","n/e","n/e","624","","N/A","142","n/e","2063","n/e","n/e","0","N/A","n/e","87"
"Bulgaria (BG)","01.01.2016 18:00 - 01.01.2016 19:00 (UTC)","24","3523","n/e","N/A","N/A","n/e","n/e","n/e","n/e","460","","N/A","87","n/e","2063","n/e","n/e","0","N/A","n/e","110"
"Bulgaria (BG)","01.01.2016 19:00 - 01.01.2016 20:00 (UTC)","22","3490","n/e","N/A","N/A","n/e","n/e","n/e","n/e","265","","N/A","73","n/e","2062","n/e","n/e","0","N/A","n/e","148"
"Bulgaria (BG)","01.01.2016 20:00 - 01.01.2016 21:00 (UTC)","21","3501","n/e","N/A","N/A","n/e","n/e","n/e","n/e","148","","N/A","71","n/e","2061","n/e","n/e","0","N/A","n/e","163"
"Bulgaria (BG)","01.01.2016 21:00 - 01.01.2016 22:00 (UTC)","20","3404","n/e","N/A","N/A","n/e","n/e","n/e","n/e","19","","N/A","71","n/e","2060","n/e","n/e","0","N/A","n/e","174"
"Bulgaria (BG)","01.01.2016 22:00 - 01.01.2016 23:00 (UTC)","22","3122","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","69","n/e","2060","n/e","n/e","0","N/A","n/e","338"
"Bulgaria (BG)","01.01.2016 23:00 - 02.01.2016 00:00 (UTC)","23","3129","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","63","n/e","2061","n/e","n/e","0","N/A","n/e","379"
"Bulgaria (BG)","02.01.2016 00:00 - 02.01.2016 01:00 (UTC)","22","3005","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","63","n/e","2061","n/e","n/e","0","N/A","n/e","403"
"Bulgaria (BG)","02.01.2016 01:00 - 02.01.2016 02:00 (UTC)","22","3117","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","63","n/e","2062","n/e","n/e","0","N/A","n/e","409"
"Bulgaria (BG)","02.01.2016 02:00 - 02.01.2016 03:00 (UTC)","23","3115","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","64","n/e","2062","n/e","n/e","0","N/A","n/e","406"
"Bulgaria (BG)","02.01.2016 03:00 - 02.01.2016 04:00 (UTC)","19","3093","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","65","n/e","2062","n/e","n/e","0","N/A","n/e","459"
"Bulgaria (BG)","02.01.2016 04:00 - 02.01.2016 05:00 (UTC)","22","2975","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","66","n/e","2060","n/e","n/e","0","N/A","n/e","470"
"Bulgaria (BG)","02.01.2016 05:00 - 02.01.2016 06:00 (UTC)","22","2914","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","77","n/e","2060","n/e","n/e","0","N/A","n/e","441"
"Bulgaria (BG)","02.01.2016 06:00 - 02.01.2016 07:00 (UTC)","22","3130","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","82","n/e","2061","n/e","n/e","46","N/A","n/e","415"
"Bulgaria (BG)","02.01.2016 07:00 - 02.01.2016 08:00 (UTC)","22","3387","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","91","n/e","2063","n/e","n/e","196","N/A","n/e","373"
"Bulgaria (BG)","02.01.2016 08:00 - 02.01.2016 09:00 (UTC)","22","3419","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","90","n/e","2063","n/e","n/e","379","N/A","n/e","352"
"Bulgaria (BG)","02.01.2016 09:00 - 02.01.2016 10:00 (UTC)","22","3374","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","90","n/e","2061","n/e","n/e","482","N/A","n/e","305"
"Bulgaria (BG)","02.01.2016 10:00 - 02.01.2016 11:00 (UTC)","23","3356","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","80","n/e","2061","n/e","n/e","502","N/A","n/e","263"
"Bulgaria (BG)","02.01.2016 11:00 - 02.01.2016 12:00 (UTC)","23","3376","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","83","n/e","2063","n/e","n/e","507","N/A","n/e","231"
"Bulgaria (BG)","02.01.2016 12:00 - 02.01.2016 13:00 (UTC)","23","3437","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","82","n/e","2063","n/e","n/e","374","N/A","n/e","194"
"Bulgaria (BG)","02.01.2016 13:00 - 02.01.2016 14:00 (UTC)","23","3528","n/e","N/A","N/A","n/e","n/e","n/e","n/e","48","","N/A","125","n/e","2062","n/e","n/e","167","N/A","n/e","155"
"Bulgaria (BG)","02.01.2016 14:00 - 02.01.2016 15:00 (UTC)","24","3545","n/e","N/A","N/A","n/e","n/e","n/e","n/e","196","","N/A","327","n/e","2061","n/e","n/e","22","N/A","n/e","142"
"Bulgaria (BG)","02.01.2016 15:00 - 02.01.2016 16:00 (UTC)","22","3582","n/e","N/A","N/A","n/e","n/e","n/e","n/e","421","","N/A","486","n/e","2061","n/e","n/e","0","N/A","n/e","167"
"Bulgaria (BG)","02.01.2016 16:00 - 02.01.2016 17:00 (UTC)","22","3563","n/e","N/A","N/A","n/e","n/e","n/e","n/e","580","","N/A","494","n/e","2060","n/e","n/e","0","N/A","n/e","216"
"Bulgaria (BG)","02.01.2016 17:00 - 02.01.2016 18:00 (UTC)","23","3538","n/e","N/A","N/A","n/e","n/e","n/e","n/e","603","","N/A","411","n/e","2060","n/e","n/e","0","N/A","n/e","236"
"Bulgaria (BG)","02.01.2016 18:00 - 02.01.2016 19:00 (UTC)","24","3540","n/e","N/A","N/A","n/e","n/e","n/e","n/e","483","","N/A","315","n/e","2060","n/e","n/e","0","N/A","n/e","261"
"Bulgaria (BG)","02.01.2016 19:00 - 02.01.2016 20:00 (UTC)","23","3549","n/e","N/A","N/A","n/e","n/e","n/e","n/e","325","","N/A","214","n/e","2062","n/e","n/e","0","N/A","n/e","284"
"Bulgaria (BG)","02.01.2016 20:00 - 02.01.2016 21:00 (UTC)","22","3552","n/e","N/A","N/A","n/e","n/e","n/e","n/e","210","","N/A","231","n/e","2063","n/e","n/e","0","N/A","n/e","288"
"Bulgaria (BG)","02.01.2016 21:00 - 02.01.2016 22:00 (UTC)","23","3533","n/e","N/A","N/A","n/e","n/e","n/e","n/e","109","","N/A","124","n/e","2063","n/e","n/e","0","N/A","n/e","290"
"Bulgaria (BG)","02.01.2016 22:00 - 02.01.2016 23:00 (UTC)","24","3390","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","83","n/e","2063","n/e","n/e","0","N/A","n/e","297"
"Bulgaria (BG)","02.01.2016 23:00 - 03.01.2016 00:00 (UTC)","25","3271","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","73","n/e","2062","n/e","n/e","0","N/A","n/e","337"
"Bulgaria (BG)","03.01.2016 00:00 - 03.01.2016 01:00 (UTC)","24","3214","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","72","n/e","2063","n/e","n/e","0","N/A","n/e","366"
"Bulgaria (BG)","03.01.2016 01:00 - 03.01.2016 02:00 (UTC)","25","3265","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","78","n/e","2063","n/e","n/e","0","N/A","n/e","409"
"Bulgaria (BG)","03.01.2016 02:00 - 03.01.2016 03:00 (UTC)","25","3346","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","74","n/e","2061","n/e","n/e","0","N/A","n/e","367"
"Bulgaria (BG)","03.01.2016 03:00 - 03.01.2016 04:00 (UTC)","25","3381","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","66","n/e","2059","n/e","n/e","0","N/A","n/e","377"
"Bulgaria (BG)","03.01.2016 04:00 - 03.01.2016 05:00 (UTC)","25","3436","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","72","n/e","2059","n/e","n/e","0","N/A","n/e","352"
"Bulgaria (BG)","03.01.2016 05:00 - 03.01.2016 06:00 (UTC)","23","3424","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","84","n/e","2060","n/e","n/e","0","N/A","n/e","334"
"Bulgaria (BG)","03.01.2016 06:00 - 03.01.2016 07:00 (UTC)","25","3529","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","166","n/e","2060","n/e","n/e","7","N/A","n/e","288"
"Bulgaria (BG)","03.01.2016 07:00 - 03.01.2016 08:00 (UTC)","23","3564","n/e","N/A","N/A","n/e","n/e","n/e","n/e","108","","N/A","436","n/e","2061","n/e","n/e","24","N/A","n/e","258"
"Bulgaria (BG)","03.01.2016 08:00 - 03.01.2016 09:00 (UTC)","24","3605","n/e","N/A","N/A","n/e","n/e","n/e","n/e","192","","N/A","621","n/e","2061","n/e","n/e","36","N/A","n/e","235"
"Bulgaria (BG)","03.01.2016 09:00 - 03.01.2016 10:00 (UTC)","24","3605","n/e","N/A","N/A","n/e","n/e","n/e","n/e","221","","N/A","696","n/e","2063","n/e","n/e","44","N/A","n/e","220"
"Bulgaria (BG)","03.01.2016 10:00 - 03.01.2016 11:00 (UTC)","24","3604","n/e","N/A","N/A","n/e","n/e","n/e","n/e","166","","N/A","798","n/e","2062","n/e","n/e","38","N/A","n/e","201"
"Bulgaria (BG)","03.01.2016 11:00 - 03.01.2016 12:00 (UTC)","24","3599","n/e","N/A","N/A","n/e","n/e","n/e","n/e","163","","N/A","765","n/e","2061","n/e","n/e","28","N/A","n/e","208"
"Bulgaria (BG)","03.01.2016 12:00 - 03.01.2016 13:00 (UTC)","26","3593","n/e","N/A","N/A","n/e","n/e","n/e","n/e","117","","N/A","717","n/e","2062","n/e","n/e","12","N/A","n/e","239"
"Bulgaria (BG)","03.01.2016 13:00 - 03.01.2016 14:00 (UTC)","25","3598","n/e","N/A","N/A","n/e","n/e","n/e","n/e","116","","N/A","699","n/e","2061","n/e","n/e","5","N/A","n/e","261"
"Bulgaria (BG)","03.01.2016 14:00 - 03.01.2016 15:00 (UTC)","25","3581","n/e","N/A","N/A","n/e","n/e","n/e","n/e","324","","N/A","723","n/e","2061","n/e","n/e","1","N/A","n/e","262"
"Bulgaria (BG)","03.01.2016 15:00 - 03.01.2016 16:00 (UTC)","25","3485","n/e","N/A","N/A","n/e","n/e","n/e","n/e","830","","N/A","788","n/e","2061","n/e","n/e","0","N/A","n/e","280"
"Bulgaria (BG)","03.01.2016 16:00 - 03.01.2016 17:00 (UTC)","24","3523","n/e","N/A","N/A","n/e","n/e","n/e","n/e","899","","N/A","900","n/e","2061","n/e","n/e","0","N/A","n/e","270"
"Bulgaria (BG)","03.01.2016 17:00 - 03.01.2016 18:00 (UTC)","24","3523","n/e","N/A","N/A","n/e","n/e","n/e","n/e","818","","N/A","902","n/e","2060","n/e","n/e","0","N/A","n/e","264"
"Bulgaria (BG)","03.01.2016 18:00 - 03.01.2016 19:00 (UTC)","25","3509","n/e","N/A","N/A","n/e","n/e","n/e","n/e","704","","N/A","762","n/e","2060","n/e","n/e","0","N/A","n/e","339"
"Bulgaria (BG)","03.01.2016 19:00 - 03.01.2016 20:00 (UTC)","25","3517","n/e","N/A","N/A","n/e","n/e","n/e","n/e","509","","N/A","549","n/e","2060","n/e","n/e","0","N/A","n/e","411"
"Bulgaria (BG)","03.01.2016 20:00 - 03.01.2016 21:00 (UTC)","24","3523","n/e","N/A","N/A","n/e","n/e","n/e","n/e","322","","N/A","484","n/e","2060","n/e","n/e","0","N/A","n/e","429"
"Bulgaria (BG)","03.01.2016 21:00 - 03.01.2016 22:00 (UTC)","24","3533","n/e","N/A","N/A","n/e","n/e","n/e","n/e","32","","N/A","316","n/e","2059","n/e","n/e","0","N/A","n/e","431"
"Bulgaria (BG)","03.01.2016 22:00 - 03.01.2016 23:00 (UTC)","23","3557","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","117","n/e","2058","n/e","n/e","0","N/A","n/e","414"
"Bulgaria (BG)","03.01.2016 23:00 - 04.01.2016 00:00 (UTC)","23","3597","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","86","n/e","2059","n/e","n/e","0","N/A","n/e","419"
"Bulgaria (BG)","04.01.2016 00:00 - 04.01.2016 01:00 (UTC)","23","3626","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","80","n/e","2060","n/e","n/e","0","N/A","n/e","413"
"Bulgaria (BG)","04.01.2016 01:00 - 04.01.2016 02:00 (UTC)","23","3676","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","88","n/e","2062","n/e","n/e","0","N/A","n/e","407"
"Bulgaria (BG)","04.01.2016 02:00 - 04.01.2016 03:00 (UTC)","22","3712","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","85","n/e","2062","n/e","n/e","0","N/A","n/e","369"
"Bulgaria (BG)","04.01.2016 03:00 - 04.01.2016 04:00 (UTC)","23","3721","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","87","n/e","2062","n/e","n/e","0","N/A","n/e","364"
"Bulgaria (BG)","04.01.2016 04:00 - 04.01.2016 05:00 (UTC)","23","3789","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","125","n/e","2061","n/e","n/e","0","N/A","n/e","334"
"Bulgaria (BG)","04.01.2016 05:00 - 04.01.2016 06:00 (UTC)","24","3953","n/e","N/A","N/A","n/e","n/e","n/e","n/e","77","","N/A","273","n/e","2059","n/e","n/e","0","N/A","n/e","274"
"Bulgaria (BG)","04.01.2016 06:00 - 04.01.2016 07:00 (UTC)","22","4011","n/e","N/A","N/A","n/e","n/e","n/e","n/e","149","","N/A","471","n/e","2062","n/e","n/e","2","N/A","n/e","222"
"Bulgaria (BG)","04.01.2016 07:00 - 04.01.2016 08:00 (UTC)","22","4047","n/e","N/A","N/A","n/e","n/e","n/e","n/e","225","","N/A","693","n/e","2063","n/e","n/e","8","N/A","n/e","119"
"Bulgaria (BG)","04.01.2016 08:00 - 04.01.2016 09:00 (UTC)","24","4021","n/e","N/A","N/A","n/e","n/e","n/e","n/e","192","","N/A","833","n/e","2063","n/e","n/e","15","N/A","n/e","103"
"Bulgaria (BG)","04.01.2016 09:00 - 04.01.2016 10:00 (UTC)","24","4035","n/e","N/A","N/A","n/e","n/e","n/e","n/e","131","","N/A","833","n/e","2061","n/e","n/e","26","N/A","n/e","133"
"Bulgaria (BG)","04.01.2016 10:00 - 04.01.2016 11:00 (UTC)","24","4056","n/e","N/A","N/A","n/e","n/e","n/e","n/e","120","","N/A","782","n/e","2062","n/e","n/e","29","N/A","n/e","104"
"Bulgaria (BG)","04.01.2016 11:00 - 04.01.2016 12:00 (UTC)","25","4085","n/e","N/A","N/A","n/e","n/e","n/e","n/e","164","","N/A","670","n/e","2062","n/e","n/e","30","N/A","n/e","104"
"Bulgaria (BG)","04.01.2016 12:00 - 04.01.2016 13:00 (UTC)","27","4103","n/e","N/A","N/A","n/e","n/e","n/e","n/e","125","","N/A","649","n/e","2062","n/e","n/e","22","N/A","n/e","89"
"Bulgaria (BG)","04.01.2016 13:00 - 04.01.2016 14:00 (UTC)","25","4079","n/e","N/A","N/A","n/e","n/e","n/e","n/e","212","","N/A","638","n/e","2062","n/e","n/e","12","N/A","n/e","50"
"Bulgaria (BG)","04.01.2016 14:00 - 04.01.2016 15:00 (UTC)","24","4085","n/e","N/A","N/A","n/e","n/e","n/e","n/e","388","","N/A","682","n/e","2062","n/e","n/e","2","N/A","n/e","26"
"Bulgaria (BG)","04.01.2016 15:00 - 04.01.2016 16:00 (UTC)","24","4092","n/e","N/A","N/A","n/e","n/e","n/e","n/e","699","","N/A","699","n/e","2060","n/e","n/e","0","N/A","n/e","10"
"Bulgaria (BG)","04.01.2016 16:00 - 04.01.2016 17:00 (UTC)","26","4124","n/e","N/A","N/A","n/e","n/e","n/e","n/e","832","","N/A","792","n/e","2060","n/e","n/e","0","N/A","n/e","19"
"Bulgaria (BG)","04.01.2016 17:00 - 04.01.2016 18:00 (UTC)","26","4152","n/e","N/A","N/A","n/e","n/e","n/e","n/e","504","","N/A","1089","n/e","2062","n/e","n/e","0","N/A","n/e","19"
"Bulgaria (BG)","04.01.2016 18:00 - 04.01.2016 19:00 (UTC)","26","4116","n/e","N/A","N/A","n/e","n/e","n/e","n/e","325","","N/A","981","n/e","2059","n/e","n/e","0","N/A","n/e","37"
"Bulgaria (BG)","04.01.2016 19:00 - 04.01.2016 20:00 (UTC)","25","4103","n/e","N/A","N/A","n/e","n/e","n/e","n/e","221","","N/A","829","n/e","2060","n/e","n/e","0","N/A","n/e","41"
"Bulgaria (BG)","04.01.2016 20:00 - 04.01.2016 21:00 (UTC)","24","4038","n/e","N/A","N/A","n/e","n/e","n/e","n/e","208","","N/A","652","n/e","2060","n/e","n/e","0","N/A","n/e","61"
"Bulgaria (BG)","04.01.2016 21:00 - 04.01.2016 22:00 (UTC)","24","4006","n/e","N/A","N/A","n/e","n/e","n/e","n/e","36","","N/A","406","n/e","2060","n/e","n/e","0","N/A","n/e","93"
"Bulgaria (BG)","04.01.2016 22:00 - 04.01.2016 23:00 (UTC)","26","3917","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","116","n/e","2062","n/e","n/e","0","N/A","n/e","74"
"Bulgaria (BG)","04.01.2016 23:00 - 05.01.2016 00:00 (UTC)","26","3947","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","93","n/e","2062","n/e","n/e","0","N/A","n/e","82"
"Bulgaria (BG)","05.01.2016 00:00 - 05.01.2016 01:00 (UTC)","26","3862","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","92","n/e","2061","n/e","n/e","0","N/A","n/e","95"
"Bulgaria (BG)","05.01.2016 01:00 - 05.01.2016 02:00 (UTC)","25","3837","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","91","n/e","2059","n/e","n/e","0","N/A","n/e","65"
"Bulgaria (BG)","05.01.2016 02:00 - 05.01.2016 03:00 (UTC)","25","3867","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","92","n/e","2060","n/e","n/e","0","N/A","n/e","59"
"Bulgaria (BG)","05.01.2016 03:00 - 05.01.2016 04:00 (UTC)","26","3921","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","102","n/e","2061","n/e","n/e","0","N/A","n/e","24"
"Bulgaria (BG)","05.01.2016 04:00 - 05.01.2016 05:00 (UTC)","26","3997","n/e","N/A","N/A","n/e","n/e","n/e","n/e","7","","N/A","167","n/e","2060","n/e","n/e","0","N/A","n/e","29"
"Bulgaria (BG)","05.01.2016 05:00 - 05.01.2016 06:00 (UTC)","26","4152","n/e","N/A","N/A","n/e","n/e","n/e","n/e","36","","N/A","342","n/e","2061","n/e","n/e","0","N/A","n/e","121"
"Bulgaria (BG)","05.01.2016 06:00 - 05.01.2016 07:00 (UTC)","24","4054","n/e","N/A","N/A","n/e","n/e","n/e","n/e","35","","N/A","436","n/e","2062","n/e","n/e","2","N/A","n/e","307"
"Bulgaria (BG)","05.01.2016 07:00 - 05.01.2016 08:00 (UTC)","25","4026","n/e","N/A","N/A","n/e","n/e","n/e","n/e","35","","N/A","566","n/e","2062","n/e","n/e","14","N/A","n/e","328"
"Bulgaria (BG)","05.01.2016 08:00 - 05.01.2016 09:00 (UTC)","25","4123","n/e","N/A","N/A","n/e","n/e","n/e","n/e","3","","N/A","365","n/e","2063","n/e","n/e","43","N/A","n/e","366"
"Bulgaria (BG)","05.01.2016 09:00 - 05.01.2016 10:00 (UTC)","26","4135","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","185","n/e","2063","n/e","n/e","76","N/A","n/e","386"
"Bulgaria (BG)","05.01.2016 10:00 - 05.01.2016 11:00 (UTC)","28","4094","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","146","n/e","2060","n/e","n/e","172","N/A","n/e","263"
"Bulgaria (BG)","05.01.2016 11:00 - 05.01.2016 12:00 (UTC)","25","3993","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","141","n/e","2062","n/e","n/e","179","N/A","n/e","222"
"Bulgaria (BG)","05.01.2016 12:00 - 05.01.2016 13:00 (UTC)","25","3924","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","143","n/e","2063","n/e","n/e","181","N/A","n/e","231"
"Bulgaria (BG)","05.01.2016 13:00 - 05.01.2016 14:00 (UTC)","26","4027","n/e","N/A","N/A","n/e","n/e","n/e","n/e","0","","N/A","152","n/e","2060","n/e","n/e","102","N/A","n/e","267"
"Bulgaria (BG)","05.01.2016 14:00 - 05.01.2016 15:00 (UTC)","28","4051","n/e","N/A","N/A","n/e","n/e","n/e","n/e","4","","N/A","325","n/e","2059","n/e","n/e","17","N/A","n/e","277"
"Bulgaria (BG)","05.01.2016 15:00 - 05.01.2016 16:00 (UTC)","28","4048","n/e","N/A","N/A","n/e","n/e","n/e","n/e","261","","N/A","592","n/e","2062","n/e","n/e","0","N/A","n/e","228"
"Bulgaria (BG)","05.01.2016 16:00 - 05.01.2016 17:00 (UTC)","27","4052","n/e","N/A","N/A","n/e","n/e","n/e","n/e","535","","N/A","742","n/e","2064","n/e","n/e","0","N/A","n/e","170"
"Bulgaria (BG)","05.01.2016 17:00 - 05.01.2016 18:00 (UTC)","25","4054","n/e","N/A","N/A","n/e","n/e","n/e","n/e","552","","N/A","819","n/e","2062","n/e","n/e","0","N/A","n/e","92"
"Bulgaria (BG)","05.01.2016 18:00 - 05.01.2016 19:00 (UTC)","26","4068","n/e","N/A","N/A","n/e","n/e","n/e","n/e","480","","N/A","713","n/e","2064","n/e","n/e","0","N/A","n/e","50"
"Bulgaria (BG)","05.01.2016 19:00 - 05.01.2016 20:00 (UTC)","26","4027","n/e","N/A","N/A","n/e","n/e","n/e","n/e","330","","N/A","695","n/e","2065","n/e","n/e","0","N/A","n/e","22"
