date,mw,region
2000-04-15 0:00,71460,О
2000-04-15 1:00,68835,О
2000-04-15 2:00,67112,О
2000-04-15 3:00,66456,О
2000-04-15 4:00,66584,О
2000-04-15 5:00,67097,О
2000-04-15 6:00,68385,О
2000-04-15 7:00,70322,О
2000-04-15 8:00,72119,О
2000-04-15 9:00,74108,О
2000-04-15 10:00,75228,О
2000-04-15 11:00,75373,О
2000-04-15 12:00,75097,О
2000-04-15 13:00,74754,О
2000-04-15 14:00,74188,О
2000-04-15 15:00,73497,О
2000-04-15 16:00,73213,О
2000-04-15 17:00,72841,О
2000-04-15 18:00,73158,О
2000-04-15 19:00,73439,О
2000-04-15 20:00,73307,О
2000-04-15 21:00,73601,О
2000-04-15 22:00,74674,О
2000-04-15 23:00,72731,О
