date,mw,region
2000-04-23 0:00,70095,О
2000-04-23 1:00,66988,О
2000-04-23 2:00,65869,О
2000-04-23 3:00,65025,О
2000-04-23 4:00,65138,О
2000-04-23 5:00,65701,О
2000-04-23 6:00,66796,О
2000-04-23 7:00,67718,О
2000-04-23 8:00,68945,О
2000-04-23 9:00,70981,О
2000-04-23 10:00,71921,О
2000-04-23 11:00,71948,О
2000-04-23 12:00,72176,О
2000-04-23 13:00,72050,О
2000-04-23 14:00,71831,О
2000-04-23 15:00,71576,О
2000-04-23 16:00,71929,О
2000-04-23 17:00,72046,О
2000-04-23 18:00,72726,О
2000-04-23 19:00,73310,О
2000-04-23 20:00,73387,О
2000-04-23 21:00,73963,О
2000-04-23 22:00,75202,О
2000-04-23 23:00,73340,О
