date,mw,region
2000-04-13 0:00,71586,О
2000-04-13 1:00,68520,О
2000-04-13 2:00,67363,О
2000-04-13 3:00,66831,О
2000-04-13 4:00,68031,О
2000-04-13 5:00,69272,О
2000-04-13 6:00,72025,О
2000-04-13 7:00,75061,О
2000-04-13 8:00,78705,О
2000-04-13 9:00,80930,О
2000-04-13 10:00,81734,О
2000-04-13 11:00,81661,О
2000-04-13 12:00,81232,О
2000-04-13 13:00,81180,О
2000-04-13 14:00,81185,О
2000-04-13 15:00,80487,О
2000-04-13 16:00,79266,О
2000-04-13 17:00,78096,О
2000-04-13 18:00,77965,О
2000-04-13 19:00,77844,О
2000-04-13 20:00,77522,О
2000-04-13 21:00,77516,О
2000-04-13 22:00,77946,О
2000-04-13 23:00,75684,О
