date,mw,region
2000-04-22 0:00,71925,О
2000-04-22 1:00,69257,О
2000-04-22 2:00,67797,О
2000-04-22 3:00,67118,О
2000-04-22 4:00,67438,О
2000-04-22 5:00,68122,О
2000-04-22 6:00,69300,О
2000-04-22 7:00,71095,О
2000-04-22 8:00,72882,О
2000-04-22 9:00,74521,О
2000-04-22 10:00,75038,О
2000-04-22 11:00,75113,О
2000-04-22 12:00,74834,О
2000-04-22 13:00,74346,О
2000-04-22 14:00,73948,О
2000-04-22 15:00,73346,О
2000-04-22 16:00,73018,О
2000-04-22 17:00,73168,О
2000-04-22 18:00,73437,О
2000-04-22 19:00,73498,О
2000-04-22 20:00,73394,О
2000-04-22 21:00,73410,О
2000-04-22 22:00,74755,О
2000-04-22 23:00,73177,О
