date,mw,region
2000-04-26 0:00,72164,О
2000-04-26 1:00,69482,О
2000-04-26 2:00,68414,О
2000-04-26 3:00,68357,О
2000-04-26 4:00,68720,О
2000-04-26 5:00,70043,О
2000-04-26 6:00,72408,О
2000-04-26 7:00,76088,О
2000-04-26 8:00,78964,О
2000-04-26 9:00,81635,О
2000-04-26 10:00,82416,О
2000-04-26 11:00,82493,О
2000-04-26 12:00,82272,О
2000-04-26 13:00,81978,О
2000-04-26 14:00,82001,О
2000-04-26 15:00,81304,О
2000-04-26 16:00,80102,О
2000-04-26 17:00,80136,О
2000-04-26 18:00,79148,О
2000-04-26 19:00,78708,О
2000-04-26 20:00,78147,О
2000-04-26 21:00,79095,О
2000-04-26 22:00,78645,О
2000-04-26 23:00,76083,О
