date,mw,region
2000-04-14 0:00,71441,О
2000-04-14 1:00,68587,О
2000-04-14 2:00,68184,О
2000-04-14 3:00,67909,О
2000-04-14 4:00,68321,О
2000-04-14 5:00,69227,О
2000-04-14 6:00,71769,О
2000-04-14 7:00,75283,О
2000-04-14 8:00,78180,О
2000-04-14 9:00,80641,О
2000-04-14 10:00,81454,О
2000-04-14 11:00,81737,О
2000-04-14 12:00,81014,О
2000-04-14 13:00,80588,О
2000-04-14 14:00,80469,О
2000-04-14 15:00,79650,О
2000-04-14 16:00,78295,О
2000-04-14 17:00,77773,О
2000-04-14 18:00,77451,О
2000-04-14 19:00,77066,О
2000-04-14 20:00,76730,О
2000-04-14 21:00,76865,О
2000-04-14 22:00,77040,О
2000-04-14 23:00,75639,О
