date,mw,region
2001-09-16 0:00,16190,ОЭС СИБИРИ
2001-09-16 1:00,16238,ОЭС СИБИРИ
2001-09-16 2:00,16439,ОЭС СИБИРИ
2001-09-16 3:00,16652,ОЭС СИБИРИ
2001-09-16 4:00,17039,ОЭС СИБИРИ
2001-09-16 5:00,17533,ОЭС СИБИРИ
2001-09-16 6:00,17973,ОЭС СИБИРИ
2001-09-16 7:00,18083,ОЭС СИБИРИ
2001-09-16 8:00,17966,ОЭС СИБИРИ
2001-09-16 9:00,17851,ОЭС СИБИРИ
2001-09-16 10:00,17828,ОЭС СИБИРИ
2001-09-16 11:00,17771,ОЭС СИБИРИ
2001-09-16 12:00,17722,ОЭС СИБИРИ
2001-09-16 13:00,17845,ОЭС СИБИРИ
2001-09-16 14:00,17976,ОЭС СИБИРИ
2001-09-16 15:00,18160,ОЭС СИБИРИ
2001-09-16 16:00,18468,ОЭС СИБИРИ
2001-09-16 17:00,19121,ОЭС СИБИРИ
2001-09-16 18:00,19288,ОЭС СИБИРИ
2001-09-16 19:00,18564,ОЭС СИБИРИ
2001-09-16 20:00,17657,ОЭС СИБИРИ
2001-09-16 21:00,16957,ОЭС СИБИРИ
2001-09-16 22:00,16754,ОЭС СИБИРИ
2001-09-16 23:00,16893,ОЭС СИБИРИ
