unit,datetime,date,year,month,month_date,weekday,hour,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Mwh,2021-01-01 00:00:00,2021-01-01,2021,1,01-01,Friday,0,36982.87434269656,43315.89834824431,4060.527309059138,2986.0,9615.8,2199.2,0.0,1968.1,84359.3,16769.1,101128.4,0.36570216025069674,0.42832575565562503,0.040152195714152884,0.029526819370226366,0.09508506018091852,0.021746611238781587,0.0,0.019461397589598965,0.8341801116204747,0.16581988837952544
Mwh,2021-01-01 01:00:00,2021-01-01,2021,1,01-01,Friday,1,35948.08177568259,42103.90575867568,3946.9124656417175,2990.0,8233.8,2143.5,0.0,1964.1,81998.9,15331.4,97330.29999999999,0.36934111757266336,0.4325878555668244,0.04055173430721695,0.03072013545627621,0.08459647201334014,0.02202294660552778,0.0,0.020179738478151205,0.8424807074467047,0.15751929255329533
Mwh,2021-01-01 02:00:00,2021-01-01,2021,1,01-01,Friday,2,35495.96282365688,41574.36502082527,3897.272155517847,2989.0,7374.8,2157.7,0.0,1959.1,80967.59999999999,14480.6,95448.2,0.37188718932003834,0.43556992191393107,0.04083127974668822,0.03131541506282989,0.07726494580306387,0.02260597894983876,0.0,0.020525269203609916,0.8482883909806576,0.15171160901934244
Mwh,2021-01-01 03:00:00,2021-01-01,2021,1,01-01,Friday,3,34929.37838304984,40910.75748703503,3835.0641299151207,2989.0,7143.8,2207.7,0.0,1961.1,79675.19999999998,14301.6,93976.79999999999,0.37168086573547776,0.43532826705138966,0.04080862648989028,0.031805722263367135,0.07601663389262031,0.02349196823045688,0.0,0.02086791633679802,0.8478177592767576,0.15218224072324235
Mwh,2021-01-01 04:00:00,2021-01-01,2021,1,01-01,Friday,4,34322.46140720926,40199.91079113654,3768.4278016542,2988.0,6512.8,2200.9,0.0,1959.1,78290.8,13660.8,91951.6,0.3732666033783997,0.4371855496928443,0.04098273223798389,0.032495356252637254,0.07082856633272286,0.023935418198269522,0.0,0.02130577390714245,0.8514348853092278,0.14856511469077208
Mwh,2021-01-01 05:00:00,2021-01-01,2021,1,01-01,Friday,5,33874.375708706895,39675.09396949696,3719.230321796149,2987.0,5462.8,2247.0,0.0,1955.1,77268.7,12651.9,89920.59999999999,0.3767142980441289,0.44122363473438747,0.04136127118587008,0.03321819471845162,0.060751373989942244,0.024988712263930627,0.0,0.02174251506328917,0.8592992039643864,0.14070079603561364
Mwh,2021-01-01 06:00:00,2021-01-01,2021,1,01-01,Friday,6,33965.5623101045,39781.89555339386,3729.242136501632,2992.0,5431.8,2194.4,0.0,1965.1,77476.7,12583.3,90060.0,0.37714370764051186,0.44172657731949655,0.04140841812682248,0.03322229624694648,0.060313124583610926,0.02436597823673107,0.0,0.021819897845880523,0.860278703086831,0.13972129691316898
Mwh,2021-01-01 07:00:00,2021-01-01,2021,1,01-01,Friday,7,34354.201358849576,40237.085957839125,3771.912683311301,2986.0,6892.8,2132.8,1493.9,1972.1,78363.2,15477.599999999999,93840.79999999999,0.36609024389017975,0.4287802955413757,0.04019480527991344,0.03181984808313655,0.07345205923223162,0.0227278539824895,0.015919514752644907,0.021015379238028663,0.8350653447114689,0.1649346552885312
Mwh,2021-01-01 08:00:00,2021-01-01,2021,1,01-01,Friday,8,33992.21685512841,39813.11447791758,3732.168666954004,2990.0,5844.8,2132.8,8418.4,1970.4,77537.5,21356.4,98893.9,0.3437241008305711,0.40258412781695924,0.0377391190655238,0.030234422952275117,0.05910172417105606,0.021566547582813504,0.08512557397372336,0.019924383607077892,0.7840473477130542,0.21595265228694593
Mwh,2021-01-01 09:00:00,2021-01-01,2021,1,01-01,Friday,9,32106.32011526201,37604.27287403422,3525.107010703767,2987.0,1486.8000000000002,2161.3,16387.0,1973.4,73235.7,24995.5,98231.2,0.3268444253481787,0.38281394174187244,0.035885818464029426,0.030407854123740728,0.015135720626440481,0.02200217446188177,0.1668207249835083,0.02008934025034816,0.7455441855540805,0.2544558144459194
Mwh,2021-01-01 10:00:00,2021-01-01,2021,1,01-01,Friday,10,31040.35751286646,36355.77262766238,3408.0698594711557,2992.0,-4872.2,2153.2,21999.4,1984.4,70804.2,24256.800000000003,95061.0,0.3265309381646149,0.3824467723636652,0.03585139920126188,0.031474526882738454,-0.05125340570791386,0.02265071901200282,0.2314240329893437,0.020875017094286828,0.7448291097295421,0.255170890270458
Mwh,2021-01-01 11:00:00,2021-01-01,2021,1,01-01,Friday,11,29892.15161036423,35010.945568121984,3282.00282151379,2988.0,-7319.2,2223.8,24328.3,1991.4,68185.1,24212.300000000003,92397.40000000001,0.32351723761019496,0.3789169994839896,0.03552051055022966,0.03233857229748889,-0.07921435018734292,0.024067776798914253,0.263300698937416,0.02155255450910956,0.7379547476444143,0.2620452523555858
Mwh,2021-01-01 12:00:00,2021-01-01,2021,1,01-01,Friday,12,29550.070335986587,34610.285587762555,3244.444076250863,2989.0,-7551.2,2191.2,23994.5,1988.4,67404.8,23611.9,91016.70000000001,0.32466646600004817,0.3802630241237328,0.035646689851981696,0.0328401271415026,-0.08296499433620422,0.024074702774326027,0.26362744419430717,0.02184654025030571,0.7405761799757626,0.2594238200242373
Mwh,2021-01-01 13:00:00,2021-01-01,2021,1,01-01,Friday,13,29971.852207162712,35104.2942602011,3290.7535326361785,2989.0,-7064.2,2231.4,20483.3,1987.4,68366.9,20626.9,88993.79999999999,0.3367858458360326,0.39445775166585884,0.036977334742826794,0.033586609404250636,-0.07937856345048758,0.02507365681654228,0.23016547220143427,0.022331892783542227,0.7682209322447182,0.23177906775528187
Mwh,2021-01-01 14:00:00,2021-01-01,2021,1,01-01,Friday,14,30935.975158093534,36233.51562224962,3396.6092196568497,2990.0,-5015.2,2170.4,15095.4,1979.4,70566.1,17220.0,87786.1,0.35240174877450453,0.41274775416893583,0.03869187969002894,0.03406006190046032,-0.05712977339237077,0.024723731889217084,0.1719566081646183,0.02254798880460574,0.8038413826334693,0.19615861736653067
Mwh,2021-01-01 15:00:00,2021-01-01,2021,1,01-01,Friday,15,32843.002639245344,38467.10643932448,3605.990921430184,2990.0,-868.1999999999998,2104.0,8164.0,1990.4,74916.10000000002,14380.199999999999,89296.30000000002,0.3677980234258904,0.4307805187821273,0.040382310593274115,0.03348403013338738,-0.009722687278196293,0.023562006488510718,0.09142596053811858,0.022289837316887707,0.838960852801292,0.16103914719870807
Mwh,2021-01-01 16:00:00,2021-01-01,2021,1,01-01,Friday,16,35137.88005432245,41154.96341636856,3857.956529309005,2982.0,5429.8,2046.6,1499.6,1984.4,80150.8,13942.4,94093.2,0.3734369758316483,0.437385097077882,0.041001438247492965,0.03169198199232251,0.057706614293062626,0.021750774763744884,0.015937389736984182,0.02108972805686277,0.851823511157023,0.14817648884297696
Mwh,2021-01-01 17:00:00,2021-01-01,2021,1,01-01,Friday,17,37982.41978109338,44486.60801788354,4170.272201023093,2987.0,9604.8,2043.9,21.5,1975.4,86639.30000000002,16632.6,103271.90000000002,0.3677904616947434,0.4307716621644758,0.040381480354511654,0.028923647187666726,0.09300497037432251,0.019791443751882163,0.00020818828742378125,0.019128146184973837,0.8389436042137309,0.161056395786269
Mwh,2021-01-01 18:00:00,2021-01-01,2021,1,01-01,Friday,18,38345.80715560527,44912.2225990958,4210.170245298936,2985.0,11287.8,2082.1,0.0,1977.4,87468.20000000001,18332.3,105800.50000000001,0.36243502777023984,0.42449915264196103,0.03979348155537011,0.02821347725199786,0.1066894768928313,0.019679491117716833,0.0,0.01868989276988294,0.8267276619675711,0.17327233803242892
Mwh,2021-01-01 19:00:00,2021-01-01,2021,1,01-01,Friday,19,38397.932573423415,44973.27408142918,4215.893345147407,2986.0,10918.8,2044.9,0.0,1979.4,87587.1,17929.1,105516.20000000001,0.3639055668553588,0.4262215098859623,0.03995493910079596,0.028298972100966484,0.10347984480108266,0.01937996250812671,0.0,0.018759204747706985,0.830082015842117,0.16991798415788284
Mwh,2021-01-01 20:00:00,2021-01-01,2021,1,01-01,Friday,20,38201.44298329646,44743.13720689747,4194.319809806071,2989.0,10671.8,2021.3,0.0,1979.1,87138.9,17661.199999999997,104800.09999999999,0.36451723789668583,0.4269379247433683,0.04002209740072835,0.028520965151750812,0.10183005550567223,0.019287195336645673,0.0,0.018884523965148888,0.8314772600407824,0.16852273995921757
Mwh,2021-01-01 21:00:00,2021-01-01,2021,1,01-01,Friday,21,37562.39149840566,43994.65322205838,4124.155279535959,2990.0,10203.8,2062.9,0.0,1977.1,85681.2,17233.8,102915.0,0.36498461350051653,0.42748533471368005,0.04007341281189292,0.029053102074527524,0.09914784045085749,0.020044697080114658,0.0,0.019210999368410822,0.8325433610260895,0.1674566389739105
Mwh,2021-01-01 22:00:00,2021-01-01,2021,1,01-01,Friday,22,36432.55443531958,42671.34052004337,4000.1050446370537,2988.0,8224.8,2024.9,0.0,1966.1,83104.0,15203.8,98307.8,0.3705967831171034,0.43405854387997056,0.04068959985511886,0.03039433290135676,0.08366375811481895,0.020597551771070047,0.0,0.01999943036056142,0.8453449268521928,0.1546550731478072
Mwh,2021-01-01 23:00:00,2021-01-01,2021,1,01-01,Friday,23,35972.193617398305,42132.14656210996,3949.559820491725,2987.0,7248.8,1994.7,0.0,1961.1,82053.89999999998,14191.6,96245.49999999999,0.37375455078313596,0.4377570542218594,0.041036306325924074,0.031035217230935476,0.07531572904707234,0.02072512481103013,0.0,0.020376017580042705,0.8525479113309193,0.14745208866908066
Mwh,2021-01-02 00:00:00,2021-01-02,2021,1,01-02,Saturday,0,34856.6044607806,40825.52160757884,3827.073931640552,2989.0,5169.8,1934.5,0.0,1949.1,79509.2,12042.4,91551.59999999999,0.3807317890761123,0.4459290892521687,0.041802370812094515,0.03264825519160779,0.056468701803136165,0.021130160477807053,0.0,0.02128963338707352,0.8684632491403755,0.13153675085962452
Mwh,2021-01-02 01:00:00,2021-01-02,2021,1,01-02,Saturday,1,34444.90572341287,40343.32272566736,3781.871550919785,2990.0,4268.8,1911.1,0.0,1953.1,78570.1,11123.0,89693.1,0.384030719457939,0.4497929353056964,0.04216457621511337,0.033335897633151264,0.04759340462086827,0.021307101661108822,0.0,0.021775365106122987,0.8759882309787487,0.12401176902125134
Mwh,2021-01-02 02:00:00,2021-01-02,2021,1,01-02,Saturday,2,34645.86696418528,40578.69698556324,3803.936050251485,2990.0,4365.8,1895.1,0.0,1954.1,79028.50000000001,11205.0,90233.50000000001,0.38395791988768335,0.4497076693862394,0.042156583200823244,0.0331362520571628,0.04838336094687671,0.02100217768345459,0.0,0.021656036837759806,0.8758221724747461,0.1241778275252539
Mwh,2021-01-02 03:00:00,2021-01-02,2021,1,01-02,Saturday,3,34672.34615036035,40609.71052242561,3806.843327214039,2985.0,4279.8,1882.0,0.0,1955.1,79088.9,11101.9,90190.79999999999,0.38443329198056064,0.45026444518094544,0.042208776584907105,0.033096502082252295,0.04745273353823229,0.020866873339631095,0.0,0.021677377293471176,0.8769065137464133,0.12309348625358685
Mwh,2021-01-02 04:00:00,2021-01-02,2021,1,01-02,Saturday,4,34211.24005733151,40069.64366693152,3756.2162757369833,2986.0,4151.8,1791.1,0.0,1953.1,78037.1,10882.0,88919.1,0.38474568520522034,0.45063033326845997,0.04224307573667506,0.033581086628182245,0.04669188059708206,0.02014302888805667,0.0,0.02196490967632376,0.8776190942103552,0.12238090578964474
Mwh,2021-01-02 05:00:00,2021-01-02,2021,1,01-02,Saturday,5,33742.94425150016,39521.15591732246,3704.799831177379,2989.0,4146.8,1710.8,0.0,1953.1,76968.90000000001,10799.7,87768.6,0.3844534862297012,0.4502880975351374,0.04221099380846201,0.03405545946955973,0.04724696531561401,0.01949216462379484,0.0,0.022252833017730712,0.8769525775733007,0.1230474224266993
Mwh,2021-01-02 06:00:00,2021-01-02,2021,1,01-02,Saturday,6,34215.8432271136,40075.0350930417,3756.721679844712,2991.0,4544.8,1573.1,1.0,1955.1,78047.6,11065.0,89112.6,0.3839619001927179,0.44971233128695265,0.042157020217620314,0.033564277105594495,0.05100064412888862,0.017652946945774222,1.1221757641455864e-05,0.02193965836481036,0.8758312516972908,0.12416874830270914
Mwh,2021-01-02 07:00:00,2021-01-02,2021,1,01-02,Saturday,7,34810.30972468644,40771.29926498503,3821.991010328538,2985.0,6501.8,1569.9,1617.3,1956.1,79403.6,14630.099999999999,94033.70000000001,0.370189726924352,0.4335817825416316,0.040644907201657886,0.03174393860924328,0.0691432964990211,0.016695078466549756,0.017199153069591005,0.020802116687953356,0.8444164166676414,0.15558358333235847
Mwh,2021-01-02 08:00:00,2021-01-02,2021,1,01-02,Saturday,8,34753.66881651062,40704.95905037213,3815.772133117247,2991.0,5798.8,1497.9,8617.1,1969.4,79274.4,20874.2,100148.59999999999,0.34702101493690996,0.4064456123238081,0.0381011030919778,0.029865619689141937,0.05790195769087137,0.014956774233489038,0.08604313989411735,0.01966477813968443,0.7915677303526959,0.20843226964730413
Mwh,2021-01-02 09:00:00,2021-01-02,2021,1,01-02,Saturday,9,32873.60275836819,38502.94658622834,3609.350655403466,2989.0,2843.8,1481.9,16148.0,1970.4,74985.90000000001,25433.100000000002,100419.00000000001,0.3273643708697377,0.3834229238115131,0.035942905778821393,0.02976528346229299,0.02831934195719933,0.01475716746830779,0.1608062219301128,0.019621784722014757,0.7467302004600723,0.2532697995399277
Mwh,2021-01-02 10:00:00,2021-01-02,2021,1,01-02,Saturday,10,31913.600740385154,37378.551834221325,3503.947425393525,2987.0,-3427.2,1470.4,21650.2,1961.4,72796.09999999999,24641.800000000003,97437.9,0.3275275918342365,0.3836140950720544,0.03596082659205017,0.030655422581972725,-0.035173171835599905,0.01509063721611406,0.22219485436365113,0.020129744175521026,0.747102513498341,0.25289748650165905
Mwh,2021-01-02 11:00:00,2021-01-02,2021,1,01-02,Saturday,11,31515.88687121252,36912.732618301714,3460.2805104857607,2988.0,-7210.2,1613.4,23557.3,1973.4,71888.9,22921.9,94810.79999999999,0.3324081947543162,0.38933046254542436,0.03649669141580665,0.03151539698009088,-0.07604829829513095,0.017017048690655498,0.24846641943744807,0.020814084471389337,0.7582353487155472,0.24176465128445288
Mwh,2021-01-02 12:00:00,2021-01-02,2021,1,01-02,Saturday,12,31237.943095798677,36587.19317507747,3429.7637291238543,2989.0,-8276.2,1682.9,22897.3,1967.4,71254.9,21260.4,92515.29999999999,0.337651643520571,0.39547181033923545,0.03707239482684329,0.032308169567628275,-0.08945763565594017,0.01819050470570814,0.24749744096381898,0.02126567173213512,0.7701958486866497,0.22980415131335039
Mwh,2021-01-02 13:00:00,2021-01-02,2021,1,01-02,Saturday,13,31267.57874125289,36621.903689843966,3433.0175689031366,2990.0,-7511.2,1765.8,19670.9,1966.4,71322.49999999999,18881.9,90204.4,0.3466303056309104,0.4059879971469681,0.03805820524168596,0.03314694183432294,-0.08326866538661086,0.019575541769581085,0.21807029368855624,0.021799380074586164,0.7906765080195644,0.20932349198043557
