unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,32211.402721758073,3536.6445345162897,37727.35004372563,2590.215,3221.4608,1066.2956000000001,4617.9046,1448.9184,73475.3973,12944.7944,86420.1917,0.3727300540315519,0.040923821909507406,0.43655712052448076,0.029972335735978243,0.03727671434915366,0.012338500748778137,0.053435482022889336,0.01676597067766051,0.8502109964655401,0.1497890035344599
Gwh,2021,2,25798.401934697158,2832.530404574241,30216.1737607286,2804.009,3744.4118,1092.8816000000002,6134.4102,1281.3548,58847.106100000005,15057.067400000002,73904.1735,0.34907909408792936,0.038327069642071575,0.40885612178219677,0.03794114550242551,0.05066576923426388,0.014787819797484104,0.08300492258397288,0.017338057369655855,0.7962622855121978,0.20373771448780226
Gwh,2021,3,23436.905141593255,2573.2503713440556,27450.289387062687,3810.878,6157.7462000000005,873.5114,7414.283,1447.5938,53460.444899999995,19704.012400000003,73164.4573,0.32033183879836225,0.035170770976853206,0.3751861272544789,0.05208646575992576,0.08416308173723036,0.011939012906475834,0.10133722402393876,0.019785478542734988,0.7306887370296943,0.2693112629703057
Gwh,2021,4,18612.738327357427,2043.581897931024,21800.02217471155,4760.295,6842.852,770.0206,8496.524099999999,1367.0366,42456.34240000001,22236.728300000002,64693.070700000004,0.28770837627525736,0.03158888387610613,0.3369761543056813,0.07358276471486148,0.10577411036387857,0.011902675072741599,0.1313359221948325,0.02113111319664101,0.6562734144570449,0.34372658554295527
Gwh,2021,5,17539.851325038933,1925.7845203453678,20543.4117546157,5275.776,8726.0936,727.6149,7316.8245,1290.7466000000002,40009.0476,23337.0556,63346.103200000005,0.2768891918996358,0.030400994268979242,0.3243042699841353,0.08328493361845815,0.13775265026878558,0.011486340331033969,0.11550551857781836,0.02037610105115353,0.6315944561527503,0.3684055438472496
Gwh,2021,6,20191.030679425774,2216.8701852962517,23648.584635277974,5094.163,7289.328,394.36609999999996,7737.9467,1197.3052,46056.4855,21713.109,67769.5945,0.29793642456316854,0.032711870295996114,0.34895567562054647,0.07516885762094974,0.10756044880864676,0.005819218823863553,0.11418021248452356,0.017667291782305115,0.6796039704797112,0.3203960295202887
Gwh,2021,7,24688.121682584515,2710.6274772248994,28915.766840190587,6486.743,7555.6726,404.05,7925.352,1360.2947,56314.516,23732.1123,80046.6283,0.3084217562550916,0.03386310622686027,0.36123653743190315,0.08103705474875074,0.09439089141497295,0.005047682939070152,0.09900919212108776,0.01699377886226346,0.703521399913855,0.29647860008614507
Gwh,2021,8,24705.2704360211,2712.510240434505,28935.852123544402,6596.089,8047.5206,570.076,6816.0633,1401.6241,56353.63280000001,23431.373,79785.00580000001,0.30964803710048855,0.033997744478881826,0.36267280842316363,0.08267329097568354,0.10086507507655026,0.0071451520781866,0.08543037920039856,0.017567512666646943,0.706318590002534,0.2936814099974659
Gwh,2021,9,20734.758747018874,2276.5687277592756,24285.42182522185,6461.715,6998.945,492.2036,6187.0815,1327.5683999999999,47296.749299999996,21467.5135,68764.2628,0.30153393496452746,0.03310685863644968,0.35316923117253063,0.09396908709388506,0.10178172083886573,0.00715784013320361,0.08997524656077605,0.01930608059976177,0.6878100247735077,0.3121899752264922
Gwh,2021,10,21767.153913211478,2389.920379598235,25494.6064071903,6211.412,3721.5586,604.5097,6615.0668,1365.3691999999999,49651.68070000001,18517.916299999997,68169.597,0.3193088249181153,0.035058449584178045,0.37398792906448164,0.0911170415163229,0.05459264487070387,0.008867731754377248,0.09703837327951345,0.020029005012307758,0.728355203566775,0.2716447964332252
Gwh,2021,11,22852.331750200272,2509.0672445462405,26765.612405253487,5270.505,3277.223,854.2882,5607.477900000001,1256.3851000000002,52127.011399999996,16265.8792,68392.8906,0.33413314673090116,0.03668608275706131,0.3913507993366417,0.07706217640112437,0.04791759744689019,0.012490891853019588,0.08198919289426847,0.01837011258009323,0.7621700288246042,0.2378299711753958
Gwh,2021,12,27532.555718866315,3022.9314685590134,32247.28761257467,6145.012,4900.2566,1109.7936000000002,4759.277099999999,1412.0223999999998,62802.7748,18326.361699999994,81129.1365,0.33936704994840317,0.037260737621175266,0.3974809668111613,0.07574358935769025,0.06040069956864388,0.01367934687681534,0.05866298231831914,0.017404627497791744,0.7741087543807397,0.2258912456192603
