year,month,day,hour,coal,gas,nuclear,oil,other,solar,hydro,wind,datetime,month_date,weekday,date,unit
2020,1,1,10,66635.5186,129865.2975,99731.04919,3295.202341,5262.719376,15140.94438,29971.40627,57364.33089,2020-01-01 10:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,11,66242.23792,130068.7988,99761.44844,3304.489048,5090.694717,16478.34577,27802.92575,58632.81798,2020-01-01 11:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,12,65044.44707,129241.3281,99764.94945,3452.155765,5030.432628,16979.64221,26063.68014,60403.16764,2020-01-01 12:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,13,63743.56802,126962.6609,99647.78372,3341.378426,5040.704113,16017.20065,24309.67946,62023.78652,2020-01-01 13:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,14,62489.43506,124745.5069,98596.65072,3283.121067,4986.037116,16790.40325,22994.80966,61842.36067,2020-01-01 14:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,15,61904.60582,125377.8481,98534.96764,3255.550808,4952.829675,14315.28534,22565.15465,61646.36851,2020-01-01 15:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,16,61809.34946,129359.8263,98565.66628,3322.402849,4965.654366,8422.202309,24502.90312,61321.93474,2020-01-01 16:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,17,64358.67998,137444.8408,98578.29483,3322.660502,5045.527353,2600.398531,29443.9339,61744.97775,2020-01-01 17:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,18,70415.0738,148952.4292,98615.37489,3444.949123,5291.252177,283.6042395,35960.30799,63684.73129,2020-01-01 18:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,19,73986.09196,152261.7163,98578.87925,3517.492218,5472.017049,40.83478925,38290.78844,65433.55825,2020-01-01 19:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,20,73659.21022,152658.1932,98554.52366,3487.049985,5499.5723,67.0,36063.93572,65561.98225,2020-01-01 20:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,21,73391.76742,151054.8485,98572.0557,3343.717872,5562.502308,8.0,32347.64247,65532.77859,2020-01-01 21:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,22,71314.3297,145094.6702,98538.57577,3170.168635,5529.2082,2.082605377,29299.21842,65135.16483,2020-01-01 22:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,1,23,68742.01966,136036.2624,98508.73265,3133.756375,5478.436988,-6.0,24255.46935,63890.63451,2020-01-01 23:00:00,01-01,Wednesday,2020-01-01,Mwh
2020,1,2,0,65062.77692,129060.4861,97141.16954,2989.513062,5539.504551,-20.0,21539.70287,58197.34743,2020-01-02 00:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,1,60872.42193,114871.7801,94388.68466,3133.473986,5934.419059,-25.13785692,18862.35402,52901.99151,2020-01-02 01:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,2,60118.00899,112237.5296,94400.10158,3080.808973,5849.722709,-20.86214308,17883.85393,51078.28916,2020-01-02 02:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,3,60727.23646,112006.2171,94444.34589,3016.464659,5764.794016,-4.917394623,17949.96776,49664.13736,2020-01-02 03:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,4,61230.30618,112381.5871,94514.61228,3097.40982,5811.7427,3.082605377,18496.73921,50113.2846,2020-01-02 04:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,5,63092.97746,116317.5213,94551.27999,3105.009294,5856.804608,-12.13785692,19283.5775,49886.00483,2020-01-02 05:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,6,67344.65573,127856.0695,94541.99166,3353.821564,5919.013394,-10.7795377,25595.48499,48844.14414,2020-01-02 06:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,7,72812.65336,142695.8525,94577.19106,3519.305882,6015.340231,150.5337149,34072.85288,47444.67828,2020-01-02 07:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,8,77805.90738,149233.8565,94511.82068,3858.013913,5941.537821,3352.25202,35846.99077,46561.14089,2020-01-02 08:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,9,78767.42087,149748.0411,94487.11452,4151.714817,5923.480695,9031.819002,34997.32408,45056.65141,2020-01-02 09:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,10,78078.44167,148720.5851,94426.59523,4248.751544,5976.063082,13157.09518,32784.78768,41236.58394,2020-01-02 10:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,11,78546.97851,147901.6376,94410.8816,4333.992485,5992.791107,15391.92957,31899.52517,38299.70253,2020-01-02 11:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,12,79017.93024,147595.7352,94373.15392,4406.835099,5931.73859,15403.33816,31191.37489,36325.01042,2020-01-02 12:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,13,79410.61735,147909.6818,94373.14089,4400.820367,5947.54143,15057.63141,30516.43217,35065.73966,2020-01-02 13:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,14,79240.84253,148121.6902,94395.4997,4369.864114,5903.130868,14489.72742,30003.54652,34801.81151,2020-01-02 14:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,15,78438.00163,150651.564,94390.54452,4447.747201,5880.725539,12141.9985,29867.71993,34433.12704,2020-01-02 15:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,16,79330.52472,155091.1201,94355.37701,4640.251533,5916.257454,6974.396603,30947.12355,33009.08196,2020-01-02 16:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,17,83778.8377,166032.2565,94422.1061,5094.302007,5942.33321,2239.405129,37121.42688,28683.92275,2020-01-02 17:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,18,88455.69745,172650.3945,94416.19214,5247.680266,6017.225084,423.7965813,43381.28361,27154.42596,2020-01-02 18:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,19,89449.0397,172886.5414,94340.28957,5238.890442,6019.788796,256.2204623,43526.48176,28139.86057,2020-01-02 19:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,20,86556.14067,169489.2615,94353.91268,5154.033032,5987.692674,218.0837528,41232.8485,29751.25142,2020-01-02 20:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,21,83769.90844,163691.6672,94338.46816,5126.055532,6016.72304,134.442072,36149.70263,30366.54702,2020-01-02 21:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,22,80462.4527,156497.6954,94321.31531,4465.577498,5963.74653,14.16521075,30611.92553,31621.42236,2020-01-02 22:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,2,23,76144.81065,144937.7926,94274.64277,3923.311406,5849.183826,-2.220462296,26656.7903,32152.20108,2020-01-02 23:00:00,01-02,Thursday,2020-01-02,Mwh
2020,1,3,0,72043.47655,133722.1201,94231.85825,3722.62921,5813.328064,-12.7795377,23546.08345,32847.99864,2020-01-03 00:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,1,68781.28436,127942.7519,94359.50991,3550.3261,5640.016904,-16.0,20724.86417,32702.66215,2020-01-03 01:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,2,66362.78634,123247.3774,94301.94416,3406.968622,5486.909233,-18.0,19678.07013,32936.94339,2020-01-03 02:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,3,63980.45338,120509.1257,94308.32897,3366.492197,5479.189711,-11.91739462,19367.21984,33692.69955,2020-01-03 03:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,4,62418.70469,119201.0316,94333.50128,3417.782554,5570.814903,-3.917394623,19193.80487,35130.85862,2020-01-03 04:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,5,63185.86428,123189.7096,94302.81949,3495.99368,5777.334302,27.7783903,19955.51712,36103.15765,2020-01-03 05:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,6,67557.18153,132758.2803,94356.77006,3636.895915,5982.936355,14.08260538,24045.16617,35629.50842,2020-01-03 06:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,7,72350.40823,144177.4254,94346.43627,3837.842178,6179.313277,191.8558622,30824.48366,36845.3329,2020-01-03 07:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,8,75917.69998,150096.2867,94319.46509,4123.24044,6200.547467,3242.87762,34979.74173,38338.74446,2020-01-03 08:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,9,77644.89554,152175.1144,94328.24836,4261.626742,6256.688487,8157.608558,33788.10258,38070.56902,2020-01-03 09:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,10,77667.13174,153253.4179,94335.25971,4303.526589,6266.284123,12345.24231,33931.80663,36640.80833,2020-01-03 10:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,11,76739.45762,152567.4422,94130.87584,4455.180956,6252.927267,14819.02552,32232.04562,37231.74911,2020-01-03 11:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,12,75371.5418,152649.1025,93921.51033,4471.718557,6280.258153,15366.93653,29751.12139,38439.11616,2020-01-03 12:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,13,74504.38931,153094.0895,93817.98201,4594.689905,6282.55853,15741.26827,28951.61789,37516.77056,2020-01-03 13:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,14,73928.17211,154335.32,93783.02857,4560.722694,6210.526839,15254.6037,28626.46823,36783.79164,2020-01-03 14:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,15,73153.33723,155570.9322,93797.30841,4604.024709,6181.679792,13657.9417,28644.08927,35687.39089,2020-01-03 15:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,16,73892.28831,158468.1835,93786.25619,4524.862658,6226.686084,7962.458604,30053.33813,34017.9184,2020-01-03 16:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,17,75209.65899,165191.4015,93757.85079,4540.572445,6264.462456,3155.762783,35785.66076,32222.22993,2020-01-03 17:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,18,79275.59721,170402.3996,93837.91035,4766.966638,6394.378731,513.8668335,40050.08573,30282.96736,2020-01-03 18:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,19,81009.14579,169884.8654,94022.37812,4889.512265,6465.212217,176.1386987,39500.76812,30594.2725,2020-01-03 19:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,20,80428.27694,165992.4333,94043.73287,4865.665188,6442.661943,96.38682046,36478.29937,31018.79981,2020-01-03 20:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,21,77986.69129,160188.178,94072.87082,4674.093071,6408.994965,-17.0,33532.43003,31927.9982,2020-01-03 21:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,22,74303.46015,155415.6399,93501.40765,4102.872807,6064.332842,-26.83478925,30780.66102,33124.33258,2020-01-03 22:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,3,23,70125.15805,147324.3959,92969.38348,3803.174806,5971.504393,-27.08260538,27011.44371,34310.67581,2020-01-03 23:00:00,01-03,Friday,2020-01-03,Mwh
2020,1,4,0,67329.31976,137009.0835,93120.6668,3698.583811,5652.915841,-31.0,24156.7143,33828.95727,2020-01-04 00:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,1,64198.6642,127634.0253,93098.93066,3542.434291,5547.292848,-26.13785692,21440.42796,35396.02476,2020-01-04 01:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,2,61216.65855,124852.6158,93177.21674,3501.817232,5705.271617,-31.0,19330.79758,36207.4421,2020-01-04 02:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,3,59877.95477,122433.8242,93331.43708,3505.903321,5919.643522,-33.61432695,18996.19706,36294.03333,2020-01-04 03:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,4,59751.35777,121683.9644,93379.55332,3481.399862,6261.338778,-30.0,19301.09811,35925.08744,2020-01-04 04:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,5,60258.30971,124397.8744,93440.41572,3485.312651,6343.99152,-32.13785692,19649.41378,34832.97627,2020-01-04 05:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,6,62942.55996,129568.4277,93563.50741,3532.733516,6419.233616,-32.7795377,21538.43523,32921.973,2020-01-04 06:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,7,67832.79924,136299.2585,93752.15557,3682.654662,6485.987661,153.56153,24997.02408,30504.38611,2020-01-04 07:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,8,74277.68508,141706.5383,93865.76299,3777.853363,6515.500137,3521.54663,26916.55417,28247.76241,2020-01-04 08:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,9,78355.91063,145723.3237,93927.3552,3894.937635,6608.960162,9517.24573,28700.95579,26037.92711,2020-01-04 09:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,10,80207.07295,148603.7761,93954.60887,4007.809938,6724.802138,13563.10614,29306.64528,21567.87703,2020-01-04 10:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,11,80046.43535,149754.1062,94050.92407,4126.1638,6713.299972,15185.6045,29115.15746,19504.73253,2020-01-04 11:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,12,78384.11233,147940.0164,94079.47198,4174.924241,6669.923748,15934.42065,28328.67009,19649.57605,2020-01-04 12:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,13,74729.05663,145337.4525,94208.84902,4255.207151,6772.04611,16144.57272,27429.24945,22490.13629,2020-01-04 13:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,14,70522.11961,141595.2518,94240.75946,4262.760993,6900.086997,15708.12373,26865.72644,26427.62638,2020-01-04 14:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,15,67277.46325,140510.4095,94254.23181,4183.171227,6984.70644,14734.99174,27271.67942,29806.22761,2020-01-04 15:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,16,65782.58431,141573.0533,94296.94764,4098.820921,7035.532642,9538.368606,28760.60707,32815.64246,2020-01-04 16:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,17,66777.05582,146255.9126,94340.74423,4170.417401,7469.628102,3850.347279,33905.27781,36738.13324,2020-01-04 17:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,18,71732.38491,152241.853,94339.5169,4174.071446,7957.380421,621.4299005,37873.99393,41276.70588,2020-01-04 18:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,19,72430.00128,151234.2937,94355.18589,4213.596907,8146.563851,199.359161,39106.39065,47423.49943,2020-01-04 19:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,20,70326.00012,145472.7973,93481.30755,4107.548076,8165.729016,150.8621431,36851.09748,52182.24947,2020-01-04 20:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,21,69116.10759,139992.4381,93509.96655,3926.170809,8096.031339,54.13785692,34805.18789,54405.64672,2020-01-04 21:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,22,66947.80979,137266.0416,93528.86097,3720.698509,8062.116548,-26.9261301,32406.87476,56311.23089,2020-01-04 22:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,4,23,64636.82022,129668.4321,93483.64041,3523.032561,7646.823772,-34.0,28923.90017,57139.83432,2020-01-04 23:00:00,01-04,Saturday,2020-01-04,Mwh
2020,1,5,0,62399.13798,118761.9047,93429.45315,3178.300362,7191.1143,-30.08260538,27203.09201,56679.99206,2020-01-05 00:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,1,60227.24164,120243.1024,94406.36208,2745.429597,6843.409549,-32.91739462,23989.13388,56881.51406,2020-01-05 01:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,2,58779.71946,118195.6446,94423.92291,2668.485879,6500.029021,-32.08260538,22850.14822,56747.38253,2020-01-05 02:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,3,58356.58595,117487.4177,94355.57178,2622.318386,6331.868144,-36.75218387,23172.23356,56278.47014,2020-01-05 03:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,4,58600.06155,118283.3668,94382.4213,2674.08933,6180.446314,-33.0,23064.63595,55138.69133,2020-01-05 04:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,5,60351.46454,120556.3433,94405.89934,2761.744452,6194.340578,-33.0,23707.50142,53684.2966,2020-01-05 05:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,6,62847.03589,123674.8845,94413.80163,2847.986776,6161.059585,-32.83478925,25209.4781,54201.74148,2020-01-05 06:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,7,66216.52572,131347.2,94414.06074,2936.318502,6385.165939,166.6460802,28648.4953,52842.20058,2020-01-05 07:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,8,68681.67495,134698.4502,94384.23344,2992.668713,6744.733179,2868.316679,32289.36885,53290.56547,2020-01-05 08:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,9,68198.19935,133476.9616,94402.68049,3041.293361,7083.258945,9650.716683,33495.40344,51923.65825,2020-01-05 09:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,10,66148.03311,130360.7169,94378.47042,3010.401703,6975.062697,16957.66592,32172.93247,49399.84735,2020-01-05 10:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,11,63374.73642,124479.2414,94439.57976,2928.807352,6700.2481,19690.44175,30356.78846,50955.12793,2020-01-05 11:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,12,61329.73994,119817.5459,94438.41651,2824.608016,6549.16131,19731.30167,27547.72141,52878.95391,2020-01-05 12:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,13,60304.72768,118552.5132,94352.40794,2744.966214,6682.048953,20344.06949,26162.35375,50798.07678,2020-01-05 13:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,14,60412.21155,119169.5204,94491.30693,2592.611133,6746.103322,19152.98712,24761.7154,46520.88855,2020-01-05 14:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,15,61790.39229,121460.4929,94668.67198,2496.7211,6748.695486,17249.09021,23751.27698,43621.05536,2020-01-05 15:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,16,63407.88467,129002.3245,94752.77547,2537.86248,6956.444327,11318.31099,25227.30302,40125.32253,2020-01-05 16:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,17,68225.8539,141494.5513,94871.68987,2635.920664,7271.732948,4738.154929,30455.60663,37941.64238,2020-01-05 17:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,18,76320.45514,154053.6726,94972.42337,2869.93893,7501.848075,710.7467454,35829.65779,37123.7142,2020-01-05 18:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,19,80863.52693,158365.3672,95063.0362,2946.146525,7657.346668,136.1386987,37747.06828,38348.46343,2020-01-05 19:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,20,80381.29025,158452.5145,95123.25288,3051.726354,7761.763695,134.0,36469.74333,38920.78015,2020-01-05 20:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,21,77190.70173,155431.5548,95177.70169,2904.238377,7765.335176,98.08260538,34446.99912,40208.74683,2020-01-05 21:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,22,73465.18351,149935.8967,95259.41459,2798.919627,7681.049506,88.0,31598.41508,41288.10042,2020-01-05 22:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,5,23,69003.15734,143485.1366,95134.60366,2613.922024,7297.177792,57.86214308,26808.00169,41185.72881,2020-01-05 23:00:00,01-05,Sunday,2020-01-05,Mwh
2020,1,6,0,65192.15103,138657.0894,94946.05606,2504.701355,7265.239083,-19.13785692,24720.97124,39451.42394,2020-01-06 00:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,1,64285.29193,133035.3979,95519.35661,2471.634643,6975.153948,-18.72428616,23126.37448,39383.8327,2020-01-06 01:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,2,63408.23956,131390.98,95552.79253,2503.014307,6688.187181,-10.0,22820.35817,38554.67036,2020-01-06 02:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,3,63608.11106,132745.1791,95623.47005,2619.562356,6640.694219,-22.75218387,22582.54349,37444.01824,2020-01-06 03:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,4,64713.0899,136146.1813,95689.85422,2951.589508,6829.202906,-21.08260538,22755.92388,36197.52236,2020-01-06 04:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,5,67645.79648,144161.0852,95749.59335,3470.928585,7098.494234,-22.05525154,24349.43653,36061.5454,2020-01-06 05:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,6,75497.31846,160804.5201,95778.51183,3793.969359,7648.767015,-3.862143081,30453.68736,34461.91965,2020-01-06 06:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,7,85961.03073,177262.974,95852.46626,4060.179131,7894.421162,206.3154904,41857.64442,32199.3409,2020-01-06 07:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,8,92572.9801,183830.2954,95799.7345,4265.750704,8175.339084,3799.375705,43225.49323,32613.10053,2020-01-06 08:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,9,92447.52576,176249.8327,95798.29812,4341.225193,8139.170223,10688.17428,39117.90633,32069.68204,2020-01-06 09:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,10,88692.27559,167024.4825,95838.60419,4406.815064,7829.91711,16775.40717,34991.55418,30322.11453,2020-01-06 10:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,11,83920.14409,159502.0003,95875.78544,4498.67364,7437.039477,19108.92936,31396.22593,30939.22232,2020-01-06 11:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,12,78775.46681,154173.61,95847.06385,4410.165446,7126.845259,19741.36306,29737.3817,34624.49566,2020-01-06 12:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,13,74693.25349,147253.422,95779.90341,4343.242632,6923.595765,19932.26165,28566.87404,38214.88688,2020-01-06 13:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,14,72334.08651,142253.8646,95741.70162,4291.729843,6690.459743,19508.80179,27408.64649,41846.60341,2020-01-06 14:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,15,70915.89277,139687.6068,95897.42388,4232.137027,6807.531404,17939.80733,26296.08349,45108.85058,2020-01-06 15:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,16,70402.17276,143066.9466,96025.51887,4113.761863,7161.548465,11572.96559,27783.97329,46308.07272,2020-01-06 16:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,17,72860.84656,153155.8183,96201.83977,4277.359119,7901.023478,4199.211737,34836.69627,44657.14542,2020-01-06 17:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,18,79952.11274,166365.5977,96177.83592,4357.445885,8024.29578,678.6972518,40629.38964,40705.44066,2020-01-06 18:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,19,85270.81246,171049.0752,96166.5195,4398.591021,8065.010628,133.2765557,42058.16195,40238.80721,2020-01-06 19:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,20,86882.30809,169729.1247,96172.07684,4394.782286,8067.81979,147.0,38930.53437,39667.61256,2020-01-06 20:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,21,85116.23343,167079.648,96165.09457,4167.92988,7883.887393,115.0826054,35806.83861,38568.93894,2020-01-06 21:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,22,81534.82261,159056.5498,96208.12709,3916.249856,7996.817729,100.0,32219.54994,37426.08832,2020-01-06 22:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,6,23,77386.27639,150809.39,96202.77215,3771.302348,7710.01937,-23.0,28024.53596,36518.6372,2020-01-06 23:00:00,01-06,Monday,2020-01-06,Mwh
2020,1,7,0,70699.20754,143099.7926,96133.92637,3631.373744,7189.445966,-25.0,24724.68226,35670.39117,2020-01-07 00:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,1,67904.98814,140274.752,96381.20001,3500.289084,6611.719296,-27.91739462,23291.55264,35212.08763,2020-01-07 01:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,2,65703.84195,137742.5487,96386.09849,3311.68749,6626.051055,-34.0,21859.0809,35275.70176,2020-01-07 02:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,3,65041.91547,138294.7082,96436.21751,3250.473619,6610.10332,-32.83478925,22045.18859,34436.98474,2020-01-07 03:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,4,65942.55011,139693.5318,96443.66181,3268.633015,6671.377462,-28.0,23191.42929,33870.38556,2020-01-07 04:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,5,69546.11747,145435.8249,96344.6802,3346.355989,6904.580947,-28.91739462,25575.1676,33363.7645,2020-01-07 05:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,6,76431.86446,158821.665,96457.77317,3508.205152,6934.89438,-34.91739462,32012.29515,33269.16087,2020-01-07 06:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,7,84174.33738,174859.4974,96523.05367,3980.092735,7835.663389,116.5370793,41516.92477,34360.46063,2020-01-07 07:00:00,01-07,Tuesday,2020-01-07,Mwh
2020,1,7,8,89889.56586,179606.9597,96472.12935,4360.663769,7982.304287,3683.426953,42444.90248,34698.84982,2020-01-07 08:00:00,01-07,Tuesday,2020-01-07,Mwh
