year,month,day,hour,coal,gas,nuclear,oil,other,solar,hydro,wind,datetime,month_date,weekday,date,unit
2019,2,16,9,120711.6385,137785.2901,97523.93593,3457.12974,7594.415593,10741.01946,37518.95088,17311.73865,2019-02-16 09:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,10,122435.3658,140169.0135,97584.55554,3803.323074,7689.63978,14375.04171,37597.34658,15696.8676,2019-02-16 10:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,11,120974.7968,139064.0909,97613.99285,3985.184505,8075.298988,14500.41286,36337.74028,16238.96693,2019-02-16 11:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,12,119006.5421,136667.6499,97628.91224,3793.520041,8020.014037,14720.91321,34776.86561,18364.21751,2019-02-16 12:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,13,116045.2765,133866.4337,97608.27648,3695.399824,7950.598149,14693.6933,32917.9319,20626.85545,2019-02-16 13:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,14,112409.8295,129403.4855,97596.28085,3509.4974,8119.73364,14678.57468,32035.06048,23496.60872,2019-02-16 14:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,15,109842.3818,126636.8557,97557.4573,3401.209935,8185.558287,14538.20456,31168.40135,26946.2798,2019-02-16 15:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,16,108979.3151,126788.477,97582.65009,3379.807777,8251.689167,12214.85779,32177.23278,29689.423,2019-02-16 16:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,17,110235.4565,133496.3072,97693.23529,3369.375088,8380.186696,5695.686687,35523.42549,32604.22351,2019-02-16 17:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,18,115020.8543,142547.4641,97761.40548,3392.21434,8462.500512,1750.392809,40729.9452,34869.48961,2019-02-16 18:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,19,120303.6713,148591.7252,97773.2129,3459.853929,8409.137073,251.2479564,43450.3763,35045.3106,2019-02-16 19:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,20,120657.5312,147165.5876,97781.07908,3396.009144,8163.119399,163.0,41313.87717,35688.95041,2019-02-16 20:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,21,119095.6099,144420.5219,97709.40804,3229.811373,7791.395609,124.0,39073.34593,36086.09709,2019-02-16 21:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,22,115050.7289,138982.4313,97634.99368,3153.615377,7778.13528,79.07123539,35664.21566,35949.7192,2019-02-16 22:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,16,23,110486.0422,132335.2757,97620.28865,3050.544598,7387.735701,-26.07123538,30645.70836,77847.97111,2019-02-16 23:00:00,02-16,Saturday,2019-02-16,Mwh
2019,2,17,0,105118.6057,122140.1567,97705.37255,3010.334741,7370.066652,-9.160498791,27665.15664,33012.67259,2019-02-17 00:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,1,103114.1223,119565.5534,97746.02241,3110.879708,7404.643716,-32.16049879,25232.91755,32738.25904,2019-02-17 01:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,2,101468.1277,117023.4898,97788.222,3136.457874,7258.954324,-32.67900242,23659.28,29500.70864,2019-02-17 02:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,3,99852.6985,115827.7416,97764.75736,3162.442433,7233.58526,-29.92876462,23237.65787,28880.43648,2019-02-17 03:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,4,99701.75172,115966.3458,97798.16348,3181.14231,7182.580544,-7.85752923,23518.87388,28329.75876,2019-02-17 04:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,5,100622.433,117529.4911,97786.83935,3162.506963,7276.416434,9.839501209,25106.45327,26720.7719,2019-02-17 05:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,6,103140.6461,122661.5361,97806.55155,3150.863016,7412.323925,15.5307718,27552.81743,25352.48817,2019-02-17 06:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,7,104615.1854,125951.2074,97821.23272,3366.253703,7491.237783,955.4688183,32718.26531,25789.86955,2019-02-17 07:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,8,106852.356,128117.766,97781.31581,3528.950465,7558.387144,5363.130645,34587.1096,25189.91065,2019-02-17 08:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,9,110464.2416,128909.0569,97743.96354,3485.562012,7877.797539,11348.57638,36534.71913,23843.84665,2019-02-17 09:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,10,113326.9288,130333.5079,97726.49191,3363.614283,8689.781006,14642.96673,35902.64382,22991.53816,2019-02-17 10:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,11,112302.0444,131708.9516,97705.70976,3297.921666,8463.410896,14956.55614,34810.50608,23400.3509,2019-02-17 11:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,12,112195.2305,133385.2589,97712.15455,3188.27489,8417.931621,14748.814,33504.56992,23741.42436,2019-02-17 12:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,13,112913.1804,133380.8806,97654.18842,3940.515959,7727.37965,13862.52726,32354.16394,24297.89038,2019-02-17 13:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,14,112158.3497,133946.2044,97684.59312,3255.82364,8465.322447,12965.77697,31886.34365,23693.86376,2019-02-17 14:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,15,110646.7656,135692.0429,97673.98221,3255.470305,8463.540094,12684.77877,31392.40535,24536.83726,2019-02-17 15:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,16,110123.9933,138848.6948,97708.06435,3248.257329,8328.131176,10022.98465,32622.48358,25900.11891,2019-02-17 16:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,17,112473.3684,147667.7528,97671.90767,3234.015156,8266.347259,5126.107841,36104.74827,26067.88201,2019-02-17 17:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,18,118030.1718,157076.857,97482.80509,3362.59181,8383.237248,1507.540987,43353.22207,27017.62565,2019-02-17 18:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,19,120925.8243,160160.4772,97209.30832,3474.211749,8491.147898,121.113709,44855.99844,30194.97315,2019-02-17 19:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,20,120108.0987,157852.824,97097.25076,3456.184656,8150.763968,60.00000001,43573.8472,34610.36077,2019-02-17 20:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,21,115910.1758,152428.4106,96909.46143,3421.082939,7661.503309,21.00000001,40846.40082,38838.97056,2019-02-17 21:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,22,110381.9836,146093.201,96514.14872,3265.093411,7474.60764,16.07123539,35827.36925,40399.71042,2019-02-17 22:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,17,23,104890.2558,138394.9688,96703.28355,3155.551806,7378.720471,-21.12947913,30001.16152,42508.4131,2019-02-17 23:00:00,02-17,Sunday,2019-02-17,Mwh
2019,2,18,0,97583.05139,130967.8746,97142.59188,3133.5416,7286.877452,-8.797401672,26311.80574,41498.8846,2019-02-18 00:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,1,96145.76774,127455.0816,95958.74176,3113.477994,7366.926644,21.07123539,23718.38672,39244.93883,2019-02-18 01:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,2,95635.82187,126008.3791,95954.73632,3171.098782,7273.71689,33.0,22465.78304,38319.56554,2019-02-18 02:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,3,95675.26189,125049.2855,95913.39341,3156.560109,7177.077806,11.0,22033.0684,37267.1363,2019-02-18 03:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,4,97019.56731,126448.7591,95938.17495,3209.620772,7232.788214,-18.01802802,22358.17508,37280.4116,2019-02-18 04:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,5,100317.4219,133543.7259,95948.11972,3291.022774,7276.294075,-19.83950121,24610.93691,36141.61741,2019-02-18 05:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,6,107194.8068,146773.4594,96018.46916,3419.258885,7594.370305,-16.0,30375.89854,33768.5031,2019-02-18 06:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,7,117664.6144,158335.8022,96048.74632,3720.112874,7829.282987,810.1772289,39390.85749,32407.74822,2019-02-18 07:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,8,124993.0559,162511.3198,96063.08724,3912.276218,7697.432909,5992.19626,42301.48644,31215.53829,2019-02-18 08:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,9,128306.7755,162293.4603,96068.76551,3975.977388,8194.370053,11270.81084,43159.7195,30269.54076,2019-02-18 09:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,10,129043.669,165280.6121,95990.60223,4161.983435,8397.042041,15267.7041,38536.73792,27855.54092,2019-02-18 10:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,11,128511.0156,167727.6909,95976.36443,4225.962717,8733.095107,17181.56912,37374.47883,23481.30506,2019-02-18 11:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,12,128690.9237,167043.1334,95933.71167,4136.822823,8820.983252,17778.27407,31146.12344,20074.45175,2019-02-18 12:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,13,129275.2654,165736.7459,95901.60199,4102.369356,8823.968599,18073.35226,28984.5947,18688.78746,2019-02-18 13:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,14,127517.5667,164969.4235,95880.94952,3911.243071,8857.574204,17725.13361,27609.61002,18561.45659,2019-02-18 14:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,15,126375.2777,164534.9446,95886.49621,3814.20184,8833.178325,15966.06168,27092.48895,19711.34625,2019-02-18 15:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,16,127363.5293,167277.3779,95913.64944,3783.432721,8624.892457,12069.75584,28304.84993,20818.64132,2019-02-18 16:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,17,126964.0572,174788.0712,95958.75002,3919.29045,8843.627027,4893.987072,34858.75885,22157.76302,2019-02-18 17:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,18,129852.7537,185080.4798,95976.90979,4076.421456,8963.720427,1104.163221,43748.79021,23672.70547,2019-02-18 18:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,19,132970.3955,191121.1262,95911.31957,4518.959432,8738.804511,145.0843112,49787.47839,24240.38746,2019-02-18 19:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,20,134420.8026,191640.2165,95910.4046,4652.691876,8495.731008,46.94679264,48110.17285,24212.26956,2019-02-18 20:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,21,134117.5188,184345.6932,95937.54451,4448.613077,8178.27468,-5.0,44476.4983,25010.01041,2019-02-18 21:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,22,131279.9068,173713.3034,95900.2698,3959.401878,7929.127562,-24.0,37444.14194,25033.72388,2019-02-18 22:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,18,23,125509.542,161901.3875,95755.94193,3639.352614,7885.813553,-26.16049879,31818.55848,25354.36942,2019-02-18 23:00:00,02-18,Monday,2019-02-18,Mwh
2019,2,19,0,116498.8127,151710.5077,95757.14816,3364.446821,7774.912198,-25.83950121,27967.14438,24626.83495,2019-02-19 00:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,1,118389.0275,149285.9897,95644.53245,3223.661589,7796.010057,-25.0,25096.36529,22905.59408,2019-02-19 01:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,2,116877.8172,148560.6401,95614.95432,3199.504463,7769.359258,-25.92876462,23466.37749,21349.90165,2019-02-19 02:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,3,117342.2419,148291.2707,95627.698,3188.259401,7668.127021,-25.0,22788.83398,20097.14632,2019-02-19 03:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,4,118792.5348,151105.4061,95627.23339,3219.066444,7711.385036,-28.85752923,23921.66092,19253.97233,2019-02-19 04:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,5,121025.3781,158055.2183,95661.86157,3374.528229,7774.254971,-27.0,27372.85956,19083.02417,2019-02-19 05:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,6,125252.3206,175086.6132,95702.90351,3805.532926,8061.022863,-27.66206681,36961.70593,19035.23716,2019-02-19 06:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,7,131113.7703,193272.5762,95716.63884,4365.527145,8387.23434,1263.344755,46039.82355,18811.64113,2019-02-19 07:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,8,133201.8103,194516.4804,95681.26943,4755.497242,8307.794398,7592.031253,47247.58252,18525.78471,2019-02-19 08:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,9,132954.2329,189068.3584,95671.24489,4792.986699,8366.733225,13056.70568,43201.90165,18553.15798,2019-02-19 09:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,10,132742.575,185832.2399,95752.00727,4287.897277,8595.546932,16308.34921,39435.56205,18388.88472,2019-02-19 10:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,11,131921.5568,185596.4901,95884.15573,4144.861611,8513.769441,17076.00314,33798.73653,17085.47856,2019-02-19 11:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,12,131275.4352,185316.1708,95906.30041,4100.829517,8478.938997,17442.91263,31012.19956,15378.59424,2019-02-19 12:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,13,131005.4208,186218.1348,95815.50379,4066.413607,8463.250841,17605.45657,29364.72426,13657.77556,2019-02-19 13:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,14,131078.3758,188476.2072,95453.14112,4115.913749,8442.448849,17244.5121,29024.46606,12775.75385,2019-02-19 14:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,15,130958.524,189314.1274,95128.51434,4132.581738,8422.783024,15852.19738,29322.5034,12620.30946,2019-02-19 15:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,16,130221.459,191560.6419,94971.8484,5152.222454,7585.381374,12449.84042,31248.88386,13522.00972,2019-02-19 16:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,17,131907.6696,199751.2721,94972.85346,4159.497519,8629.207222,5730.608075,36226.99914,15097.33363,2019-02-19 17:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,18,134687.6457,208927.6039,95042.37182,5210.795653,7732.753936,1820.55917,44361.95586,17209.92059,2019-02-19 18:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,19,135481.5121,213265.6096,95006.81288,5237.098567,7703.533812,362.859446,49558.23095,20180.0039,2019-02-19 19:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,20,135071.3339,210687.4489,95024.26039,5036.184397,7439.826598,275.4247077,46017.73489,22550.8916,2019-02-19 20:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,21,133058.4961,203038.5294,94953.30997,3704.163908,8051.810181,248.0,42106.057,24423.14595,2019-02-19 21:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,22,128823.9839,190087.4278,94941.45977,3389.96823,7969.820468,240.9394174,36782.73834,26985.65388,2019-02-19 22:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,19,23,123839.3564,174825.0513,94948.20208,3280.217576,7817.867042,231.0605826,29938.85826,27648.69776,2019-02-19 23:00:00,02-19,Tuesday,2019-02-19,Mwh
2019,2,20,0,120133.7583,161456.4345,94988.98418,3154.87142,7815.557624,176.0712354,25932.83226,28780.12577,2019-02-20 00:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,1,112888.3084,151601.7313,94931.43309,3305.761424,7581.122116,67.91073659,23216.89488,33293.37106,2019-02-20 01:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,2,108094.2975,146437.349,94898.93368,3257.229401,7592.803872,-7.071235386,22076.30309,35741.95826,2019-02-20 02:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,3,105509.0251,144145.906,94889.92822,3264.548506,7604.968626,-30.0,21796.2564,38146.19517,2019-02-20 03:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,4,105522.4171,146084.9287,94922.73901,3292.683823,7605.629591,-22.69703044,22026.05982,37919.36649,2019-02-20 04:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,5,108322.2941,149739.1386,94947.51645,3336.872969,7680.137144,-9.928764615,25785.73956,37836.64162,2019-02-20 05:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,6,114308.4906,162031.2624,94992.47896,3469.370457,7841.293634,-2.928764615,34901.03362,36585.65095,2019-02-20 06:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,7,122581.1308,174038.0632,94940.10955,4632.982084,6887.45033,867.6981305,46381.83073,35625.09613,2019-02-20 07:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,8,127601.3946,176594.8477,94933.00447,4987.81395,6963.301187,5584.321582,48517.48229,35835.90706,2019-02-20 08:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,9,128696.8377,176885.1735,94911.46232,5223.928513,7301.174891,8773.365629,45998.29755,34183.54115,2019-02-20 09:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,10,129202.6256,176859.741,94890.83788,5557.26466,7438.679096,12590.42426,41407.06737,30924.09389,2019-02-20 10:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,11,127548.3579,175813.1202,94910.23516,5431.19812,7351.886545,14190.98871,38248.89399,30554.8226,2019-02-20 11:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,12,126576.1672,174951.7947,94928.43453,3837.113631,7871.666365,14301.19301,35012.87578,30109.89921,2019-02-20 12:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,13,125830.6415,174970.7276,94881.29069,4582.502662,6591.114203,12629.74121,33168.79556,29644.95523,2019-02-20 13:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,14,123699.1295,174397.941,94894.82846,4398.27756,6609.877941,10501.39558,31574.09021,30677.90097,2019-02-20 14:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,15,121098.8689,173195.3587,94905.4635,4281.262667,6650.741444,9085.075976,32610.07519,31557.52983,2019-02-20 15:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,16,119324.9975,174110.1973,94858.698,4196.06668,6798.249003,7586.078813,34300.76012,31989.79139,2019-02-20 16:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,17,120050.7415,178838.663,94864.92371,4247.777996,6851.300834,4075.616358,38832.27742,31528.51147,2019-02-20 17:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,18,122535.6796,185887.0573,94858.26616,4353.31757,7071.280783,1264.90026,44370.43379,31940.89344,2019-02-20 18:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,19,126381.3071,189407.3002,94871.95207,4550.617584,7129.003247,296.5463767,46448.94205,33429.72493,2019-02-20 19:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,20,125523.5243,186286.9453,94880.53826,4566.345068,6925.079414,266.9287646,44461.89042,36671.61261,2019-02-20 20:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,21,121311.7359,177832.698,94863.05174,3305.361898,7981.550533,207.0129916,41055.48138,40162.10581,2019-02-20 21:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,22,113451.5695,166936.208,94852.45855,3143.002136,7968.903769,189.8395012,36464.27655,43316.66453,2019-02-20 22:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,20,23,107774.0584,154415.5735,94826.40783,3141.460294,7831.237636,101.1604988,31811.60828,42887.04299,2019-02-20 23:00:00,02-20,Wednesday,2019-02-20,Mwh
2019,2,21,0,103882.1242,144997.7086,94854.58682,3225.692687,7682.738215,13.07123539,27239.68403,43973.08178,2019-02-21 00:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,1,97672.05396,135226.5449,94851.25912,3005.391121,7584.316603,8.213706155,24171.63191,46034.10875,2019-02-21 01:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,2,94705.71717,131588.743,94857.33319,2954.102395,7580.556436,8.071235385,23395.94363,45169.62845,2019-02-21 02:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,3,94257.39477,129396.2215,94819.60306,2954.126296,7530.819582,34.07123539,22895.72229,45170.84616,2019-02-21 03:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,4,94957.57064,129829.2053,94858.49696,3006.106265,7527.403038,12.0,23898.9846,44683.70012,2019-02-21 04:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,5,99783.71506,133985.4139,94842.65615,3026.345241,7574.882644,3.0,26025.16884,42936.59077,2019-02-21 05:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,6,107895.3627,144970.9223,94876.78005,3228.182603,7685.267601,0.06407949,35103.26688,41355.99439,2019-02-21 06:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,7,116649.0554,159841.5991,94861.49451,3616.524957,7835.153688,268.8977845,44681.67587,40435.18773,2019-02-21 07:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,8,122157.7473,165242.6378,94880.46746,3770.647876,7793.89301,2254.944828,46678.58823,39666.82881,2019-02-21 08:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,9,122533.5614,163707.6586,94854.66306,3712.852911,7336.280192,5706.846039,43668.92752,37591.56787,2019-02-21 09:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,10,121911.4796,160489.5745,94722.73533,3643.554209,7255.926063,9003.838868,39918.87752,36150.89935,2019-02-21 10:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,11,117849.8474,159170.2855,94754.0319,3628.969051,7252.794608,9962.08264,36288.26734,36547.2238,2019-02-21 11:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,12,114066.3599,156710.3463,94712.86138,3644.067698,7294.836464,11730.93245,34139.69169,37219.32535,2019-02-21 12:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,13,111961.1465,153395.582,94707.2296,3621.475213,7430.21257,12955.21032,31751.88747,38043.38888,2019-02-21 13:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,14,110715.8362,152814.3929,94700.75173,3598.498385,7326.592244,13171.32739,30832.12315,37876.1416,2019-02-21 14:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,15,108742.8067,154260.6337,94659.22197,3558.476291,7442.28322,10961.65088,31051.55406,36776.19259,2019-02-21 15:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,16,109297.786,155929.6547,94676.23368,3543.174226,7800.578474,9010.777624,32127.745,36588.76083,2019-02-21 16:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,17,112969.4462,160285.8756,94656.94842,3639.211756,7938.704511,5004.378358,35814.23224,35960.42511,2019-02-21 17:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,18,117263.2514,169933.9846,94700.75031,3910.055327,8047.710821,1500.506977,41754.41687,35274.94367,2019-02-21 18:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,19,121805.0305,174542.3256,94678.17191,4156.242153,8176.782815,126.3039288,46546.34269,34118.85962,2019-02-21 19:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,20,123564.2526,172441.0449,94642.87635,4041.958635,8363.426946,39.17852682,45773.00746,34583.80682,2019-02-21 20:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,21,122875.1874,167995.2015,94659.50945,3824.856539,8425.860688,-1.018028014,41513.05959,34462.65405,2019-02-21 21:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,22,116705.8442,159825.8214,94674.59494,3478.381376,8275.063904,-0.768265818,36812.5366,34520.35403,2019-02-21 22:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,21,23,111558.8915,147131.8718,94702.98194,3158.711041,8230.931438,-8.071235378,32635.91559,34648.41457,2019-02-21 23:00:00,02-21,Thursday,2019-02-21,Mwh
2019,2,22,0,108022.3133,136817.8816,94729.27626,2875.049859,8044.510834,-13.79740167,29660.30992,33646.33787,2019-02-22 00:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,1,100864.2758,130901.1668,94712.85196,2867.2538,7564.770601,-19.71317465,27335.74986,30130.22451,2019-02-22 01:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,2,98810.76322,129756.1721,94662.06657,2751.444956,7505.850844,-19.01802802,26713.72666,26685.08842,2019-02-22 02:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,3,99402.14676,129269.1318,94694.66048,2757.209376,7387.419179,-17.76826582,26398.22602,23804.05344,2019-02-22 03:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,4,99995.7107,131048.772,94708.0762,2794.532405,7397.254469,-21.92876462,26935.29809,21550.9536,2019-02-22 04:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,5,102756.9405,137585.8449,94727.68034,2954.723333,7473.008442,11.07123539,28754.41643,20022.28204,2019-02-22 05:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,6,109247.7261,153158.6533,94760.80898,3228.337842,7672.107507,56.03203975,36117.33339,17842.80842,2019-02-22 06:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,7,117896.9445,166499.124,94747.23416,3576.159655,7864.303857,1072.775941,44444.97461,17026.85523,2019-02-22 07:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,8,121152.01,169941.5806,94786.82511,3673.8073,7837.916741,6565.17306,46696.10512,17257.78149,2019-02-22 08:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,9,121982.3846,166877.2786,94739.49619,3624.856953,7899.060848,12263.25381,44645.51714,17426.3361,2019-02-22 09:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,10,123143.3967,166020.0003,94718.06108,3629.693593,7843.779964,14953.39849,41117.11989,16825.52773,2019-02-22 10:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,11,122999.2534,166129.6564,94687.78753,4961.345368,6961.57435,16512.32205,36845.16226,15513.20878,2019-02-22 11:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,12,122151.7037,163229.7539,94707.68485,4880.4551,7030.093957,16949.55338,35518.12031,15463.88462,2019-02-22 12:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,13,121891.447,162355.0287,94691.88513,3532.491642,8240.45023,17588.44448,34205.98842,15500.00607,2019-02-22 13:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,14,120141.0173,161608.4489,94659.71685,3449.801299,8330.636866,17377.00426,33452.38869,15930.53662,2019-02-22 14:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,15,118156.4623,162034.8966,94615.60008,3402.679596,8350.619937,16193.66126,33170.8232,17278.42183,2019-02-22 15:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,16,116955.0446,162644.7755,94636.81733,3245.699515,8363.59945,12790.37276,34198.7046,20132.65214,2019-02-22 16:00:00,02-22,Friday,2019-02-22,Mwh
2019,2,22,17,116524.4011,166591.3222,94618.72242,3183.181956,8430.28942,6496.53604,38688.29567,22988.58429,2019-02-22 17:00:00,02-22,Friday,2019-02-22,Mwh
