datetime,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW],year,month,month_date,weekday,hour,date
2016-01-01 00:00:00,308.0,,,732.75,0.0,0.0,,,0.0,35.75,0.0,1148.25,311.0,,,22.0,0.0,0.0,100.0,,254.75,2016,1,01-01,Friday,0,2016-01-01
2016-01-01 01:00:00,308.0,,,742.5,0.0,0.0,,,0.0,0.0,0.0,1196.0,176.25,,,22.0,0.0,0.0,100.0,,166.75,2016,1,01-01,Friday,1,2016-01-01
2016-01-01 02:00:00,304.0,,,714.25,0.0,0.0,,,0.0,0.0,0.0,1192.75,160.75,,,22.0,0.0,0.0,100.0,,120.25,2016,1,01-01,Friday,2,2016-01-01
2016-01-01 03:00:00,301.0,,,685.75,0.0,0.0,,,0.0,0.0,0.0,1201.75,161.25,,,22.0,0.0,0.0,100.0,,67.0,2016,1,01-01,Friday,3,2016-01-01
2016-01-01 04:00:00,300.0,,,649.25,0.0,0.0,,,0.0,0.0,0.0,1205.75,143.25,,,22.0,0.0,0.0,100.0,,40.5,2016,1,01-01,Friday,4,2016-01-01
2016-01-01 05:00:00,300.0,,,628.5,0.0,0.0,,,0.0,0.0,0.0,1228.0,160.25,,,22.0,0.0,0.0,100.0,,36.0,2016,1,01-01,Friday,5,2016-01-01
2016-01-01 06:00:00,300.0,,,650.75,0.0,0.0,,,0.0,0.0,0.0,1230.75,174.5,,,22.0,0.0,0.0,100.0,,31.25,2016,1,01-01,Friday,6,2016-01-01
2016-01-01 07:00:00,300.0,,,706.25,0.0,0.0,,,0.0,0.0,0.0,1273.25,202.75,,,22.0,0.0,6.0,100.0,,33.25,2016,1,01-01,Friday,7,2016-01-01
2016-01-01 08:00:00,300.0,,,713.25,0.0,0.0,,,0.0,0.0,0.0,1225.0,176.25,,,22.0,0.0,11.0,100.0,,30.25,2016,1,01-01,Friday,8,2016-01-01
2016-01-01 09:00:00,300.0,,,789.75,0.0,0.0,,,0.0,0.0,0.0,1293.25,181.5,,,22.0,0.0,29.0,100.0,,40.5,2016,1,01-01,Friday,9,2016-01-01
2016-01-01 10:00:00,300.0,,,869.25,0.0,0.0,,,0.0,0.0,0.0,1294.75,161.0,,,22.0,0.0,62.5,100.0,,47.5,2016,1,01-01,Friday,10,2016-01-01
2016-01-01 11:00:00,300.0,,,895.25,0.0,0.0,,,0.0,124.5,0.0,1335.75,173.5,,,22.0,0.0,93.0,100.0,,49.75,2016,1,01-01,Friday,11,2016-01-01
2016-01-01 12:00:00,300.0,,,891.25,0.0,0.0,,,0.0,431.0,0.0,1392.0,218.5,,,22.0,0.0,113.5,100.0,,45.25,2016,1,01-01,Friday,12,2016-01-01
2016-01-01 13:00:00,300.0,,,889.25,0.0,0.0,,,0.0,432.75,0.0,1359.0,184.25,,,22.0,0.0,116.25,100.0,,52.5,2016,1,01-01,Friday,13,2016-01-01
2016-01-01 14:00:00,299.0,,,888.25,0.0,0.0,,,0.0,106.75,0.0,1319.0,170.5,,,22.0,0.0,96.25,100.0,,54.25,2016,1,01-01,Friday,14,2016-01-01
2016-01-01 15:00:00,296.0,,,892.5,0.0,0.0,,,0.0,0.0,0.0,1327.0,159.5,,,22.0,0.0,56.0,100.0,,60.0,2016,1,01-01,Friday,15,2016-01-01
2016-01-01 16:00:00,296.0,,,900.25,0.0,0.0,,,0.0,411.0,0.0,1449.0,202.5,,,22.0,0.0,19.75,100.0,,56.0,2016,1,01-01,Friday,16,2016-01-01
2016-01-01 17:00:00,296.0,,,902.25,0.0,0.0,,,0.0,879.25,0.0,1659.0,392.75,,,22.0,0.0,7.25,100.0,,46.75,2016,1,01-01,Friday,17,2016-01-01
2016-01-01 18:00:00,300.0,,,902.75,0.0,0.0,,,0.0,966.5,0.0,1715.25,416.5,,,22.0,0.0,7.0,100.0,,43.75,2016,1,01-01,Friday,18,2016-01-01
2016-01-01 19:00:00,300.0,,,888.25,0.0,0.0,,,0.0,947.5,0.0,1688.75,401.75,,,22.0,0.0,1.75,100.0,,53.25,2016,1,01-01,Friday,19,2016-01-01
2016-01-01 20:00:00,300.0,,,884.0,0.0,0.0,,,0.0,868.25,0.0,1639.0,391.75,,,22.0,0.0,0.0,100.0,,95.0,2016,1,01-01,Friday,20,2016-01-01
2016-01-01 21:00:00,300.0,,,896.25,0.0,0.0,,,0.0,536.0,0.0,1501.25,353.0,,,22.0,0.0,0.0,100.0,,115.0,2016,1,01-01,Friday,21,2016-01-01
2016-01-01 22:00:00,300.0,,,876.5,0.0,0.0,,,0.0,599.25,0.0,1282.75,264.75,,,22.0,0.0,0.0,100.0,,59.75,2016,1,01-01,Friday,22,2016-01-01
2016-01-01 23:00:00,300.0,,,797.25,0.0,0.0,,,0.0,130.0,0.0,1200.25,218.25,,,22.0,0.0,0.0,100.0,,26.5,2016,1,01-01,Friday,23,2016-01-01
2016-01-02 00:00:00,300.0,,,781.0,0.0,0.0,,,0.0,0.0,0.0,1149.25,238.0,,,22.0,0.0,0.0,100.0,,11.5,2016,1,01-02,Saturday,0,2016-01-02
2016-01-02 01:00:00,300.0,,,755.0,0.0,0.0,,,0.0,0.0,0.0,1154.75,188.0,,,22.0,0.0,0.0,100.0,,26.75,2016,1,01-02,Saturday,1,2016-01-02
2016-01-02 02:00:00,304.0,,,687.5,0.0,0.0,,,0.0,0.0,0.0,1176.75,153.75,,,22.0,0.0,0.0,100.0,,42.25,2016,1,01-02,Saturday,2,2016-01-02
2016-01-02 03:00:00,304.0,,,653.25,0.0,0.0,,,0.0,0.0,0.0,1177.0,152.0,,,22.0,0.0,0.0,100.0,,87.75,2016,1,01-02,Saturday,3,2016-01-02
2016-01-02 04:00:00,304.0,,,605.25,0.0,0.0,,,0.0,0.0,0.0,1181.25,145.25,,,22.0,0.0,0.0,100.0,,138.0,2016,1,01-02,Saturday,4,2016-01-02
2016-01-02 05:00:00,304.0,,,717.5,0.0,0.0,,,0.0,0.0,0.0,1178.0,148.5,,,22.0,0.0,0.0,100.0,,162.5,2016,1,01-02,Saturday,5,2016-01-02
2016-01-02 06:00:00,304.0,,,1018.25,0.0,0.0,,,0.0,0.0,0.0,1207.25,181.75,,,22.0,0.0,0.0,100.0,,146.25,2016,1,01-02,Saturday,6,2016-01-02
2016-01-02 07:00:00,304.0,,,1170.5,0.0,0.0,,,0.0,0.0,0.0,1258.5,216.5,,,22.0,0.0,6.0,100.0,,152.25,2016,1,01-02,Saturday,7,2016-01-02
2016-01-02 08:00:00,304.0,,,1344.0,0.0,0.0,,,0.0,0.0,0.0,1274.25,270.5,,,22.0,0.0,11.25,100.0,,192.25,2016,1,01-02,Saturday,8,2016-01-02
2016-01-02 09:00:00,304.0,,,1476.25,0.0,0.0,,,0.0,0.0,0.0,1313.0,262.5,,,22.0,0.0,29.0,100.0,,267.0,2016,1,01-02,Saturday,9,2016-01-02
2016-01-02 10:00:00,304.0,,,1436.5,0.0,0.0,,,0.0,0.0,0.0,1353.75,260.75,,,22.0,0.0,55.25,100.0,,374.5,2016,1,01-02,Saturday,10,2016-01-02
2016-01-02 11:00:00,304.0,,,1517.75,0.0,0.0,,,0.0,0.0,0.0,1306.75,231.75,,,22.0,0.0,75.0,100.0,,448.75,2016,1,01-02,Saturday,11,2016-01-02
2016-01-02 12:00:00,304.0,,,1457.5,0.0,0.0,,,0.0,0.0,0.0,1377.0,259.25,,,22.0,0.0,86.25,100.0,,505.0,2016,1,01-02,Saturday,12,2016-01-02
2016-01-02 13:00:00,304.0,,,1471.5,0.0,0.0,,,0.0,0.0,0.0,1332.25,204.0,,,22.0,0.0,84.25,100.0,,593.75,2016,1,01-02,Saturday,13,2016-01-02
2016-01-02 14:00:00,304.0,,,1528.25,0.0,0.0,,,0.0,0.0,0.0,1339.5,224.5,,,22.0,0.0,67.0,100.0,,594.25,2016,1,01-02,Saturday,14,2016-01-02
2016-01-02 15:00:00,304.0,,,1568.25,0.0,0.0,,,0.0,0.0,0.0,1372.25,243.5,,,22.0,0.0,39.0,100.0,,647.5,2016,1,01-02,Saturday,15,2016-01-02
2016-01-02 16:00:00,304.0,,,1692.75,0.0,0.0,,,0.0,0.0,0.0,1452.25,234.5,,,22.0,0.0,14.5,100.0,,653.75,2016,1,01-02,Saturday,16,2016-01-02
2016-01-02 17:00:00,304.0,,,1988.5,0.0,0.0,,,0.0,394.25,0.0,1563.5,357.25,,,22.0,0.0,7.25,100.0,,656.0,2016,1,01-02,Saturday,17,2016-01-02
2016-01-02 18:00:00,304.0,,,1978.5,0.0,0.0,,,0.0,902.5,0.0,1603.0,341.0,,,22.0,0.0,7.0,100.0,,729.25,2016,1,01-02,Saturday,18,2016-01-02
2016-01-02 19:00:00,304.0,,,1925.0,0.0,0.0,,,0.0,553.75,0.0,1634.75,265.75,,,22.0,0.0,1.75,100.0,,720.0,2016,1,01-02,Saturday,19,2016-01-02
2016-01-02 20:00:00,304.0,,,1788.25,0.0,0.0,,,0.0,92.25,0.0,1559.75,257.5,,,22.0,0.0,0.0,100.0,,792.75,2016,1,01-02,Saturday,20,2016-01-02
2016-01-02 21:00:00,304.0,,,1483.0,0.0,0.0,,,0.0,0.0,0.0,1495.5,255.0,,,22.0,0.0,0.0,100.0,,821.75,2016,1,01-02,Saturday,21,2016-01-02
2016-01-02 22:00:00,304.0,,,1072.5,0.0,0.0,,,0.0,0.0,0.0,1418.75,175.5,,,22.0,0.0,0.0,100.0,,848.75,2016,1,01-02,Saturday,22,2016-01-02
