datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-07-01 00:00:00,4784,NW,6984,21835,2466,721,18,399,6557
2020-07-01 01:00:00,7090,NW,7425,22451,2157,723,18,398,6834
2020-07-01 02:00:00,7363,NW,7216,22840,1408,723,16,399,7231
2020-07-01 03:00:00,7923,NW,6656,22698,324,718,16,399,7470
2020-07-01 04:00:00,8234,NW,6856,22397,12,727,17,401,7373
2020-07-01 05:00:00,7869,NW,6615,22082,-4,743,17,402,7193
2020-07-01 06:00:00,7738,NW,6355,22093,-1,721,17,403,6812
2020-07-01 07:00:00,7511,NW,7013,20708,2,717,16,405,5861
2020-07-01 08:00:00,7359,NW,6652,19483,-1,748,16,406,5488
2020-07-01 09:00:00,7160,NW,6218,19130,1,751,16,408,5349
2020-07-01 10:00:00,7233,NW,5922,18858,1,760,16,408,5182
2020-07-01 11:00:00,7302,NW,5695,19034,-1,760,17,408,5309
2020-07-01 12:00:00,7389,NW,5511,19311,0,763,18,410,5514
2020-07-01 13:00:00,7862,NW,5325,19837,163,776,17,410,5661
2020-07-01 14:00:00,7689,NW,4854,20069,1291,781,16,409,4644
2020-07-01 15:00:00,7576,NW,5320,20957,2432,792,18,408,4132
2020-07-01 16:00:00,7329,NW,6047,21402,2811,766,18,407,3905
2020-07-01 17:00:00,7504,NW,7188,21668,2935,755,18,406,3974
2020-07-01 18:00:00,7451,NW,7486,22020,2974,737,17,405,4389
2020-07-01 19:00:00,7466,NW,7639,21948,3018,730,19,405,5173
2020-07-01 20:00:00,7436,NW,7587,22019,3029,729,19,404,5787
2020-07-01 21:00:00,7680,NW,7638,22187,3002,714,21,405,6417
2020-07-01 22:00:00,8037,NW,7740,22399,3004,728,21,403,6556
2020-07-01 23:00:00,8171,NW,8067,22274,3020,725,21,404,6922
2020-07-02 00:00:00,8604,NW,8507,22323,2898,725,20,404,7156
2020-07-02 01:00:00,8720,NW,8660,22849,2559,713,21,403,7183
2020-07-02 02:00:00,8870,NW,8862,23548,1592,714,20,403,7161
2020-07-02 03:00:00,9087,NW,8686,23424,382,716,21,402,6850
2020-07-02 04:00:00,9406,NW,8546,23255,32,721,20,402,6309
2020-07-02 05:00:00,9193,NW,8686,22576,18,737,20,404,5902
2020-07-02 06:00:00,8767,NW,8453,21352,19,751,20,405,5478
2020-07-02 07:00:00,8253,NW,8028,20621,-1,755,21,406,5160
2020-07-02 08:00:00,7968,NW,7570,20139,0,763,21,406,4892
2020-07-02 09:00:00,7800,NW,7342,18843,-1,774,21,407,4822
2020-07-02 10:00:00,7531,NW,7290,18771,0,779,20,406,4613
2020-07-02 11:00:00,7449,NW,7261,18591,0,781,21,408,4402
2020-07-02 12:00:00,7705,NW,6915,19062,-2,786,20,408,4569
2020-07-02 13:00:00,8143,NW,6146,20007,182,800,20,408,4803
2020-07-02 14:00:00,8150,NW,5535,20890,1309,803,19,407,3947
2020-07-02 15:00:00,7834,NW,5469,21574,2477,806,20,407,3939
2020-07-02 16:00:00,7434,NW,5666,22112,2813,783,21,404,4324
2020-07-02 17:00:00,7695,NW,5624,22466,2930,775,21,402,5155
2020-07-02 18:00:00,7990,NW,5655,22738,2926,774,22,401,5894
2020-07-02 19:00:00,8568,NW,5658,22522,3025,754,21,401,6501
2020-07-02 20:00:00,9002,NW,5612,22963,3026,734,21,401,6977
2020-07-02 21:00:00,9133,NW,5790,23361,2937,726,21,400,7489
2020-07-02 22:00:00,9276,NW,6058,23362,2948,736,21,399,7666
2020-07-02 23:00:00,9529,NW,5692,23696,2891,726,21,401,8142
2020-07-03 00:00:00,9997,NW,6331,23304,2825,733,20,401,8065
2020-07-03 01:00:00,10133,NW,6616,23734,2535,720,21,401,8023
2020-07-03 02:00:00,10810,NW,6545,23917,1545,710,20,402,7880
