datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-05-01 00:00:00,0,NE,747,1347,3,541,0,2149,6611
2019-05-01 01:00:00,0,NE,731,1395,0,541,0,2138,6919
2019-05-01 02:00:00,0,NE,672,1372,0,544,0,2113,6024
2019-05-01 03:00:00,0,NE,645,1362,0,547,0,2114,4865
2019-05-01 04:00:00,0,NE,594,1241,0,557,0,2118,3768
2019-05-01 05:00:00,0,NE,595,1235,0,567,0,2127,3371
2019-05-01 06:00:00,0,NE,633,1243,0,579,0,2138,3106
2019-05-01 07:00:00,0,NE,550,1200,0,572,0,2130,3074
2019-05-01 08:00:00,0,NE,521,1192,0,572,0,2138,3066
2019-05-01 09:00:00,0,NE,486,1198,0,558,0,2143,3437
2019-05-01 10:00:00,0,NE,483,1214,0,577,0,2150,4337
2019-05-01 11:00:00,11,NE,495,1311,2,591,8,2162,5645
2019-05-01 12:00:00,34,NE,368,1432,9,602,11,2157,6522
2019-05-01 13:00:00,40,NE,288,1590,15,607,11,2136,6709
2019-05-01 14:00:00,40,NE,131,1679,24,595,11,2133,6558
2019-05-01 15:00:00,40,NE,115,1559,37,595,11,2150,6770
2019-05-01 16:00:00,40,NE,102,1339,39,589,11,2139,6865
2019-05-01 17:00:00,40,NE,90,1264,47,607,11,2132,6807
2019-05-01 18:00:00,40,NE,74,1313,42,609,11,2134,6686
2019-05-01 19:00:00,40,NE,73,1312,35,613,2,2133,6833
2019-05-01 20:00:00,35,NE,78,1324,24,614,0,2143,6828
2019-05-01 21:00:00,27,NE,81,1374,16,616,0,2137,7031
2019-05-01 22:00:00,27,NE,59,1520,10,595,0,2151,6981
2019-05-01 23:00:00,27,NE,83,1651,4,601,0,2137,7016
2019-05-02 00:00:00,28,NE,127,1757,0,603,0,2143,6958
2019-05-02 01:00:00,25,NE,174,1924,0,599,0,2137,6966
2019-05-02 02:00:00,0,NE,224,1534,0,596,0,2121,6267
2019-05-02 03:00:00,0,NE,195,1243,0,587,0,2116,5175
2019-05-02 04:00:00,0,NE,174,1338,0,580,0,2137,4262
2019-05-02 05:00:00,0,NE,196,1149,0,567,0,2115,3938
2019-05-02 06:00:00,0,NE,202,1063,0,571,0,2128,3505
2019-05-02 07:00:00,0,NE,187,1078,0,571,0,2153,3635
2019-05-02 08:00:00,0,NE,213,1067,0,570,0,2137,3689
2019-05-02 09:00:00,4,NE,209,1072,0,575,0,2158,3816
2019-05-02 10:00:00,8,NE,193,1105,0,568,0,2150,4474
2019-05-02 11:00:00,5,NE,164,1232,1,558,0,2173,5950
2019-05-02 12:00:00,5,NE,131,1337,6,539,0,2149,7157
2019-05-02 13:00:00,10,NE,108,1265,15,541,1,2135,7517
2019-05-02 14:00:00,9,NE,78,1366,18,538,0,2138,7194
2019-05-02 15:00:00,8,NE,55,1383,17,532,0,2136,7059
2019-05-02 16:00:00,8,NE,38,1203,23,527,0,2138,7156
2019-05-02 17:00:00,6,NE,33,1183,23,532,0,2146,7266
2019-05-02 18:00:00,6,NE,37,1254,25,533,5,2140,7529
2019-05-02 19:00:00,6,NE,39,1292,20,532,15,2138,7468
2019-05-02 20:00:00,9,NE,41,1318,17,533,0,2121,7551
2019-05-02 21:00:00,15,NE,45,1612,13,542,0,2122,7498
2019-05-02 22:00:00,18,NE,49,1646,7,544,0,2122,7521
2019-05-02 23:00:00,9,NE,71,1536,3,540,0,2119,7323
2019-05-03 00:00:00,11,NE,65,1476,0,542,0,2121,7511
2019-05-03 01:00:00,14,NE,78,1431,0,537,0,2121,7674
2019-05-03 02:00:00,13,NE,116,1289,0,533,0,2101,6964
2019-05-03 03:00:00,13,NE,108,1340,0,526,0,2089,5647
2019-05-03 04:00:00,2,NE,100,1212,0,529,0,2086,4683
2019-05-03 05:00:00,0,NE,124,966,0,535,0,2118,4249
2019-05-03 06:00:00,0,NE,130,936,0,526,0,2112,4094
2019-05-03 07:00:00,0,NE,137,952,0,530,0,2123,3942
2019-05-03 08:00:00,1,NE,134,968,0,531,0,2124,3871
2019-05-03 09:00:00,0,NE,103,977,0,536,0,2144,4076
2019-05-03 10:00:00,0,NE,86,1024,0,541,0,2143,4801
2019-05-03 11:00:00,0,NE,89,1171,1,546,0,2157,6062
2019-05-03 12:00:00,0,NE,83,1349,6,548,18,2144,6835
2019-05-03 13:00:00,0,NE,99,1402,10,543,42,2130,7070
2019-05-03 14:00:00,0,NE,132,1371,14,540,0,2124,7022
2019-05-03 15:00:00,0,NE,149,1255,27,547,0,2122,6932
2019-05-03 16:00:00,1,NE,172,1118,43,550,0,2128,6879
2019-05-03 17:00:00,0,NE,187,1169,39,558,0,2131,6559
2019-05-03 18:00:00,0,NE,161,1195,18,567,0,2138,6994
2019-05-03 19:00:00,0,NE,160,1309,15,566,0,2119,7080
2019-05-03 20:00:00,0,NE,146,1270,23,567,0,2114,6766
2019-05-03 21:00:00,0,NE,120,1331,10,567,23,2133,6797
2019-05-03 22:00:00,0,NE,140,1343,6,570,0,2125,6849
2019-05-03 23:00:00,0,NE,144,1342,2,567,0,2122,6831
2019-05-04 00:00:00,0,NE,97,1355,0,568,0,2130,6896
2019-05-04 01:00:00,0,NE,87,1654,0,553,0,2122,6510
2019-05-04 02:00:00,0,NE,87,1514,0,553,0,2104,5901
2019-05-04 03:00:00,0,NE,91,1457,0,550,0,2102,4934
2019-05-04 04:00:00,0,NE,88,1342,0,550,0,2104,4375
2019-05-04 05:00:00,0,NE,74,1002,0,549,0,2103,3968
2019-05-04 06:00:00,0,NE,60,985,0,559,0,2114,3534
2019-05-04 07:00:00,0,NE,60,1063,0,568,0,2146,3671
2019-05-04 08:00:00,0,NE,72,1067,0,562,0,2124,3746
2019-05-04 09:00:00,0,NE,61,1070,0,566,0,2139,3957
2019-05-04 10:00:00,0,NE,44,1041,0,563,0,2114,3883
2019-05-04 11:00:00,0,NE,47,1072,1,574,0,2144,4144
2019-05-04 12:00:00,0,NE,57,1154,9,569,0,2149,4651
2019-05-04 13:00:00,0,NE,35,1374,15,573,0,2150,5103
2019-05-04 14:00:00,0,NE,22,1401,19,594,0,2140,5516
2019-05-04 15:00:00,0,NE,33,1510,25,594,0,2131,5601
2019-05-04 16:00:00,0,NE,34,1333,34,596,44,2127,5699
2019-05-04 17:00:00,0,NE,26,1149,36,597,0,2122,5694
2019-05-04 18:00:00,0,NE,23,1128,28,595,0,2120,5726
