unit,year,month,coal,gas,oil,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,gas.perc,oil.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,90180.0,2660.7760340654686,261.22396593453146,2906.0,8329.0,3544.0308196848277,4356.886946582382,2337.0822337327895,93102.0,21472.999999999996,114575.0,0.7870826969234126,0.02322300706144856,0.002279938607327353,0.02536329914902902,0.07269474143574078,0.030931973115294154,0.038026506188805424,0.020397837518942086,0.8125856425921886,0.18741435740781145
Gwh,2021,2,84505.0,2726.027298274265,277.972701725735,2368.0,7596.0,3374.925078753847,4318.542775147137,2099.5321460990162,87509.0,19757.0,107266.0,0.7878078794771876,0.025413712623517843,0.002591433461914633,0.02207596069584025,0.07081461040777133,0.031463139100496404,0.04026012692882309,0.019573137304448904,0.81581302556262,0.18418697443737997
Gwh,2021,3,99578.0,3286.903272591534,301.09672740846594,2725.0,8819.0,3641.1796796276103,5315.227223195626,2344.5930971767643,103166.0,22845.0,126011.0,0.7902325987413797,0.02608425671244204,0.0023894479641338134,0.021625096221758417,0.06998595360722476,0.028895728782626997,0.04218066060261109,0.018606257367823162,0.8187063034179556,0.18129369658204442
Gwh,2021,4,96009.0,3158.99391426967,263.00608573032986,3026.0,8688.0,3681.819209970437,5042.917363865465,2335.2634261640987,99431.0,22774.0,122205.0,0.7856388854793176,0.025849956337872182,0.0021521712346493993,0.024761670962726565,0.07109365410580581,0.030128220694492346,0.041266047738353295,0.019109393446782856,0.8136410130518391,0.1863589869481609
Gwh,2021,5,80540.0,2857.104235602778,226.895764397222,3627.0,12612.0,6397.243948807017,5087.796215350498,2242.959835842485,83624.0,29967.0,113591.0,0.7090350467906789,0.025152558174527717,0.001997480120759761,0.03193034659436047,0.1110299231453196,0.05631822898651316,0.044790487057517744,0.019745929130322692,0.7361850850859664,0.2638149149140337
Gwh,2021,6,78205.0,2785.672588984118,224.32741101588124,3513.0,17525.0,8759.638808689326,4619.714676776353,2425.6465145343204,81215.0,36843.0,118058.0,0.6624286367717562,0.023595796887835793,0.0019001457844100463,0.029756560334750715,0.1484439851598367,0.07419775710828004,0.039130890551901214,0.02054622740122923,0.6879245794440021,0.3120754205559979
Gwh,2021,7,84475.0,2764.261153899872,231.7388461001273,3233.0,20527.0,9026.326496266309,5330.985993683423,2832.687510050268,87471.0,40950.0,128421.0,0.6577974007366396,0.021524993216840486,0.00180452454115859,0.02517501031762718,0.1598414589514176,0.07028699742461364,0.04151179319335173,0.02205782161835111,0.6811269184946387,0.31887308150536126
Gwh,2021,8,87937.0,3119.80309794169,284.1969020583098,2808.0,22231.0,9746.619078620384,3813.068448592681,2209.312472786937,91341.0,40808.0,132149.0,0.6654382553027265,0.02360822327782798,0.002150579285944727,0.021248741950374198,0.16822677432292338,0.07375476983269176,0.0288543117889101,0.016718344238601406,0.6911970578664992,0.30880294213350085
Gwh,2021,9,77951.0,2640.414811110742,234.5851888892577,3533.0,19664.0,5804.496410532709,4667.588433911832,2824.9151555554586,80826.0,36494.0,117320.0,0.6644306171155813,0.0225060928325157,0.0019995328067614875,0.03011421752471872,0.16760995567678144,0.04947576210818879,0.039785104278143815,0.024078717657308717,0.6889362427548585,0.3110637572451415
Gwh,2021,10,82467.0,2849.025010878461,215.9749891215385,3996.0,17134.0,3731.0151061592583,4153.352602278709,2288.6322915620303,85532.0,31302.999999999996,116835.0,0.7058415714469123,0.024385030263863235,0.0018485470032228227,0.03420207985620747,0.1466512603243891,0.03193405320459844,0.03554887321674763,0.019588584684058975,0.7320751487139984,0.2679248512860016
Gwh,2021,11,77585.0,1778.3268652907973,212.67313470920257,3669.0,10678.0,3200.9786646312655,3935.2379525271253,2119.78338284161,79576.0,23603.0,103179.0,0.7519456478546991,0.01723535666454218,0.0020612056204189085,0.0355595615386852,0.1034900512701228,0.031023548053685977,0.0381399117313322,0.02054471726651363,0.7712422101396602,0.2287577898603398
Gwh,2021,12,87851.0,1732.9615905762405,172.03840942375945,3987.0,8620.0,4011.5374794589725,4417.220306554076,2302.242213986952,89756.0,23338.0,113094.0,0.7767962933488957,0.015323196549562669,0.0015211983785502277,0.03525385962120006,0.07621978177445311,0.03547082497266851,0.03905795450292744,0.020356890851742374,0.7936406882770085,0.2063593117229915
