datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2019-08-01 00:00:00,2811,FLA,24,41,2519,0,3777,26040
2019-08-01 01:00:00,2848,FLA,24,0,2510,0,3775,24868
2019-08-01 02:00:00,2872,FLA,24,0,2264,0,3779,23001
2019-08-01 03:00:00,2622,FLA,25,0,2010,0,3781,21276
2019-08-01 04:00:00,2346,FLA,24,0,1835,0,3781,19389
2019-08-01 05:00:00,1885,FLA,25,0,1935,0,3782,17642
2019-08-01 06:00:00,1499,FLA,24,0,1922,0,3783,16317
2019-08-01 07:00:00,1309,FLA,25,0,1905,0,3785,15286
2019-08-01 08:00:00,1230,FLA,24,0,1892,0,3784,14710
2019-08-01 09:00:00,1211,FLA,24,0,1885,0,3789,14669
2019-08-01 10:00:00,1442,FLA,25,-1,1895,0,3785,15065
2019-08-01 11:00:00,1865,FLA,24,1,1901,0,3788,16007
2019-08-01 12:00:00,2088,FLA,24,95,1904,0,3791,16760
2019-08-01 13:00:00,2291,FLA,25,430,2011,0,3791,18043
2019-08-01 14:00:00,2426,FLA,24,798,2277,4,3796,19589
2019-08-01 15:00:00,2729,FLA,24,989,2508,3,3793,21330
2019-08-01 16:00:00,2827,FLA,24,1053,2628,0,3792,23506
2019-08-01 17:00:00,2792,FLA,23,915,2623,0,3791,25774
2019-08-01 18:00:00,2333,FLA,24,885,2626,0,3796,27068
2019-08-01 19:00:00,2446,FLA,22,611,2645,0,3792,26946
2019-08-01 20:00:00,2407,FLA,23,359,2618,0,3795,26219
2019-08-01 21:00:00,2467,FLA,22,292,2532,0,3790,24798
2019-08-01 22:00:00,2649,FLA,37,163,2506,0,3799,23537
2019-08-01 23:00:00,2761,FLA,23,170,2532,0,3792,22375
2019-08-02 00:00:00,2775,FLA,22,77,2496,0,3794,21444
2019-08-02 01:00:00,2744,FLA,22,1,2384,0,3793,21287
2019-08-02 02:00:00,2611,FLA,23,0,2236,0,3794,20548
2019-08-02 03:00:00,2255,FLA,22,0,2044,0,3797,19326
2019-08-02 04:00:00,1979,FLA,22,0,1935,0,3794,17683
2019-08-02 05:00:00,1711,FLA,23,0,1890,0,3796,16157
2019-08-02 06:00:00,1442,FLA,23,0,1888,0,3791,14975
2019-08-02 07:00:00,1247,FLA,23,0,1882,0,3798,14235
2019-08-02 08:00:00,1197,FLA,23,0,1868,0,3794,13534
2019-08-02 09:00:00,1205,FLA,23,0,1883,0,3794,13426
2019-08-02 10:00:00,1293,FLA,23,-1,1892,0,3797,14031
2019-08-02 11:00:00,1558,FLA,23,1,1903,0,3797,15286
2019-08-02 12:00:00,1883,FLA,23,97,1890,0,3796,16074
2019-08-02 13:00:00,2047,FLA,22,413,2014,0,3799,17148
2019-08-02 14:00:00,2240,FLA,23,675,2231,0,3795,18568
2019-08-02 15:00:00,2437,FLA,23,997,2465,0,3801,20340
2019-08-02 16:00:00,2407,FLA,23,1183,2536,0,3799,22221
2019-08-02 17:00:00,2651,FLA,23,1113,2591,0,3799,24294
2019-08-02 18:00:00,2693,FLA,23,1003,2595,31,3794,25600
2019-08-02 19:00:00,2717,FLA,23,893,2627,41,3799,26164
2019-08-02 20:00:00,2714,FLA,23,788,2612,14,3794,25727
2019-08-02 21:00:00,2734,FLA,24,694,2597,1,3795,24369
2019-08-02 22:00:00,2685,FLA,35,459,2542,0,3795,23196
2019-08-02 23:00:00,2641,FLA,23,176,2466,0,3793,22306
2019-08-03 00:00:00,2547,FLA,22,40,2442,0,3797,21482
2019-08-03 01:00:00,2488,FLA,22,0,2341,0,3793,21332
2019-08-03 02:00:00,2345,FLA,22,-1,2006,0,3797,20545
2019-08-03 03:00:00,2021,FLA,23,0,1674,0,3798,19445
2019-08-03 04:00:00,1696,FLA,23,0,1571,0,3800,17964
2019-08-03 05:00:00,1533,FLA,22,0,1560,0,3802,16322
2019-08-03 06:00:00,1289,FLA,23,0,1530,0,3798,15131
2019-08-03 07:00:00,1223,FLA,23,0,1526,0,3799,14219
2019-08-03 08:00:00,1219,FLA,23,0,1543,0,3801,13509
2019-08-03 09:00:00,1224,FLA,23,0,1570,0,3802,13179
2019-08-03 10:00:00,1221,FLA,24,0,1872,0,3800,13365
2019-08-03 11:00:00,1253,FLA,23,0,1864,0,3801,13855
2019-08-03 12:00:00,1481,FLA,23,80,1842,0,3803,14446
2019-08-03 13:00:00,1672,FLA,23,247,1973,0,3805,16304
2019-08-03 14:00:00,1999,FLA,24,539,2215,0,3801,18212
2019-08-03 15:00:00,2470,FLA,23,878,2430,0,3798,20015
2019-08-03 16:00:00,2745,FLA,23,1093,2474,0,3801,21582
2019-08-03 17:00:00,2878,FLA,25,1166,2401,0,3793,23612
2019-08-03 18:00:00,2886,FLA,24,892,2550,0,3791,25290
2019-08-03 19:00:00,2894,FLA,25,965,2585,0,3791,26098
2019-08-03 20:00:00,2865,FLA,24,950,2599,0,3786,26161
2019-08-03 21:00:00,2888,FLA,25,888,2600,0,3791,26201
2019-08-03 22:00:00,2906,FLA,36,694,2601,0,3788,26023
2019-08-03 23:00:00,2867,FLA,23,462,2585,8,3786,25055
2019-08-04 00:00:00,2761,FLA,22,144,2549,0,3783,24721
2019-08-04 01:00:00,2727,FLA,22,5,2523,0,3790,23806
2019-08-04 02:00:00,2628,FLA,23,0,2321,0,3790,22425
2019-08-04 03:00:00,2384,FLA,23,0,2114,0,3791,21065
2019-08-04 04:00:00,2142,FLA,24,0,1934,0,3790,19427
2019-08-04 05:00:00,1790,FLA,23,-1,1965,0,3790,17558
2019-08-04 06:00:00,1552,FLA,23,0,1948,0,3792,16114
2019-08-04 07:00:00,1504,FLA,23,0,1929,0,3798,14952
2019-08-04 08:00:00,1442,FLA,22,0,1918,0,3793,14251
2019-08-04 09:00:00,1420,FLA,23,0,1923,0,3797,13792
2019-08-04 10:00:00,1424,FLA,24,0,1912,0,3795,13767
2019-08-04 11:00:00,1477,FLA,25,0,1913,0,3797,13897
2019-08-04 12:00:00,1561,FLA,26,84,1968,0,3801,14608
2019-08-04 13:00:00,1811,FLA,25,468,2153,0,3794,16909
2019-08-04 14:00:00,2290,FLA,24,792,2385,0,3792,19587
2019-08-04 15:00:00,2689,FLA,24,1023,2518,0,3794,21973
2019-08-04 16:00:00,2878,FLA,24,981,2599,0,3786,24543
2019-08-04 17:00:00,2889,FLA,24,1170,2570,0,3792,26731
2019-08-04 18:00:00,2948,FLA,24,887,2586,0,3790,28053
2019-08-04 19:00:00,2939,FLA,24,801,2638,0,3789,27690
2019-08-04 20:00:00,2915,FLA,25,831,2682,0,3788,27308
2019-08-04 21:00:00,2987,FLA,24,875,2668,0,3785,27289
2019-08-04 22:00:00,3012,FLA,36,812,2710,0,3785,27110
2019-08-04 23:00:00,2936,FLA,26,552,2698,0,3782,26753
2019-08-05 00:00:00,2827,FLA,25,132,2700,0,3785,25986
2019-08-05 01:00:00,2803,FLA,25,2,2572,0,3786,24895
2019-08-05 02:00:00,2569,FLA,25,0,2430,0,3785,23907
2019-08-05 03:00:00,2361,FLA,24,0,2164,0,3785,21958
2019-08-05 04:00:00,2011,FLA,25,0,2033,0,3789,19739
2019-08-05 05:00:00,1728,FLA,24,0,1953,0,3787,17905
2019-08-05 06:00:00,1510,FLA,25,0,1933,0,3778,16452
2019-08-05 07:00:00,1547,FLA,25,0,1918,0,3787,15294
2019-08-05 08:00:00,1493,FLA,24,0,1931,0,3789,14656
2019-08-05 09:00:00,1484,FLA,25,-1,1931,0,3797,14658
2019-08-05 10:00:00,1629,FLA,25,0,1946,0,3793,15378
2019-08-05 11:00:00,1806,FLA,24,0,1926,0,3795,16618
2019-08-05 12:00:00,1931,FLA,25,61,1945,0,3800,17543
2019-08-05 13:00:00,2066,FLA,25,338,2097,0,3799,19143
2019-08-05 14:00:00,2217,FLA,24,733,2356,0,3801,21187
2019-08-05 15:00:00,2369,FLA,25,891,2530,0,3796,23086
2019-08-05 16:00:00,2486,FLA,24,947,2571,0,3797,25019
2019-08-05 17:00:00,2544,FLA,25,788,2591,0,3795,26842
2019-08-05 18:00:00,2546,FLA,25,1028,2541,4,3796,27488
2019-08-05 19:00:00,2499,FLA,26,796,2311,0,3793,27698
2019-08-05 20:00:00,2515,FLA,25,699,2115,0,3799,27551
2019-08-05 21:00:00,2524,FLA,26,709,2286,0,3797,27140
2019-08-05 22:00:00,2408,FLA,36,519,2302,0,3796,26762
2019-08-05 23:00:00,2308,FLA,24,304,2299,0,3797,25929
2019-08-06 00:00:00,2252,FLA,25,81,2550,0,3795,24500
2019-08-06 01:00:00,2302,FLA,25,1,2579,0,3799,23824
2019-08-06 02:00:00,2255,FLA,25,0,2299,0,3799,22743
2019-08-06 03:00:00,1951,FLA,24,0,2174,0,3800,20699
2019-08-06 04:00:00,1672,FLA,25,0,2528,0,3798,18264
2019-08-06 05:00:00,1477,FLA,25,0,2422,0,3800,16258
2019-08-06 06:00:00,1164,FLA,26,0,2383,0,3803,14988
2019-08-06 07:00:00,1105,FLA,25,-1,2287,0,3807,14100
2019-08-06 08:00:00,1172,FLA,25,0,2177,0,3806,13597
2019-08-06 09:00:00,1233,FLA,26,0,2165,0,3807,13542
2019-08-06 10:00:00,1303,FLA,25,0,2330,0,3811,14146
2019-08-06 11:00:00,1432,FLA,25,0,2430,0,3811,15432
2019-08-06 12:00:00,1548,FLA,24,97,2473,0,3808,16704
2019-08-06 13:00:00,1814,FLA,26,301,2409,0,3806,18803
2019-08-06 14:00:00,2200,FLA,25,685,2330,10,3805,21116
2019-08-06 15:00:00,2397,FLA,25,1060,2494,12,3809,23240
2019-08-06 16:00:00,2519,FLA,24,1269,2715,0,3803,24895
2019-08-06 17:00:00,2637,FLA,25,1198,3048,0,3803,27102
2019-08-06 18:00:00,2657,FLA,25,984,3099,0,3802,28658
2019-08-06 19:00:00,2612,FLA,26,804,3125,0,3800,28951
2019-08-06 20:00:00,2548,FLA,24,796,3188,0,3801,28448
