datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-05-01 00:00:00,661,CAL,5246,1048,8985,611,89,2277,6835
2020-05-01 01:00:00,661,CAL,4983,1219,5872,625,89,2275,7822
2020-05-01 02:00:00,663,CAL,4762,1498,1133,629,89,2277,8135
2020-05-01 03:00:00,664,CAL,4664,1599,877,662,89,2274,9332
2020-05-01 04:00:00,661,CAL,4249,1461,2,663,89,2276,8675
2020-05-01 05:00:00,662,CAL,4153,1074,2,662,89,2274,8002
2020-05-01 06:00:00,662,CAL,4366,925,2,644,89,2274,7585
2020-05-01 07:00:00,660,CAL,4341,862,1,616,88,2272,7040
2020-05-01 08:00:00,659,CAL,4521,670,354,586,89,2274,5286
2020-05-01 09:00:00,660,CAL,4241,651,333,584,46,2274,4992
2020-05-01 10:00:00,662,CAL,4154,641,338,617,46,2274,4263
2020-05-01 11:00:00,664,CAL,3919,635,315,620,89,2276,4333
2020-05-01 12:00:00,665,CAL,3790,630,311,628,89,2276,4488
2020-05-01 13:00:00,662,CAL,3833,698,328,650,46,2277,4918
2020-05-01 14:00:00,663,CAL,3665,921,3771,670,48,2276,4913
2020-05-01 15:00:00,666,CAL,3325,803,8034,626,90,2275,4187
2020-05-01 16:00:00,669,CAL,3248,805,10266,622,89,2275,4169
2020-05-01 17:00:00,670,CAL,2866,790,10275,625,50,2276,4331
2020-05-01 18:00:00,671,CAL,1248,861,9585,639,89,2276,4536
2020-05-01 19:00:00,667,CAL,1419,819,9841,677,48,2275,4227
2020-05-01 20:00:00,666,CAL,1987,841,10053,666,49,2275,4590
2020-05-01 21:00:00,663,CAL,2100,870,10613,671,89,2275,4855
2020-05-01 22:00:00,662,CAL,3649,853,10952,693,89,2276,4044
2020-05-01 23:00:00,659,CAL,4610,856,11092,676,88,2276,4378
2020-05-02 00:00:00,661,CAL,4834,1025,10392,629,88,2278,5291
2020-05-02 01:00:00,661,CAL,4676,1343,7041,631,88,2275,6114
2020-05-02 02:00:00,659,CAL,4656,1630,1786,647,86,2278,7393
2020-05-02 03:00:00,661,CAL,5010,1681,1455,683,47,2278,8348
2020-05-02 04:00:00,661,CAL,4760,1660,585,695,88,2276,8387
2020-05-02 05:00:00,663,CAL,4554,1533,543,696,89,2274,7420
2020-05-02 06:00:00,662,CAL,4814,1176,494,666,87,2278,7344
2020-05-02 07:00:00,668,CAL,4858,1125,442,621,89,2275,5140
2020-05-02 08:00:00,662,CAL,4730,1187,22,574,89,2277,4781
2020-05-02 09:00:00,663,CAL,4545,885,22,547,88,2276,4637
2020-05-02 10:00:00,663,CAL,4568,692,20,540,46,2277,4509
2020-05-02 11:00:00,663,CAL,4273,639,15,565,89,2278,4640
2020-05-02 12:00:00,662,CAL,4198,654,17,575,46,2277,4516
2020-05-02 13:00:00,663,CAL,4028,669,50,591,88,2276,4579
2020-05-02 14:00:00,661,CAL,3816,796,3198,565,88,2278,3872
2020-05-02 15:00:00,662,CAL,3711,828,6183,578,88,2279,3545
2020-05-02 16:00:00,667,CAL,3757,833,7677,566,86,2278,3657
2020-05-02 17:00:00,666,CAL,3917,779,8229,575,87,2275,3559
2020-05-02 18:00:00,667,CAL,3577,772,9187,565,88,2275,3438
2020-05-02 19:00:00,667,CAL,3433,775,9380,566,87,2274,3385
2020-05-02 20:00:00,665,CAL,3971,800,9823,562,89,2275,3401
2020-05-02 21:00:00,665,CAL,4272,829,9857,571,89,2275,3296
2020-05-02 22:00:00,665,CAL,4773,815,10319,598,88,2276,3033
2020-05-02 23:00:00,663,CAL,4954,835,9997,604,88,2277,3342
2020-05-03 00:00:00,663,CAL,4594,1098,9769,620,49,2279,3785
2020-05-03 01:00:00,666,CAL,4499,1247,6628,630,89,2278,4546
2020-05-03 02:00:00,664,CAL,4189,1555,1209,626,88,2279,5890
