"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Bulgaria (BG)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","33","2370","n/e","486","61","n/e","n/e","n/e","n/e","0","","177","557","n/e","2169","n/e","n/e","0","4","n/e","245"
"Bulgaria (BG)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","32","2371","n/e","486","61","n/e","n/e","n/e","n/e","0","","150","389","n/e","2168","n/e","n/e","0","4","n/e","214"
"Bulgaria (BG)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","33","2301","n/e","482","62","n/e","n/e","n/e","n/e","0","","133","203","n/e","2167","n/e","n/e","0","4","n/e","185"
"Bulgaria (BG)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","33","2183","n/e","485","62","n/e","n/e","n/e","n/e","0","","130","170","n/e","2168","n/e","n/e","0","4","n/e","178"
"Bulgaria (BG)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","33","2181","n/e","486","61","n/e","n/e","n/e","n/e","0","","128","90","n/e","2168","n/e","n/e","0","4","n/e","163"
"Bulgaria (BG)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","34","2121","n/e","485","62","n/e","n/e","n/e","n/e","0","","128","8","n/e","2168","n/e","n/e","0","4","n/e","224"
"Bulgaria (BG)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","33","2116","n/e","484","62","n/e","n/e","n/e","n/e","0","","129","8","n/e","2170","n/e","n/e","0","4","n/e","218"
"Bulgaria (BG)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","32","2119","n/e","489","34","n/e","n/e","n/e","n/e","0","","132","7","n/e","2169","n/e","n/e","0","4","n/e","238"
"Bulgaria (BG)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","32","2120","n/e","489","37","n/e","n/e","n/e","n/e","0","","135","8","n/e","2167","n/e","n/e","0","4","n/e","211"
"Bulgaria (BG)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","32","2171","n/e","490","49","n/e","n/e","n/e","n/e","0","","146","8","n/e","2168","n/e","n/e","1","4","n/e","232"
"Bulgaria (BG)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","33","2190","n/e","488","63","n/e","n/e","n/e","n/e","0","","168","87","n/e","2168","n/e","n/e","57","4","n/e","236"
"Bulgaria (BG)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","33","2158","n/e","489","63","n/e","n/e","n/e","n/e","0","","179","277","n/e","2169","n/e","n/e","271","4","n/e","199"
"Bulgaria (BG)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","31","2141","n/e","489","63","n/e","n/e","n/e","n/e","0","","180","263","n/e","2169","n/e","n/e","481","4","n/e","178"
"Bulgaria (BG)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","33","2212","n/e","480","61","n/e","n/e","n/e","n/e","0","","162","163","n/e","2169","n/e","n/e","577","4","n/e","117"
"Bulgaria (BG)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","33","2147","n/e","480","61","n/e","n/e","n/e","n/e","0","","134","193","n/e","2168","n/e","n/e","598","4","n/e","42"
"Bulgaria (BG)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","32","2126","n/e","473","61","n/e","n/e","n/e","n/e","0","","135","171","n/e","2168","n/e","n/e","519","4","n/e","9"
"Bulgaria (BG)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","32","2100","n/e","473","62","n/e","n/e","n/e","n/e","0","","140","158","n/e","2169","n/e","n/e","373","4","n/e","3"
"Bulgaria (BG)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","33","2531","n/e","477","61","n/e","n/e","n/e","n/e","0","","156","185","n/e","2170","n/e","n/e","211","4","n/e","2"
"Bulgaria (BG)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","32","2743","n/e","480","62","n/e","n/e","n/e","n/e","0","","191","492","n/e","2170","n/e","n/e","39","4","n/e","3"
"Bulgaria (BG)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","31","2765","n/e","484","62","n/e","n/e","n/e","n/e","0","","193","1071","n/e","2168","n/e","n/e","0","4","n/e","11"
"Bulgaria (BG)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","31","2760","n/e","488","63","n/e","n/e","n/e","n/e","0","","205","1245","n/e","2168","n/e","n/e","0","4","n/e","67"
"Bulgaria (BG)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","31","2759","n/e","489","61","n/e","n/e","n/e","n/e","0","","209","1226","n/e","2169","n/e","n/e","0","4","n/e","111"
"Bulgaria (BG)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","31","2757","n/e","487","61","n/e","n/e","n/e","n/e","0","","208","1068","n/e","2168","n/e","n/e","0","4","n/e","187"
"Bulgaria (BG)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","26","2654","n/e","492","63","n/e","n/e","n/e","n/e","0","","176","640","n/e","2168","n/e","n/e","0","4","n/e","296"
"Bulgaria (BG)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","26","2251","n/e","489","63","n/e","n/e","n/e","n/e","0","","156","293","n/e","2167","n/e","n/e","0","4","n/e","346"
"Bulgaria (BG)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","25","2159","n/e","472","64","n/e","n/e","n/e","n/e","0","","135","215","n/e","2168","n/e","n/e","0","4","n/e","371"
"Bulgaria (BG)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","28","2141","n/e","469","62","n/e","n/e","n/e","n/e","0","","133","56","n/e","2169","n/e","n/e","0","4","n/e","352"
"Bulgaria (BG)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","27","2115","n/e","471","62","n/e","n/e","n/e","n/e","0","","130","8","n/e","2168","n/e","n/e","0","4","n/e","329"
"Bulgaria (BG)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","26","2154","n/e","472","63","n/e","n/e","n/e","n/e","0","","126","8","n/e","2168","n/e","n/e","0","3","n/e","311"
"Bulgaria (BG)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","26","2122","n/e","473","63","n/e","n/e","n/e","n/e","0","","128","8","n/e","2170","n/e","n/e","0","3","n/e","328"
"Bulgaria (BG)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","26","2124","n/e","473","62","n/e","n/e","n/e","n/e","0","","127","8","n/e","2168","n/e","n/e","0","3","n/e","357"
"Bulgaria (BG)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","26","2116","n/e","468","61","n/e","n/e","n/e","n/e","0","","130","7","n/e","2169","n/e","n/e","0","3","n/e","342"
"Bulgaria (BG)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","25","2161","n/e","471","62","n/e","n/e","n/e","n/e","0","","151","8","n/e","2170","n/e","n/e","0","4","n/e","313"
"Bulgaria (BG)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","25","2232","n/e","476","62","n/e","n/e","n/e","n/e","0","","170","34","n/e","2168","n/e","n/e","1","4","n/e","311"
"Bulgaria (BG)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","26","2539","n/e","478","63","n/e","n/e","n/e","n/e","0","","182","289","n/e","2167","n/e","n/e","39","4","n/e","299"
"Bulgaria (BG)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","28","2769","n/e","479","63","n/e","n/e","n/e","n/e","0","","193","573","n/e","2167","n/e","n/e","170","4","n/e","297"
"Bulgaria (BG)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","28","2755","n/e","482","63","n/e","n/e","n/e","n/e","0","","193","581","n/e","2167","n/e","n/e","328","4","n/e","212"
"Bulgaria (BG)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","29","2757","n/e","474","60","n/e","n/e","n/e","n/e","0","","178","488","n/e","2169","n/e","n/e","433","4","n/e","211"
"Bulgaria (BG)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","29","2697","n/e","473","60","n/e","n/e","n/e","n/e","0","","151","304","n/e","2168","n/e","n/e","465","4","n/e","279"
"Bulgaria (BG)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","27","2760","n/e","476","61","n/e","n/e","n/e","n/e","0","","142","287","n/e","2169","n/e","n/e","365","4","n/e","287"
"Bulgaria (BG)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","27","2697","n/e","478","61","n/e","n/e","n/e","n/e","0","","149","299","n/e","2168","n/e","n/e","225","4","n/e","286"
"Bulgaria (BG)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","29","2626","n/e","476","60","n/e","n/e","n/e","n/e","0","","157","269","n/e","2169","n/e","n/e","135","4","n/e","321"
"Bulgaria (BG)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","28","2740","n/e","477","61","n/e","n/e","n/e","n/e","0","","198","520","n/e","2169","n/e","n/e","26","4","n/e","401"
"Bulgaria (BG)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","27","2750","n/e","481","61","n/e","n/e","n/e","n/e","89","","235","926","n/e","2169","n/e","n/e","0","3","n/e","426"
"Bulgaria (BG)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","26","2539","n/e","493","62","n/e","n/e","n/e","n/e","203","","247","1149","n/e","2169","n/e","n/e","0","4","n/e","436"
"Bulgaria (BG)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","27","2685","n/e","502","63","n/e","n/e","n/e","n/e","133","","245","979","n/e","2170","n/e","n/e","0","5","n/e","494"
"Bulgaria (BG)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","27","2743","n/e","503","60","n/e","n/e","n/e","n/e","8","","214","929","n/e","2170","n/e","n/e","0","4","n/e","437"
"Bulgaria (BG)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","28","2742","n/e","501","61","n/e","n/e","n/e","n/e","0","","181","764","n/e","2169","n/e","n/e","0","4","n/e","348"
"Bulgaria (BG)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","27","2578","n/e","500","62","n/e","n/e","n/e","n/e","0","","161","493","n/e","2169","n/e","n/e","0","4","n/e","386"
"Bulgaria (BG)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","26","2495","n/e","497","58","n/e","n/e","n/e","n/e","0","","129","258","n/e","2170","n/e","n/e","0","4","n/e","395"
"Bulgaria (BG)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","26","2223","n/e","493","61","n/e","n/e","n/e","n/e","0","","131","8","n/e","2169","n/e","n/e","0","4","n/e","404"
"Bulgaria (BG)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","27","2088","n/e","493","61","n/e","n/e","n/e","n/e","0","","128","8","n/e","2168","n/e","n/e","0","4","n/e","431"
"Bulgaria (BG)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","27","2068","n/e","492","61","n/e","n/e","n/e","n/e","0","","127","8","n/e","2169","n/e","n/e","0","4","n/e","497"
"Bulgaria (BG)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","28","2166","n/e","492","61","n/e","n/e","n/e","n/e","0","","125","8","n/e","2169","n/e","n/e","0","4","n/e","409"
"Bulgaria (BG)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","27","2213","n/e","492","63","n/e","n/e","n/e","n/e","0","","125","8","n/e","2170","n/e","n/e","0","4","n/e","348"
"Bulgaria (BG)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","27","2233","n/e","494","64","n/e","n/e","n/e","n/e","0","","125","55","n/e","2168","n/e","n/e","0","4","n/e","353"
"Bulgaria (BG)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","26","2670","n/e","488","64","n/e","n/e","n/e","n/e","0","","141","138","n/e","2168","n/e","n/e","0","4","n/e","365"
"Bulgaria (BG)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","27","3037","n/e","493","64","n/e","n/e","n/e","n/e","0","","147","512","n/e","2169","n/e","n/e","1","4","n/e","294"
"Bulgaria (BG)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","26","3097","n/e","491","64","n/e","n/e","n/e","n/e","0","","191","642","n/e","2168","n/e","n/e","60","4","n/e","255"
"Bulgaria (BG)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","26","3178","n/e","500","63","n/e","n/e","n/e","n/e","0","","205","585","n/e","2169","n/e","n/e","253","3","n/e","142"
"Bulgaria (BG)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","25","3031","n/e","500","63","n/e","n/e","n/e","n/e","0","","213","486","n/e","2169","n/e","n/e","512","3","n/e","56"
"Bulgaria (BG)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","25","2956","n/e","499","64","n/e","n/e","n/e","n/e","0","","194","405","n/e","2168","n/e","n/e","651","3","n/e","14"
"Bulgaria (BG)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","29","2853","n/e","498","64","n/e","n/e","n/e","n/e","0","","155","356","n/e","2169","n/e","n/e","691","3","n/e","20"
"Bulgaria (BG)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","29","2793","n/e","498","63","n/e","n/e","n/e","n/e","0","","143","290","n/e","2169","n/e","n/e","662","3","n/e","56"
"Bulgaria (BG)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","28","2755","n/e","499","62","n/e","n/e","n/e","n/e","0","","142","262","n/e","2168","n/e","n/e","507","3","n/e","76"
"Bulgaria (BG)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","26","2944","n/e","497","62","n/e","n/e","n/e","n/e","0","","159","276","n/e","2169","n/e","n/e","241","3","n/e","103"
"Bulgaria (BG)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","28","3056","n/e","500","62","n/e","n/e","n/e","n/e","0","","199","338","n/e","2169","n/e","n/e","36","4","n/e","178"
"Bulgaria (BG)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","27","3069","n/e","499","62","n/e","n/e","n/e","n/e","0","","205","804","n/e","2168","n/e","n/e","0","4","n/e","239"
"Bulgaria (BG)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","27","3062","n/e","499","62","n/e","n/e","n/e","n/e","0","","251","1081","n/e","2170","n/e","n/e","0","4","n/e","319"
"Bulgaria (BG)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","26","3066","n/e","498","59","n/e","n/e","n/e","n/e","0","","249","1122","n/e","2170","n/e","n/e","0","4","n/e","323"
"Bulgaria (BG)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","26","3149","n/e","497","61","n/e","n/e","n/e","n/e","0","","245","1034","n/e","2170","n/e","n/e","0","4","n/e","301"
"Bulgaria (BG)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","26","3178","n/e","498","61","n/e","n/e","n/e","n/e","0","","170","901","n/e","2169","n/e","n/e","0","4","n/e","294"
"Bulgaria (BG)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","27","3001","n/e","496","61","n/e","n/e","n/e","n/e","0","","141","521","n/e","2169","n/e","n/e","0","4","n/e","360"
"Bulgaria (BG)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","27","2777","n/e","491","61","n/e","n/e","n/e","n/e","0","","128","148","n/e","2170","n/e","n/e","0","3","n/e","421"
"Bulgaria (BG)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","28","2473","n/e","496","62","n/e","n/e","n/e","n/e","0","","127","50","n/e","2169","n/e","n/e","0","3","n/e","402"
"Bulgaria (BG)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","28","2481","n/e","496","62","n/e","n/e","n/e","n/e","0","","125","8","n/e","2170","n/e","n/e","0","3","n/e","388"
"Bulgaria (BG)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","28","2465","n/e","495","63","n/e","n/e","n/e","n/e","0","","124","8","n/e","2170","n/e","n/e","0","3","n/e","296"
"Bulgaria (BG)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","27","2451","n/e","496","63","n/e","n/e","n/e","n/e","0","","123","8","n/e","2170","n/e","n/e","0","4","n/e","260"
"Bulgaria (BG)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","28","2486","n/e","496","63","n/e","n/e","n/e","n/e","0","","123","8","n/e","2168","n/e","n/e","0","3","n/e","209"
"Bulgaria (BG)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","27","2519","n/e","495","65","n/e","n/e","n/e","n/e","0","","126","7","n/e","2168","n/e","n/e","0","3","n/e","183"
"Bulgaria (BG)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","28","2755","n/e","497","66","n/e","n/e","n/e","n/e","0","","140","112","n/e","2170","n/e","n/e","0","3","n/e","167"
"Bulgaria (BG)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","27","2925","n/e","503","65","n/e","n/e","n/e","n/e","0","","158","317","n/e","2171","n/e","n/e","1","3","n/e","220"
"Bulgaria (BG)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","27","3083","n/e","500","64","n/e","n/e","n/e","n/e","0","","199","548","n/e","2169","n/e","n/e","80","3","n/e","184"
"Bulgaria (BG)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","27","3093","n/e","502","64","n/e","n/e","n/e","n/e","0","","208","581","n/e","2168","n/e","n/e","307","3","n/e","172"
"Bulgaria (BG)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","27","2975","n/e","502","66","n/e","n/e","n/e","n/e","0","","200","455","n/e","2170","n/e","n/e","534","3","n/e","103"
"Bulgaria (BG)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","27","2997","n/e","495","63","n/e","n/e","n/e","n/e","0","","163","340","n/e","2170","n/e","n/e","673","3","n/e","100"
"Bulgaria (BG)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","26","2859","n/e","497","63","n/e","n/e","n/e","n/e","0","","140","186","n/e","2169","n/e","n/e","719","3","n/e","139"
"Bulgaria (BG)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","26","2805","n/e","491","62","n/e","n/e","n/e","n/e","0","","137","118","n/e","2169","n/e","n/e","678","3","n/e","152"
"Bulgaria (BG)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","27","2834","n/e","491","62","n/e","n/e","n/e","n/e","0","","153","119","n/e","2168","n/e","n/e","522","3","n/e","146"
"Bulgaria (BG)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","26","2998","n/e","488","64","n/e","n/e","n/e","n/e","0","","182","159","n/e","2168","n/e","n/e","263","3","n/e","199"
"Bulgaria (BG)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","27","3072","n/e","491","64","n/e","n/e","n/e","n/e","0","","200","298","n/e","2169","n/e","n/e","43","4","n/e","345"
"Bulgaria (BG)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","27","3076","n/e","492","64","n/e","n/e","n/e","n/e","0","","208","697","n/e","2169","n/e","n/e","0","5","n/e","463"
"Bulgaria (BG)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","25","3076","n/e","493","64","n/e","n/e","n/e","n/e","0","","216","1072","n/e","2170","n/e","n/e","0","5","n/e","452"
"Bulgaria (BG)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","26","3093","n/e","492","64","n/e","n/e","n/e","n/e","0","","219","1159","n/e","2170","n/e","n/e","0","5","n/e","420"
"Bulgaria (BG)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","26","3067","n/e","492","64","n/e","n/e","n/e","n/e","0","","196","1046","n/e","2169","n/e","n/e","0","5","n/e","409"
"Bulgaria (BG)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","26","3074","n/e","493","64","n/e","n/e","n/e","n/e","0","","145","924","n/e","2169","n/e","n/e","0","4","n/e","423"
"Bulgaria (BG)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","27","3079","n/e","497","63","n/e","n/e","n/e","n/e","0","","136","747","n/e","2170","n/e","n/e","0","3","n/e","418"
"Bulgaria (BG)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","26","3035","n/e","496","63","n/e","n/e","n/e","n/e","0","","124","502","n/e","2170","n/e","n/e","0","3","n/e","461"
"Bulgaria (BG)","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","26","2793","n/e","495","64","n/e","n/e","n/e","n/e","0","","121","191","n/e","2171","n/e","n/e","0","3","n/e","471"
"Bulgaria (BG)","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","28","2323","n/e","498","64","n/e","n/e","n/e","n/e","0","","123","8","n/e","2171","n/e","n/e","0","3","n/e","469"
"Bulgaria (BG)","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","27","2250","n/e","498","63","n/e","n/e","n/e","n/e","0","","121","8","n/e","2170","n/e","n/e","0","4","n/e","435"
"Bulgaria (BG)","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","27","2355","n/e","498","62","n/e","n/e","n/e","n/e","0","","123","8","n/e","2170","n/e","n/e","0","4","n/e","412"
"Bulgaria (BG)","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","26","2270","n/e","498","62","n/e","n/e","n/e","n/e","0","","122","8","n/e","2169","n/e","n/e","0","4","n/e","422"
"Bulgaria (BG)","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","26","2280","n/e","496","61","n/e","n/e","n/e","n/e","0","","125","7","n/e","2168","n/e","n/e","0","4","n/e","447"
"Bulgaria (BG)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","28","2278","n/e","497","62","n/e","n/e","n/e","n/e","0","","130","68","n/e","2171","n/e","n/e","0","4","n/e","443"
