"date","year","month","month_date","weekday","coal","gas","oil","nuclear","hydro","wind","solar","other","fossil","low.carbon","total.prod","unit","coal.perc","gas.perc","oil.perc","nuclear.perc","hydro.perc","wind.perc","solar.perc","other.perc","fossil.perc","low.carbon.perc"
2021-01-11,2021,1,"01_11","Monday",13146.7598826041,570.550838666768,49.6924747119497,852.155749492743,2405.16576495885,1174.16164302508,520.819651828315,542.65266255385,13767.0031959828,5494.95547185884,19261.9586678417,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462508,0.0442403477334545,0.12486610559363,0.0609575414044146,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2021-01-12,2021,1,"01_12","Tuesday",13179.9755467091,571.992351646481,49.818024167733,854.308745317797,2411.24248491715,1177.12819593149,522.135517544952,544.023689995287,13801.7859225233,5508.83863370668,19310.62455623,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-13,2021,1,"01_13","Wednesday",13192.4677587462,572.53449603173,49.8652425649878,855.118474133593,2413.52790284435,1178.24389868574,522.63040674821,544.539325192374,13814.8674973429,5514.06000760427,19328.9275049472,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-14,2021,1,"01_14","Thursday",13191.3325419704,572.485229224601,49.8609516422488,855.044890869651,2413.32021786726,1178.14251035838,522.585434206595,544.492467380147,13813.6787228373,5513.58552068203,19327.2642435193,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.12486610559363,0.0609575414044142,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-15,2021,1,"01_15","Friday",13197.6605951967,572.759857810476,49.8848705871243,855.455066988181,2414.47791886086,1178.70768059346,522.836125213923,544.753667475281,13820.3053235943,5516.23045913171,19336.535782726,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.124866105593629,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-16,2021,1,"01_16","Saturday",13233.0920055879,574.297531054253,50.018795179997,857.751684584234,2420.96000387938,1181.87212593293,524.239769533018,546.216153240481,13857.4083318221,5531.03973717004,19388.4480689922,"Gwh",0.682524560939537,0.0296206034134688,0.00257982459462507,0.0442403477334542,0.124866105593629,0.0609575414044144,0.0270387690478141,0.0281722472730574,0.71472498894763,0.28527501105237
2021-01-17,2021,1,"01_17","Sunday",13318.0774112687,577.985777810001,50.3400252899548,863.260327224746,2436.50786434765,1189.46233100691,527.606535929637,549.72405610649,13946.4032143687,5566.56111461543,19512.9643289841,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.124866105593629,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-18,2021,1,"01_18","Monday",13450.0267226012,583.712191840116,50.8387708268935,871.813108693162,2460.64765005614,1201.24697007948,532.833815883091,555.170466153995,14084.5776852682,5621.71201086587,19706.2896961341,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2021-01-19,2021,1,"01_19","Tuesday",13605.4791427633,590.458607648137,51.426354043351,881.889330879966,2489.08726882096,1215.13071563349,538.992190727361,561.587003038723,14247.3641044548,5686.6865091005,19934.0506135553,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462507,0.0442403477334544,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2021-01-20,2021,1,"01_20","Wednesday",13760.2197616454,597.174132284423,52.0112467742879,891.919415040465,2517.39666538003,1228.95088888771,545.122366981396,567.974159234729,14409.4051407041,5751.36349552433,20160.7686362284,"Gwh",0.682524560939537,0.0296206034134688,0.00257982459462507,0.0442403477334543,0.124866105593629,0.0609575414044142,0.0270387690478142,0.0281722472730575,0.714724988947631,0.285275011052369
2021-01-21,2021,1,"01_21","Thursday",13891.0023350701,602.849911534732,52.5055822440694,900.396570086464,2541.32299940174,1240.63132442184,550.303425657794,573.372410386976,14546.3578288489,5806.02672995481,20352.3845588037,"Gwh",0.682524560939536,0.0296206034134688,0.00257982459462507,0.0442403477334544,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-22,2021,1,"01_22","Friday",13992.0469988675,607.235107445149,52.8875135674806,906.946152795773,2559.80885966446,1249.65581178776,554.306392707319,577.54318374377,14652.1696198801,5848.26040069908,20500.4300205792,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730576,0.71472498894763,0.285275011052371
2021-01-23,2021,1,"01_23","Saturday",14072.7229300033,610.736329083088,53.1924546102644,912.175460942948,2574.56831289528,1256.86112965322,557.502435743039,580.87320644334,14736.6517136967,5881.98054567783,20618.6322593745,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044147,0.0270387690478142,0.0281722472730576,0.714724988947629,0.285275011052371
2021-01-24,2021,1,"01_24","Sunday",14142.9015579713,613.78198256738,53.457717665706,916.724347653318,2587.40731162406,1263.12891379592,560.282619522954,583.769936866748,14810.1412582044,5911.313129463,20721.4543876674,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334543,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-25,2021,1,"01_25","Monday",14211.6897558615,616.767293347154,53.7177251363424,921.18310850792,2599.99193476133,1269.27251603531,563.007720277437,586.609275157759,14882.174774345,5940.06455473976,20822.2393290848,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.714724988947629,0.28527501105237
2021-01-26,2021,1,"01_26","Tuesday",14275.3364642366,619.529470732765,53.9582986673622,925.308604749005,2611.63593567129,1274.95692225754,565.529136717072,589.236390589314,14948.8242336367,5966.66698998422,20915.4912236209,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462507,0.0442403477334544,0.12486610559363,0.0609575414044144,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-27,2021,1,"01_27","Wednesday",14319.4132326885,621.442340324249,54.1249012159172,928.165603126611,2619.69966661772,1278.89350064848,567.275273970954,591.055726758134,14994.9804742287,5985.0897711219,20980.0702453506,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462508,0.0442403477334545,0.12486610559363,0.0609575414044144,0.0270387690478143,0.0281722472730576,0.714724988947629,0.285275011052371
2021-01-28,2021,1,"01_28","Thursday",14329.1678892553,621.865678662727,54.161772127769,928.797887183817,2621.4842558422,1279.7647072183,567.661712673887,591.458365157672,15005.1953400458,5989.16692807588,20994.3622681217,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-29,2021,1,"01_29","Friday",14290.5808248899,620.191054486735,54.0159197095832,926.296724231983,2614.42485207955,1276.31842453729,566.133054540071,589.865624938409,14964.7877990862,5973.0386803273,20937.8264794135,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044142,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-01-30,2021,1,"01_30","Saturday",14201.1438713337,616.309616830997,53.6778635198763,920.499538091019,2598.06259242497,1268.3306434207,562.5899364313,586.173977611512,14871.1313516846,5935.6566879795,20806.7880396641,"Gwh",0.682524560939535,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044145,0.0270387690478142,0.0281722472730575,0.714724988947629,0.285275011052371
2021-01-31,2021,1,"01_31","Sunday",14067.500459587,610.509681232016,53.172714576871,911.836947253525,2573.61287542125,1256.39470108074,557.295543303518,580.657640973076,14731.1828553959,5879.79770803211,20610.980563428,"Gwh",0.682524560939536,0.0296206034134689,0.00257982459462508,0.0442403477334544,0.12486610559363,0.0609575414044143,0.0270387690478142,0.0281722472730575,0.71472498894763,0.28527501105237
2021-02-01,2021,2,"02_01","Monday",16061.8684958794,697.062452401397,60.7110478850059,957.001630697518,3533.09503491131,1360.47331872103,603.461412062084,662.978240313923,16819.6419961658,7117.00963670586,23936.6516328717,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-02,2021,2,"02_02","Tuesday",15829.0737665051,686.959489286901,59.8311246079572,943.13120611484,3481.88767365587,1340.75512602546,594.715067504173,653.369281052769,16575.8643804,7013.85835435311,23589.7227347531,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308993,0.702673132990237,0.297326867009763
2021-02-03,2021,2,"02_03","Wednesday",15565.6474200221,675.527157167276,58.8354191867847,927.435682071815,3423.94234076618,1318.44237231749,584.817860646589,642.49595484614,16300.0099963762,6897.13421064822,23197.1442070244,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506313,0.0252107697148987,0.0276972005308992,0.702673132990238,0.297326867009762
2021-02-04,2021,2,"02_04","Thursday",15270.7805985045,662.73035274869,57.7208742802913,909.8668650252,3359.0811134855,1293.46654566609,573.739401840324,630.324874843411,15991.2318255335,6766.47880086052,22757.710626394,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440031,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-05,2021,2,"02_05","Friday",14943.1785235493,648.512884473521,56.4825958530374,890.347609215547,3287.01918216362,1265.71797567571,561.431044889345,616.802597081472,15648.1740038759,6621.31840902569,22269.4924129016,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.039980597344003,0.14760189056933,0.0568364088506315,0.0252107697148987,0.0276972005308992,0.702673132990237,0.297326867009762
2021-02-06,2021,2,"02_06","Saturday",14581.7696471443,632.82824866847,55.1165336413391,868.814069443581,3207.52084066451,1235.10590002435,547.852530599861,601.884891773756,15269.7144294541,6461.17823250606,21730.8926619602,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506312,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-07,2021,2,"02_07","Sunday",14198.5806664154,616.198387036333,53.6681464525132,845.982822909784,3123.23157596325,1202.64900471088,533.455714721522,586.068179277543,14868.4471999042,6291.38729758298,21159.8344974872,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-08,2021,2,"02_08","Monday",13825.7724005034,600.019033794907,52.2589965463539,823.770082311959,3041.22573501108,1171.07137730706,519.448913294065,570.679946695993,14478.0504308447,6126.19605462016,20604.2464854648,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506312,0.0252107697148987,0.0276972005308991,0.702673132990238,0.297326867009762
2021-02-09,2021,2,"02_09","Tuesday",13497.2181302408,585.760241585586,51.0171189877217,804.194092601013,2968.95435131364,1143.24215441442,507.104781356829,557.118365613308,14133.9954908141,5980.61374529921,20114.6092361133,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506312,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-10,2021,2,"02_10","Wednesday",13246.1826893382,574.865657302313,50.0682490179931,789.236846103305,2913.73461955782,1121.97893591099,497.673113946306,546.756493026148,13871.1165956585,5869.38000854457,19740.4966042031,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-11,2021,2,"02_11","Thursday",13074.1179520534,567.398290241353,49.4178744674044,778.984848696565,2875.88590543465,1107.40469853451,491.208459516178,539.6542572698,13690.9341167622,5793.1381694517,19484.0722862139,"Gwh",0.671015676805106,0.0291211345301167,0.00253632165501513,0.039980597344003,0.14760189056933,0.0568364088506315,0.0252107697148987,0.0276972005308992,0.702673132990238,0.297326867009762
2021-02-12,2021,2,"02_12","Friday",12935.6904972431,561.390733825705,48.8946429492444,770.73703493687,2845.43631276049,1095.67960821291,486.007593417107,533.940451903707,13545.975874018,5731.80100123108,19277.7768752491,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-13,2021,2,"02_13","Saturday",12781.8236417239,554.713129182196,48.3130532023393,761.569307553225,2811.59054796595,1082.64676887525,480.226652680044,527.589361609266,13384.8498241084,5663.62263868374,19048.4724627922,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-14,2021,2,"02_14","Sunday",12564.2071130689,545.268878584188,47.4905008638531,748.603233721714,2763.72190322497,1064.21420101904,472.05056919985,518.606905846542,13156.9664925169,5567.19681301211,18724.1633055291,"Gwh",0.671015676805106,0.0291211345301168,0.00253632165501513,0.039980597344003,0.14760189056933,0.0568364088506314,0.0252107697148987,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-15,2021,2,"02_15","Monday",12270.4453682404,532.520032936222,46.3801329535665,731.10025958707,2699.10375731207,1039.33197663757,461.013629295286,506.481439577912,12849.3455341302,5437.03106240991,18286.3765965401,"Gwh",0.671015676805106,0.0291211345301167,0.00253632165501513,0.039980597344003,0.14760189056933,0.0568364088506314,0.0252107697148987,0.0276972005308991,0.702673132990238,0.297326867009762
2021-02-16,2021,2,"02_16","Tuesday",11938.6836731107,518.12204300876,45.1261318910754,711.333164412341,2626.12684319171,1011.23107825745,448.548991008501,492.787467117795,12501.9318480105,5290.0275439878,17791.9593919983,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440032,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308993,0.702673132990237,0.297326867009763
2021-02-17,2021,2,"02_17","Wednesday",11610.8663668312,503.895233997501,43.8870399271376,691.801084644606,2554.01756789343,983.46427773093,436.232547588697,479.256305353059,12158.6486407558,5144.77178321072,17303.4204239666,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-18,2021,2,"02_18","Thursday",11328.1546270347,491.625942992175,42.81843909923,674.956494236461,2491.83006807406,959.518011517817,425.61076807731,467.586944978551,11862.5990091261,5019.5022868842,16882.1012960103,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-19,2021,2,"02_19","Friday",11098.6457992242,481.665583373843,41.9509359542002,661.281850932637,2441.34549959354,940.07814144746,416.987878321567,458.11361634077,11622.2623185522,4917.80698663597,16540.0693051882,"Gwh",0.671015676805104,0.0291211345301169,0.00253632165501515,0.0399805973440032,0.147601890569331,0.0568364088506316,0.0252107697148988,0.0276972005308993,0.702673132990236,0.297326867009764
2021-02-20,2021,2,"02_20","Saturday",10885.9067884575,472.433010176985,41.1468197784898,648.606390398952,2394.54975208354,922.058709394862,408.995048354685,449.332487604693,11399.486618413,4823.54238783673,16223.0290062497,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-21,2021,2,"02_21","Sunday",10650.3640998346,462.21078950454,40.2565096970934,634.572236329719,2342.73792807959,902.107758895335,400.145460057177,439.610102113736,11152.8313990362,4719.17348547556,15872.0048845118,"Gwh",0.671015676805104,0.0291211345301169,0.00253632165501514,0.0399805973440033,0.147601890569331,0.0568364088506317,0.0252107697148989,0.0276972005308993,0.702673132990236,0.297326867009764
2021-02-22,2021,2,"02_22","Monday",10353.6608632081,449.334287258779,39.1350234633411,616.894001611406,2277.4727484751,876.976384104655,388.998005190144,427.363221262697,10842.1301739302,4587.704360644,15429.8345345742,"Gwh",0.671015676805105,0.0291211345301169,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506316,0.0252107697148988,0.0276972005308993,0.702673132990237,0.297326867009763
2021-02-23,2021,2,"02_23","Tuesday",10003.9340054277,434.156634595417,37.8131172346338,596.056502332886,2200.5440757546,847.353799473702,375.858396713935,412.927709178827,10475.9037572578,4432.74048345395,14908.6442407117,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-24,2021,2,"02_24","Wednesday",9669.25734488767,419.632139277989,36.548098113773,576.115727075301,2126.92596289569,819.005997524,363.284240089161,399.113417053606,10125.4375822794,4284.44534463776,14409.8829269172,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-25,2021,2,"02_25","Thursday",9421.6644247956,408.886955545419,35.6122402693662,561.36359357738,2072.46347511721,798.034367618307,353.981911831794,388.893639789277,9866.16362061038,4174.73698793397,14040.9006085444,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501513,0.0399805973440031,0.147601890569331,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-26,2021,2,"02_26","Friday",9333.12301395625,405.044383120263,35.2775692543064,556.088100593531,2052.98720938257,790.534727892097,350.655317243823,385.238957348798,9773.44496633082,4135.50431246082,13908.9492787916,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506314,0.0252107697148987,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-27,2021,2,"02_27","Saturday",9436.77202819236,409.542604237622,35.6693443624227,562.263737984013,2075.78666248885,799.314012719149,354.549520493328,389.517229275016,9881.9839767924,4181.43116296036,14063.4151397528,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440032,0.14760189056933,0.0568364088506315,0.0252107697148988,0.0276972005308992,0.702673132990237,0.297326867009763
2021-02-28,2021,2,"02_28","Sunday",9661.53019310434,419.29679178255,36.5188908343053,575.655326290723,2125.22623776056,818.35149186461,362.99392281209,398.794467020286,10117.3458757212,4281.02144574827,14398.3673214695,"Gwh",0.671015676805105,0.0291211345301168,0.00253632165501514,0.0399805973440031,0.14760189056933,0.0568364088506315,0.0252107697148987,0.0276972005308992,0.702673132990237,0.297326867009763
2021-03-01,2021,3,"03_01","Monday",8820.10029316095,416.469512554056,32.8426291922353,675.525416363208,2176.6674878502,931.89449727009,513.549831154455,358.64876127838,9269.41243490724,4656.28599391633,13925.6984288236,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058004,0.156305803904593,0.0669190491258409,0.0368778509587357,0.0257544541203079,0.665633575384722,0.334366424615278
2021-03-02,2021,3,"03_02","Tuesday",8999.65226592735,424.947638662681,33.5112110298901,689.277178489531,2220.97820184549,950.86519939745,524.004234418909,365.949822544961,9458.11111561992,4751.07463669634,14209.1857523163,"Gwh",0.633368612586425,0.0299065439828886,0.00235841881540801,0.0485092665058004,0.156305803904594,0.0669190491258409,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2021-03-03,2021,3,"03_03","Wednesday",9091.40178177816,429.279888282687,33.8528506062555,696.304210817531,2243.62059609732,960.559065238734,529.346344690628,369.680602140891,9554.5345206671,4799.5108189851,14354.0453396522,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540802,0.0485092665058004,0.156305803904593,0.0669190491258409,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2021-03-04,2021,3,"03_04","Thursday",9159.57018656222,432.498679607998,34.1066832800953,701.52518206434,2260.44352842918,967.761450607889,533.315446129766,372.452510976563,9626.17554945031,4835.49811820774,14461.6736676581,"Gwh",0.633368612586425,0.0299065439828886,0.00235841881540801,0.0485092665058004,0.156305803904593,0.0669190491258409,0.0368778509587357,0.0257544541203078,0.665633575384722,0.334366424615278
2021-03-05,2021,3,"03_05","Friday",9284.56053863772,438.400502634116,34.5720988252004,711.098107180923,2291.28925881942,980.967402631056,540.593002174573,377.534951476518,9757.53314009704,4901.48272228249,14659.0158623795,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058003,0.156305803904594,0.0669190491258409,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2021-03-06,2021,3,"03_06","Saturday",9546.63643278626,450.775262133488,35.547967707147,731.170319698816,2355.96562974286,1008.65723330266,555.852356004597,388.191655104954,10032.9596626269,5039.83719385389,15072.7968564808,"Gwh",0.633368612586425,0.0299065439828886,0.00235841881540801,0.0485092665058003,0.156305803904594,0.0669190491258411,0.0368778509587356,0.0257544541203078,0.665633575384722,0.334366424615278
2021-03-07,2021,3,"03_07","Sunday",9979.91324849839,471.233825896139,37.1613223542659,764.354693073959,2462.89180140228,1054.43542934765,581.079873624169,405.809844023542,10488.3083967488,5268.5716414716,15756.8800382204,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540801,0.0485092665058004,0.156305803904593,0.0669190491258407,0.0368778509587357,0.0257544541203079,0.665633575384722,0.334366424615278
2021-03-08,2021,3,"03_08","Monday",10505.8818749026,496.069132772088,39.1198253179044,804.638268491034,2592.69291144306,1110.00705012195,611.704366578277,427.19712875515,11041.0708329926,5546.23972538947,16587.3105583821,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540802,0.0485092665058005,0.156305803904593,0.066919049125841,0.0368778509587357,0.0257544541203079,0.665633575384721,0.334366424615279
2021-03-09,2021,3,"03_09","Tuesday",11029.1749195643,520.778103417486,41.0683654538965,844.716922942294,2721.83372833564,1165.29598024422,642.173073939654,448.475617209417,11591.0213884357,5822.49532267123,17413.5167111069,"Gwh",0.633368612586425,0.0299065439828887,0.00235841881540802,0.0485092665058004,0.156305803904594,0.0669190491258412,0.0368778509587357,0.0257544541203079,0.665633575384721,0.334366424615279
2021-03-10,2021,3,"03_10","Wednesday",11454.5852920732,540.865227666126,42.6524285205797,877.29881084181,2826.81858066801,1210.24304116709,666.942568357156,465.773935603094,12038.1029482599,6047.07693663716,18085.1798848971,"Gwh",0.633368612586426,0.0299065439828886,0.00235841881540801,0.0485092665058003,0.156305803904593,0.0669190491258406,0.0368778509587355,0.0257544541203077,0.665633575384723,0.334366424615277
