unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2021,1,0.0,0.0,1456.9745,0.0,2020.90075,597.124,11.189002,227.071,1456.9745,2856.284752,4313.259252000001,0.0,0.0,0.3377896886964122,0.0,0.4685321776248287,0.13843916284956012,0.00259409447619264,0.05264487635300619,0.3377896886964122,0.6622103113035877
Gwh,2021,2,0.0,0.0,1148.76,0.0,2463.992624,485.394499,12.207006999999999,203.715,1148.76,3165.30913,4314.06913,0.0,0.0,0.26628224198159756,0.0,0.5711527909614188,0.11251430711310832,0.002829580758248072,0.04722107918562724,0.26628224198159756,0.7337177580184026
Gwh,2021,3,0.0,0.0,1105.2165,0.0,2201.177501,647.68,16.414502,227.51,1105.2165,3092.782003,4197.998503000001,0.0,0.0,0.26327224728884085,0.0,0.5243397536771346,0.15428304691798977,0.0039100780975195116,0.05419487401851509,0.26327224728884085,0.7367277527111589
Gwh,2021,4,0.0,0.0,852.07075,0.0,2323.52875,784.909,18.436499,216.736,852.07075,3343.610249,4195.680999,0.0,0.0,0.20308282498194757,0.0,0.5537906124306854,0.18707547122554727,0.004394161282612802,0.05165693007920691,0.20308282498194757,0.7969171750180524
Gwh,2021,5,0.0,0.0,270.17875,0.0,4047.117875,817.8835,21.915998,220.231,270.17875,5107.148373,5377.327123,0.0,0.0,0.05024406063086372,0.0,0.7526263108840068,0.15209852056456338,0.004075630419853108,0.04095547750071295,0.05024406063086372,0.9497559393691363
Gwh,2021,6,0.0,0.0,76.86475,0.0,4355.195002,352.0515,22.2915,193.896,76.86475,4923.434002,5000.298752000001,0.0,0.0,0.015372031514968167,0.0,0.87098695858083,0.07040609320776839,0.004458033630707351,0.03877688306572606,0.015372031514968167,0.9846279684850318
Gwh,2021,7,0.0,0.0,77.41975,0.0,4032.979,489.998,22.298501,208.413,77.41975,4753.6885010000005,4831.108251000001,0.0,0.0,0.01602525672737197,0.0,0.8347937554835799,0.101425589024749,0.0046156078153256844,0.04313979094897329,0.01602525672737197,0.983974743272628
Gwh,2021,8,0.0,0.0,54.96325,0.0,4312.278621,372.1,20.401499,208.458,54.96325,4913.23812,4968.20137,0.0,0.0,0.01106300769769322,0.0,0.8679758125423971,0.07489632007407945,0.004106415477277646,0.041958444208552687,0.01106300769769322,0.9889369923023068
Gwh,2021,9,0.0,0.0,187.042,0.0,2906.740756,337.715,17.290001,197.635,187.042,3459.3807570000004,3646.4227570000003,0.0,0.0,0.05129465573922755,0.0,0.7971485890987159,0.09261542681843238,0.004741633692036548,0.054199694651587534,0.05129465573922755,0.9487053442607725
Gwh,2021,10,0.0,0.0,932.4305,0.0,2139.449249,673.023,15.152,209.769,932.4305,3037.3932489999997,3969.8237489999997,0.0,0.0,0.23487957122400704,0.0,0.5389280190433966,0.16953473064630006,0.003816794134454154,0.052840884951842235,0.23487957122400704,0.765120428775993
Gwh,2021,11,0.0,0.0,1558.30075,0.0,1815.2767509999999,619.2933320000001,12.124,199.594,1558.30075,2646.288083,4204.588833000001,0.0,0.0,0.37061905739024253,0.0,0.43173704328772344,0.1472898674751344,0.002883516196600239,0.04747051565029925,0.37061905739024253,0.6293809426097573
Gwh,2021,12,0.0,0.0,1572.68075,0.0,2084.178626,721.839167,11.523,196.839,1572.68075,3014.379793,4587.060543,0.0,0.0,0.3428515353694123,0.0,0.4543603919029416,0.15736421183748045,0.002512066255062725,0.042911794635102994,0.3428515353694123,0.6571484646305877
