date,mw,region
2013-04-27 0:00,105571,ЕЭС РОССИИ
2013-04-27 1:00,102634,ЕЭС РОССИИ
2013-04-27 2:00,100926,ЕЭС РОССИИ
2013-04-27 3:00,100085,ЕЭС РОССИИ
2013-04-27 4:00,100544,ЕЭС РОССИИ
2013-04-27 5:00,101432,ЕЭС РОССИИ
2013-04-27 6:00,102941,ЕЭС РОССИИ
2013-04-27 7:00,104995,ЕЭС РОССИИ
2013-04-27 8:00,108660,ЕЭС РОССИИ
2013-04-27 9:00,112449,ЕЭС РОССИИ
2013-04-27 10:00,113763,ЕЭС РОССИИ
2013-04-27 11:00,114139,ЕЭС РОССИИ
2013-04-27 12:00,113674,ЕЭС РОССИИ
2013-04-27 13:00,112803,ЕЭС РОССИИ
2013-04-27 14:00,112532,ЕЭС РОССИИ
2013-04-27 15:00,112009,ЕЭС РОССИИ
2013-04-27 16:00,112180,ЕЭС РОССИИ
2013-04-27 17:00,112311,ЕЭС РОССИИ
2013-04-27 18:00,112842,ЕЭС РОССИИ
2013-04-27 19:00,113251,ЕЭС РОССИИ
2013-04-27 20:00,112945,ЕЭС РОССИИ
2013-04-27 21:00,115000,ЕЭС РОССИИ
2013-04-27 22:00,112732,ЕЭС РОССИИ
2013-04-27 23:00,108164,ЕЭС РОССИИ
