date,mw,region
2013-01-20 0:00,127080,ЕЭС РОССИИ
2013-01-20 1:00,124132,ЕЭС РОССИИ
2013-01-20 2:00,122446,ЕЭС РОССИИ
2013-01-20 3:00,122355,ЕЭС РОССИИ
2013-01-20 4:00,122481,ЕЭС РОССИИ
2013-01-20 5:00,123440,ЕЭС РОССИИ
2013-01-20 6:00,125219,ЕЭС РОССИИ
2013-01-20 7:00,128405,ЕЭС РОССИИ
2013-01-20 8:00,130328,ЕЭС РОССИИ
2013-01-20 9:00,133492,ЕЭС РОССИИ
2013-01-20 10:00,135250,ЕЭС РОССИИ
2013-01-20 11:00,136299,ЕЭС РОССИИ
2013-01-20 12:00,136662,ЕЭС РОССИИ
2013-01-20 13:00,136646,ЕЭС РОССИИ
2013-01-20 14:00,137025,ЕЭС РОССИИ
2013-01-20 15:00,137397,ЕЭС РОССИИ
2013-01-20 16:00,138566,ЕЭС РОССИИ
2013-01-20 17:00,140223,ЕЭС РОССИИ
2013-01-20 18:00,142606,ЕЭС РОССИИ
2013-01-20 19:00,143906,ЕЭС РОССИИ
2013-01-20 20:00,141757,ЕЭС РОССИИ
2013-01-20 21:00,139233,ЕЭС РОССИИ
2013-01-20 22:00,135512,ЕЭС РОССИИ
2013-01-20 23:00,130573,ЕЭС РОССИИ
