datetime,Coal,region,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2021-01-01 00:00:00,3836,FLA,34,6,2473,0,3474,19609
2021-01-01 01:00:00,3718,FLA,35,1,2406,0,3474,18479
2021-01-01 02:00:00,3450,FLA,34,0,2227,0,3473,16891
2021-01-01 03:00:00,2952,FLA,34,0,2040,1,3484,15644
2021-01-01 04:00:00,2060,FLA,34,0,1668,0,3480,13302
2021-01-01 05:00:00,1715,FLA,35,0,1592,0,3481,12234
2021-01-01 06:00:00,1987,FLA,34,0,1888,0,3481,12494
2021-01-01 07:00:00,1978,FLA,34,0,1884,0,3481,11745
2021-01-01 08:00:00,1997,FLA,34,4,1808,0,3481,10661
2021-01-01 09:00:00,1968,FLA,34,20,1675,0,3479,10002
2021-01-01 10:00:00,1751,FLA,34,365,1883,0,3480,10037
2021-01-01 11:00:00,1752,FLA,34,331,1826,0,3480,10063
2021-01-01 12:00:00,1757,FLA,34,332,1656,0,3478,10708
2021-01-01 13:00:00,1765,FLA,34,375,1632,0,3477,11336
2021-01-01 14:00:00,1797,FLA,35,1019,2188,0,3481,12002
2021-01-01 15:00:00,2064,FLA,35,1773,2164,0,3476,13447
2021-01-01 16:00:00,2448,FLA,34,1938,2424,0,3476,14845
2021-01-01 17:00:00,3019,FLA,35,1979,2482,0,3472,15988
2021-01-01 18:00:00,3668,FLA,35,1963,2424,0,3473,16497
2021-01-01 19:00:00,3715,FLA,34,1852,2439,0,3478,17074
2021-01-01 20:00:00,3869,FLA,35,1586,2441,10,3470,17559
2021-01-01 21:00:00,3956,FLA,34,1144,2435,0,3475,18037
2021-01-01 22:00:00,3996,FLA,35,507,2335,0,3469,18418
2021-01-01 23:00:00,4060,FLA,36,54,2216,0,3472,18381
2021-01-02 00:00:00,4110,FLA,35,5,2221,0,3471,18657
2021-01-02 01:00:00,3593,FLA,34,1,1829,0,3469,16196
2021-01-02 02:00:00,3259,FLA,37,0,1764,0,3468,15170
2021-01-02 03:00:00,2829,FLA,36,0,1708,0,3467,14245
2021-01-02 04:00:00,2378,FLA,36,0,1672,0,3469,13291
2021-01-02 05:00:00,1916,FLA,36,0,1631,0,3470,12107
2021-01-02 06:00:00,2066,FLA,36,0,1780,0,3467,12092
2021-01-02 07:00:00,1858,FLA,36,0,1749,0,3467,11049
2021-01-02 08:00:00,1740,FLA,36,0,1745,0,3469,10286
2021-01-02 09:00:00,1722,FLA,36,0,1721,0,3470,9817
2021-01-02 10:00:00,1719,FLA,36,0,1699,0,3468,9635
2021-01-02 11:00:00,1728,FLA,36,1,1748,0,3467,9807
2021-01-02 12:00:00,1767,FLA,35,4,1779,0,3468,10367
2021-01-02 13:00:00,1763,FLA,36,47,1852,0,3469,11376
2021-01-02 14:00:00,1908,FLA,35,499,1961,0,3465,12769
2021-01-02 15:00:00,2381,FLA,35,849,2121,0,3468,14335
2021-01-02 16:00:00,2680,FLA,35,1072,2274,0,3466,15568
2021-01-02 17:00:00,2919,FLA,35,1511,2314,0,3481,16289
2021-01-02 18:00:00,3368,FLA,36,1656,2324,0,3477,16632
2021-01-02 19:00:00,3577,FLA,35,1647,2352,0,3465,16943
2021-01-02 20:00:00,3656,FLA,35,1343,2369,0,3482,17511
2021-01-02 21:00:00,3599,FLA,35,1209,2375,0,3481,17624
2021-01-02 22:00:00,3609,FLA,35,653,2374,0,3502,17803
2021-01-02 23:00:00,3655,FLA,36,69,2416,0,3549,17971
2021-01-03 00:00:00,3789,FLA,36,4,2427,0,3595,18222
2021-01-03 01:00:00,3708,FLA,35,0,2385,0,3622,17101
2021-01-03 02:00:00,3412,FLA,36,0,2325,0,3650,16056
2021-01-03 03:00:00,3065,FLA,35,0,2244,0,3679,14892
2021-01-03 04:00:00,2594,FLA,36,0,2067,0,3707,13911
2021-01-03 05:00:00,2349,FLA,35,-1,1879,0,3740,12703
2021-01-03 06:00:00,2016,FLA,35,0,1789,0,3771,11437
2021-01-03 07:00:00,1747,FLA,35,0,1754,0,3804,10327
2021-01-03 08:00:00,1602,FLA,36,0,1381,0,3841,9821
2021-01-03 09:00:00,1579,FLA,35,0,1195,0,3867,9402
2021-01-03 10:00:00,1575,FLA,35,0,1166,0,3888,9207
2021-01-03 11:00:00,1587,FLA,35,1,1162,0,3915,9308
2021-01-03 12:00:00,1624,FLA,35,4,1188,0,3918,9708
2021-01-03 13:00:00,1699,FLA,34,57,1453,0,3916,10317
2021-01-03 14:00:00,1882,FLA,35,431,1708,0,3918,11622
2021-01-03 15:00:00,2302,FLA,34,935,1929,0,3924,12914
2021-01-03 16:00:00,2469,FLA,33,1297,2149,0,3924,13849
2021-01-03 17:00:00,2517,FLA,31,1577,2218,0,3923,14547
2021-01-03 18:00:00,2508,FLA,28,1591,2249,0,3925,15266
2021-01-03 19:00:00,2504,FLA,27,1587,2206,0,3926,15461
2021-01-03 20:00:00,2497,FLA,24,1440,2169,0,3925,15526
2021-01-03 21:00:00,2454,FLA,24,1175,2150,0,3919,15627
2021-01-03 22:00:00,2563,FLA,24,584,2272,0,3921,15996
2021-01-03 23:00:00,2809,FLA,25,64,2383,0,3922,16607
2021-01-04 00:00:00,3208,FLA,25,1,2379,0,3924,17292
2021-01-04 01:00:00,3127,FLA,24,-1,2325,0,3919,16727
2021-01-04 02:00:00,2833,FLA,24,0,2291,0,3920,15879
2021-01-04 03:00:00,2605,FLA,24,0,2219,0,3923,14661
2021-01-04 04:00:00,2340,FLA,23,0,2077,0,3919,13217
2021-01-04 05:00:00,2142,FLA,24,0,1903,0,3924,11820
2021-01-04 06:00:00,1749,FLA,23,0,1770,0,3922,10728
2021-01-04 07:00:00,1636,FLA,18,0,1780,0,3918,9948
2021-01-04 08:00:00,1659,FLA,18,0,1671,0,3923,9618
2021-01-04 09:00:00,1713,FLA,18,0,1548,0,3922,9681
2021-01-04 10:00:00,1883,FLA,17,0,1718,0,3922,9809
2021-01-04 11:00:00,2341,FLA,18,1,2038,0,3921,10796
2021-01-04 12:00:00,2912,FLA,16,4,2168,0,3916,12516
2021-01-04 13:00:00,3507,FLA,15,58,2163,0,3924,13851
2021-01-04 14:00:00,3825,FLA,16,902,2186,0,3918,13968
2021-01-04 15:00:00,3740,FLA,15,2117,2015,0,3922,13080
2021-01-04 16:00:00,3434,FLA,16,2732,2058,3,3918,12670
2021-01-04 17:00:00,3141,FLA,15,2937,2004,0,3917,12548
2021-01-04 18:00:00,2903,FLA,16,2930,2002,0,3921,12554
2021-01-04 19:00:00,2648,FLA,15,2977,1981,0,3918,12566
2021-01-04 20:00:00,2531,FLA,16,2889,1936,0,3918,12677
2021-01-04 21:00:00,2503,FLA,17,2482,1969,24,3919,12852
2021-01-04 22:00:00,2640,FLA,18,1236,2236,30,3921,13802
2021-01-04 23:00:00,3055,FLA,24,138,2458,0,3922,15236
2021-01-05 00:00:00,3631,FLA,17,5,2503,0,3925,16610
2021-01-05 01:00:00,3630,FLA,18,1,2498,0,3919,16291
2021-01-05 02:00:00,3604,FLA,18,0,2447,0,3924,15686
2021-01-05 03:00:00,3592,FLA,18,-1,2286,0,3921,14511
2021-01-05 04:00:00,3399,FLA,18,0,2101,0,3923,13318
2021-01-05 05:00:00,3173,FLA,18,0,1702,0,3924,12213
2021-01-05 06:00:00,2917,FLA,19,0,1864,0,3925,11387
2021-01-05 07:00:00,2698,FLA,18,0,1972,0,3925,11028
2021-01-05 08:00:00,2713,FLA,19,0,1853,0,3927,10960
2021-01-05 09:00:00,2834,FLA,18,0,1860,0,3932,11005
