"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","01.01.2022 13:00 - 01.01.2022 14:00 (UTC)","756","n/e","n/e","243","800","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","175","763","577"
"Denmark (DK)","01.01.2022 14:00 - 01.01.2022 15:00 (UTC)","803","n/e","n/e","271","829","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","182","893","799"
"Denmark (DK)","01.01.2022 15:00 - 01.01.2022 16:00 (UTC)","851","n/e","n/e","380","892","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","180","1034","1314"
"Denmark (DK)","01.01.2022 16:00 - 01.01.2022 17:00 (UTC)","875","n/e","n/e","412","1052","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1102","1793"
"Denmark (DK)","01.01.2022 17:00 - 01.01.2022 18:00 (UTC)","850","n/e","n/e","411","1095","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","181","1415","2073"
"Denmark (DK)","01.01.2022 18:00 - 01.01.2022 19:00 (UTC)","838","n/e","n/e","394","1014","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","180","1748","2205"
"Denmark (DK)","01.01.2022 19:00 - 01.01.2022 20:00 (UTC)","693","n/e","n/e","358","867","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","1962","2396"
"Denmark (DK)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","545","n/e","n/e","321","725","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","2075","2476"
"Denmark (DK)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","472","n/e","n/e","316","616","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","2048","2371"
"Denmark (DK)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","415","n/e","n/e","235","477","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","2056","2275"
"Denmark (DK)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","365","n/e","n/e","212","443","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","1950","1762"
"Denmark (DK)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","361","n/e","n/e","208","409","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1838","1760"
"Denmark (DK)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","353","n/e","n/e","216","373","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","173","1861","1744"
"Denmark (DK)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","384","n/e","n/e","203","374","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1853","1494"
"Denmark (DK)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","421","n/e","n/e","209","383","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","173","1826","1569"
"Denmark (DK)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","344","n/e","n/e","216","374","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","174","1831","1638"
"Denmark (DK)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","395","n/e","n/e","217","378","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1680","1624"
"Denmark (DK)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","423","n/e","n/e","218","376","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1660","1579"
"Denmark (DK)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","548","n/e","n/e","233","413","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1579","1511"
"Denmark (DK)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","575","n/e","n/e","247","432","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","177","1534","1385"
"Denmark (DK)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","651","n/e","n/e","245","460","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","177","1386","1288"
"Denmark (DK)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","710","n/e","n/e","242","470","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","178","1197","1046"
"Denmark (DK)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","716","n/e","n/e","239","470","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","30","176","1052","837"
"Denmark (DK)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","678","n/e","n/e","229","492","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","176","736","740"
"Denmark (DK)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","754","n/e","n/e","230","583","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","177","709","736"
"Denmark (DK)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","743","n/e","n/e","226","661","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","176","976","773"
"Denmark (DK)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","854","n/e","n/e","241","626","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1289","929"
"Denmark (DK)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","861","n/e","n/e","276","754","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","178","1436","1280"
"Denmark (DK)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","823","n/e","n/e","251","557","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1747","1618"
"Denmark (DK)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","810","n/e","n/e","233","451","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1908","2078"
"Denmark (DK)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","570","n/e","n/e","228","440","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1997","2317"
"Denmark (DK)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","495","n/e","n/e","225","464","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","1970","2262"
"Denmark (DK)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","528","n/e","n/e","221","432","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","1839","2014"
"Denmark (DK)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","467","n/e","n/e","219","413","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1747","1733"
"Denmark (DK)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","464","n/e","n/e","215","433","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","166","1585","1565"
"Denmark (DK)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","432","n/e","n/e","218","436","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","166","1395","1596"
"Denmark (DK)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","409","n/e","n/e","215","432","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","166","1284","1579"
"Denmark (DK)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","381","n/e","n/e","199","392","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","166","1132","1783"
"Denmark (DK)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","360","n/e","n/e","191","390","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","164","1396","1943"
"Denmark (DK)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","486","n/e","n/e","189","404","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","167","1725","2100"
"Denmark (DK)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","539","n/e","n/e","230","421","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","169","1852","2414"
"Denmark (DK)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","722","n/e","n/e","233","435","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","1846","2464"
"Denmark (DK)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","790","n/e","n/e","221","507","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","1970","2401"
"Denmark (DK)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","809","n/e","n/e","238","591","43","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","174","2032","2900"
"Denmark (DK)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","843","n/e","n/e","241","481","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","177","2071","3072"
"Denmark (DK)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","841","n/e","n/e","233","440","45","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","65","176","2086","3280"
"Denmark (DK)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","852","n/e","n/e","228","435","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","83","174","2091","3356"
"Denmark (DK)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","800","n/e","n/e","245","454","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","173","2088","3418"
"Denmark (DK)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","757","n/e","n/e","262","453","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","59","173","2060","3433"
"Denmark (DK)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","813","n/e","n/e","260","591","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","172","2081","3470"
"Denmark (DK)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","827","n/e","n/e","306","685","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","174","2035","3498"
"Denmark (DK)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","840","n/e","n/e","343","862","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","177","2070","3571"
"Denmark (DK)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","706","n/e","n/e","357","778","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","173","2000","3444"
"Denmark (DK)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","725","n/e","n/e","325","621","47","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","176","2013","2844"
"Denmark (DK)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","701","n/e","n/e","292","688","42","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","173","1955","2384"
"Denmark (DK)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","816","n/e","n/e","297","754","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","175","1650","1984"
"Denmark (DK)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","841","n/e","n/e","299","725","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","174","1527","1711"
"Denmark (DK)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","688","n/e","n/e","295","736","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","171","1481","1522"
"Denmark (DK)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","558","n/e","n/e","246","751","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","174","1401","1278"
"Denmark (DK)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","597","n/e","n/e","267","751","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","172","1293","1042"
"Denmark (DK)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","660","n/e","n/e","256","763","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","165","1191","884"
"Denmark (DK)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","745","n/e","n/e","249","761","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","150","1176","866"
"Denmark (DK)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","825","n/e","n/e","282","733","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","151","1073","845"
"Denmark (DK)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","887","n/e","n/e","380","790","46","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","155","772","815"
"Denmark (DK)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","939","n/e","n/e","465","863","52","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","159","705","876"
"Denmark (DK)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","928","n/e","n/e","491","897","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","158","858","982"
"Denmark (DK)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","906","n/e","n/e","562","1004","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","160","819","1000"
"Denmark (DK)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","887","n/e","n/e","576","1095","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","176","918","1025"
"Denmark (DK)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","886","n/e","n/e","585","1056","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","101","180","1021","1009"
"Denmark (DK)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","866","n/e","n/e","589","1034","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","169","165","1227","1047"
"Denmark (DK)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","865","n/e","n/e","592","1044","56","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","247","179","1436","1099"
"Denmark (DK)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","843","n/e","n/e","561","1034","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","245","163","1205","1232"
"Denmark (DK)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","858","n/e","n/e","568","1039","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","146","177","1308","1422"
"Denmark (DK)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","841","n/e","n/e","572","1112","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","192","1437","1538"
"Denmark (DK)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","863","n/e","n/e","631","1068","57","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","195","1251","1773"
"Denmark (DK)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","901","n/e","n/e","602","1143","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","193","1324","1889"
"Denmark (DK)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","930","n/e","n/e","600","1124","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","191","1608","1895"
"Denmark (DK)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","919","n/e","n/e","598","1109","55","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","193","1963","2138"
"Denmark (DK)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","918","n/e","n/e","473","982","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","185","1957","2477"
"Denmark (DK)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","877","n/e","n/e","419","971","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","166","1998","2677"
"Denmark (DK)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","861","n/e","n/e","367","900","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","160","2049","2630"
"Denmark (DK)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","830","n/e","n/e","350","711","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","173","2096","2510"
"Denmark (DK)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","803","n/e","n/e","233","479","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","150","2026","2670"
"Denmark (DK)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","827","n/e","n/e","199","429","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","141","2098","2662"
"Denmark (DK)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","769","n/e","n/e","193","396","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","152","2053","2234"
"Denmark (DK)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","774","n/e","n/e","195","397","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","157","2013","2072"
"Denmark (DK)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","808","n/e","n/e","195","428","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","160","2060","1877"
"Denmark (DK)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","835","n/e","n/e","213","576","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","165","2092","1778"
"Denmark (DK)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","840","n/e","n/e","280","620","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","175","2040","1753"
"Denmark (DK)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","877","n/e","n/e","422","911","48","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","180","1980","1468"
"Denmark (DK)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","877","n/e","n/e","400","964","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","189","1943","1139"
"Denmark (DK)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","846","n/e","n/e","402","1003","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","33","190","1938","875"
"Denmark (DK)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","859","n/e","n/e","412","949","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","115","192","1954","924"
"Denmark (DK)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","889","n/e","n/e","407","1019","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","187","191","1859","1178"
"Denmark (DK)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","902","n/e","n/e","428","918","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","177","189","1804","1458"
"Denmark (DK)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","898","n/e","n/e","465","953","40","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","118","180","1788","1806"
"Denmark (DK)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","886","n/e","n/e","463","895","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","59","184","1959","1924"
"Denmark (DK)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","853","n/e","n/e","479","1026","44","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","23","192","1924","1755"
"Denmark (DK)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","907","n/e","n/e","548","1079","49","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","190","1707","1707"
"Denmark (DK)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","921","n/e","n/e","543","1199","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","181","1614","1829"
"Denmark (DK)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","843","n/e","n/e","544","1093","54","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","185","1521","1917"
"Denmark (DK)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","831","n/e","n/e","520","924","53","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","198","1638","1950"
"Denmark (DK)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","785","n/e","n/e","480","696","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","179","1783","1803"
"Denmark (DK)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","806","n/e","n/e","415","643","51","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","185","1820","1575"
