unit,year,month,coal,oil,gas,nuclear,hydro,wind,solar,other,fossil,low.carbon,total.prod,coal.perc,oil.perc,gas.perc,nuclear.perc,hydro.perc,wind.perc,solar.perc,other.perc,fossil.perc,low.carbon.perc
Gwh,2016,1,0.0,0.0,0.0,2240.844,995.9765,8.152,0.619,0.0,0.0,3245.5915,3245.5915,0.0,0.0,0.0,0.6904269992080027,0.30687056581211775,0.002511714736743672,0.00019072024313595843,0.0,0.0,1.0
Gwh,2016,2,0.0,0.0,0.0,2078.611,994.032,9.2135,0.644,0.0,0.0,3082.5005,3082.5005,0.0,0.0,0.0,0.6743262490954989,0.32247586010123924,0.002988969507060907,0.00020892129620092518,0.0,0.0,1.0
Gwh,2016,3,0.0,0.0,0.0,2224.603,875.267,7.305,0.797,0.0,0.0,3107.972,3107.972,0.0,0.0,0.0,0.7157731794237528,0.28161997598433963,0.0023504072752264173,0.00025643731668110266,0.0,0.0,1.0
Gwh,2016,4,0.0,0.0,0.0,2126.502,1079.244,6.024,0.5945,0.0,0.0,3212.3645,3212.3645,0.0,0.0,0.0,0.661974069256462,0.33596561037827427,0.0018752541936010063,0.0001850661716626491,0.0,0.0,1.0
Gwh,2016,5,0.0,0.0,0.0,2014.1435,814.1,5.335,0.987,0.0,0.0,2834.5655,2834.5655,0.0,0.0,0.0,0.7105651642200541,0.2872045115909299,0.0018821226745333632,0.0003482015144825547,0.0,0.0,1.0
Gwh,2016,6,0.0,0.0,0.0,1547.6585,1256.384,3.448,0.6445,0.0,0.0,2808.135,2808.135,0.0,0.0,0.0,0.551133937649009,0.4474086893970553,0.0012278611961319523,0.00022951175780366683,0.0,0.0,1.0
Gwh,2016,7,0.0,0.0,0.0,2093.814,1208.466,3.744,0.583,0.0,0.0,3306.607,3306.607,0.0,0.0,0.0,0.6332213051021787,0.3654701027367328,0.0011322784957510828,0.000176313665337308,0.0,0.0,1.0
Gwh,2016,8,0.0,0.0,0.0,1021.035,1321.5275,3.54,0.7925,0.0,0.0,2346.895,2346.895,0.0,0.0,0.0,0.4350578104261162,0.5630961334017925,0.0015083759605776996,0.0003376802115135104,0.0,0.0,1.0
Gwh,2016,9,0.0,0.0,0.0,1111.2965,1506.467,3.269,0.5035,0.0,0.0,2621.536,2621.536,0.0,0.0,0.0,0.42391044792060834,0.574650510235221,0.0012469788704026952,0.00019206297376805047,0.0,0.0,1.0
Gwh,2016,10,0.0,0.0,0.0,1268.8665,1057.9725,6.363,0.507,0.0,0.0,2333.709,2333.709,0.0,0.0,0.0,0.5437123908764976,0.45334379736291036,0.0027265610236751887,0.00021725073691707065,0.0,0.0,1.0
Gwh,2016,11,0.0,0.0,0.0,1244.9785,970.1005,7.3995,0.515,0.0,0.0,2222.9935,2222.9935,0.0,0.0,0.0,0.5600459470529265,0.43639376363448656,0.00332861971931092,0.00023166959327591377,0.0,0.0,1.0
Gwh,2016,12,0.0,0.0,0.0,1270.842,1503.7245,4.639,0.653,0.0,0.0,2779.8585,2779.8585,0.0,0.0,0.0,0.4571606792216223,0.5409356267594196,0.0016687899761804424,0.00023490404277771694,0.0,0.0,1.0
