"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Ireland (IE)","01.01.2017 00:00 - 01.01.2017 00:30 (UTC)","n/e","n/e","n/e","921","806","5","n/e","286","n/e","16","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1049"
"Ireland (IE)","01.01.2017 00:30 - 01.01.2017 01:00 (UTC)","n/e","n/e","n/e","1005","811","5","n/e","292","n/e","1","","22","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","924"
"Ireland (IE)","01.01.2017 01:00 - 01.01.2017 01:30 (UTC)","n/e","n/e","n/e","949","793","5","n/e","302","n/e","76","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","930"
"Ireland (IE)","01.01.2017 01:30 - 01.01.2017 02:00 (UTC)","n/e","n/e","n/e","795","758","5","n/e","314","n/e","76","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1112"
"Ireland (IE)","01.01.2017 02:00 - 01.01.2017 02:30 (UTC)","n/e","n/e","n/e","754","692","5","n/e","306","n/e","151","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1258"
"Ireland (IE)","01.01.2017 02:30 - 01.01.2017 03:00 (UTC)","n/e","n/e","n/e","741","524","5","n/e","311","n/e","150","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1322"
"Ireland (IE)","01.01.2017 03:00 - 01.01.2017 03:30 (UTC)","n/e","n/e","n/e","735","440","5","n/e","310","n/e","150","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1291"
"Ireland (IE)","01.01.2017 03:30 - 01.01.2017 04:00 (UTC)","n/e","n/e","n/e","756","381","5","n/e","314","n/e","148","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1208"
"Ireland (IE)","01.01.2017 04:00 - 01.01.2017 04:30 (UTC)","n/e","n/e","n/e","717","323","5","n/e","306","n/e","149","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1161"
"Ireland (IE)","01.01.2017 04:30 - 01.01.2017 05:00 (UTC)","n/e","n/e","n/e","625","323","5","n/e","307","n/e","223","","20","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1232"
"Ireland (IE)","01.01.2017 05:00 - 01.01.2017 05:30 (UTC)","n/e","n/e","n/e","580","339","5","n/e","293","n/e","222","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1330"
"Ireland (IE)","01.01.2017 05:30 - 01.01.2017 06:00 (UTC)","n/e","n/e","n/e","601","355","5","n/e","274","n/e","220","","22","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1319"
"Ireland (IE)","01.01.2017 06:00 - 01.01.2017 06:30 (UTC)","n/e","n/e","n/e","574","330","5","n/e","289","n/e","226","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1378"
"Ireland (IE)","01.01.2017 06:30 - 01.01.2017 07:00 (UTC)","n/e","n/e","n/e","580","322","5","n/e","300","n/e","291","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1454"
"Ireland (IE)","01.01.2017 07:00 - 01.01.2017 07:30 (UTC)","n/e","n/e","n/e","561","321","5","n/e","306","n/e","290","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1467"
"Ireland (IE)","01.01.2017 07:30 - 01.01.2017 08:00 (UTC)","n/e","n/e","n/e","565","323","5","n/e","267","n/e","287","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1568"
"Ireland (IE)","01.01.2017 08:00 - 01.01.2017 08:30 (UTC)","n/e","n/e","n/e","595","343","5","n/e","251","n/e","283","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1543"
"Ireland (IE)","01.01.2017 08:30 - 01.01.2017 09:00 (UTC)","n/e","n/e","n/e","580","338","5","n/e","234","n/e","281","","21","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1520"
"Ireland (IE)","01.01.2017 09:00 - 01.01.2017 09:30 (UTC)","n/e","n/e","n/e","610","361","5","n/e","240","n/e","142","","36","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1438"
"Ireland (IE)","01.01.2017 09:30 - 01.01.2017 10:00 (UTC)","n/e","n/e","n/e","615","341","5","n/e","233","n/e","15","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1524"
"Ireland (IE)","01.01.2017 10:00 - 01.01.2017 10:30 (UTC)","n/e","n/e","n/e","639","355","5","n/e","239","n/e","23","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1591"
"Ireland (IE)","01.01.2017 10:30 - 01.01.2017 11:00 (UTC)","n/e","n/e","n/e","602","328","5","n/e","285","n/e","15","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1609"
"Ireland (IE)","01.01.2017 11:00 - 01.01.2017 11:30 (UTC)","n/e","n/e","n/e","716","347","5","n/e","299","n/e","105","","69","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1729"
"Ireland (IE)","01.01.2017 11:30 - 01.01.2017 12:00 (UTC)","n/e","n/e","n/e","651","425","5","n/e","306","n/e","15","","78","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1826"
"Ireland (IE)","01.01.2017 12:00 - 01.01.2017 12:30 (UTC)","n/e","n/e","n/e","630","493","5","n/e","327","n/e","25","","81","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1632"
"Ireland (IE)","01.01.2017 12:30 - 01.01.2017 13:00 (UTC)","n/e","n/e","n/e","625","466","5","n/e","327","n/e","22","","95","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1656"
"Ireland (IE)","01.01.2017 13:00 - 01.01.2017 13:30 (UTC)","n/e","n/e","n/e","599","454","5","n/e","321","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1604"
"Ireland (IE)","01.01.2017 13:30 - 01.01.2017 14:00 (UTC)","n/e","n/e","n/e","603","408","5","n/e","322","n/e","16","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1639"
"Ireland (IE)","01.01.2017 14:00 - 01.01.2017 14:30 (UTC)","n/e","n/e","n/e","587","390","5","n/e","319","n/e","15","","101","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1614"
"Ireland (IE)","01.01.2017 14:30 - 01.01.2017 15:00 (UTC)","n/e","n/e","n/e","614","416","5","n/e","326","n/e","21","","103","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1595"
"Ireland (IE)","01.01.2017 15:00 - 01.01.2017 15:30 (UTC)","n/e","n/e","n/e","626","428","5","n/e","327","n/e","25","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1572"
"Ireland (IE)","01.01.2017 15:30 - 01.01.2017 16:00 (UTC)","n/e","n/e","n/e","624","423","5","n/e","327","n/e","24","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1681"
"Ireland (IE)","01.01.2017 16:00 - 01.01.2017 16:30 (UTC)","n/e","n/e","n/e","629","433","5","n/e","328","n/e","21","","108","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1641"
"Ireland (IE)","01.01.2017 16:30 - 01.01.2017 17:00 (UTC)","n/e","n/e","n/e","620","465","5","n/e","326","n/e","149","","112","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1697"
"Ireland (IE)","01.01.2017 17:00 - 01.01.2017 17:30 (UTC)","n/e","n/e","n/e","876","564","5","n/e","326","n/e","186","","112","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1739"
"Ireland (IE)","01.01.2017 17:30 - 01.01.2017 18:00 (UTC)","n/e","n/e","n/e","863","612","5","n/e","321","n/e","180","","110","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1729"
"Ireland (IE)","01.01.2017 18:00 - 01.01.2017 18:30 (UTC)","n/e","n/e","n/e","772","596","5","n/e","318","n/e","177","","109","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1740"
"Ireland (IE)","01.01.2017 18:30 - 01.01.2017 19:00 (UTC)","n/e","n/e","n/e","769","464","5","n/e","321","n/e","180","","110","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1718"
"Ireland (IE)","01.01.2017 19:00 - 01.01.2017 19:30 (UTC)","n/e","n/e","n/e","821","481","5","n/e","327","n/e","189","","104","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1680"
"Ireland (IE)","01.01.2017 19:30 - 01.01.2017 20:00 (UTC)","n/e","n/e","n/e","796","455","5","n/e","321","n/e","179","","102","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1654"
"Ireland (IE)","01.01.2017 20:00 - 01.01.2017 20:30 (UTC)","n/e","n/e","n/e","882","503","5","n/e","330","n/e","156","","106","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1487"
"Ireland (IE)","01.01.2017 20:30 - 01.01.2017 21:00 (UTC)","n/e","n/e","n/e","756","539","6","n/e","318","n/e","58","","92","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1544"
"Ireland (IE)","01.01.2017 21:00 - 01.01.2017 21:30 (UTC)","n/e","n/e","n/e","778","492","5","n/e","324","n/e","19","","80","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1490"
"Ireland (IE)","01.01.2017 21:30 - 01.01.2017 22:00 (UTC)","n/e","n/e","n/e","781","490","5","n/e","325","n/e","26","","70","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1506"
"Ireland (IE)","01.01.2017 22:00 - 01.01.2017 22:30 (UTC)","n/e","n/e","n/e","805","484","5","n/e","330","n/e","76","","58","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1352"
"Ireland (IE)","01.01.2017 22:30 - 01.01.2017 23:00 (UTC)","n/e","n/e","n/e","826","518","5","n/e","324","n/e","24","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1280"
"Ireland (IE)","01.01.2017 23:00 - 01.01.2017 23:30 (UTC)","n/e","n/e","n/e","895","580","5","n/e","330","n/e","35","","58","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1264"
"Ireland (IE)","01.01.2017 23:30 - 02.01.2017 00:00 (UTC)","n/e","n/e","n/e","914","586","5","n/e","321","n/e","9","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1169"
"Ireland (IE)","02.01.2017 00:00 - 02.01.2017 00:30 (UTC)","n/e","n/e","n/e","907","633","5","n/e","327","n/e","153","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1140"
"Ireland (IE)","02.01.2017 00:30 - 02.01.2017 01:00 (UTC)","n/e","n/e","n/e","904","628","5","n/e","327","n/e","225","","56","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1090"
"Ireland (IE)","02.01.2017 01:00 - 02.01.2017 01:30 (UTC)","n/e","n/e","n/e","803","611","5","n/e","325","n/e","225","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1145"
"Ireland (IE)","02.01.2017 01:30 - 02.01.2017 02:00 (UTC)","n/e","n/e","n/e","871","619","6","n/e","330","n/e","222","","57","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1051"
"Ireland (IE)","02.01.2017 02:00 - 02.01.2017 02:30 (UTC)","n/e","n/e","n/e","808","715","5","n/e","323","n/e","223","","55","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","958"
