date,mw,region
2014-09-09 0:00,25789,ОЭС УРАЛА
2014-09-09 1:00,25317,ОЭС УРАЛА
2014-09-09 2:00,24934,ОЭС УРАЛА
2014-09-09 3:00,24868,ОЭС УРАЛА
2014-09-09 4:00,25517,ОЭС УРАЛА
2014-09-09 5:00,26526,ОЭС УРАЛА
2014-09-09 6:00,27620,ОЭС УРАЛА
2014-09-09 7:00,28964,ОЭС УРАЛА
2014-09-09 8:00,29563,ОЭС УРАЛА
2014-09-09 9:00,30030,ОЭС УРАЛА
2014-09-09 10:00,30059,ОЭС УРАЛА
2014-09-09 11:00,30159,ОЭС УРАЛА
2014-09-09 12:00,28929,ОЭС УРАЛА
2014-09-09 13:00,29038,ОЭС УРАЛА
2014-09-09 14:00,29197,ОЭС УРАЛА
2014-09-09 15:00,28857,ОЭС УРАЛА
2014-09-09 16:00,29190,ОЭС УРАЛА
2014-09-09 17:00,29725,ОЭС УРАЛА
2014-09-09 18:00,29888,ОЭС УРАЛА
2014-09-09 19:00,29900,ОЭС УРАЛА
2014-09-09 20:00,30055,ОЭС УРАЛА
2014-09-09 21:00,29836,ОЭС УРАЛА
2014-09-09 22:00,28533,ОЭС УРАЛА
2014-09-09 23:00,26633,ОЭС УРАЛА
