"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"France (FR)","01.01.2022 14:00 - 01.01.2022 15:00 (UTC)","361","n/e","n/e","2589","28","215","n/e","n/e","n/e","480","","5690","1562","n/e","41079","n/e","n/e","2174","248","n/e","2577"
"France (FR)","01.01.2022 15:00 - 01.01.2022 16:00 (UTC)","361","n/e","n/e","2605","28","215","n/e","n/e","n/e","1005","","5763","1761","n/e","41186","n/e","n/e","801","231","n/e","3050"
"France (FR)","01.01.2022 16:00 - 01.01.2022 17:00 (UTC)","362","n/e","n/e","2611","29","215","n/e","n/e","n/e","1805","","6023","2258","n/e","41689","n/e","n/e","244","234","n/e","3901"
"France (FR)","01.01.2022 17:00 - 01.01.2022 18:00 (UTC)","362","n/e","n/e","2596","29","215","n/e","n/e","n/e","2225","","6250","2804","n/e","42120","n/e","n/e","0","239","n/e","4718"
"France (FR)","01.01.2022 18:00 - 01.01.2022 19:00 (UTC)","361","n/e","n/e","2587","29","215","n/e","n/e","n/e","1828","","6361","2520","n/e","41944","n/e","n/e","0","241","n/e","4918"
"France (FR)","01.01.2022 19:00 - 01.01.2022 20:00 (UTC)","359","n/e","n/e","2625","29","214","n/e","n/e","n/e","1437","","6177","2360","n/e","41423","n/e","n/e","0","241","n/e","4905"
"France (FR)","01.01.2022 20:00 - 01.01.2022 21:00 (UTC)","360","n/e","n/e","2734","28","214","n/e","n/e","n/e","586","","6067","1937","n/e","41202","n/e","n/e","0","240","n/e","5112"
"France (FR)","01.01.2022 21:00 - 01.01.2022 22:00 (UTC)","357","n/e","n/e","2839","28","215","n/e","n/e","n/e","701","","6060","1558","n/e","41137","n/e","n/e","0","242","n/e","4990"
"France (FR)","01.01.2022 22:00 - 01.01.2022 23:00 (UTC)","358","n/e","n/e","2878","28","214","n/e","n/e","n/e","446","","5966","1498","n/e","40962","n/e","n/e","0","244","n/e","5052"
"France (FR)","01.01.2022 23:00 - 02.01.2022 00:00 (UTC)","357","n/e","n/e","2880","28","215","n/e","n/e","n/e","","179","5863","933","n/e","39542","n/e","n/e","0","238","n/e","5006"
"France (FR)","02.01.2022 00:00 - 02.01.2022 01:00 (UTC)","356","n/e","n/e","2890","27","215","n/e","n/e","n/e","","2011","5864","647","n/e","38995","n/e","n/e","0","238","n/e","5152"
"France (FR)","02.01.2022 01:00 - 02.01.2022 02:00 (UTC)","357","n/e","n/e","2896","25","215","n/e","n/e","n/e","","2939","5650","381","n/e","38876","n/e","n/e","0","238","n/e","5403"
"France (FR)","02.01.2022 02:00 - 02.01.2022 03:00 (UTC)","362","n/e","n/e","2885","26","214","n/e","n/e","n/e","","3240","5518","365","n/e","36483","n/e","n/e","0","238","n/e","5644"
"France (FR)","02.01.2022 03:00 - 02.01.2022 04:00 (UTC)","360","n/e","n/e","2873","27","214","n/e","n/e","n/e","","3567","5409","407","n/e","36083","n/e","n/e","0","238","n/e","6299"
"France (FR)","02.01.2022 04:00 - 02.01.2022 05:00 (UTC)","363","n/e","n/e","2865","26","214","n/e","n/e","n/e","","3713","5409","434","n/e","36077","n/e","n/e","0","233","n/e","7041"
"France (FR)","02.01.2022 05:00 - 02.01.2022 06:00 (UTC)","361","n/e","n/e","2832","27","214","n/e","n/e","n/e","","3478","5464","440","n/e","36026","n/e","n/e","0","235","n/e","7985"
"France (FR)","02.01.2022 06:00 - 02.01.2022 07:00 (UTC)","361","n/e","n/e","2762","28","214","n/e","n/e","n/e","","3478","5394","415","n/e","35977","n/e","n/e","0","235","n/e","8643"
"France (FR)","02.01.2022 07:00 - 02.01.2022 08:00 (UTC)","359","n/e","n/e","2650","29","214","n/e","n/e","n/e","","3085","5413","471","n/e","36817","n/e","n/e","263","235","n/e","8979"
"France (FR)","02.01.2022 08:00 - 02.01.2022 09:00 (UTC)","359","n/e","n/e","2658","29","215","n/e","n/e","n/e","","2362","5582","631","n/e","37924","n/e","n/e","623","234","n/e","9171"
"France (FR)","02.01.2022 09:00 - 02.01.2022 10:00 (UTC)","359","n/e","n/e","2653","29","214","n/e","n/e","n/e","","2039","5696","912","n/e","38592","n/e","n/e","1476","238","n/e","9030"
"France (FR)","02.01.2022 10:00 - 02.01.2022 11:00 (UTC)","360","n/e","n/e","2648","28","215","n/e","n/e","n/e","","1063","5834","910","n/e","39871","n/e","n/e","2163","239","n/e","8919"
"France (FR)","02.01.2022 11:00 - 02.01.2022 12:00 (UTC)","358","n/e","n/e","2637","28","215","n/e","n/e","n/e","","934","5845","800","n/e","40526","n/e","n/e","2516","234","n/e","9289"
"France (FR)","02.01.2022 12:00 - 02.01.2022 13:00 (UTC)","358","n/e","n/e","2617","28","215","n/e","n/e","n/e","","1677","5790","797","n/e","40583","n/e","n/e","2620","229","n/e","9867"
"France (FR)","02.01.2022 13:00 - 02.01.2022 14:00 (UTC)","359","n/e","n/e","2632","28","215","n/e","n/e","n/e","","3213","5609","798","n/e","40364","n/e","n/e","2296","227","n/e","9872"
"France (FR)","02.01.2022 14:00 - 02.01.2022 15:00 (UTC)","361","n/e","n/e","2611","28","215","n/e","n/e","n/e","","2976","5446","868","n/e","40420","n/e","n/e","1472","227","n/e","10222"
"France (FR)","02.01.2022 15:00 - 02.01.2022 16:00 (UTC)","359","n/e","n/e","2586","29","215","n/e","n/e","n/e","","2348","5434","986","n/e","40808","n/e","n/e","562","230","n/e","11028"
"France (FR)","02.01.2022 16:00 - 02.01.2022 17:00 (UTC)","356","n/e","n/e","2611","30","215","n/e","n/e","n/e","","172","5616","1194","n/e","41452","n/e","n/e","246","231","n/e","11762"
"France (FR)","02.01.2022 17:00 - 02.01.2022 18:00 (UTC)","357","n/e","n/e","2581","30","215","n/e","n/e","n/e","958","","5903","1279","n/e","42556","n/e","n/e","0","237","n/e","12092"
"France (FR)","02.01.2022 18:00 - 02.01.2022 19:00 (UTC)","361","n/e","n/e","2614","31","215","n/e","n/e","n/e","970","","5953","1401","n/e","42669","n/e","n/e","0","231","n/e","12157"
"France (FR)","02.01.2022 19:00 - 02.01.2022 20:00 (UTC)","362","n/e","n/e","2640","31","215","n/e","n/e","n/e","","930","5690","1048","n/e","41893","n/e","n/e","0","233","n/e","12192"
"France (FR)","02.01.2022 20:00 - 02.01.2022 21:00 (UTC)","360","n/e","n/e","2597","31","214","n/e","n/e","n/e","","2619","5502","835","n/e","40840","n/e","n/e","0","229","n/e","11882"
"France (FR)","02.01.2022 21:00 - 02.01.2022 22:00 (UTC)","361","n/e","n/e","2633","32","215","n/e","n/e","n/e","","3083","5781","736","n/e","40290","n/e","n/e","0","237","n/e","11353"
"France (FR)","02.01.2022 22:00 - 02.01.2022 23:00 (UTC)","363","n/e","n/e","2644","33","214","n/e","n/e","n/e","","3384","5597","557","n/e","39856","n/e","n/e","0","241","n/e","10914"
"France (FR)","02.01.2022 23:00 - 03.01.2022 00:00 (UTC)","361","n/e","n/e","2630","29","214","n/e","n/e","n/e","","2417","5701","703","n/e","38008","n/e","n/e","0","239","n/e","10385"
"France (FR)","03.01.2022 00:00 - 03.01.2022 01:00 (UTC)","362","n/e","n/e","2655","29","214","n/e","n/e","n/e","","1150","5720","603","n/e","36284","n/e","n/e","0","245","n/e","9951"
"France (FR)","03.01.2022 01:00 - 03.01.2022 02:00 (UTC)","362","n/e","n/e","2668","30","214","n/e","n/e","n/e","","919","5593","608","n/e","35666","n/e","n/e","0","246","n/e","9492"
"France (FR)","03.01.2022 02:00 - 03.01.2022 03:00 (UTC)","361","n/e","n/e","2655","31","214","n/e","n/e","n/e","","1397","5399","454","n/e","35253","n/e","n/e","0","246","n/e","9085"
"France (FR)","03.01.2022 03:00 - 03.01.2022 04:00 (UTC)","360","n/e","n/e","2644","31","214","n/e","n/e","n/e","","2186","5269","415","n/e","35118","n/e","n/e","0","238","n/e","8979"
"France (FR)","03.01.2022 04:00 - 03.01.2022 05:00 (UTC)","358","n/e","n/e","2720","31","215","n/e","n/e","n/e","","1394","5320","418","n/e","35738","n/e","n/e","0","224","n/e","8833"
"France (FR)","03.01.2022 05:00 - 03.01.2022 06:00 (UTC)","363","n/e","n/e","2868","30","214","n/e","n/e","n/e","195","","5570","610","n/e","37740","n/e","n/e","0","218","n/e","8659"
"France (FR)","03.01.2022 06:00 - 03.01.2022 07:00 (UTC)","362","n/e","n/e","3180","29","215","n/e","n/e","n/e","1153","","5582","1038","n/e","42141","n/e","n/e","0","213","n/e","8428"
"France (FR)","03.01.2022 07:00 - 03.01.2022 08:00 (UTC)","361","n/e","n/e","3476","32","215","n/e","n/e","n/e","1745","","5793","1492","n/e","43545","n/e","n/e","267","208","n/e","8339"
"France (FR)","03.01.2022 08:00 - 03.01.2022 09:00 (UTC)","361","n/e","n/e","3577","41","215","n/e","n/e","n/e","1413","","6090","1610","n/e","43676","n/e","n/e","716","213","n/e","8333"
"France (FR)","03.01.2022 09:00 - 03.01.2022 10:00 (UTC)","359","n/e","n/e","3510","57","214","n/e","n/e","n/e","919","","5846","1454","n/e","43697","n/e","n/e","1661","211","n/e","8445"
"France (FR)","03.01.2022 10:00 - 03.01.2022 11:00 (UTC)","361","n/e","n/e","3508","66","215","n/e","n/e","n/e","736","","5834","1248","n/e","43966","n/e","n/e","2471","209","n/e","8855"
"France (FR)","03.01.2022 11:00 - 03.01.2022 12:00 (UTC)","361","n/e","n/e","3471","67","215","n/e","n/e","n/e","1158","","5894","1198","n/e","44405","n/e","n/e","2912","213","n/e","8946"
"France (FR)","03.01.2022 12:00 - 03.01.2022 13:00 (UTC)","361","n/e","n/e","3452","66","215","n/e","n/e","n/e","1470","","5857","1145","n/e","44358","n/e","n/e","2982","222","n/e","9041"
"France (FR)","03.01.2022 13:00 - 03.01.2022 14:00 (UTC)","359","n/e","n/e","3491","66","215","n/e","n/e","n/e","1242","","5666","1024","n/e","44495","n/e","n/e","2525","220","n/e","9109"
"France (FR)","03.01.2022 14:00 - 03.01.2022 15:00 (UTC)","360","n/e","n/e","3628","60","215","n/e","n/e","n/e","1130","","5608","1049","n/e","44556","n/e","n/e","1585","225","n/e","8743"
"France (FR)","03.01.2022 15:00 - 03.01.2022 16:00 (UTC)","363","n/e","n/e","3651","45","215","n/e","n/e","n/e","1491","","5673","1164","n/e","44539","n/e","n/e","608","222","n/e","8140"
"France (FR)","03.01.2022 16:00 - 03.01.2022 17:00 (UTC)","363","n/e","n/e","3788","45","215","n/e","n/e","n/e","1738","","6068","1545","n/e","44636","n/e","n/e","242","228","n/e","7959"
"France (FR)","03.01.2022 17:00 - 03.01.2022 18:00 (UTC)","363","n/e","n/e","3883","65","215","n/e","n/e","n/e","2293","","6506","2448","n/e","44714","n/e","n/e","0","220","n/e","7208"
"France (FR)","03.01.2022 18:00 - 03.01.2022 19:00 (UTC)","363","n/e","n/e","3973","45","215","n/e","n/e","n/e","3252","","6636","2480","n/e","44785","n/e","n/e","0","219","n/e","6614"
"France (FR)","03.01.2022 19:00 - 03.01.2022 20:00 (UTC)","362","n/e","n/e","3570","44","215","n/e","n/e","n/e","2900","","6166","1448","n/e","44672","n/e","n/e","0","204","n/e","6943"
"France (FR)","03.01.2022 20:00 - 03.01.2022 21:00 (UTC)","358","n/e","n/e","3313","42","214","n/e","n/e","n/e","1760","","5716","1061","n/e","44379","n/e","n/e","0","202","n/e","7043"
"France (FR)","03.01.2022 21:00 - 03.01.2022 22:00 (UTC)","360","n/e","n/e","3217","52","215","n/e","n/e","n/e","596","","5683","1070","n/e","44024","n/e","n/e","0","201","n/e","7118"
"France (FR)","03.01.2022 22:00 - 03.01.2022 23:00 (UTC)","362","n/e","n/e","3195","48","215","n/e","n/e","n/e","","287","5701","985","n/e","43989","n/e","n/e","0","201","n/e","7184"
"France (FR)","03.01.2022 23:00 - 04.01.2022 00:00 (UTC)","359","n/e","n/e","2701","47","214","n/e","n/e","n/e","","1570","5615","874","n/e","43514","n/e","n/e","0","202","n/e","7256"
"France (FR)","04.01.2022 00:00 - 04.01.2022 01:00 (UTC)","358","n/e","n/e","2569","43","215","n/e","n/e","n/e","","2862","5546","1210","n/e","42931","n/e","n/e","0","203","n/e","7316"
"France (FR)","04.01.2022 01:00 - 04.01.2022 02:00 (UTC)","358","n/e","n/e","2568","44","215","n/e","n/e","n/e","","3214","5486","1211","n/e","42980","n/e","n/e","0","201","n/e","7261"
"France (FR)","04.01.2022 02:00 - 04.01.2022 03:00 (UTC)","359","n/e","n/e","2561","44","215","n/e","n/e","n/e","","3285","5409","1075","n/e","42799","n/e","n/e","0","202","n/e","7031"
"France (FR)","04.01.2022 03:00 - 04.01.2022 04:00 (UTC)","358","n/e","n/e","2680","48","215","n/e","n/e","n/e","","2979","5273","793","n/e","43562","n/e","n/e","0","204","n/e","6886"
"France (FR)","04.01.2022 04:00 - 04.01.2022 05:00 (UTC)","357","n/e","n/e","3034","50","215","n/e","n/e","n/e","","2627","5275","906","n/e","44147","n/e","n/e","0","204","n/e","6689"
"France (FR)","04.01.2022 05:00 - 04.01.2022 06:00 (UTC)","356","n/e","n/e","4156","58","215","n/e","n/e","n/e","","523","5565","1172","n/e","44308","n/e","n/e","0","201","n/e","6578"
"France (FR)","04.01.2022 06:00 - 04.01.2022 07:00 (UTC)","357","n/e","n/e","5421","45","215","n/e","n/e","n/e","1640","","5945","1430","n/e","44601","n/e","n/e","0","202","n/e","6267"
"France (FR)","04.01.2022 07:00 - 04.01.2022 08:00 (UTC)","355","n/e","n/e","6719","47","215","n/e","n/e","n/e","2925","","5991","1786","n/e","44923","n/e","n/e","258","200","n/e","6055"
"France (FR)","04.01.2022 08:00 - 04.01.2022 09:00 (UTC)","353","n/e","n/e","6951","46","215","n/e","n/e","n/e","2829","","6310","2139","n/e","45184","n/e","n/e","565","200","n/e","5782"
"France (FR)","04.01.2022 09:00 - 04.01.2022 10:00 (UTC)","352","n/e","n/e","7051","46","215","n/e","n/e","n/e","3073","","6411","2567","n/e","45566","n/e","n/e","1221","194","n/e","5196"
"France (FR)","04.01.2022 10:00 - 04.01.2022 11:00 (UTC)","344","n/e","n/e","7037","45","214","n/e","n/e","n/e","2835","","6390","1921","n/e","46031","n/e","n/e","1574","192","n/e","4719"
"France (FR)","04.01.2022 11:00 - 04.01.2022 12:00 (UTC)","349","n/e","n/e","6936","44","214","n/e","n/e","n/e","2259","","6217","2056","n/e","46100","n/e","n/e","1762","195","n/e","4563"
"France (FR)","04.01.2022 12:00 - 04.01.2022 13:00 (UTC)","357","n/e","n/e","6450","53","215","n/e","n/e","n/e","1705","","6128","2092","n/e","46082","n/e","n/e","1829","194","n/e","4507"
"France (FR)","04.01.2022 13:00 - 04.01.2022 14:00 (UTC)","353","n/e","n/e","6317","43","214","n/e","n/e","n/e","908","","5902","1530","n/e","45955","n/e","n/e","1551","194","n/e","4744"
"France (FR)","04.01.2022 14:00 - 04.01.2022 15:00 (UTC)","342","n/e","n/e","6553","52","215","n/e","n/e","n/e","556","","5787","1256","n/e","45920","n/e","n/e","979","195","n/e","4991"
"France (FR)","04.01.2022 15:00 - 04.01.2022 16:00 (UTC)","339","n/e","n/e","5983","73","215","n/e","n/e","n/e","442","","5798","1262","n/e","45787","n/e","n/e","413","196","n/e","5454"
"France (FR)","04.01.2022 16:00 - 04.01.2022 17:00 (UTC)","326","n/e","n/e","6454","241","215","n/e","n/e","n/e","723","","6157","1518","n/e","45751","n/e","n/e","204","198","n/e","5836"
"France (FR)","04.01.2022 17:00 - 04.01.2022 18:00 (UTC)","330","n/e","n/e","6606","312","215","n/e","n/e","n/e","1218","","6456","1674","n/e","45719","n/e","n/e","0","197","n/e","6863"
"France (FR)","04.01.2022 18:00 - 04.01.2022 19:00 (UTC)","334","n/e","n/e","5804","430","215","n/e","n/e","n/e","1316","","6332","1403","n/e","45517","n/e","n/e","0","197","n/e","7921"
"France (FR)","04.01.2022 19:00 - 04.01.2022 20:00 (UTC)","337","n/e","n/e","4897","580","215","n/e","n/e","n/e","210","","5755","1049","n/e","45014","n/e","n/e","0","198","n/e","8442"
"France (FR)","04.01.2022 20:00 - 04.01.2022 21:00 (UTC)","337","n/e","n/e","3497","616","214","n/e","n/e","n/e","","1345","5633","821","n/e","44730","n/e","n/e","0","191","n/e","8446"
"France (FR)","04.01.2022 21:00 - 04.01.2022 22:00 (UTC)","336","n/e","n/e","2953","611","214","n/e","n/e","n/e","","2549","5523","739","n/e","44581","n/e","n/e","0","195","n/e","8810"
"France (FR)","04.01.2022 22:00 - 04.01.2022 23:00 (UTC)","338","n/e","n/e","2609","596","214","n/e","n/e","n/e","","2908","5507","720","n/e","44512","n/e","n/e","0","193","n/e","8594"
"France (FR)","04.01.2022 23:00 - 05.01.2022 00:00 (UTC)","339","n/e","n/e","2549","452","214","n/e","n/e","n/e","","3229","5800","791","n/e","44236","n/e","n/e","0","194","n/e","8247"
"France (FR)","05.01.2022 00:00 - 05.01.2022 01:00 (UTC)","340","n/e","n/e","2536","409","214","n/e","n/e","n/e","","3164","5766","559","n/e","44361","n/e","n/e","0","195","n/e","7699"
"France (FR)","05.01.2022 01:00 - 05.01.2022 02:00 (UTC)","341","n/e","n/e","2543","405","214","n/e","n/e","n/e","","2671","5734","735","n/e","44355","n/e","n/e","0","194","n/e","7110"
"France (FR)","05.01.2022 02:00 - 05.01.2022 03:00 (UTC)","344","n/e","n/e","2544","403","215","n/e","n/e","n/e","","3286","5685","490","n/e","44552","n/e","n/e","0","198","n/e","6979"
"France (FR)","05.01.2022 03:00 - 05.01.2022 04:00 (UTC)","343","n/e","n/e","2549","383","215","n/e","n/e","n/e","","3436","5589","352","n/e","44219","n/e","n/e","0","202","n/e","6953"
"France (FR)","05.01.2022 04:00 - 05.01.2022 05:00 (UTC)","340","n/e","n/e","2618","400","214","n/e","n/e","n/e","","2801","5543","533","n/e","44478","n/e","n/e","0","201","n/e","6442"
"France (FR)","05.01.2022 05:00 - 05.01.2022 06:00 (UTC)","340","n/e","n/e","3039","530","214","n/e","n/e","n/e","","1679","5618","1225","n/e","44596","n/e","n/e","0","201","n/e","6359"
"France (FR)","05.01.2022 06:00 - 05.01.2022 07:00 (UTC)","342","n/e","n/e","3904","634","214","n/e","n/e","n/e","43","","5905","1588","n/e","45250","n/e","n/e","0","202","n/e","6259"
"France (FR)","05.01.2022 07:00 - 05.01.2022 08:00 (UTC)","342","n/e","n/e","5170","658","214","n/e","n/e","n/e","1248","","6172","2012","n/e","45751","n/e","n/e","242","206","n/e","5871"
"France (FR)","05.01.2022 08:00 - 05.01.2022 09:00 (UTC)","341","n/e","n/e","5236","666","255","n/e","n/e","n/e","1469","","6262","1938","n/e","45891","n/e","n/e","883","200","n/e","5555"
"France (FR)","05.01.2022 09:00 - 05.01.2022 10:00 (UTC)","340","n/e","n/e","5162","640","621","n/e","n/e","n/e","1172","","6228","1914","n/e","45968","n/e","n/e","2353","200","n/e","5009"
"France (FR)","05.01.2022 10:00 - 05.01.2022 11:00 (UTC)","343","n/e","n/e","5383","638","630","n/e","n/e","n/e","1192","","6233","2109","n/e","45956","n/e","n/e","3542","200","n/e","4665"
"France (FR)","05.01.2022 11:00 - 05.01.2022 12:00 (UTC)","343","n/e","n/e","5381","598","514","n/e","n/e","n/e","1119","","6480","1931","n/e","45946","n/e","n/e","4203","204","n/e","4875"
"France (FR)","05.01.2022 12:00 - 05.01.2022 13:00 (UTC)","342","n/e","n/e","5418","604","335","n/e","n/e","n/e","610","","6481","1766","n/e","46109","n/e","n/e","4165","204","n/e","5034"
"France (FR)","05.01.2022 13:00 - 05.01.2022 14:00 (UTC)","347","n/e","n/e","5580","613","215","n/e","n/e","n/e","208","","6161","1399","n/e","46067","n/e","n/e","3550","203","n/e","4828"
"France (FR)","05.01.2022 14:00 - 05.01.2022 15:00 (UTC)","342","n/e","n/e","6110","624","215","n/e","n/e","n/e","491","","6077","1353","n/e","46099","n/e","n/e","2157","202","n/e","4515"
"France (FR)","05.01.2022 15:00 - 05.01.2022 16:00 (UTC)","341","n/e","n/e","6381","622","215","n/e","n/e","n/e","811","","6205","1585","n/e","46172","n/e","n/e","795","201","n/e","3882"
"France (FR)","05.01.2022 16:00 - 05.01.2022 17:00 (UTC)","341","n/e","n/e","6856","628","215","n/e","n/e","n/e","1441","","6564","2094","n/e","46518","n/e","n/e","218","201","n/e","3446"
"France (FR)","05.01.2022 17:00 - 05.01.2022 18:00 (UTC)","343","n/e","n/e","7073","640","220","n/e","n/e","n/e","2001","","6822","3107","n/e","46663","n/e","n/e","0","201","n/e","3520"
"France (FR)","05.01.2022 18:00 - 05.01.2022 19:00 (UTC)","344","n/e","n/e","7023","657","297","n/e","n/e","n/e","2079","","6897","3219","n/e","46655","n/e","n/e","0","201","n/e","3676"
"France (FR)","05.01.2022 19:00 - 05.01.2022 20:00 (UTC)","341","n/e","n/e","6873","640","218","n/e","n/e","n/e","1738","","6544","2376","n/e","46650","n/e","n/e","0","202","n/e","3777"
"France (FR)","05.01.2022 20:00 - 05.01.2022 21:00 (UTC)","342","n/e","n/e","6596","627","214","n/e","n/e","n/e","1004","","6201","1661","n/e","46676","n/e","n/e","0","201","n/e","3842"
"France (FR)","05.01.2022 21:00 - 05.01.2022 22:00 (UTC)","343","n/e","n/e","6423","614","214","n/e","n/e","n/e","603","","6039","1169","n/e","46685","n/e","n/e","0","207","n/e","3917"
"France (FR)","05.01.2022 22:00 - 05.01.2022 23:00 (UTC)","342","n/e","n/e","6078","613","214","n/e","n/e","n/e","348","","6019","962","n/e","46758","n/e","n/e","0","214","n/e","3831"
"France (FR)","05.01.2022 23:00 - 06.01.2022 00:00 (UTC)","343","n/e","n/e","4782","616","214","n/e","n/e","n/e","124","","5998","774","n/e","46357","n/e","n/e","0","219","n/e","3565"
"France (FR)","06.01.2022 00:00 - 06.01.2022 01:00 (UTC)","341","n/e","n/e","3816","581","215","n/e","n/e","n/e","","1379","5913","607","n/e","45966","n/e","n/e","0","224","n/e","3362"
"France (FR)","06.01.2022 01:00 - 06.01.2022 02:00 (UTC)","343","n/e","n/e","3673","719","214","n/e","n/e","n/e","","2700","5808","405","n/e","45960","n/e","n/e","0","225","n/e","3107"
"France (FR)","06.01.2022 02:00 - 06.01.2022 03:00 (UTC)","344","n/e","n/e","3818","919","214","n/e","n/e","n/e","","3214","5785","379","n/e","46044","n/e","n/e","0","224","n/e","2730"
"France (FR)","06.01.2022 03:00 - 06.01.2022 04:00 (UTC)","343","n/e","n/e","3780","1056","214","n/e","n/e","n/e","","3518","5723","285","n/e","46426","n/e","n/e","0","226","n/e","2514"
"France (FR)","06.01.2022 04:00 - 06.01.2022 05:00 (UTC)","341","n/e","n/e","3778","1192","214","n/e","n/e","n/e","","2843","5579","507","n/e","46810","n/e","n/e","0","226","n/e","2213"
"France (FR)","06.01.2022 05:00 - 06.01.2022 06:00 (UTC)","341","n/e","n/e","5027","1236","214","n/e","n/e","n/e","27","","5890","999","n/e","46881","n/e","n/e","0","224","n/e","1998"
"France (FR)","06.01.2022 06:00 - 06.01.2022 07:00 (UTC)","339","n/e","n/e","6315","1238","222","n/e","n/e","n/e","1423","","6134","1644","n/e","46899","n/e","n/e","0","225","n/e","1902"
