coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2996.0,273.0,88.0,96.0,353.0,3806.0,2021-01-27,2021,1,01-27,Wednesday,MU
3064.0,267.0,84.0,96.0,363.0,3874.0,2021-01-28,2021,1,01-28,Thursday,MU
3113.0,266.0,79.0,94.0,356.0,3908.0,2021-01-29,2021,1,01-29,Friday,MU
3122.0,265.0,77.0,97.0,333.0,3894.0,2021-01-30,2021,1,01-30,Saturday,MU
3029.0,248.0,77.0,96.0,328.0,3778.0,2021-01-31,2021,1,01-31,Sunday,MU
3062.0,259.0,77.0,97.0,351.0,3846.0,2021-02-01,2021,2,02-01,Monday,MU
3101.0,262.0,87.0,96.0,355.0,3901.0,2021-02-02,2021,2,02-02,Tuesday,MU
3181.0,273.0,87.0,96.0,342.0,3979.0,2021-02-03,2021,2,02-03,Wednesday,MU
3011.0,267.0,79.0,95.0,372.0,3824.0,2021-02-04,2021,2,02-04,Thursday,MU
2994.0,273.0,81.0,98.0,380.0,3826.0,2021-02-05,2021,2,02-05,Friday,MU
2972.0,276.0,80.0,98.0,402.0,3828.0,2021-02-06,2021,2,02-06,Saturday,MU
2899.0,239.0,80.0,93.0,395.0,3706.0,2021-02-07,2021,2,02-07,Sunday,MU
2956.0,280.0,83.0,98.0,397.0,3814.0,2021-02-08,2021,2,02-08,Monday,MU
3059.0,284.0,81.0,100.0,344.0,3868.0,2021-02-09,2021,2,02-09,Tuesday,MU
3092.0,277.0,81.0,101.0,324.0,3875.0,2021-02-10,2021,2,02-10,Wednesday,MU
3070.0,272.0,81.0,108.0,325.0,3856.0,2021-02-11,2021,2,02-11,Thursday,MU
3070.0,266.0,78.0,111.0,341.0,3866.0,2021-02-12,2021,2,02-12,Friday,MU
3067.0,268.0,77.0,102.0,330.0,3844.0,2021-02-13,2021,2,02-13,Saturday,MU
2979.0,255.0,78.0,109.0,312.0,3733.0,2021-02-14,2021,2,02-14,Sunday,MU
3054.0,273.0,80.0,114.0,320.0,3841.0,2021-02-15,2021,2,02-15,Monday,MU
3058.0,266.0,80.0,121.0,313.0,3838.0,2021-02-16,2021,2,02-16,Tuesday,MU
3020.0,266.0,83.0,123.0,324.0,3816.0,2021-02-17,2021,2,02-17,Wednesday,MU
2968.0,263.0,86.0,120.0,363.0,3800.0,2021-02-18,2021,2,02-18,Thursday,MU
2907.0,259.0,90.0,117.0,363.0,3736.0,2021-02-19,2021,2,02-19,Friday,MU
2881.0,249.0,91.0,113.0,370.0,3704.0,2021-02-20,2021,2,02-20,Saturday,MU
2781.0,245.0,91.0,104.0,346.0,3567.0,2021-02-21,2021,2,02-21,Sunday,MU
2930.0,265.0,91.0,107.0,323.0,3716.0,2021-02-22,2021,2,02-22,Monday,MU
3001.0,286.0,91.0,108.0,341.0,3827.0,2021-02-23,2021,2,02-23,Tuesday,MU
3054.0,289.0,91.0,106.0,350.0,3890.0,2021-02-24,2021,2,02-24,Wednesday,MU
3079.0,312.0,91.0,120.0,332.0,3934.0,2021-02-25,2021,2,02-25,Thursday,MU
3091.0,304.0,91.0,122.0,374.0,3982.0,2021-02-26,2021,2,02-26,Friday,MU
3104.0,298.0,91.0,122.0,363.0,3978.0,2021-02-27,2021,2,02-27,Saturday,MU
3064.0,270.0,91.0,105.0,341.0,3871.0,2021-02-28,2021,2,02-28,Sunday,MU
3124.0,299.0,90.0,118.0,347.0,3978.0,2021-03-01,2021,3,03-01,Monday,MU
3177.0,302.0,91.0,112.0,355.0,4037.0,2021-03-02,2021,3,03-02,Tuesday,MU
3202.0,279.0,91.0,112.0,357.0,4041.0,2021-03-03,2021,3,03-03,Wednesday,MU
3190.0,275.0,91.0,127.0,377.0,4060.0,2021-03-04,2021,3,03-04,Thursday,MU
3248.0,290.0,90.0,133.0,352.0,4113.0,2021-03-05,2021,3,03-05,Friday,MU
3220.0,315.0,77.0,128.0,362.0,4102.0,2021-03-06,2021,3,03-06,Saturday,MU
3098.0,260.0,68.0,110.0,417.0,3953.0,2021-03-07,2021,3,03-07,Sunday,MU
3208.0,297.0,72.0,117.0,388.0,4082.0,2021-03-08,2021,3,03-08,Monday,MU
3303.0,305.0,86.0,117.0,368.0,4179.0,2021-03-09,2021,3,03-09,Tuesday,MU
3342.0,295.0,81.0,112.0,346.0,4176.0,2021-03-10,2021,3,03-10,Wednesday,MU
3313.0,286.0,84.0,125.0,358.0,4166.0,2021-03-11,2021,3,03-11,Thursday,MU
3179.0,265.0,85.0,129.0,359.0,4017.0,2021-03-12,2021,3,03-12,Friday,MU
3098.0,271.0,93.0,117.0,354.0,3933.0,2021-03-13,2021,3,03-13,Saturday,MU
3086.0,264.0,95.0,105.0,366.0,3916.0,2021-03-14,2021,3,03-14,Sunday,MU
3216.0,291.0,89.0,116.0,358.0,4070.0,2021-03-15,2021,3,03-15,Monday,MU
3262.0,326.0,88.0,117.0,342.0,4135.0,2021-03-16,2021,3,03-16,Tuesday,MU
3296.0,328.0,88.0,121.0,335.0,4168.0,2021-03-17,2021,3,03-17,Wednesday,MU
3338.0,304.0,86.0,114.0,332.0,4174.0,2021-03-18,2021,3,03-18,Thursday,MU
3329.0,294.0,83.0,118.0,319.0,4143.0,2021-03-19,2021,3,03-19,Friday,MU
3297.0,276.0,83.0,120.0,344.0,4120.0,2021-03-20,2021,3,03-20,Saturday,MU
3219.0,234.0,78.0,100.0,355.0,3986.0,2021-03-21,2021,3,03-21,Sunday,MU
3249.0,283.0,84.0,111.0,334.0,4061.0,2021-03-22,2021,3,03-22,Monday,MU
3167.0,287.0,86.0,122.0,358.0,4020.0,2021-03-23,2021,3,03-23,Tuesday,MU
3237.0,282.0,89.0,117.0,366.0,4091.0,2021-03-24,2021,3,03-24,Wednesday,MU
3287.0,294.0,96.0,111.0,349.0,4137.0,2021-03-25,2021,3,03-25,Thursday,MU
3270.0,300.0,98.0,128.0,358.0,4154.0,2021-03-26,2021,3,03-26,Friday,MU
3294.0,291.0,95.0,127.0,350.0,4157.0,2021-03-27,2021,3,03-27,Saturday,MU
3199.0,253.0,93.0,99.0,385.0,4029.0,2021-03-28,2021,3,03-28,Sunday,MU
2936.0,243.0,109.0,93.0,404.0,3785.0,2021-03-29,2021,3,03-29,Monday,MU
3030.0,262.0,93.0,100.0,436.0,3921.0,2021-03-30,2021,3,03-30,Tuesday,MU
3164.0,268.0,93.0,112.0,470.0,4107.0,2021-03-31,2021,3,03-31,Wednesday,MU
3165.0,300.0,89.0,105.0,424.0,4083.0,2021-04-01,2021,4,04-01,Thursday,MU
3211.0,307.0,90.0,115.0,414.0,4137.0,2021-04-02,2021,4,04-02,Friday,MU
3249.0,292.0,89.0,121.0,425.0,4176.0,2021-04-03,2021,4,04-03,Saturday,MU
3175.0,265.0,94.0,115.0,391.0,4040.0,2021-04-04,2021,4,04-04,Sunday,MU
3267.0,293.0,101.0,117.0,392.0,4170.0,2021-04-05,2021,4,04-05,Monday,MU
3252.0,302.0,101.0,125.0,380.0,4160.0,2021-04-06,2021,4,04-06,Tuesday,MU
3299.0,325.0,103.0,138.0,350.0,4215.0,2021-04-07,2021,4,04-07,Wednesday,MU
3351.0,310.0,99.0,149.0,343.0,4252.0,2021-04-08,2021,4,04-08,Thursday,MU
3329.0,289.0,108.0,133.0,352.0,4211.0,2021-04-09,2021,4,04-09,Friday,MU
3311.0,274.0,108.0,112.0,363.0,4168.0,2021-04-10,2021,4,04-10,Saturday,MU
3219.0,253.0,97.0,99.0,357.0,4025.0,2021-04-11,2021,4,04-11,Sunday,MU
3311.0,275.0,97.0,106.0,340.0,4129.0,2021-04-12,2021,4,04-12,Monday,MU
3360.0,251.0,97.0,107.0,321.0,4136.0,2021-04-13,2021,4,04-13,Tuesday,MU
3231.0,246.0,107.0,109.0,364.0,4057.0,2021-04-14,2021,4,04-14,Wednesday,MU
3219.0,249.0,107.0,103.0,356.0,4034.0,2021-04-15,2021,4,04-15,Thursday,MU
3230.0,252.0,107.0,99.0,367.0,4055.0,2021-04-16,2021,4,04-16,Friday,MU
3144.0,275.0,97.0,102.0,357.0,3975.0,2021-04-17,2021,4,04-17,Saturday,MU
3119.0,261.0,107.0,100.0,350.0,3937.0,2021-04-18,2021,4,04-18,Sunday,MU
3177.0,294.0,89.0,104.0,416.0,4080.0,2021-04-19,2021,4,04-19,Monday,MU
3226.0,277.0,84.0,113.0,401.0,4101.0,2021-04-20,2021,4,04-20,Tuesday,MU
3163.0,294.0,85.0,111.0,360.0,4013.0,2021-04-21,2021,4,04-21,Wednesday,MU
3058.0,293.0,90.0,103.0,385.0,3929.0,2021-04-22,2021,4,04-22,Thursday,MU
3013.0,309.0,91.0,97.0,413.0,3923.0,2021-04-23,2021,4,04-23,Friday,MU
3068.0,318.0,100.0,98.0,351.0,3935.0,2021-04-24,2021,4,04-24,Saturday,MU
2982.0,303.0,116.0,96.0,346.0,3843.0,2021-04-25,2021,4,04-25,Sunday,MU
3150.0,300.0,120.0,113.0,341.0,4024.0,2021-04-26,2021,4,04-26,Monday,MU
3179.0,306.0,122.0,120.0,348.0,4075.0,2021-04-27,2021,4,04-27,Tuesday,MU
3191.0,318.0,113.0,142.0,361.0,4125.0,2021-04-28,2021,4,04-28,Wednesday,MU
3190.0,334.0,109.0,136.0,357.0,4126.0,2021-04-29,2021,4,04-29,Thursday,MU
3170.0,323.0,109.0,134.0,335.0,4071.0,2021-04-30,2021,4,04-30,Friday,MU
3031.0,308.0,112.0,118.0,330.0,3899.0,2021-05-01,2021,5,05-01,Saturday,MU
2949.0,299.0,113.0,113.0,314.0,3788.0,2021-05-02,2021,5,05-02,Sunday,MU
2965.0,322.0,113.0,108.0,353.0,3861.0,2021-05-03,2021,5,05-03,Monday,MU
2978.0,348.0,117.0,111.0,343.0,3897.0,2021-05-04,2021,5,05-04,Tuesday,MU
2929.0,380.0,118.0,116.0,364.0,3907.0,2021-05-05,2021,5,05-05,Wednesday,MU
2880.0,414.0,118.0,116.0,355.0,3883.0,2021-05-06,2021,5,05-06,Thursday,MU
2860.0,391.0,118.0,117.0,328.0,3814.0,2021-05-07,2021,5,05-07,Friday,MU
2945.0,389.0,116.0,122.0,312.0,3884.0,2021-05-08,2021,5,05-08,Saturday,MU
2818.0,369.0,109.0,116.0,336.0,3748.0,2021-05-09,2021,5,05-09,Sunday,MU
2853.0,360.0,110.0,113.0,359.0,3795.0,2021-05-10,2021,5,05-10,Monday,MU
2779.0,362.0,111.0,110.0,417.0,3779.0,2021-05-11,2021,5,05-11,Tuesday,MU
2635.0,395.0,103.0,109.0,450.0,3692.0,2021-05-12,2021,5,05-12,Wednesday,MU
2486.0,433.0,103.0,106.0,467.0,3595.0,2021-05-13,2021,5,05-13,Thursday,MU
2663.0,417.0,104.0,106.0,403.0,3693.0,2021-05-14,2021,5,05-14,Friday,MU
2679.0,382.0,115.0,103.0,387.0,3666.0,2021-05-15,2021,5,05-15,Saturday,MU
2434.0,350.0,123.0,101.0,498.0,3506.0,2021-05-16,2021,5,05-16,Sunday,MU
2402.0,370.0,124.0,102.0,544.0,3542.0,2021-05-17,2021,5,05-17,Monday,MU
2318.0,375.0,125.0,89.0,469.0,3376.0,2021-05-18,2021,5,05-18,Tuesday,MU
2220.0,394.0,125.0,89.0,415.0,3243.0,2021-05-19,2021,5,05-19,Wednesday,MU
2198.0,430.0,125.0,81.0,430.0,3264.0,2021-05-20,2021,5,05-20,Thursday,MU
2237.0,450.0,128.0,76.0,471.0,3362.0,2021-05-21,2021,5,05-21,Friday,MU
2367.0,450.0,130.0,76.0,422.0,3445.0,2021-05-22,2021,5,05-22,Saturday,MU
2388.0,425.0,130.0,73.0,453.0,3469.0,2021-05-23,2021,5,05-23,Sunday,MU
2485.0,439.0,130.0,76.0,463.0,3593.0,2021-05-24,2021,5,05-24,Monday,MU
2446.0,410.0,121.0,82.0,536.0,3595.0,2021-05-25,2021,5,05-25,Tuesday,MU
2359.0,391.0,106.0,87.0,634.0,3577.0,2021-05-26,2021,5,05-26,Wednesday,MU
2332.0,449.0,106.0,89.0,637.0,3613.0,2021-05-27,2021,5,05-27,Thursday,MU
2414.0,528.0,110.0,94.0,582.0,3728.0,2021-05-28,2021,5,05-28,Friday,MU
2541.0,545.0,115.0,102.0,528.0,3831.0,2021-05-29,2021,5,05-29,Saturday,MU
2433.0,515.0,121.0,93.0,545.0,3707.0,2021-05-30,2021,5,05-30,Sunday,MU
2516.0,522.0,128.0,90.0,583.0,3839.0,2021-05-31,2021,5,05-31,Monday,MU
2359.0,507.0,125.0,98.0,530.0,3619.0,2021-06-01,2021,6,06-01,Tuesday,MU
2566.0,497.0,122.0,111.0,424.0,3720.0,2021-06-02,2021,6,06-02,Wednesday,MU
2679.0,486.0,119.0,108.0,339.0,3731.0,2021-06-03,2021,6,06-03,Thursday,MU
2745.0,479.0,120.0,116.0,311.0,3771.0,2021-06-04,2021,6,06-04,Friday,MU
2662.0,468.0,125.0,109.0,326.0,3690.0,2021-06-05,2021,6,06-05,Saturday,MU
2572.0,467.0,125.0,102.0,341.0,3607.0,2021-06-06,2021,6,06-06,Sunday,MU
2640.0,521.0,125.0,104.0,481.0,3871.0,2021-06-07,2021,6,06-07,Monday,MU
2657.0,534.0,124.0,105.0,575.0,3995.0,2021-06-08,2021,6,06-08,Tuesday,MU
2599.0,563.0,124.0,107.0,632.0,4025.0,2021-06-09,2021,6,06-09,Wednesday,MU
2543.0,556.0,127.0,106.0,666.0,3998.0,2021-06-10,2021,6,06-10,Thursday,MU
2391.0,575.0,128.0,101.0,688.0,3883.0,2021-06-11,2021,6,06-11,Friday,MU
2362.0,591.0,128.0,103.0,664.0,3848.0,2021-06-12,2021,6,06-12,Saturday,MU
2206.0,606.0,128.0,94.0,636.0,3670.0,2021-06-13,2021,6,06-13,Sunday,MU
2408.0,636.0,128.0,101.0,610.0,3883.0,2021-06-14,2021,6,06-14,Monday,MU
2388.0,616.0,128.0,103.0,655.0,3890.0,2021-06-15,2021,6,06-15,Tuesday,MU
2432.0,631.0,123.0,92.0,587.0,3865.0,2021-06-16,2021,6,06-16,Wednesday,MU
2477.0,625.0,122.0,90.0,544.0,3858.0,2021-06-17,2021,6,06-17,Thursday,MU
2507.0,611.0,120.0,92.0,524.0,3854.0,2021-06-18,2021,6,06-18,Friday,MU
2435.0,589.0,110.0,91.0,547.0,3772.0,2021-06-19,2021,6,06-19,Saturday,MU
2256.0,580.0,107.0,89.0,623.0,3655.0,2021-06-20,2021,6,06-20,Sunday,MU
2537.0,646.0,119.0,92.0,550.0,3944.0,2021-06-21,2021,6,06-21,Monday,MU
2756.0,669.0,97.0,98.0,513.0,4133.0,2021-06-22,2021,6,06-22,Tuesday,MU
2841.0,648.0,99.0,100.0,488.0,4176.0,2021-06-23,2021,6,06-23,Wednesday,MU
2756.0,614.0,103.0,95.0,582.0,4150.0,2021-06-24,2021,6,06-24,Thursday,MU
2739.0,612.0,107.0,90.0,623.0,4171.0,2021-06-25,2021,6,06-25,Friday,MU
2728.0,620.0,106.0,93.0,593.0,4140.0,2021-06-26,2021,6,06-26,Saturday,MU
2773.0,617.0,107.0,97.0,415.0,4009.0,2021-06-27,2021,6,06-27,Sunday,MU
3008.0,642.0,106.0,95.0,383.0,4234.0,2021-06-28,2021,6,06-28,Monday,MU
3131.0,658.0,105.0,111.0,405.0,4410.0,2021-06-29,2021,6,06-29,Tuesday,MU
3052.0,661.0,106.0,117.0,550.0,4486.0,2021-06-30,2021,6,06-30,Wednesday,MU
2951.0,669.0,108.0,115.0,576.0,4419.0,2021-07-01,2021,7,07-01,Thursday,MU
2808.0,667.0,109.0,120.0,616.0,4320.0,2021-07-02,2021,7,07-02,Friday,MU
2878.0,668.0,109.0,111.0,540.0,4306.0,2021-07-03,2021,7,07-03,Saturday,MU
2957.0,657.0,106.0,105.0,450.0,4275.0,2021-07-04,2021,7,07-04,Sunday,MU
3140.0,692.0,105.0,113.0,389.0,4439.0,2021-07-05,2021,7,07-05,Monday,MU
3254.0,692.0,105.0,121.0,381.0,4553.0,2021-07-06,2021,7,07-06,Tuesday,MU
3212.0,680.0,107.0,119.0,450.0,4568.0,2021-07-07,2021,7,07-07,Wednesday,MU
3129.0,648.0,108.0,104.0,485.0,4474.0,2021-07-08,2021,7,07-08,Thursday,MU
3089.0,653.0,109.0,102.0,456.0,4409.0,2021-07-09,2021,7,07-09,Friday,MU
3092.0,632.0,109.0,101.0,462.0,4396.0,2021-07-10,2021,7,07-10,Saturday,MU
2912.0,612.0,109.0,96.0,423.0,4152.0,2021-07-11,2021,7,07-11,Sunday,MU
2863.0,615.0,101.0,95.0,466.0,4140.0,2021-07-12,2021,7,07-12,Monday,MU
2840.0,612.0,99.0,91.0,491.0,4133.0,2021-07-13,2021,7,07-13,Tuesday,MU
2780.0,644.0,99.0,91.0,449.0,4063.0,2021-07-14,2021,7,07-14,Wednesday,MU
2839.0,667.0,100.0,89.0,422.0,4117.0,2021-07-15,2021,7,07-15,Thursday,MU
3003.0,695.0,103.0,93.0,409.0,4303.0,2021-07-16,2021,7,07-16,Friday,MU
3037.0,679.0,104.0,98.0,417.0,4335.0,2021-07-17,2021,7,07-17,Saturday,MU
2655.0,647.0,104.0,88.0,522.0,4016.0,2021-07-18,2021,7,07-18,Sunday,MU
2434.0,630.0,104.0,81.0,672.0,3921.0,2021-07-19,2021,7,07-19,Monday,MU
2359.0,627.0,105.0,81.0,695.0,3867.0,2021-07-20,2021,7,07-20,Tuesday,MU
2335.0,634.0,105.0,79.0,677.0,3830.0,2021-07-21,2021,7,07-21,Wednesday,MU
2401.0,663.0,105.0,89.0,629.0,3887.0,2021-07-22,2021,7,07-22,Thursday,MU
2545.0,678.0,105.0,95.0,562.0,3985.0,2021-07-23,2021,7,07-23,Friday,MU
2529.0,690.0,105.0,91.0,606.0,4021.0,2021-07-24,2021,7,07-24,Saturday,MU
2472.0,667.0,105.0,85.0,637.0,3966.0,2021-07-25,2021,7,07-25,Sunday,MU
2540.0,685.0,100.0,85.0,703.0,4113.0,2021-07-26,2021,7,07-26,Monday,MU
2485.0,660.0,101.0,85.0,733.0,4064.0,2021-07-27,2021,7,07-27,Tuesday,MU
2258.0,665.0,101.0,93.0,735.0,3852.0,2021-07-28,2021,7,07-28,Wednesday,MU
2258.0,684.0,101.0,93.0,705.0,3841.0,2021-07-29,2021,7,07-29,Thursday,MU
2209.0,705.0,101.0,93.0,718.0,3826.0,2021-07-30,2021,7,07-30,Friday,MU
2211.0,710.0,101.0,94.0,714.0,3830.0,2021-07-31,2021,7,07-31,Saturday,MU
2089.0,718.0,101.0,88.0,714.0,3710.0,2021-08-01,2021,8,08-01,Sunday,MU
2310.0,744.0,96.0,89.0,711.0,3950.0,2021-08-02,2021,8,08-02,Monday,MU
2393.0,751.0,97.0,95.0,714.0,4050.0,2021-08-03,2021,8,08-03,Tuesday,MU
2476.0,751.0,99.0,94.0,705.0,4125.0,2021-08-04,2021,8,08-04,Wednesday,MU
2634.0,759.0,100.0,95.0,660.0,4248.0,2021-08-05,2021,8,08-05,Thursday,MU
2745.0,766.0,100.0,98.0,600.0,4309.0,2021-08-06,2021,8,08-06,Friday,MU
2872.0,778.0,95.0,115.0,465.0,4325.0,2021-08-07,2021,8,08-07,Saturday,MU
2825.0,745.0,97.0,87.0,413.0,4167.0,2021-08-08,2021,8,08-08,Sunday,MU
2926.0,730.0,97.0,90.0,484.0,4327.0,2021-08-09,2021,8,08-09,Monday,MU
2978.0,735.0,97.0,88.0,532.0,4430.0,2021-08-10,2021,8,08-10,Tuesday,MU
3010.0,748.0,87.0,86.0,542.0,4473.0,2021-08-11,2021,8,08-11,Wednesday,MU
3068.0,736.0,66.0,93.0,549.0,4512.0,2021-08-12,2021,8,08-12,Thursday,MU
3098.0,739.0,66.0,93.0,540.0,4536.0,2021-08-13,2021,8,08-13,Friday,MU
3044.0,690.0,65.0,89.0,642.0,4530.0,2021-08-14,2021,8,08-14,Saturday,MU
2900.0,729.0,70.0,88.0,549.0,4336.0,2021-08-15,2021,8,08-15,Sunday,MU
3092.0,739.0,87.0,124.0,403.0,4445.0,2021-08-16,2021,8,08-16,Monday,MU
3163.0,713.0,95.0,152.0,406.0,4529.0,2021-08-17,2021,8,08-17,Tuesday,MU
3064.0,692.0,96.0,126.0,499.0,4477.0,2021-08-18,2021,8,08-18,Wednesday,MU
2993.0,693.0,96.0,122.0,553.0,4457.0,2021-08-19,2021,8,08-19,Thursday,MU
2961.0,706.0,96.0,115.0,416.0,4294.0,2021-08-20,2021,8,08-20,Friday,MU
2873.0,695.0,96.0,103.0,322.0,4089.0,2021-08-21,2021,8,08-21,Saturday,MU
2726.0,623.0,96.0,85.0,292.0,3822.0,2021-08-22,2021,8,08-22,Sunday,MU
2799.0,687.0,99.0,96.0,366.0,4047.0,2021-08-23,2021,8,08-23,Monday,MU
2899.0,712.0,92.0,96.0,467.0,4266.0,2021-08-24,2021,8,08-24,Tuesday,MU
2898.0,719.0,90.0,102.0,530.0,4339.0,2021-08-25,2021,8,08-25,Wednesday,MU
2856.0,725.0,90.0,134.0,550.0,4355.0,2021-08-26,2021,8,08-26,Thursday,MU
2903.0,731.0,92.0,159.0,477.0,4362.0,2021-08-27,2021,8,08-27,Friday,MU
2916.0,720.0,91.0,168.0,407.0,4302.0,2021-08-28,2021,8,08-28,Saturday,MU
2810.0,658.0,87.0,163.0,413.0,4131.0,2021-08-29,2021,8,08-29,Sunday,MU
2826.0,650.0,84.0,142.0,423.0,4125.0,2021-08-30,2021,8,08-30,Monday,MU
2790.0,649.0,88.0,129.0,425.0,4081.0,2021-08-31,2021,8,08-31,Tuesday,MU
2781.0,650.0,88.0,108.0,400.0,4027.0,2021-09-01,2021,9,09-01,Wednesday,MU
2817.0,676.0,95.0,105.0,371.0,4064.0,2021-09-02,2021,9,09-02,Thursday,MU
2817.0,652.0,110.0,115.0,346.0,4040.0,2021-09-03,2021,9,09-03,Friday,MU
2702.0,609.0,120.0,111.0,451.0,3993.0,2021-09-04,2021,9,09-04,Saturday,MU
2648.0,584.0,123.0,104.0,433.0,3892.0,2021-09-05,2021,9,09-05,Sunday,MU
2766.0,604.0,123.0,109.0,439.0,4041.0,2021-09-06,2021,9,09-06,Monday,MU
2645.0,611.0,123.0,113.0,495.0,3987.0,2021-09-07,2021,9,09-07,Tuesday,MU
2584.0,639.0,121.0,101.0,553.0,3998.0,2021-09-08,2021,9,09-08,Wednesday,MU
2687.0,643.0,120.0,94.0,523.0,4067.0,2021-09-09,2021,9,09-09,Thursday,MU
2590.0,631.0,120.0,96.0,520.0,3957.0,2021-09-10,2021,9,09-10,Friday,MU
2413.0,653.0,120.0,94.0,500.0,3780.0,2021-09-11,2021,9,09-11,Saturday,MU
2206.0,670.0,120.0,88.0,561.0,3645.0,2021-09-12,2021,9,09-12,Sunday,MU
2294.0,720.0,120.0,89.0,578.0,3801.0,2021-09-13,2021,9,09-13,Monday,MU
2309.0,729.0,120.0,82.0,526.0,3766.0,2021-09-14,2021,9,09-14,Tuesday,MU
2447.0,747.0,122.0,76.0,450.0,3842.0,2021-09-15,2021,9,09-15,Wednesday,MU
2490.0,695.0,124.0,79.0,457.0,3845.0,2021-09-16,2021,9,09-16,Thursday,MU
2569.0,661.0,123.0,74.0,421.0,3848.0,2021-09-17,2021,9,09-17,Friday,MU
2719.0,694.0,114.0,74.0,360.0,3961.0,2021-09-18,2021,9,09-18,Saturday,MU
2771.0,678.0,114.0,76.0,327.0,3966.0,2021-09-19,2021,9,09-19,Sunday,MU
2814.0,696.0,114.0,110.0,353.0,4087.0,2021-09-20,2021,9,09-20,Monday,MU
2713.0,658.0,114.0,114.0,416.0,4015.0,2021-09-21,2021,9,09-21,Tuesday,MU
2594.0,660.0,113.0,108.0,402.0,3877.0,2021-09-22,2021,9,09-22,Wednesday,MU
2598.0,648.0,115.0,91.0,366.0,3818.0,2021-09-23,2021,9,09-23,Thursday,MU
2633.0,689.0,113.0,101.0,432.0,3968.0,2021-09-24,2021,9,09-24,Friday,MU
2598.0,665.0,118.0,100.0,387.0,3868.0,2021-09-25,2021,9,09-25,Saturday,MU
2527.0,618.0,123.0,90.0,364.0,3722.0,2021-09-26,2021,9,09-26,Sunday,MU
2574.0,586.0,123.0,90.0,424.0,3797.0,2021-09-27,2021,9,09-27,Monday,MU
2516.0,602.0,123.0,88.0,520.0,3849.0,2021-09-28,2021,9,09-28,Tuesday,MU
2518.0,636.0,128.0,93.0,504.0,3879.0,2021-09-29,2021,9,09-29,Wednesday,MU
2611.0,660.0,129.0,102.0,418.0,3920.0,2021-09-30,2021,9,09-30,Thursday,MU
2701.0,649.0,128.0,104.0,318.0,3900.0,2021-10-01,2021,10,10-01,Friday,MU
2585.0,618.0,129.0,106.0,278.0,3716.0,2021-10-02,2021,10,10-02,Saturday,MU
2539.0,622.0,129.0,85.0,329.0,3704.0,2021-10-03,2021,10,10-03,Sunday,MU
2666.0,655.0,128.0,109.0,345.0,3903.0,2021-10-04,2021,10,10-04,Monday,MU
2722.0,630.0,128.0,140.0,288.0,3908.0,2021-10-05,2021,10,10-05,Tuesday,MU
