coal,hydro,nuclear,gas_naptha_diesel,res,total,date,year,month,month_date,weekday,unit
2599.0,185.0,122.0,110.0,246.0,3262.0,2018-02-04,2018,2,02-04,Sunday,MU
2692.0,194.0,122.0,112.0,239.0,3359.0,2018-02-05,2018,2,02-05,Monday,MU
2758.0,202.0,117.0,112.0,209.0,3398.0,2018-02-06,2018,2,02-06,Tuesday,MU
2791.0,222.0,117.0,110.0,163.0,3403.0,2018-02-07,2018,2,02-07,Wednesday,MU
2775.0,214.0,117.0,110.0,171.0,3387.0,2018-02-08,2018,2,02-08,Thursday,MU
2800.0,219.0,121.0,109.0,169.0,3418.0,2018-02-09,2018,2,02-09,Friday,MU
2762.0,217.0,122.0,108.0,187.0,3396.0,2018-02-10,2018,2,02-10,Saturday,MU
2574.0,171.0,122.0,107.0,228.0,3202.0,2018-02-11,2018,2,02-11,Sunday,MU
2572.0,209.0,122.0,105.0,198.0,3206.0,2018-02-12,2018,2,02-12,Monday,MU
2617.0,196.0,122.0,106.0,221.0,3262.0,2018-02-13,2018,2,02-13,Tuesday,MU
2587.0,187.0,122.0,105.0,284.0,3285.0,2018-02-14,2018,2,02-14,Wednesday,MU
2611.0,201.0,122.0,105.0,275.0,3314.0,2018-02-15,2018,2,02-15,Thursday,MU
2741.0,206.0,101.0,112.0,206.0,3366.0,2018-02-16,2018,2,02-16,Friday,MU
2728.0,212.0,101.0,112.0,189.0,3342.0,2018-02-17,2018,2,02-17,Saturday,MU
2653.0,193.0,121.0,108.0,198.0,3273.0,2018-02-18,2018,2,02-18,Sunday,MU
2695.0,221.0,96.0,111.0,215.0,3338.0,2018-02-19,2018,2,02-19,Monday,MU
2766.0,231.0,87.0,113.0,222.0,3419.0,2018-02-20,2018,2,02-20,Tuesday,MU
2785.0,226.0,87.0,113.0,222.0,3433.0,2018-02-21,2018,2,02-21,Wednesday,MU
2817.0,234.0,84.0,120.0,210.0,3465.0,2018-02-22,2018,2,02-22,Thursday,MU
2802.0,223.0,84.0,122.0,242.0,3473.0,2018-02-23,2018,2,02-23,Friday,MU
2757.0,224.0,78.0,87.0,257.0,3403.0,2018-02-24,2018,2,02-24,Saturday,MU
2718.0,192.0,96.0,111.0,285.0,3402.0,2018-02-25,2018,2,02-25,Sunday,MU
2761.0,234.0,99.0,111.0,251.0,3456.0,2018-02-26,2018,2,02-26,Monday,MU
2808.0,243.0,99.0,116.0,259.0,3525.0,2018-02-27,2018,2,02-27,Tuesday,MU
2860.0,247.0,99.0,117.0,228.0,3551.0,2018-02-28,2018,2,02-28,Wednesday,MU
2840.0,236.0,99.0,116.0,229.0,3520.0,2018-03-01,2018,3,03-01,Thursday,MU
2585.0,194.0,98.0,93.0,244.0,3214.0,2018-03-02,2018,3,03-02,Friday,MU
2616.0,234.0,99.0,95.0,245.0,3289.0,2018-03-03,2018,3,03-03,Saturday,MU
2755.0,219.0,99.0,100.0,216.0,3389.0,2018-03-04,2018,3,03-04,Sunday,MU
2765.0,259.0,99.0,108.0,219.0,3450.0,2018-03-05,2018,3,03-05,Monday,MU
2815.0,251.0,94.0,117.0,235.0,3512.0,2018-03-06,2018,3,03-06,Tuesday,MU
2841.0,247.0,92.0,111.0,249.0,3540.0,2018-03-07,2018,3,03-07,Wednesday,MU
2875.0,258.0,76.0,112.0,249.0,3570.0,2018-03-08,2018,3,03-08,Thursday,MU
2873.0,265.0,71.0,115.0,245.0,3569.0,2018-03-09,2018,3,03-09,Friday,MU
2850.0,248.0,73.0,117.0,236.0,3524.0,2018-03-10,2018,3,03-10,Saturday,MU
2810.0,209.0,71.0,116.0,238.0,3444.0,2018-03-11,2018,3,03-11,Sunday,MU
2868.0,231.0,76.0,120.0,261.0,3556.0,2018-03-12,2018,3,03-12,Monday,MU
2869.0,235.0,87.0,122.0,267.0,3580.0,2018-03-13,2018,3,03-13,Tuesday,MU
2863.0,245.0,95.0,125.0,265.0,3593.0,2018-03-14,2018,3,03-14,Wednesday,MU
2876.0,250.0,98.0,131.0,213.0,3568.0,2018-03-15,2018,3,03-15,Thursday,MU
2839.0,224.0,98.0,127.0,205.0,3493.0,2018-03-16,2018,3,03-16,Friday,MU
2732.0,223.0,98.0,126.0,203.0,3382.0,2018-03-17,2018,3,03-17,Saturday,MU
2667.0,192.0,98.0,145.0,200.0,3302.0,2018-03-18,2018,3,03-18,Sunday,MU
2767.0,220.0,98.0,127.0,243.0,3455.0,2018-03-19,2018,3,03-19,Monday,MU
2816.0,229.0,98.0,126.0,238.0,3507.0,2018-03-20,2018,3,03-20,Tuesday,MU
2810.0,227.0,97.0,123.0,261.0,3518.0,2018-03-21,2018,3,03-21,Wednesday,MU
2854.0,228.0,93.0,125.0,250.0,3550.0,2018-03-22,2018,3,03-22,Thursday,MU
2905.0,232.0,94.0,140.0,236.0,3607.0,2018-03-23,2018,3,03-23,Friday,MU
2894.0,242.0,98.0,131.0,225.0,3590.0,2018-03-24,2018,3,03-24,Saturday,MU
2781.0,203.0,95.0,122.0,248.0,3449.0,2018-03-25,2018,3,03-25,Sunday,MU
2900.0,257.0,85.0,119.0,222.0,3583.0,2018-03-26,2018,3,03-26,Monday,MU
2931.0,271.0,88.0,117.0,230.0,3637.0,2018-03-27,2018,3,03-27,Tuesday,MU
2983.0,244.0,97.0,129.0,231.0,3684.0,2018-03-28,2018,3,03-28,Wednesday,MU
2965.0,251.0,98.0,121.0,229.0,3664.0,2018-03-29,2018,3,03-29,Thursday,MU
2895.0,218.0,100.0,118.0,253.0,3584.0,2018-03-30,2018,3,03-30,Friday,MU
2773.0,197.0,105.0,122.0,285.0,3482.0,2018-03-31,2018,3,03-31,Saturday,MU
2751.0,195.0,107.0,124.0,247.0,3424.0,2018-04-01,2018,4,04-01,Sunday,MU
2717.0,229.0,107.0,121.0,237.0,3411.0,2018-04-02,2018,4,04-02,Monday,MU
2851.0,262.0,108.0,129.0,224.0,3574.0,2018-04-03,2018,4,04-03,Tuesday,MU
2897.0,267.0,108.0,126.0,237.0,3635.0,2018-04-04,2018,4,04-04,Wednesday,MU
2892.0,250.0,107.0,132.0,253.0,3634.0,2018-04-05,2018,4,04-05,Thursday,MU
2883.0,243.0,104.0,137.0,225.0,3592.0,2018-04-06,2018,4,04-06,Friday,MU
2776.0,224.0,102.0,126.0,239.0,3467.0,2018-04-07,2018,4,04-07,Saturday,MU
2641.0,232.0,103.0,128.0,225.0,3329.0,2018-04-08,2018,4,04-08,Sunday,MU
2737.0,240.0,104.0,125.0,230.0,3436.0,2018-04-09,2018,4,04-09,Monday,MU
2802.0,263.0,104.0,122.0,233.0,3524.0,2018-04-10,2018,4,04-10,Tuesday,MU
2760.0,248.0,101.0,127.0,236.0,3472.0,2018-04-11,2018,4,04-11,Wednesday,MU
2716.0,258.0,101.0,139.0,231.0,3445.0,2018-04-12,2018,4,04-12,Thursday,MU
2773.0,281.0,102.0,142.0,241.0,3539.0,2018-04-13,2018,4,04-13,Friday,MU
2783.0,272.0,103.0,142.0,233.0,3533.0,2018-04-14,2018,4,04-14,Saturday,MU
2736.0,211.0,103.0,137.0,243.0,3430.0,2018-04-15,2018,4,04-15,Sunday,MU
2888.0,243.0,102.0,138.0,226.0,3597.0,2018-04-16,2018,4,04-16,Monday,MU
2930.0,246.0,100.0,137.0,247.0,3660.0,2018-04-17,2018,4,04-17,Tuesday,MU
2888.0,244.0,100.0,146.0,257.0,3635.0,2018-04-18,2018,4,04-18,Wednesday,MU
2926.0,241.0,100.0,148.0,291.0,3706.0,2018-04-19,2018,4,04-19,Thursday,MU
2772.0,249.0,100.0,139.0,331.0,3591.0,2018-04-20,2018,4,04-20,Friday,MU
2901.0,281.0,100.0,136.0,255.0,3673.0,2018-04-21,2018,4,04-21,Saturday,MU
2779.0,232.0,100.0,135.0,262.0,3508.0,2018-04-22,2018,4,04-22,Sunday,MU
2898.0,278.0,100.0,140.0,240.0,3656.0,2018-04-23,2018,4,04-23,Monday,MU
2908.0,283.0,100.0,137.0,268.0,3696.0,2018-04-24,2018,4,04-24,Tuesday,MU
2908.0,284.0,100.0,136.0,298.0,3726.0,2018-04-25,2018,4,04-25,Wednesday,MU
2906.0,293.0,100.0,143.0,280.0,3722.0,2018-04-26,2018,4,04-26,Thursday,MU
2928.0,303.0,100.0,143.0,265.0,3739.0,2018-04-27,2018,4,04-27,Friday,MU
2941.0,319.0,84.0,146.0,275.0,3765.0,2018-04-28,2018,4,04-28,Saturday,MU
2772.0,294.0,74.0,140.0,334.0,3614.0,2018-04-29,2018,4,04-29,Sunday,MU
2685.0,305.0,75.0,138.0,387.0,3590.0,2018-04-30,2018,4,04-30,Monday,MU
2615.0,295.0,88.0,139.0,372.0,3509.0,2018-05-01,2018,5,05-01,Tuesday,MU
2664.0,343.0,98.0,134.0,339.0,3578.0,2018-05-02,2018,5,05-02,Wednesday,MU
2545.0,377.0,84.0,122.0,285.0,3413.0,2018-05-03,2018,5,05-03,Thursday,MU
2733.0,370.0,88.0,130.0,236.0,3557.0,2018-05-04,2018,5,05-04,Friday,MU
2845.0,373.0,91.0,144.0,240.0,3693.0,2018-05-05,2018,5,05-05,Saturday,MU
2736.0,316.0,91.0,131.0,296.0,3570.0,2018-05-06,2018,5,05-06,Sunday,MU
2837.0,349.0,91.0,131.0,306.0,3714.0,2018-05-07,2018,5,05-07,Monday,MU
2782.0,367.0,91.0,127.0,304.0,3671.0,2018-05-08,2018,5,05-08,Tuesday,MU
2800.0,355.0,91.0,128.0,259.0,3633.0,2018-05-09,2018,5,05-09,Wednesday,MU
2863.0,361.0,91.0,137.0,237.0,3689.0,2018-05-10,2018,5,05-10,Thursday,MU
2909.0,305.0,91.0,144.0,295.0,3744.0,2018-05-11,2018,5,05-11,Friday,MU
2844.0,310.0,91.0,146.0,340.0,3731.0,2018-05-12,2018,5,05-12,Saturday,MU
2681.0,298.0,91.0,132.0,276.0,3478.0,2018-05-13,2018,5,05-13,Sunday,MU
2617.0,336.0,91.0,124.0,280.0,3448.0,2018-05-14,2018,5,05-14,Monday,MU
2829.0,352.0,90.0,126.0,246.0,3643.0,2018-05-15,2018,5,05-15,Tuesday,MU
2840.0,340.0,91.0,133.0,249.0,3653.0,2018-05-16,2018,5,05-16,Wednesday,MU
2889.0,347.0,94.0,139.0,268.0,3737.0,2018-05-17,2018,5,05-17,Thursday,MU
2872.0,364.0,90.0,136.0,302.0,3764.0,2018-05-18,2018,5,05-18,Friday,MU
2861.0,358.0,95.0,145.0,301.0,3760.0,2018-05-19,2018,5,05-19,Saturday,MU
2783.0,329.0,95.0,127.0,332.0,3666.0,2018-05-20,2018,5,05-20,Sunday,MU
2932.0,351.0,95.0,136.0,315.0,3829.0,2018-05-21,2018,5,05-21,Monday,MU
3045.0,365.0,94.0,136.0,270.0,3910.0,2018-05-22,2018,5,05-22,Tuesday,MU
3033.0,380.0,94.0,136.0,259.0,3902.0,2018-05-23,2018,5,05-23,Wednesday,MU
3005.0,384.0,95.0,140.0,291.0,3915.0,2018-05-24,2018,5,05-24,Thursday,MU
2972.0,397.0,90.0,133.0,297.0,3889.0,2018-05-25,2018,5,05-25,Friday,MU
2956.0,427.0,84.0,127.0,263.0,3857.0,2018-05-26,2018,5,05-26,Saturday,MU
2906.0,411.0,87.0,130.0,279.0,3813.0,2018-05-27,2018,5,05-27,Sunday,MU
2980.0,394.0,92.0,141.0,324.0,3931.0,2018-05-28,2018,5,05-28,Monday,MU
2874.0,355.0,96.0,141.0,440.0,3906.0,2018-05-29,2018,5,05-29,Tuesday,MU
2928.0,381.0,105.0,137.0,401.0,3952.0,2018-05-30,2018,5,05-30,Wednesday,MU
2966.0,405.0,107.0,136.0,350.0,3964.0,2018-05-31,2018,5,05-31,Thursday,MU
2854.0,422.0,106.0,129.0,314.0,3825.0,2018-06-01,2018,6,06-01,Friday,MU
2634.0,426.0,107.0,115.0,324.0,3606.0,2018-06-02,2018,6,06-02,Saturday,MU
2558.0,422.0,107.0,110.0,388.0,3585.0,2018-06-03,2018,6,06-03,Sunday,MU
2769.0,455.0,107.0,119.0,372.0,3822.0,2018-06-04,2018,6,06-04,Monday,MU
2797.0,473.0,107.0,121.0,361.0,3859.0,2018-06-05,2018,6,06-05,Tuesday,MU
2685.0,475.0,105.0,116.0,381.0,3762.0,2018-06-06,2018,6,06-06,Wednesday,MU
2684.0,473.0,105.0,112.0,430.0,3804.0,2018-06-07,2018,6,06-07,Thursday,MU
2659.0,445.0,104.0,108.0,463.0,3779.0,2018-06-08,2018,6,06-08,Friday,MU
2455.0,452.0,101.0,113.0,491.0,3612.0,2018-06-09,2018,6,06-09,Saturday,MU
2290.0,467.0,103.0,108.0,474.0,3442.0,2018-06-10,2018,6,06-10,Sunday,MU
2404.0,487.0,107.0,113.0,547.0,3658.0,2018-06-11,2018,6,06-11,Monday,MU
2419.0,474.0,106.0,116.0,601.0,3716.0,2018-06-12,2018,6,06-12,Tuesday,MU
2439.0,485.0,106.0,116.0,605.0,3751.0,2018-06-13,2018,6,06-13,Wednesday,MU
2557.0,508.0,106.0,116.0,532.0,3819.0,2018-06-14,2018,6,06-14,Thursday,MU
2629.0,504.0,107.0,124.0,520.0,3884.0,2018-06-15,2018,6,06-15,Friday,MU
2591.0,496.0,107.0,121.0,509.0,3824.0,2018-06-16,2018,6,06-16,Saturday,MU
2390.0,477.0,107.0,116.0,491.0,3581.0,2018-06-17,2018,6,06-17,Sunday,MU
2621.0,466.0,107.0,118.0,436.0,3748.0,2018-06-18,2018,6,06-18,Monday,MU
2747.0,466.0,107.0,128.0,394.0,3842.0,2018-06-19,2018,6,06-19,Tuesday,MU
2839.0,484.0,107.0,134.0,376.0,3940.0,2018-06-20,2018,6,06-20,Wednesday,MU
2877.0,456.0,107.0,137.0,377.0,3954.0,2018-06-21,2018,6,06-21,Thursday,MU
2900.0,443.0,104.0,141.0,383.0,3971.0,2018-06-22,2018,6,06-22,Friday,MU
2855.0,452.0,102.0,140.0,367.0,3916.0,2018-06-23,2018,6,06-23,Saturday,MU
2663.0,440.0,102.0,126.0,428.0,3759.0,2018-06-24,2018,6,06-24,Sunday,MU
2712.0,441.0,102.0,123.0,463.0,3841.0,2018-06-25,2018,6,06-25,Monday,MU
2594.0,444.0,100.0,123.0,513.0,3774.0,2018-06-26,2018,6,06-26,Tuesday,MU
2535.0,445.0,103.0,119.0,460.0,3662.0,2018-06-27,2018,6,06-27,Wednesday,MU
2400.0,471.0,106.0,111.0,385.0,3473.0,2018-06-28,2018,6,06-28,Thursday,MU
2492.0,486.0,106.0,115.0,330.0,3529.0,2018-06-29,2018,6,06-29,Friday,MU
2594.0,512.0,104.0,114.0,296.0,3620.0,2018-06-30,2018,6,06-30,Saturday,MU
2520.0,498.0,99.0,116.0,303.0,3536.0,2018-07-01,2018,7,07-01,Sunday,MU
2483.0,513.0,98.0,122.0,425.0,3641.0,2018-07-02,2018,7,07-02,Monday,MU
2368.0,517.0,98.0,124.0,461.0,3568.0,2018-07-03,2018,7,07-03,Tuesday,MU
2319.0,510.0,99.0,127.0,499.0,3554.0,2018-07-04,2018,7,07-04,Wednesday,MU
1911.0,488.0,72.0,103.0,472.0,3046.0,2018-07-05,2018,7,07-05,Thursday,MU
2592.0,483.0,100.0,146.0,448.0,3769.0,2018-07-06,2018,7,07-06,Friday,MU
2627.0,487.0,102.0,140.0,456.0,3812.0,2018-07-07,2018,7,07-07,Saturday,MU
2523.0,490.0,102.0,135.0,469.0,3719.0,2018-07-08,2018,7,07-08,Sunday,MU
2593.0,516.0,102.0,137.0,475.0,3823.0,2018-07-09,2018,7,07-09,Monday,MU
2636.0,528.0,102.0,137.0,483.0,3886.0,2018-07-10,2018,7,07-10,Tuesday,MU
2572.0,519.0,102.0,127.0,514.0,3834.0,2018-07-11,2018,7,07-11,Wednesday,MU
2481.0,533.0,102.0,124.0,484.0,3724.0,2018-07-12,2018,7,07-12,Thursday,MU
2430.0,526.0,103.0,123.0,455.0,3637.0,2018-07-13,2018,7,07-13,Friday,MU
2390.0,530.0,103.0,110.0,422.0,3555.0,2018-07-14,2018,7,07-14,Saturday,MU
2320.0,525.0,103.0,106.0,438.0,3492.0,2018-07-15,2018,7,07-15,Sunday,MU
2382.0,528.0,102.0,110.0,451.0,3573.0,2018-07-16,2018,7,07-16,Monday,MU
2353.0,545.0,102.0,118.0,460.0,3578.0,2018-07-17,2018,7,07-17,Tuesday,MU
2446.0,567.0,101.0,118.0,451.0,3683.0,2018-07-18,2018,7,07-18,Wednesday,MU
2467.0,579.0,101.0,123.0,457.0,3727.0,2018-07-19,2018,7,07-19,Thursday,MU
2453.0,565.0,96.0,121.0,480.0,3715.0,2018-07-20,2018,7,07-20,Friday,MU
2312.0,558.0,95.0,106.0,503.0,3574.0,2018-07-21,2018,7,07-21,Saturday,MU
2107.0,556.0,103.0,103.0,517.0,3386.0,2018-07-22,2018,7,07-22,Sunday,MU
2269.0,585.0,109.0,106.0,491.0,3560.0,2018-07-23,2018,7,07-23,Monday,MU
2371.0,605.0,113.0,111.0,471.0,3671.0,2018-07-24,2018,7,07-24,Tuesday,MU
2294.0,592.0,110.0,113.0,526.0,3635.0,2018-07-25,2018,7,07-25,Wednesday,MU
2129.0,566.0,110.0,106.0,547.0,3458.0,2018-07-26,2018,7,07-26,Thursday,MU
2157.0,579.0,114.0,100.0,512.0,3462.0,2018-07-27,2018,7,07-27,Friday,MU
2225.0,576.0,115.0,99.0,506.0,3521.0,2018-07-28,2018,7,07-28,Saturday,MU
2224.0,579.0,118.0,98.0,486.0,3505.0,2018-07-29,2018,7,07-29,Sunday,MU
2382.0,623.0,119.0,105.0,464.0,3693.0,2018-07-30,2018,7,07-30,Monday,MU
2431.0,593.0,120.0,108.0,519.0,3771.0,2018-07-31,2018,7,07-31,Tuesday,MU
2436.0,578.0,104.0,103.0,560.0,3781.0,2018-08-01,2018,8,08-01,Wednesday,MU
2503.0,599.0,79.0,103.0,555.0,3839.0,2018-08-02,2018,8,08-02,Thursday,MU
2537.0,605.0,79.0,115.0,529.0,3865.0,2018-08-03,2018,8,08-03,Friday,MU
2568.0,603.0,79.0,115.0,543.0,3908.0,2018-08-04,2018,8,08-04,Saturday,MU
2473.0,580.0,79.0,110.0,552.0,3794.0,2018-08-05,2018,8,08-05,Sunday,MU
2481.0,583.0,79.0,108.0,572.0,3823.0,2018-08-06,2018,8,08-06,Monday,MU
2567.0,506.0,79.0,111.0,519.0,3782.0,2018-08-07,2018,8,08-07,Tuesday,MU
2587.0,537.0,79.0,120.0,413.0,3736.0,2018-08-08,2018,8,08-08,Wednesday,MU
2646.0,562.0,79.0,113.0,449.0,3849.0,2018-08-09,2018,8,08-09,Thursday,MU
2673.0,586.0,79.0,121.0,513.0,3972.0,2018-08-10,2018,8,08-10,Friday,MU
2530.0,589.0,79.0,115.0,551.0,3864.0,2018-08-11,2018,8,08-11,Saturday,MU
2328.0,587.0,78.0,110.0,530.0,3633.0,2018-08-12,2018,8,08-12,Sunday,MU
2445.0,588.0,78.0,105.0,522.0,3738.0,2018-08-13,2018,8,08-13,Monday,MU
2549.0,627.0,79.0,115.0,457.0,3827.0,2018-08-14,2018,8,08-14,Tuesday,MU
2342.0,602.0,79.0,102.0,407.0,3532.0,2018-08-15,2018,8,08-15,Wednesday,MU
2373.0,639.0,79.0,98.0,427.0,3616.0,2018-08-16,2018,8,08-16,Thursday,MU
2389.0,661.0,78.0,100.0,476.0,3704.0,2018-08-17,2018,8,08-17,Friday,MU
2453.0,611.0,79.0,122.0,455.0,3720.0,2018-08-18,2018,8,08-18,Saturday,MU
2292.0,657.0,79.0,104.0,453.0,3585.0,2018-08-19,2018,8,08-19,Sunday,MU
2342.0,672.0,79.0,106.0,460.0,3659.0,2018-08-20,2018,8,08-20,Monday,MU
2386.0,679.0,79.0,108.0,472.0,3724.0,2018-08-21,2018,8,08-21,Tuesday,MU
2420.0,688.0,79.0,109.0,484.0,3780.0,2018-08-22,2018,8,08-22,Wednesday,MU
2395.0,668.0,77.0,105.0,462.0,3707.0,2018-08-23,2018,8,08-23,Thursday,MU
2445.0,654.0,74.0,111.0,439.0,3723.0,2018-08-24,2018,8,08-24,Friday,MU
2386.0,690.0,75.0,105.0,439.0,3695.0,2018-08-25,2018,8,08-25,Saturday,MU
2223.0,680.0,78.0,98.0,411.0,3490.0,2018-08-26,2018,8,08-26,Sunday,MU
2394.0,714.0,79.0,104.0,347.0,3638.0,2018-08-27,2018,8,08-27,Monday,MU
2463.0,720.0,80.0,97.0,346.0,3706.0,2018-08-28,2018,8,08-28,Tuesday,MU
2478.0,714.0,78.0,98.0,352.0,3720.0,2018-08-29,2018,8,08-29,Wednesday,MU
2402.0,711.0,76.0,97.0,423.0,3709.0,2018-08-30,2018,8,08-30,Thursday,MU
2460.0,742.0,79.0,94.0,430.0,3805.0,2018-08-31,2018,8,08-31,Friday,MU
2411.0,740.0,74.0,91.0,382.0,3698.0,2018-09-01,2018,9,09-01,Saturday,MU
2191.0,715.0,74.0,88.0,389.0,3457.0,2018-09-02,2018,9,09-02,Sunday,MU
2303.0,722.0,74.0,82.0,374.0,3555.0,2018-09-03,2018,9,09-03,Monday,MU
2605.0,706.0,74.0,100.0,385.0,3870.0,2018-09-04,2018,9,09-04,Tuesday,MU
2419.0,695.0,69.0,104.0,448.0,3735.0,2018-09-05,2018,9,09-05,Wednesday,MU
2420.0,659.0,69.0,105.0,481.0,3734.0,2018-09-06,2018,9,09-06,Thursday,MU
2489.0,673.0,65.0,112.0,435.0,3774.0,2018-09-07,2018,9,09-07,Friday,MU
2489.0,700.0,68.0,125.0,360.0,3742.0,2018-09-08,2018,9,09-08,Saturday,MU
2475.0,714.0,65.0,110.0,256.0,3620.0,2018-09-09,2018,9,09-09,Sunday,MU
2652.0,705.0,42.0,81.0,220.0,3700.0,2018-09-10,2018,9,09-10,Monday,MU
2712.0,694.0,69.0,132.0,280.0,3887.0,2018-09-11,2018,9,09-11,Tuesday,MU
2735.0,643.0,69.0,124.0,307.0,3878.0,2018-09-12,2018,9,09-12,Wednesday,MU
2808.0,597.0,70.0,140.0,316.0,3931.0,2018-09-13,2018,9,09-13,Thursday,MU
2838.0,608.0,84.0,157.0,276.0,3963.0,2018-09-14,2018,9,09-14,Friday,MU
3088.0,586.0,87.0,158.0,267.0,4186.0,2018-09-15,2018,9,09-15,Saturday,MU
2838.0,537.0,87.0,173.0,241.0,3876.0,2018-09-16,2018,9,09-16,Sunday,MU
2855.0,545.0,86.0,153.0,272.0,3911.0,2018-09-17,2018,9,09-17,Monday,MU
2899.0,518.0,82.0,147.0,338.0,3984.0,2018-09-18,2018,9,09-18,Tuesday,MU
2934.0,525.0,81.0,139.0,352.0,4031.0,2018-09-19,2018,9,09-19,Wednesday,MU
2926.0,528.0,78.0,132.0,317.0,3981.0,2018-09-20,2018,9,09-20,Thursday,MU
2756.0,497.0,70.0,133.0,373.0,3829.0,2018-09-21,2018,9,09-21,Friday,MU
2512.0,534.0,70.0,120.0,354.0,3590.0,2018-09-22,2018,9,09-22,Saturday,MU
2403.0,578.0,70.0,116.0,261.0,3428.0,2018-09-23,2018,9,09-23,Sunday,MU
2537.0,611.0,69.0,126.0,230.0,3573.0,2018-09-24,2018,9,09-24,Monday,MU
2551.0,608.0,70.0,130.0,231.0,3590.0,2018-09-25,2018,9,09-25,Tuesday,MU
2699.0,575.0,75.0,163.0,211.0,3723.0,2018-09-26,2018,9,09-26,Wednesday,MU
2728.0,580.0,80.0,169.0,199.0,3756.0,2018-09-27,2018,9,09-27,Thursday,MU
2767.0,559.0,80.0,184.0,200.0,3790.0,2018-09-28,2018,9,09-28,Friday,MU
2797.0,537.0,80.0,176.0,195.0,3785.0,2018-09-29,2018,9,09-29,Saturday,MU
2734.0,535.0,80.0,159.0,203.0,3711.0,2018-09-30,2018,9,09-30,Sunday,MU
2814.0,521.0,79.0,183.0,217.0,3814.0,2018-10-01,2018,10,10-01,Monday,MU
2792.0,482.0,79.0,170.0,216.0,3739.0,2018-10-02,2018,10,10-02,Tuesday,MU
2891.0,508.0,80.0,181.0,206.0,3866.0,2018-10-03,2018,10,10-03,Wednesday,MU
2753.0,502.0,75.0,207.0,336.0,3873.0,2018-10-04,2018,10,10-04,Thursday,MU
2846.0,492.0,72.0,218.0,239.0,3867.0,2018-10-05,2018,10,10-05,Friday,MU
