datetime,Coal,region,Wind,Hydro,Solar,Other,Petroleum,Nuclear,Natural gas
2020-06-01 00:00:00,12832,MIDA,860,3619,19,1312,199,32411,28080
2020-06-01 01:00:00,12681,MIDA,1210,2344,19,1330,198,32429,29553
2020-06-01 02:00:00,11924,MIDA,1802,1260,19,969,178,32451,27360
2020-06-01 03:00:00,11751,MIDA,2422,1182,19,847,182,32480,24532
2020-06-01 04:00:00,12346,MIDA,2175,1200,19,763,174,32114,24777
2020-06-01 05:00:00,11827,MIDA,2803,1329,19,622,181,32302,19851
2020-06-01 06:00:00,11836,MIDA,2796,1314,20,600,182,32169,18185
2020-06-01 07:00:00,11766,MIDA,2088,1407,20,603,179,32300,17317
2020-06-01 08:00:00,11900,MIDA,2344,1487,20,593,182,32306,16205
2020-06-01 09:00:00,12040,MIDA,2536,1427,20,608,181,32215,17812
2020-06-01 10:00:00,12315,MIDA,2792,1526,102,715,180,32245,20366
2020-06-01 11:00:00,12613,MIDA,2835,1455,744,865,188,32232,22595
2020-06-01 12:00:00,12703,MIDA,2205,1690,1295,985,206,32264,26070
2020-06-01 13:00:00,13015,MIDA,2352,1439,1439,963,209,32522,27552
2020-06-01 14:00:00,13054,MIDA,2410,1729,1600,1294,206,32564,28340
2020-06-01 15:00:00,13303,MIDA,2261,1689,1600,1252,205,32605,29892
2020-06-01 16:00:00,13942,MIDA,2467,1886,1602,1298,204,32637,30278
2020-06-01 17:00:00,14150,MIDA,3003,2313,1526,1303,222,32600,29432
2020-06-01 18:00:00,14056,MIDA,3249,3354,1482,1319,210,32575,28739
2020-06-01 19:00:00,13730,MIDA,3245,3631,1468,1312,210,32576,29993
2020-06-01 20:00:00,13727,MIDA,3764,3858,1444,1336,202,32568,30763
2020-06-01 21:00:00,14146,MIDA,4461,4127,1293,1329,204,32568,31714
2020-06-01 22:00:00,15181,MIDA,4220,3869,925,1319,201,32564,32273
2020-06-01 23:00:00,15082,MIDA,4485,3179,293,1335,201,32560,31915
2020-06-02 00:00:00,14160,MIDA,4774,2666,29,1355,199,32563,31246
2020-06-02 01:00:00,13873,MIDA,5104,1845,29,1374,203,32591,31524
2020-06-02 02:00:00,13154,MIDA,4900,1407,29,1038,198,32603,29914
2020-06-02 03:00:00,12523,MIDA,5022,1360,29,712,178,32624,26569
2020-06-02 04:00:00,11578,MIDA,2660,1250,19,598,180,32470,20469
2020-06-02 05:00:00,11303,MIDA,5208,1212,29,655,179,32639,20317
2020-06-02 06:00:00,11203,MIDA,5550,1124,29,661,186,32663,19020
2020-06-02 07:00:00,11051,MIDA,5304,1101,29,661,187,32666,17985
2020-06-02 08:00:00,11327,MIDA,5134,1100,29,632,186,32673,17234
2020-06-02 09:00:00,11453,MIDA,5471,1099,29,634,186,32696,19463
2020-06-02 10:00:00,11822,MIDA,5631,1305,85,696,189,32697,21747
2020-06-02 11:00:00,12250,MIDA,5704,1502,455,776,203,32702,24068
2020-06-02 12:00:00,12795,MIDA,5314,1597,648,884,209,32701,28511
2020-06-02 13:00:00,13586,MIDA,5538,1745,552,1306,213,32688,29017
2020-06-02 14:00:00,14214,MIDA,5983,1694,487,1306,212,32647,31648
2020-06-02 15:00:00,14708,MIDA,6090,1811,817,1188,216,32606,33618
2020-06-02 16:00:00,16799,MIDA,5619,1755,1162,1285,222,32603,34844
2020-06-02 17:00:00,18330,MIDA,5033,1788,1216,1274,224,32570,35624
2020-06-02 18:00:00,19040,MIDA,5218,1772,1350,1279,224,32576,36664
2020-06-02 19:00:00,19782,MIDA,5887,1826,1313,1234,223,32536,37274
2020-06-02 20:00:00,20056,MIDA,6187,3924,1190,1266,222,32489,37648
2020-06-02 21:00:00,19909,MIDA,6441,5433,981,1283,210,32354,39045
2020-06-02 22:00:00,21037,MIDA,6419,4269,730,1284,205,32322,39763
2020-06-02 23:00:00,21041,MIDA,6356,3749,235,1290,204,32336,39837
2020-06-03 00:00:00,20836,MIDA,6212,3490,25,1301,207,32324,38019
2020-06-03 01:00:00,18918,MIDA,6536,3299,25,1309,209,32342,39458
2020-06-03 02:00:00,17824,MIDA,6410,1762,25,1320,210,32342,38152
2020-06-03 03:00:00,15867,MIDA,6550,1282,21,1258,198,32366,33984
2020-06-03 04:00:00,11311,MIDA,5330,1099,28,664,178,32622,22374
2020-06-03 05:00:00,13489,MIDA,6197,1101,21,922,187,32378,29120
2020-06-03 06:00:00,13168,MIDA,5287,1090,22,917,190,32354,26806
2020-06-03 07:00:00,12585,MIDA,4660,1079,22,898,191,32393,23441
2020-06-03 08:00:00,12754,MIDA,4114,1104,22,758,188,32371,24037
2020-06-03 09:00:00,12808,MIDA,3611,1112,22,784,188,32375,25764
2020-06-03 10:00:00,13311,MIDA,3543,1135,49,950,186,32373,27412
2020-06-03 11:00:00,14286,MIDA,3535,1270,412,992,203,32390,30139
2020-06-03 12:00:00,15067,MIDA,3016,1341,977,1168,209,32376,33626
2020-06-03 13:00:00,15516,MIDA,3321,1346,1190,1366,212,32388,37201
2020-06-03 14:00:00,16939,MIDA,3835,1803,1346,1410,210,32363,39578
2020-06-03 15:00:00,18282,MIDA,3544,2153,1488,1391,210,32339,43579
2020-06-03 16:00:00,20326,MIDA,3656,3794,1336,1472,205,32332,43807
2020-06-03 17:00:00,22083,MIDA,3210,4420,1222,1457,203,32369,45874
2020-06-03 18:00:00,23977,MIDA,2890,4706,1429,1406,205,32336,44285
2020-06-03 19:00:00,24454,MIDA,2584,5247,1418,1417,202,32276,45365
2020-06-03 20:00:00,25532,MIDA,2330,5651,1373,1595,201,32263,47303
2020-06-03 21:00:00,26088,MIDA,2054,5689,1144,1755,200,32217,49230
2020-06-03 22:00:00,25812,MIDA,1931,4422,721,1802,199,32229,50747
2020-06-03 23:00:00,25158,MIDA,1692,3890,262,1772,198,32260,49740
2020-06-04 00:00:00,24754,MIDA,1350,2936,20,1606,204,32285,47943
2020-06-04 01:00:00,23742,MIDA,1522,2200,8,1550,209,32303,46357
2020-06-04 02:00:00,21759,MIDA,1577,1299,8,1536,204,32336,42948
2020-06-04 03:00:00,20500,MIDA,1843,1207,8,1448,204,32335,39933
2020-06-04 04:00:00,14218,MIDA,6715,1171,21,927,187,32384,29684
2020-06-04 05:00:00,16811,MIDA,1847,1041,8,1205,204,32373,32012
2020-06-04 06:00:00,15699,MIDA,2693,1103,8,1206,187,32477,29670
2020-06-04 07:00:00,14988,MIDA,2754,1124,8,1159,183,32514,28010
2020-06-04 08:00:00,15023,MIDA,2520,1107,8,1149,184,32514,27241
2020-06-04 09:00:00,15018,MIDA,2176,1105,8,1170,190,32512,28498
2020-06-04 10:00:00,15827,MIDA,1512,1146,59,1140,208,32519,30636
2020-06-04 11:00:00,16626,MIDA,1435,1269,567,1192,206,32529,33552
2020-06-04 12:00:00,19217,MIDA,1180,1358,1108,1238,206,32512,37087
2020-06-04 13:00:00,20883,MIDA,1016,1357,1394,1208,205,32488,39979
2020-06-04 14:00:00,22729,MIDA,1190,2345,1510,1206,206,32444,44216
2020-06-04 15:00:00,23495,MIDA,1232,3158,1546,1121,206,32430,46591
2020-06-04 16:00:00,25057,MIDA,1007,3971,1566,1355,201,32417,49702
2020-06-04 17:00:00,27636,MIDA,756,4464,1556,1482,202,32370,51522
2020-06-04 18:00:00,27389,MIDA,652,4406,1475,1737,202,32353,52325
2020-06-04 19:00:00,27170,MIDA,704,4922,1436,1847,198,32364,53114
2020-06-04 20:00:00,27923,MIDA,900,4835,1294,1848,201,32443,53731
2020-06-04 21:00:00,28510,MIDA,684,4748,1164,1848,199,32520,53524
2020-06-04 22:00:00,28681,MIDA,748,4429,721,1847,198,32531,53410
