"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Denmark (DK)","01.01.2015 10:00 - 01.01.2015 11:00 (UTC)","39","n/e","n/e","530","969","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","179","1154","2752"
"Denmark (DK)","01.01.2015 11:00 - 01.01.2015 12:00 (UTC)","43","n/e","n/e","592","1011","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","179","1106","2773"
"Denmark (DK)","01.01.2015 12:00 - 01.01.2015 13:00 (UTC)","44","n/e","n/e","579","1067","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","177","1131","2707"
"Denmark (DK)","01.01.2015 13:00 - 01.01.2015 14:00 (UTC)","46","n/e","n/e","529","1174","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","182","1036","2542"
"Denmark (DK)","01.01.2015 14:00 - 01.01.2015 15:00 (UTC)","46","n/e","n/e","525","1283","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","184","1023","2504"
"Denmark (DK)","01.01.2015 15:00 - 01.01.2015 16:00 (UTC)","47","n/e","n/e","535","1333","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","182","1068","2565"
"Denmark (DK)","01.01.2015 16:00 - 01.01.2015 17:00 (UTC)","46","n/e","n/e","536","1345","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","181","1168","2667"
"Denmark (DK)","01.01.2015 17:00 - 01.01.2015 18:00 (UTC)","47","n/e","n/e","558","1362","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","180","1205","2864"
"Denmark (DK)","01.01.2015 18:00 - 01.01.2015 19:00 (UTC)","46","n/e","n/e","613","1304","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","182","1217","3033"
"Denmark (DK)","01.01.2015 19:00 - 01.01.2015 20:00 (UTC)","46","n/e","n/e","593","1138","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","181","1217","3132"
"Denmark (DK)","01.01.2015 20:00 - 01.01.2015 21:00 (UTC)","46","n/e","n/e","524","976","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","172","1226","3177"
"Denmark (DK)","01.01.2015 21:00 - 01.01.2015 22:00 (UTC)","46","n/e","n/e","456","898","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","171","1226","3184"
"Denmark (DK)","01.01.2015 22:00 - 01.01.2015 23:00 (UTC)","41","n/e","n/e","448","884","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","150","1225","3142"
"Denmark (DK)","01.01.2015 23:00 - 02.01.2015 00:00 (UTC)","29","n/e","n/e","446","715","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","119","848","3039"
"Denmark (DK)","02.01.2015 00:00 - 02.01.2015 01:00 (UTC)","28","n/e","n/e","435","655","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","111","657","2574"
"Denmark (DK)","02.01.2015 01:00 - 02.01.2015 02:00 (UTC)","27","n/e","n/e","339","651","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","109","655","2557"
"Denmark (DK)","02.01.2015 02:00 - 02.01.2015 03:00 (UTC)","27","n/e","n/e","281","631","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","107","647","2542"
"Denmark (DK)","02.01.2015 03:00 - 02.01.2015 04:00 (UTC)","27","n/e","n/e","266","677","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","109","650","2518"
"Denmark (DK)","02.01.2015 04:00 - 02.01.2015 05:00 (UTC)","31","n/e","n/e","160","670","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","116","798","2628"
"Denmark (DK)","02.01.2015 05:00 - 02.01.2015 06:00 (UTC)","37","n/e","n/e","232","712","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","146","1219","3078"
"Denmark (DK)","02.01.2015 06:00 - 02.01.2015 07:00 (UTC)","37","n/e","n/e","291","958","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","173","1223","3154"
"Denmark (DK)","02.01.2015 07:00 - 02.01.2015 08:00 (UTC)","42","n/e","n/e","302","1049","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","171","1219","3171"
"Denmark (DK)","02.01.2015 08:00 - 02.01.2015 09:00 (UTC)","46","n/e","n/e","391","1109","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","181","1210","3146"
"Denmark (DK)","02.01.2015 09:00 - 02.01.2015 10:00 (UTC)","44","n/e","n/e","391","1028","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","180","1208","3106"
"Denmark (DK)","02.01.2015 10:00 - 02.01.2015 11:00 (UTC)","47","n/e","n/e","395","1106","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","70","179","1199","3085"
"Denmark (DK)","02.01.2015 11:00 - 02.01.2015 12:00 (UTC)","47","n/e","n/e","373","1187","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","78","179","1130","3087"
"Denmark (DK)","02.01.2015 12:00 - 02.01.2015 13:00 (UTC)","47","n/e","n/e","406","1332","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","179","1148","3092"
"Denmark (DK)","02.01.2015 13:00 - 02.01.2015 14:00 (UTC)","45","n/e","n/e","399","1312","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","185","1187","3057"
"Denmark (DK)","02.01.2015 14:00 - 02.01.2015 15:00 (UTC)","45","n/e","n/e","427","1332","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","194","1184","3025"
"Denmark (DK)","02.01.2015 15:00 - 02.01.2015 16:00 (UTC)","46","n/e","n/e","474","1485","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","196","1187","3006"
"Denmark (DK)","02.01.2015 16:00 - 02.01.2015 17:00 (UTC)","46","n/e","n/e","552","1591","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","187","1169","3054"
"Denmark (DK)","02.01.2015 17:00 - 02.01.2015 18:00 (UTC)","47","n/e","n/e","589","1441","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","188","1188","3060"
"Denmark (DK)","02.01.2015 18:00 - 02.01.2015 19:00 (UTC)","47","n/e","n/e","581","1362","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","186","1193","2994"
"Denmark (DK)","02.01.2015 19:00 - 02.01.2015 20:00 (UTC)","46","n/e","n/e","581","1494","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","185","1139","2911"
"Denmark (DK)","02.01.2015 20:00 - 02.01.2015 21:00 (UTC)","44","n/e","n/e","541","1294","8","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","177","1188","2989"
"Denmark (DK)","02.01.2015 21:00 - 02.01.2015 22:00 (UTC)","45","n/e","n/e","486","1006","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","170","1187","2963"
"Denmark (DK)","02.01.2015 22:00 - 02.01.2015 23:00 (UTC)","44","n/e","n/e","449","884","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","161","1103","2845"
"Denmark (DK)","02.01.2015 23:00 - 03.01.2015 00:00 (UTC)","36","n/e","n/e","445","838","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","151","1159","2860"
"Denmark (DK)","03.01.2015 00:00 - 03.01.2015 01:00 (UTC)","36","n/e","n/e","436","781","6","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","143","1150","2869"
"Denmark (DK)","03.01.2015 01:00 - 03.01.2015 02:00 (UTC)","35","n/e","n/e","427","767","7","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","131","1191","2849"
"Denmark (DK)","03.01.2015 02:00 - 03.01.2015 03:00 (UTC)","36","n/e","n/e","442","762","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","142","1180","2726"
"Denmark (DK)","03.01.2015 03:00 - 03.01.2015 04:00 (UTC)","36","n/e","n/e","452","811","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","145","1170","2544"
"Denmark (DK)","03.01.2015 04:00 - 03.01.2015 05:00 (UTC)","36","n/e","n/e","437","814","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","144","1181","2464"
"Denmark (DK)","03.01.2015 05:00 - 03.01.2015 06:00 (UTC)","35","n/e","n/e","444","938","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","133","1180","2394"
"Denmark (DK)","03.01.2015 06:00 - 03.01.2015 07:00 (UTC)","35","n/e","n/e","448","915","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","158","1173","2363"
"Denmark (DK)","03.01.2015 07:00 - 03.01.2015 08:00 (UTC)","41","n/e","n/e","466","930","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1176","2269"
"Denmark (DK)","03.01.2015 08:00 - 03.01.2015 09:00 (UTC)","44","n/e","n/e","515","1022","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","171","1151","2197"
"Denmark (DK)","03.01.2015 09:00 - 03.01.2015 10:00 (UTC)","48","n/e","n/e","579","1145","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","173","1149","2049"
"Denmark (DK)","03.01.2015 10:00 - 03.01.2015 11:00 (UTC)","52","n/e","n/e","659","1163","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","87","175","1141","1934"
"Denmark (DK)","03.01.2015 11:00 - 03.01.2015 12:00 (UTC)","75","n/e","n/e","732","1210","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","178","1154","1898"
"Denmark (DK)","03.01.2015 12:00 - 03.01.2015 13:00 (UTC)","72","n/e","n/e","701","1200","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","69","177","1143","1952"
"Denmark (DK)","03.01.2015 13:00 - 03.01.2015 14:00 (UTC)","78","n/e","n/e","631","1380","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","39","176","1146","1887"
"Denmark (DK)","03.01.2015 14:00 - 03.01.2015 15:00 (UTC)","78","n/e","n/e","584","1582","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","176","1139","1790"
"Denmark (DK)","03.01.2015 15:00 - 03.01.2015 16:00 (UTC)","76","n/e","n/e","560","1671","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","175","1165","1685"
"Denmark (DK)","03.01.2015 16:00 - 03.01.2015 17:00 (UTC)","78","n/e","n/e","547","1630","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","195","1161","1642"
"Denmark (DK)","03.01.2015 17:00 - 03.01.2015 18:00 (UTC)","78","n/e","n/e","570","1667","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","201","1151","1647"
"Denmark (DK)","03.01.2015 18:00 - 03.01.2015 19:00 (UTC)","78","n/e","n/e","574","1700","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","203","1163","1577"
"Denmark (DK)","03.01.2015 19:00 - 03.01.2015 20:00 (UTC)","77","n/e","n/e","553","1568","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","185","1165","1601"
"Denmark (DK)","03.01.2015 20:00 - 03.01.2015 21:00 (UTC)","77","n/e","n/e","569","1467","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","178","1163","1571"
"Denmark (DK)","03.01.2015 21:00 - 03.01.2015 22:00 (UTC)","72","n/e","n/e","627","1249","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","179","1176","1600"
"Denmark (DK)","03.01.2015 22:00 - 03.01.2015 23:00 (UTC)","45","n/e","n/e","587","1001","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","172","1178","1626"
"Denmark (DK)","03.01.2015 23:00 - 04.01.2015 00:00 (UTC)","35","n/e","n/e","482","961","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","167","1162","1604"
"Denmark (DK)","04.01.2015 00:00 - 04.01.2015 01:00 (UTC)","33","n/e","n/e","430","911","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1173","1654"
"Denmark (DK)","04.01.2015 01:00 - 04.01.2015 02:00 (UTC)","33","n/e","n/e","432","894","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","166","1155","1692"
"Denmark (DK)","04.01.2015 02:00 - 04.01.2015 03:00 (UTC)","33","n/e","n/e","433","865","10","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","167","1161","1780"
"Denmark (DK)","04.01.2015 03:00 - 04.01.2015 04:00 (UTC)","32","n/e","n/e","441","879","9","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","165","1168","1770"
"Denmark (DK)","04.01.2015 04:00 - 04.01.2015 05:00 (UTC)","34","n/e","n/e","459","923","11","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","168","1157","1665"
"Denmark (DK)","04.01.2015 05:00 - 04.01.2015 06:00 (UTC)","37","n/e","n/e","470","959","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","172","1162","1627"
"Denmark (DK)","04.01.2015 06:00 - 04.01.2015 07:00 (UTC)","41","n/e","n/e","489","1052","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","173","1176","1543"
"Denmark (DK)","04.01.2015 07:00 - 04.01.2015 08:00 (UTC)","65","n/e","n/e","528","1242","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","174","1173","1595"
"Denmark (DK)","04.01.2015 08:00 - 04.01.2015 09:00 (UTC)","70","n/e","n/e","550","1387","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","23","178","1160","1644"
"Denmark (DK)","04.01.2015 09:00 - 04.01.2015 10:00 (UTC)","74","n/e","n/e","600","1494","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","79","181","1134","1735"
"Denmark (DK)","04.01.2015 10:00 - 04.01.2015 11:00 (UTC)","78","n/e","n/e","659","1531","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","139","191","1142","1835"
"Denmark (DK)","04.01.2015 11:00 - 04.01.2015 12:00 (UTC)","80","n/e","n/e","665","1491","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","157","206","1135","1838"
"Denmark (DK)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","81","n/e","n/e","667","1465","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","131","208","1131","1633"
"Denmark (DK)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","78","n/e","n/e","650","1590","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","74","207","1064","1297"
"Denmark (DK)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","76","n/e","n/e","663","1641","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","190","1002","1095"
"Denmark (DK)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","76","n/e","n/e","709","1723","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","197","851","1115"
"Denmark (DK)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","74","n/e","n/e","696","1733","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","201","844","1104"
"Denmark (DK)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","76","n/e","n/e","612","1819","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","201","921","1052"
"Denmark (DK)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","78","n/e","n/e","576","1707","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","199","990","1065"
"Denmark (DK)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","73","n/e","n/e","554","1625","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","202","1103","966"
"Denmark (DK)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","69","n/e","n/e","527","1562","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","191","1111","1043"
"Denmark (DK)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","69","n/e","n/e","524","1544","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","171","1086","1171"
"Denmark (DK)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","66","n/e","n/e","517","1313","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","172","1046","1401"
"Denmark (DK)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","69","n/e","n/e","492","1420","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","175","771","1573"
"Denmark (DK)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","52","n/e","n/e","516","1358","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","174","682","1638"
"Denmark (DK)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","43","n/e","n/e","521","1365","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","176","668","1543"
"Denmark (DK)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","44","n/e","n/e","540","1412","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","179","694","1270"
"Denmark (DK)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","44","n/e","n/e","549","1428","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","180","696","1046"
"Denmark (DK)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","56","n/e","n/e","526","1283","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","178","700","916"
"Denmark (DK)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","68","n/e","n/e","562","1488","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","187","619","794"
"Denmark (DK)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","69","n/e","n/e","646","1779","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","192","522","645"
"Denmark (DK)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","75","n/e","n/e","749","1808","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","189","464","505"
"Denmark (DK)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","78","n/e","n/e","908","1694","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","187","387","408"
"Denmark (DK)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","73","n/e","n/e","916","1737","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","21","183","262","284"
"Denmark (DK)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","77","n/e","n/e","946","1768","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","35","188","260","177"
"Denmark (DK)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","75","n/e","n/e","914","1740","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","38","189","296","147"
"Denmark (DK)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","74","n/e","n/e","915","1755","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","29","189","209","147"
"Denmark (DK)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","70","n/e","n/e","925","1795","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","17","190","132","140"
"Denmark (DK)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","73","n/e","n/e","1085","1849","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","193","93","326"
"Denmark (DK)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","73","n/e","n/e","1159","1909","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","195","39","95"
"Denmark (DK)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","71","n/e","n/e","1243","1981","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","195","31","70"
"Denmark (DK)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","75","n/e","n/e","1264","1966","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","191","26","68"
"Denmark (DK)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","74","n/e","n/e","1176","1881","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","197","55","100"
"Denmark (DK)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","73","n/e","n/e","843","1701","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","196","91","119"
"Denmark (DK)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","70","n/e","n/e","628","1767","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","194","157","120"
